	"ACH.000013"	"ACH.000040"	"ACH.000078"	"ACH.000092"	"ACH.000211"	"ACH.000235"	"ACH.000259"	"ACH.000266"	"ACH.000307"	"ACH.000375"	"ACH.000390"	"ACH.000407"	"ACH.000421"	"ACH.000452"	"ACH.000472"	"ACH.000511"	"ACH.000516"	"ACH.000542"	"ACH.000571"	"ACH.000606"	"ACH.000630"	"ACH.000647"	"ACH.000652"	"ACH.000653"	"ACH.000696"	"ACH.000706"	"ACH.000720"	"ACH.000734"	"ACH.000753"	"ACH.000762"	"ACH.000766"	"ACH.000788"	"ACH.000791"	"ACH.000827"	"ACH.000873"	"ACH.000937"	"ACH.001061"	"ACH.001183"	"ACH.001196"	"ACH.001278"	"ACH.001552"	"ACH.001654"
"3267"	-0.109025919146042	-0.0182507507930413	0.0868907398426599	0.0476229597460722	-0.0606848165371398	0.0118218079289897	0.0893608379958806	0.0402146892355907	0.0429295125886674	-0.0521731559334171	0.08972102510358	0.208503617246923	-0.0142924841538133	0.0177159460989503	-0.192314229041726	-0.0898615062489839	-0.0996763317283269	0.00364757246961427	0.163832155054076	0.00696479990273104	0.0555123509331676	0.0346379179325432	0.219235271576572	-0.0729732706492888	-0.0168996164746315	0.020644192293787	0.0261198655100375	0.0207000353003787	-0.0982103338483042	0.0556795678955004	0.0555402009221037	0.00677048064766401	-0.124294766711433	0.10021909701796	0.0181602104012707	-0.0400767570194576	-0.0453537110571727	0.146549099542285	-0.00582010010907497	0.0278851088364705	-0.124442938083336	0.0174201279114639
"56172"	-0.126038900889282	-0.0131225388315218	-0.215999736263261	-0.181844995370352	-0.0753738778421039	-0.0921850403858229	0.0324965188021788	-0.0425149365305612	-0.166113353571577	2.75005449403842E-4	-0.129587197791089	-0.0389676348399874	-0.00867027052189521	-0.00633839295771034	-0.123482142085589	-0.182170401131353	-8.94141294511571E-4	-0.0620768167402071	-0.175244782435704	-0.0509013213844409	-0.203232460758574	-0.132648634219314	-0.112412752613417	-0.0948451253507332	-0.0285973087455111	-0.083659157428704	-0.0629893788141713	-0.0404191946335193	-0.0825879274700276	-0.19984836649353	-0.168114552103619	-0.0532445261741119	-0.144650305401366	0.013573345689498	-0.132992569914904	-0.270390952612283	0.0864606109795519	-0.0563715076108709	-0.100329233338107	-0.0473651540182039	0.00282277122452271	-0.0681959169735072
"160"	-0.256427047667678	0.194937283760245	0.0557829501431429	-0.0439860662704441	-0.046989371395962	-0.0160126163542378	-0.115707581670668	-0.050913125308951	-0.143883909808	-0.0542055849096857	0.120555888120047	0.112942896736484	-0.0327939179644209	0.0225655901109667	-0.0689100862319166	-0.101864673267559	-0.0582207232624447	0.0135247269004768	4.37891610091069E-4	-0.232209066901441	0.0323982584433308	0.051729896514211	0.0547759694688872	-0.172017113406646	-0.0107046034386761	0.0448891055424083	-0.0663952682649405	-0.145104877223139	-0.0179345932572322	-0.126072971488203	-0.116075331196535	-0.0955220212805538	-0.0806459854336118	-0.117747129645692	-0.217690307290759	-0.416062207123166	-0.0186796116653984	-0.1809840876565	-0.0802567098615927	-0.0208330107093126	-0.0475333695631727	-0.162280776937916
"533"	-0.952168330404841	-1.12771425083064	-1.01090725833227	-1.04519653600657	-1.02942198395682	-1.13392016138467	-1.25793251546293	-1.16820455317699	-1.13500027656763	-1.23323930113407	-1.25703923139253	-1.27791579071401	-1.18769539421769	-1.16678435136204	-1.21394470965625	-1.21889105576684	-1.01670849133926	-0.99618126810282	-1.21965756312601	-1.16979460514449	-1.07905435265482	-0.999605773488805	-1.0737799899946	-1.38723497874095	-1.1589480096604	-1.16905204029518	-1.02880382969364	-1.08354837587908	-1.12273270972339	-1.13310587787507	-1.16453751890207	-1.03766338357293	-1.29909820712661	-1.2060317519847	-1.00248862560844	-1.21820576248801	-1.17190175073575	-1.1393961623214	-1.17045970430915	-1.19441650924655	-1.18186753004094	-1.35848179513136
"527"	-1.18503971684869	-1.32420938025649	-1.40435002410486	-1.27249969709923	-1.3993907399871	-1.31449318463436	-1.4448218983038	-1.3618775832652	-1.42159369036623	-1.37095778912582	-1.53064079276854	-1.48074683066924	-1.37276669157949	-1.45037472625006	-1.52410715126151	-1.38296184720835	-1.40761701625162	-1.27223564300524	-1.56902143934835	-1.35208742903765	-1.17123124862487	-1.24474740734944	-1.49788417847737	-1.46686013890622	-1.35756628815713	-1.49893763090946	-1.27389506890572	-1.35149767309913	-1.59756942055787	-1.35478338997458	-1.36598043586378	-1.39309767341743	-1.27952314943818	-1.29613664854154	-1.28701444435477	-1.46620563573644	-1.41100390870388	-1.14337841573272	-1.32868315051788	-1.51054511199722	-1.19803666813504	-1.35474119346692
"523"	-0.96388744111319	-1.15972982846116	-1.09942652080595	-1.04414638709916	-1.04355347090394	-1.01199484626699	-1.2815041379056	-1.29829078924291	-1.22209695255032	-1.37655761427682	-1.08076612445398	-1.22546332863	-1.21952937806824	-1.13489738964971	-1.0523736152452	-1.242327788586	-1.02893303413387	-1.26740091816952	-1.160954246324	-1.01680240219429	-1.14071641550159	-1.08781033753829	-1.24299985016615	-1.14137220224399	-1.25592908072088	-1.32006655144632	-1.19696081633099	-1.11247314361765	-1.24970115557009	-1.25130979246206	-1.21807448552613	-1.08543952565563	-1.16259987123266	-1.19636143094652	-1.02416929368106	-1.12162488507577	-1.01240754634704	-0.897493182686988	-1.35024096985308	-1.32522186785476	-0.884012599243712	-1.12901940421788
"526"	-1.00343496064158	-1.25309318814562	-1.28416560197355	-1.48410397454486	-1.22013918678327	-1.33273513827564	-1.54372361333777	-1.39109834256238	-1.39343348859378	-1.38829528644576	-1.3741952551694	-1.46195855697278	-1.54200386944037	-1.37107161667887	-1.40845077015657	-1.17640240326111	-1.44507425554932	-1.27398285727294	-1.66042582130733	-1.41980700167502	-1.26973603456848	-1.20725972643229	-1.45915272901048	-1.4666718126735	-1.45004363032277	-1.52127554947011	-1.15324583867051	-1.4015119723086	-1.63963184125136	-1.23835834091911	-1.25656816891796	-1.44237814592481	-1.41545294987368	-1.30586268962968	-1.27660595315599	-1.39480344494269	-1.26240652425593	-1.47823302831048	-1.3714904663425	-1.43360221388039	-1.1939012444886	-1.44267495036508
"51382"	-0.438807272227322	-0.557247644230939	-0.573483056297213	-0.805344809468583	-0.558670066150256	-0.543657548627321	-0.633423134905182	-0.58259498666538	-0.775810007571213	-0.521788806711636	-0.6970114363978	-0.766497580058579	-0.603824276499179	-0.557739612280162	-0.583503867928779	-0.786024672311304	-0.737572451620237	-0.688362373998237	-0.830020756013537	-0.633782310233492	-0.733393837909068	-0.561688315392762	-0.749105615549553	-0.696311840221893	-0.644548586100768	-0.708960332188481	-0.525780994290751	-0.554318816840709	-0.689684895445237	-0.645471962513547	-0.835687502439964	-0.761225265694605	-0.724181503977051	-0.659915769995296	-0.574918105979109	-0.619695287300583	-0.65584622027459	-0.620277969889826	-0.739940618539734	-0.639211738082791	-0.448001984923272	-0.667477514559167
"529"	-0.713160505160915	-1.02302741367176	-0.684835017341499	-0.754064069908435	-0.826857343695451	-0.691373818066335	-0.774539226047059	-0.915814660735779	-0.772284490829817	-0.763731018844865	-0.859081449471891	-0.890508072008721	-0.993134432540609	-0.743484771580592	-0.801765426279804	-0.922157513872027	-0.873454013552334	-0.798223780244895	-0.761935803357897	-0.890584264087357	-0.830275831454579	-0.650313584023297	-0.829539857512597	-0.92856275532285	-0.960860848990039	-0.848939501905391	-0.864373835744873	-0.776855982825393	-0.819169680316392	-0.738713770027656	-1.0370490515785	-0.770318191036148	-0.824569861194232	-0.69641819796055	-0.806951382864026	-0.814736802823832	-0.844612818861899	-0.737602670295621	-0.995025069815314	-0.795760209241549	-0.747399364030366	-0.862132012020184
"9296"	-1.06960070069179	-1.39722024835381	-1.41023539000644	-1.49187701045417	-1.30340293120102	-1.22767351188197	-1.46527056668655	-1.41232135991887	-1.4318214536041	-1.22972779491643	-1.38897068666131	-1.42249436647372	-1.28355968414057	-1.56609827686926	-1.57452288399429	-1.26855617335682	-1.35531976497177	-1.55161469536372	-1.68098445721531	-1.33069961701455	-1.45274277207124	-1.27991378313732	-1.44499056706573	-1.59229676921702	-1.36671221053586	-1.46864676398996	-1.31791075565515	-1.04702115958035	-1.40931746212855	-1.36660831742883	-1.46337687159363	-1.38515452633766	-1.32306703199464	-1.17642860498743	-1.30604277226965	-1.4145495026987	-1.40705128142556	-1.43316101495318	-1.48772333264645	-1.15790132728519	-1.10142608649546	-1.31706019544491
