	"ACH.000009"	"ACH.000036"	"ACH.000040"	"ACH.000053"	"ACH.000116"	"ACH.000127"	"ACH.000132"	"ACH.000159"	"ACH.000178"	"ACH.000198"	"ACH.000250"	"ACH.000253"	"ACH.000266"	"ACH.000324"	"ACH.000332"	"ACH.000383"	"ACH.000411"	"ACH.000436"	"ACH.000469"	"ACH.000475"	"ACH.000556"	"ACH.000584"	"ACH.000585"	"ACH.000588"	"ACH.000593"	"ACH.000600"	"ACH.000630"	"ACH.000632"	"ACH.000649"	"ACH.000665"	"ACH.000720"	"ACH.000721"	"ACH.000734"	"ACH.000824"	"ACH.000849"	"ACH.000856"	"ACH.000887"	"ACH.000912"	"ACH.000913"	"ACH.000924"	"ACH.000947"	"ACH.001028"	"ACH.001038"	"ACH.001048"	"ACH.001075"	"ACH.001151"	"ACH.001239"	"ACH.001336"	"ACH.001654"	"ACH.001765"
"84945"	-0.230740206667343	-0.374796172398353	-0.173478802273895	-0.160942094913605	-0.217566314290626	-0.28388748816909	-0.211750040198479	-0.167525645630931	-0.303969473958944	-0.364494220813045	-0.177578226143782	-0.326412236002865	-0.228570249280686	-0.345186126215026	-0.182158024402126	-0.263713866637119	-0.278383940382798	-0.388246532564846	-0.287685059163873	-0.221935595365535	-0.26927438033708	-0.228811331290447	-0.275677777408154	-0.283656848177382	-0.0465924410969798	-0.229600660860443	-0.235872412408975	-0.245021715838579	-0.205725592873721	-0.240465124634571	-0.263136457399933	-0.2180255636893	-0.238338347064348	-0.237122791015087	-0.310719242631217	-0.239509580912511	-0.258030069162831	-0.203085784576597	-0.0978742958265944	-0.136989332286969	-0.176480155236849	-0.209860926774959	-0.158992108542608	-0.184012510714396	-0.0538632142247793	-0.295985182976708	-0.192413881707901	-0.199211803023634	-0.316122916840318	-0.247465159755468
"113622"	-0.0897213736967342	-0.236728758652173	-0.229310989443038	-0.17549088495408	-0.086854634792251	-0.0933070656190499	-0.163155434516452	-0.0995573598422996	-0.256611957336189	-0.184400248899189	-0.249900621542379	-0.218736275685136	-0.2451925222013	-0.298379080781081	-0.130667614903961	-0.180622668120394	-0.129384417414456	-0.18220135307933	-0.205349169110958	-0.232265734179576	-0.273265614161431	-0.252663133402992	-0.17398259577307	-0.139798494458173	-0.1753502013956	-0.0304190368225621	-0.17974710166626	-0.125699137208527	-0.0602598834332902	-0.218315640083264	-0.20398451188736	-0.174929690838808	-0.163073179168592	-0.226780474814954	-0.191654909334198	-0.12625387922527	-0.116119026600695	-0.15303445689909	-0.156502627271032	-0.188560441153728	-0.193857336829821	-0.138069454443229	-0.0530421850911504	-0.121609668322604	-0.269802797379755	-0.191192791697422	-0.229882842871233	-0.16005315526773	-0.204682763849969	-0.102100276230127
"84871"	-0.32729921880212	-0.350854506439206	-0.297486085885776	-0.227854641245536	-0.31293710977106	-0.256726417278283	-0.611116986176513	-0.358961804727749	-0.231783576067505	-0.302121529852429	-0.318096898865626	-0.257630082560799	-0.244987307505201	-0.315886986556839	-0.324595808867245	-0.19580564976813	-0.384070284182678	-0.302745068468901	-0.395645623145613	-0.376410320144367	-0.312030807935906	-0.296131901424542	-0.345649825258314	-0.127866732813346	-0.42695764515752	-0.400367363745695	-0.307718167000346	-0.12142086895	-0.254381249235796	-0.295755159277092	-0.229690636503036	-0.27017595112084	-0.391700408258827	-0.314082342805736	-0.429457079025993	-0.147844303704267	-0.343312010374805	-0.248500789532914	-0.344287383730064	-0.383166903016077	-0.114376558226245	-0.328086141660717	-0.427774414602503	-0.180341616152655	-0.571197088853409	-0.242968313154426	-0.314430773195607	-0.204498488632084	-0.24789595947209	-0.324723647584261
"203286"	-0.391107508625311	-0.413043841343443	-0.454669622827736	-0.283713873428794	-0.457937622014322	-0.357535103122483	-0.455480664143399	-0.339505045684753	-0.42853575143044	-0.328894629385521	-0.324686273994669	-0.378502926164686	-0.267542282900614	-0.395541931961637	-0.372050414857086	-0.354604360685323	-0.375811114242438	-0.484405097261923	-0.320322421218916	-0.438436875529868	-0.44381799386307	-0.258896501774541	-0.258382513939561	-0.411625930436485	-0.248455152196243	-0.369982769450018	-0.52093038069585	-0.219757715927263	-0.259855576432989	-0.534394479043978	-0.391237956197335	-0.400982294376058	-0.3972027354456	-0.302470675838716	-0.368291443779387	-0.216405202554018	-0.372393310477743	-0.297375973178502	-0.319361941830532	-0.424389778102508	-0.450853998018373	-0.594102736950809	-0.381640523078182	-0.402104765391755	-0.340531996801966	-0.459751473225328	-0.418346197105195	-0.415568146750037	-0.318873331003663	-0.286880292371797
"1820"	-0.438358992559045	-0.426546758820421	-0.336781148945219	-0.168754062950947	-0.291347459863488	-0.439977457085134	-0.65930099179318	-0.442650552813981	-0.396554544407917	-0.592314027289838	-0.474670114570121	-0.412944391682494	-0.406076786387483	-0.447933969422443	-0.37852703801546	-0.351171788116164	-0.379184723368116	-0.579023709715743	-0.521260746612717	-0.556804555147998	-0.543045313712899	-0.351109644783115	-0.434749323726484	-0.475437916387692	-0.473291485700454	-0.585523247926787	-0.554800741264308	-0.356928436816587	-0.363503237066879	-0.407271656392126	-0.479368223507412	-0.381811372421222	-0.763805081749012	-0.391485751735149	-0.486641085487417	-0.30905987815375	-0.353668691593464	-0.431035056832971	-0.498897481223355	-0.332435638245557	-0.395271566906605	-0.444897304597034	-0.483501906878779	-0.354170698364156	-0.689746531205102	-0.376747293500154	-0.497581503251339	-0.52758447324587	-0.435648779215158	-0.354865143712502
"138715"	-0.195740491184988	-0.18117684791861	-0.124879650418819	-0.0751043039621936	-0.0783647703138412	-0.108081288350789	-0.260810202482054	-0.147229416904028	-0.125670467834028	-0.187781736862809	-0.0813661195330816	-0.20069043831012	-0.271355794484428	-0.220258297749792	-0.172319778122078	-0.146558213661828	-0.152536690499056	-0.261410649404813	-0.214103416780499	-0.262277657999855	-0.1666293712484	-0.150053660636975	-0.15383691799108	0.0039554624526415	-0.0823172338809526	-0.0835835993712004	-0.225795547601389	-0.133320441015368	-0.147093506762522	-0.137343611132182	-0.119829418942617	-0.174214662075385	-0.0670973189371772	-0.0983438397319672	-0.16096872176518	-0.0768455244895381	-0.0871889176596498	-0.146455868349733	-0.162823388566717	-0.135529337628333	-0.163189461813311	-0.104206336892871	-0.149281495179645	-0.131952400338379	-0.174211189742795	-0.248273711624806	-0.277485376879405	0.00796336015525354	-0.276313748318603	-0.0918967133593541
"445"	-0.462131292507158	-0.431642839485934	-0.272735680534737	-0.292318812554616	-0.267749410673954	-0.258411334921863	-0.399205135154488	-0.234528955040514	-0.287163157760734	-0.241716524776721	-0.366854211961	-0.240700744185807	-0.376169013533306	-0.410330082685879	-0.293210966705479	-0.145182212563874	-0.377668311035885	-0.317707815572056	-0.242322077343984	-0.225791721213662	-0.292443184544932	-0.434577288438037	-0.264984562079528	-0.254194760326422	-0.443100252182725	-0.333330916725955	-0.422571827839891	-0.32499212040652	-0.193285083574552	-0.306191186865336	-0.335508363313611	-0.419762969259496	-0.28424487562588	-0.270867233068596	-0.336924293205693	-0.295455142772229	-0.319981004566781	-0.404317249467124	-0.401602999480397	-0.212552823209358	-0.277445570618249	-0.276451205746165	-0.240782457768185	-0.205420854637861	-0.298195862140661	-0.230609794277809	-0.406559277724011	-0.366093975337925	-0.420706340542328	-0.24191780781421
"22926"	-0.18519140818676	-0.0548003284827277	-0.0983730611270145	-0.125322237973195	-0.014044911807731	-0.0183379481270995	-0.0769051639774149	-0.0863657044124559	-6.83283352031424E-4	-0.00788073118207334	-0.0435250228496339	-0.342966550447897	-0.0733244989397083	-0.117268466254455	-0.082852223891134	-0.0869602394300402	-0.0646411661857992	-0.159872414378863	-0.0225692470687735	-0.13115598483557	-0.12820232345758	-0.0964970235027701	-0.0337325679591242	-0.0726531001308119	-0.0551603165993639	-0.387897368513077	-0.0852780205226375	-0.083383568537358	-0.0852410723592758	-0.0844733720678111	0.0708271350631766	-0.00742864245528543	-0.0769211478563456	-0.109165963607338	0.0429600401701585	0.0431792912289212	-0.153773605598172	-0.0905133582234724	-0.0819678857654818	-0.148813769931049	-0.106451278536685	-0.125184399863677	-0.0761520881073182	-0.16670073414374	0.0807895611263496	-0.103634730591979	-0.0712172325040935	-0.0873348052154682	-0.0673569485060203	-0.201474964152817
"389206"	-0.0548657584871097	-0.15420271099281	-0.128140663424425	-0.0774644938669718	-0.162909921492007	-0.0606091243844705	-0.127419476970667	-0.101808411604509	-0.191641186804201	-0.0890608335820752	-0.230270230057627	0.0917038392133908	-0.0813252622199355	-0.0416257569143694	-0.0279576435462651	-0.0467267901600073	-0.130778696240333	0.117519079919965	-0.0351002285639967	-0.0103837264682033	-0.208485099149463	-0.0584300638686807	-0.123266844335662	0.0702920894725411	-0.16609156181912	-0.179673684458056	-0.0789474198580654	-0.0421534019411255	-0.0283250161849915	-0.00972982514915798	-0.051254187471321	-0.0506524828487029	-0.0552213880591793	-0.101501478257702	-0.176611467344848	-0.0719326747586542	-0.141309927277904	-0.0768002626594034	-0.083787819531097	-0.0466819946330951	-0.0878905720019165	0.00164555856665675	-0.0636300921244318	-0.0664801334546951	-0.0567179930596187	-0.146095869247523	-0.120004789234176	-0.0177976657134232	-0.0117006326043805	-0.0264095361258022
"91687"	-0.337123738093774	-0.306110643330804	-0.2769872850462	-0.334426111732628	-0.251065409377305	-0.193142798000808	-0.0977242202798283	-0.225136599624261	-0.122987524422868	-0.187894216628529	-0.111287447394058	-0.165311795245896	-0.229610992871573	-0.255996740412273	-0.287734700423855	-0.255766895858099	-0.261657573213341	-0.163886671997694	-0.232311875946884	-0.211217068504674	-0.23901688254416	-0.09941077380365	-0.160054852515373	-0.148278622436515	-0.230155586916331	-0.123514536137528	-0.367777221918638	-0.340333168427372	-0.0886130434179145	-0.286895096166316	-0.277371646575492	-0.292877833276549	-0.226751462538418	-0.202319428313812	-0.276308871016541	-0.308275487697763	-0.200778547142043	-0.258346283460749	-0.183615189689143	-0.167395122009238	-0.0711454685039726	-0.186344838858846	-0.207490283089697	-0.218419598615299	-0.164645209954494	-0.244228867442663	-0.350874302733426	-0.440523099171855	-0.0828283455210047	-0.335892652597238
