	"ACH.000004"	"ACH.000007"	"ACH.000168"	"ACH.000204"	"ACH.000206"	"ACH.000228"	"ACH.000258"	"ACH.000295"	"ACH.000315"	"ACH.000336"	"ACH.000348"	"ACH.000363"	"ACH.000436"	"ACH.000459"	"ACH.000488"	"ACH.000512"	"ACH.000557"	"ACH.000576"	"ACH.000621"	"ACH.000624"	"ACH.000653"	"ACH.000658"	"ACH.000694"	"ACH.000714"	"ACH.000763"	"ACH.000794"	"ACH.000817"	"ACH.000821"	"ACH.000838"	"ACH.000953"	"ACH.000974"	"ACH.000986"	"ACH.000996"	"ACH.001038"	"ACH.001111"	"ACH.001368"	"ACH.001450"	"ACH.001532"
"86"	-1.24924469226511	-1.14020982444466	-1.12368558801892	-0.974054629090531	-0.877813791537903	-1.0780201270051	-1.23806613575932	-1.25134545098142	-1.07735058083607	-1.05555208421419	-1.07486020483139	-1.11049517200435	-1.0867970840701	-0.961421077463783	-1.07643294596255	-1.27426512915423	-1.16629354026862	-1.16193906478395	-1.22693262945186	-1.07838240374244	-1.30419432274946	-1.36239208548915	-0.963667187942129	-0.962368003171776	-1.04304607886985	-1.10092044671005	-0.930262656067695	-1.09203409163505	-1.10621999993015	-1.21259563680056	-1.25354173093638	-1.19022533979181	-1.08605220552505	-1.24873587780561	-1.04622951567044	-1.29280994004837	-0.91640042512295	-1.231481067329
"729092"	-0.644606336429871	-0.566831615207303	-0.658736207148279	-0.448831094459266	-0.339547923978932	-0.530829856471647	-0.509663019835847	-0.816589623249444	-0.377220571496185	-0.480850792421056	-0.495746523424884	-0.229046081554936	-0.46040015339208	-0.27338221153361	-0.470711122640359	-0.573592091996586	-0.547414228421358	-0.525894087658265	-0.586845297179772	-0.349951899850464	-0.686946294727299	-0.585136902224141	-0.535420284274844	-0.488335265207796	-0.355815614494305	-0.508456454397389	-0.277216714412111	-0.613145236756499	-0.664944830158764	-0.434368149064922	-0.468790006074628	-0.490345800820213	-0.490566097477601	-0.453180041203384	-0.56654761443627	-0.595944249698559	-0.370790405783195	-0.40142586971646
"279"	-0.237322523019488	-0.243962418834437	-0.394179699800503	-0.0926830707727943	-0.0181650950273458	-0.248515676777338	-0.227802956070894	-0.443506940977757	-0.263263005361593	-0.265474787752969	-0.31175071503644	-0.0339466616778996	-0.269559268918476	-0.169311533611401	-0.275508518726125	-0.430654875780041	-0.117465568908163	-0.324823659830715	-0.260392749225882	-0.155039487490189	-0.475298458693688	-0.222925617691524	-0.24802373251549	-0.291328555946764	-0.214719202170352	-0.428271342091529	-0.0992352323925772	-0.361318291715973	-0.424861239059419	-0.457422264401769	-0.237574847102758	-0.451752210118122	-0.267165280187625	-0.0404940356175258	-0.289670315815534	-0.263063762780886	-0.0345923611098002	-0.243448747192736
"54882"	0.187805590153077	-0.299654101628122	-0.0415198077617458	-0.0121099192827605	0.122818715439024	-0.0531419403563791	-0.286860762554001	0.030363281462532	-0.0623133787180236	-0.0372140751936166	-0.138326833097597	0.0180756815201339	-0.213053776729206	0.0378210627797024	-0.105746850834556	-0.284295159368441	-0.202328396278632	-0.0298427146785768	-0.00543108205037047	-0.0943753767309935	-0.0424980630449386	-0.289715972885285	-0.07239043955909	-0.175342368755876	-0.16632989699868	-0.0513752163298058	-0.157040215375802	-0.236143745326216	-0.18641454983347	0.0876445594803096	-0.0513862272777436	-0.107166453366422	-0.133187021495919	-0.0197827297294959	-0.346108495907081	-0.172407062303132	0.0075239720332907	-0.060662156626622
"8872"	-1.73324192112908	-1.58703767715922	-1.65818581659723	-1.41909116252708	-1.52277028596888	-1.65400805339222	-1.53654002574933	-1.53047600301701	-1.76372011009105	-1.45673733681901	-1.52766222293518	-1.53620036166681	-1.52255148759564	-1.26290136781787	-1.51121503528776	-1.30952849891379	-1.75283827622748	-1.65132942712893	-1.40037737467298	-1.50609179840928	-1.60661196089446	-1.66605714993876	-1.51371417051958	-1.40210937644227	-1.51296107713794	-1.40672925349051	-1.5902284804287	-1.8235296641112	-1.75737024037352	-1.55363451834358	-1.42098612590291	-1.46677566867242	-1.3769785712068	-1.34259258256145	-1.60488539362106	-1.62912892772837	-1.48942524423253	-1.42092952456688
"8318"	-1.55595518223926	-1.54363036188261	-1.39710401623745	-1.09101182954631	-1.59272599094753	-1.65562211112337	-1.92971712918061	-1.62491096546147	-1.5264601381659	-1.53473124433133	-1.6097376520097	-1.52568171374556	-1.54749186007533	-1.48178489392825	-1.42241798220893	-1.43913315517801	-1.5517756987617	-1.48199539224069	-1.46156844243899	-1.41164196281652	-1.64148296471508	-1.72497387477849	-1.42791340183557	-1.32421782240931	-1.71986643966287	-1.34129663271935	-1.64557294657816	-1.68726245529646	-1.51679799403948	-1.37808505198586	-1.44840230650824	-1.32227356895876	-1.49075367721879	-1.50681841435806	-1.31449165884151	-1.66546347628332	-1.38810376417442	-1.48956989704743
"1389"	-0.051100550683524	-0.0522180012908517	-0.00114380244624533	0.0849079971882648	-0.0580660025959659	-0.0785021787133462	-0.129597751777287	-0.0661565120772669	0.0853185814376948	0.125442569939196	-0.162054296065628	-0.158169048477438	-0.0909706436255533	0.12762864015732	-0.0443111554793498	-0.191595321004948	-0.0601883298522838	-0.086805480524973	-0.144614804849823	-0.0828787906625264	-0.098752284831661	0.147366198464149	-0.207602535771711	-0.0452080939924324	-0.0337874786117902	-0.111006891513225	-0.0595315045134069	0.151549520317507	-0.0383092184443514	-0.0435890318514398	-0.154254632149058	-0.143625890610029	0.0905337882955644	-0.0203464768405152	-0.110515275654874	0.0605927206995685	-0.103894941779182	0.0803835088551991
"9694"	-0.412749202429882	-0.214994003757758	-0.345103331431482	-0.316532137521217	-0.387807246525558	-0.104902647090104	-0.312850162861571	-0.501453690335163	-0.41807122185175	-0.2210443080272	-0.181797159362446	-0.163566028934403	-0.395038962332541	-0.156848661524347	-0.0758962238355546	-0.212516412333392	-0.439531995644105	-0.467609648596028	-0.273842444563788	-0.234879952743605	-0.340416944825623	-0.364449709652605	-0.238946136654764	-0.218310741591801	-0.358903188589314	-0.0747486321190528	-0.598410039013002	-0.636993327836395	-0.149379037997209	-0.565546530464302	-0.247954231506833	-0.223214126876524	-0.241957821807474	-0.125912776839597	-0.389064902180097	-0.312733309871916	-0.391214596588673	-0.354815959547556
"10056"	-1.59713385315138	-1.34537623428841	-1.47607678025811	-1.09868955141311	-1.59510849019342	-1.39229036176018	-1.4539988801319	-1.57707239204193	-1.70526726022766	-1.41468985728757	-1.41422854589484	-1.0822022673575	-1.28579508706529	-1.46282304136131	-1.32403041923113	-1.36084229186207	-1.51175545441777	-1.64667882965841	-1.47142808029335	-1.45086505980289	-1.59704711952595	-1.61040886965336	-1.18633674250413	-1.34649626283373	-1.44165014500491	-1.417763310308	-1.53677731755503	-1.70311778287644	-1.53797269363671	-1.47538816652707	-1.55500962207115	-1.41461368180607	-1.35679036515523	-1.54630791208092	-1.47652530219495	-1.52531238543067	-1.49385367739644	-1.41678055321284
"56929"	-0.11727103279447	0.154005991729819	0.113861253034791	-0.018272625269412	-0.172439113655534	-0.0797466829077932	-0.251152988206298	-0.0607264888678626	-0.304327147352349	-0.107801957115394	-0.167542847491462	-0.222588038098563	-0.228220655540933	-0.0418746997255381	-0.0966270161526864	-0.242576924528851	-0.140474767749611	-0.175267659488475	-0.160232501794261	-0.153749468512539	-0.0578642753282444	-0.331341584849582	-0.135989530962814	-0.114546471228176	-0.222743751129903	-0.203538232338334	-0.218093892081162	-0.373138314931139	-0.150218790179949	-0.00305117985395969	-0.241410956670036	-0.300893560469309	-0.245581738570478	-0.138402299456741	0.295092351716381	-0.168803476916028	-0.0332195533662257	-0.141660339360822
