	"ACH.000055"	"ACH.000142"	"ACH.000257"	"ACH.000261"	"ACH.000381"	"ACH.000521"	"ACH.000522"	"ACH.000665"	"ACH.000738"	"ACH.000846"	"ACH.000963"	"ACH.001054"
"161"	0.250023743206728	0.115404443865693	0.202658069700087	0.171922775212445	0.287709225512044	0.296536782296857	0.242708233300771	0.219959648296609	0.214087424885816	0.282615348662541	0.33409932644379	0.200663119668184
"9114"	-0.307137259884887	-0.475045631497815	-0.620521706086364	-0.302840391973694	-0.280505697180489	-0.221000695142445	-0.599014017774226	-0.240916212745444	-0.482937469343332	-0.26273039074162	-0.25991608284337	-0.5831861868474
"79864"	-0.261261746254208	-0.209099794887477	-0.268973567361101	-0.32220960653185	-0.226209809512397	-0.341014836272186	-0.256602942267671	-0.30704726101932	-0.304244413401002	-0.47453648568356	-0.488094128390653	-0.227526842504321
"148304"	-0.52674515764821	-0.394026031342866	-0.401427251425114	-0.370815512326744	-0.408714069265705	-0.277281423104184	-0.369743665285929	-0.281720009686402	-0.209576475246902	-0.35636518381165	-0.352889041669794	-0.363968979940849
"1108"	-0.782879776368532	-0.879766247651952	-0.316881932399472	-0.883429012227696	-0.846912858856564	-0.877780703155097	-0.755099194109704	-0.923038926269001	-0.97200718810757	-0.785291703512639	-0.875394151768654	-1.10408644047634
"220042"	0.152768218485985	0.0698688419072699	0.114419612802884	0.0659167801613159	0.278605322219813	0.0660671813971671	0.199490199526559	0.0791709380588253	0.112618039438886	0.202745216120741	0.121591758504864	0.214299885511108
"2079"	-1.20053022354768	-1.11625695623307	-1.01356240292758	-1.16539492563587	-0.890270604958781	-1.01551581954506	-1.16063372045791	-1.09806594220151	-1.16003058783564	-1.07527711864438	-1.096487975217	-0.989452762082723
"23014"	-0.15328646341075	-0.268465379710669	-0.0624388244238066	-0.217937724455951	-0.104546894343873	-0.0815644435052912	-0.192693181358123	-0.334346666417765	-0.243050243158508	-0.168238368721806	-0.242758080148536	-0.141882552939777
"2572"	0.289330250245129	0.183389898026933	0.146250849918159	0.167394181758497	0.201735732849746	0.197596159749203	0.13213601593746	0.191598317162417	0.119295747264095	0.173639766804616	0.268537063066774	0.173011176466944
"10614"	-0.462374534029709	-0.248146918373708	-0.25224531511346	-0.213481731482491	-0.144234838545453	-0.161105294269835	-0.282988777003193	-0.18592260189843	-0.235305690470964	-0.308301760706997	-0.285961462731214	-0.408813114996745
"57117"	-0.414189047226317	-0.25947214504551	-0.218766966749765	-0.325159445812748	-0.431474751337192	-0.311242522194672	-0.359105072996963	-0.260485759081424	-0.420694398613878	-0.150197800864037	-0.338308878768875	-0.314756942200709
"57508"	-0.387701765053364	-0.498267616459719	-0.357368941246218	-0.428896952778739	-0.434961465762604	-0.492203823342604	-0.437714341255786	-0.342449197425357	-0.39866494391595	-0.307238495670661	-0.539159330767578	-0.331291562734596
"26512"	-0.385522707618504	-0.391489882106116	-0.364125697405899	-0.344281704019481	-0.512778435711468	-0.231085183827897	-0.6501957539534	-0.506500045963741	-0.302886782446904	-0.245749844617957	-0.389136096185126	-0.375047111543199
"25896"	-0.795744187826134	-0.648427182870019	-0.73763038749415	-0.80556907640277	-0.700973171344496	-0.714672828479388	-0.764365151758766	-0.755368851349329	-0.848152056889175	-0.58875714624873	-0.902891741167725	-0.687223306108453
"55656"	-0.747060747700795	-0.474851048306874	-0.685817482892585	-0.576127914884581	-0.748140462132566	-0.327840071598745	-0.547245994601403	-0.633068833177947	-0.637441319432166	-0.681420773179297	-0.689703598511778	-0.51576052624596
"51194"	-1.0129775900155	-0.675197381472336	-0.956552911034548	-0.896685258601243	-0.908151224007943	-0.80173105771211	-1.03942066197814	-0.788706397586911	-0.721481185037468	-0.597886042062383	-0.829568988667698	-0.841320057244456
"57577"	0.066548070557716	-0.148354702026347	-0.0889222815933347	-0.182849261754048	-0.0905387040189165	-0.160271875443127	-0.0788989883542323	-0.012705050520383	0.00455609081586148	-0.271192852850968	-0.167713788219165	-0.10512146654856
"91750"	-0.284554357549159	-0.40463285518331	-0.488950351610453	-0.529174495667448	-0.229895908326702	-0.176191177986613	-0.226941328413665	-0.349914703307908	-0.503329285992287	-0.17041408158449	-0.342424223266494	-0.334097380983123
"25840"	-0.367461860663845	-0.345384013917408	-0.234053952223631	-0.486839664708507	-0.00656710520359448	-0.332348676619181	-0.18534579702711	-0.350103689385039	-0.315232287581836	-0.430656497013098	-0.47882200413671	-0.299567591036244
"4862"	0.186441148451199	0.0844807671321581	0.216784302752885	0.186792987418561	0.137070256430227	0.0707322820271527	0.177099238076383	0.0886083635725021	0.169729986881933	0.219860346463265	-8.07155594234986E-4	0.251209942171474
"5110"	-0.0158965944763925	-0.221309474780419	-0.0594278634350268	-0.190108088248192	-0.0462263467019304	-0.173792559409319	-0.132214929797858	-0.14783703900349	-0.263202375132529	0.0155424803015418	-0.241228906286478	-0.124658387681681
"25957"	-0.356788752641412	-0.49457847461571	-0.459466770200264	-0.35110207101414	-0.366731868375385	-0.410586756241342	-0.37593489870144	-0.442691544576155	-0.390568634806986	-0.420764774798183	-0.326649690156165	-0.447182660147592
"5901"	-2.14334540168861	-1.81026159234384	-1.87592293380888	-1.88357385631026	-1.61782840679917	-1.64760080445148	-1.80324014227619	-1.64846201781158	-1.80687982654895	-1.86233828123382	-1.88011407826386	-1.72949621365893
"23248"	-0.62685029092994	-0.111394187278165	-0.155390364578687	-0.122874273206184	-0.296482487330689	-0.147882502891576	-0.200104626962409	-0.265081467315533	-0.106430374001796	-0.238626643182228	-0.202301686576331	-0.250191591144234
"65117"	-0.657306832899362	-0.529605532162943	-0.821714011667299	-0.59210879995151	-0.4453073897071	-0.377898442907597	-0.410637621783369	-0.46304478952506	-0.478791377722418	-0.490937565020524	-0.433873524727464	-0.421707020673027
"6632"	-1.38511526311714	-1.56900986485697	-1.63707642696609	-1.48125271401351	-1.61351970027383	-1.54059376972589	-1.6843178349356	-1.47621726865425	-1.50216825357801	-1.60337632290856	-1.55608241169138	-1.5011377057803
"9789"	-0.91054355804232	-0.815653775905538	-0.679764395406483	-0.813764000563	-0.916308671019135	-0.921182827558129	-0.874751054297191	-0.873623008553999	-0.931889258236243	-0.866870482042861	-0.802704237101695	-0.708561583837801
