	"ACH.000075"	"ACH.000127"	"ACH.000188"	"ACH.000207"	"ACH.000243"	"ACH.000261"	"ACH.000263"	"ACH.000317"	"ACH.000329"	"ACH.000330"	"ACH.000376"	"ACH.000408"	"ACH.000415"	"ACH.000458"	"ACH.000466"	"ACH.000472"	"ACH.000502"	"ACH.000510"	"ACH.000522"	"ACH.000548"	"ACH.000552"	"ACH.000652"	"ACH.000693"	"ACH.000738"	"ACH.000776"	"ACH.000792"	"ACH.000802"	"ACH.000829"	"ACH.000861"	"ACH.000905"	"ACH.000911"	"ACH.000950"	"ACH.000986"	"ACH.001001"	"ACH.001031"	"ACH.001151"	"ACH.001205"	"ACH.001300"	"ACH.001554"
"6311"	-0.135986686850272	0.0324351990589891	-0.152862350956372	0.0557256267518234	0.108723524451884	0.037896327220493	-0.151357024057067	-0.175130917291669	-0.132952315991725	0.00454739404216204	-0.0667506185570549	-0.0251599163382195	-0.0179436844585191	-0.107248282773173	-0.0741296492824312	-0.1239166105058	-0.168109386465022	-7.65625034832078E-4	0.0252512752772505	-0.0501034032257662	-0.0617093455955921	-0.0423548251072853	-0.0973093282619088	-0.226657352705465	-0.0216951681126701	0.0416847994075488	0.0265260223719684	-0.129688008049371	-0.0581799374576172	0.0667321032100598	0.0186705151416188	0.0576886966208603	-0.097383981550649	-0.153703042884183	-0.0620155118483783	-0.0987086811114295	-0.065231441051168	-0.0970013209711191	-0.0294378244578899
"716"	-0.0980941932519364	-0.036026330664838	0.0206561085223535	0.0309148442411669	0.0714888826636278	0.0498812939459272	0.0108847629812046	-0.0261100648429004	-0.0189588814214371	-0.106605977291154	0.0272763254116497	-0.00763842868578352	0.0264665299507607	0.00584192402610575	0.00221974790966289	-0.0512474983795841	-0.00611295952955631	0.0752463821754163	0.0214021516379344	0.0356039868177541	0.0621311218351807	0.00428256604503497	-0.0527988712158608	0.00348211065062581	0.0178518748059343	-0.0643723182450327	-0.0264306841040957	-0.0627172120396651	-0.134329856439375	0.0401282271883726	0.0264435542488395	-0.00467239024104605	0.0723798380915493	0.0542748174593504	0.00386398964997882	-0.025630590045391	-0.0346567977685051	-0.138549809535106	-0.0271771206679002
"10694"	-0.632071674826427	-0.775404526382372	-0.889667890382381	-0.92487428264184	-0.718989287714815	-0.948993689490936	-0.758987624685226	-0.607912531762943	-0.65536145008243	-0.549530190743804	-0.783846932091282	-0.836419435794728	-0.821637248709506	-0.612048965852446	-0.692347430362611	-0.813060113622459	-0.631783526701648	-0.814750719470222	-0.83697432691875	-0.935322758247377	-0.747943744633493	-0.743576697705753	-0.683498540660517	-0.679451041996685	-0.772925547418784	-0.713652750718043	-0.634910665363766	-0.5333455912047	-0.799865305073902	-0.517477622976119	-0.861575092478939	-0.747481373964467	-0.799713080893051	-0.931896385614656	-0.538702010480009	-0.756114630515335	-0.884541142086581	-0.72952061774051	-0.675882340003041
"10849"	-0.254276336833412	-0.380088879338033	-0.45160694327273	-0.504764337871032	-0.495265572758723	-0.411316336305571	-0.587683158499821	-0.387905059288149	-0.396529911449021	-0.356949098786871	-0.350254143437519	-0.365684775961829	-0.390701489114422	-0.546556319282341	-0.322486646044183	-0.318987406022618	-0.318403415784355	-0.345420498036307	-0.393358303609717	-0.389979664152977	-0.347638573173153	-0.437244212829178	-0.433568069936732	-0.463706121521543	-0.596676947048715	-0.433069738481618	-0.524589296150541	-0.286384319684049	-0.558167657416675	-0.407290036180586	-0.33884363030979	-0.568306958900182	-0.447952510214292	-0.473144251080896	-0.492169715542157	-0.264142645983107	-0.443020636392455	-0.362832444258986	-0.447469112019174
"1105"	-0.220881153450442	-0.182313000954669	-0.0913416132824356	-0.288519986147163	-0.142306318873714	-0.0798230902255519	-0.472255533084241	-0.30887644292046	-0.0924851163845662	-0.0953789963120187	-0.0555128684906172	-0.337619921335256	-0.148329996796416	-0.260076275871271	-0.342649661881135	0.0348175715055692	-0.149510802177876	-0.288257477616976	-0.493184558918234	-0.281727199900974	-0.156487216702155	-0.384979810091679	-0.17726522834199	-0.107435988320011	-0.174904646155217	-0.392657249662239	-0.452771159418731	-0.167081236772786	-0.342341837071957	-0.223790333959008	0.0375757709595855	-0.36928662396083	-0.116356942421886	-0.0189985713750776	-0.152129379620197	-0.261739937529557	-0.440460543387993	-0.202501083922326	-0.257715731019759
"84516"	-1.03333375066692	-0.894147714717271	-0.970969682666707	-0.787686957558392	-1.02848197838058	-1.00725569301519	-1.02020975303194	-0.961576157215287	-0.938344635547916	-0.93733322445049	-0.941204856903064	-1.03211731812487	-1.15578155933482	-1.18223222298935	-0.736417561790796	-0.773688307045824	-0.890737300136722	-0.967190970247744	-1.20096761835609	-0.788731679148093	-0.794304647881028	-0.973869228532748	-0.89339137288232	-1.08871456927142	-1.18723276875369	-1.03767346150357	-1.25002359174453	-0.970620461584007	-1.02869509159586	-0.951037220240563	-0.945145025612277	-1.1369184675112	-0.931720192679126	-0.910217393362534	-0.965001844985695	-0.90004306641214	-1.02727378175106	-1.11837199016023	-0.917602536152169
"84301"	-0.286450163466426	0.0477948559479013	-0.537260413253343	-0.244952620096293	0.0269878280986625	-0.230154312409332	-0.0638893682164964	-0.37841496506513	-0.21077321076417	-0.332164435098581	-0.401836973192374	-0.294069107258364	0.0145874546382084	-0.0842762309014297	-0.098906691997459	-0.275039150722884	-0.0475898501849613	-0.113822623491247	-0.0975253886950927	-0.207049458102691	-0.118239071295545	-0.246142141982801	0.0315888664399285	-0.249602200321637	-0.234747792124694	-0.288527287700346	-0.124966491511432	-0.16480157099188	-0.191651842663821	-0.00882433573509365	-0.0154381473202547	-0.238312195248004	-0.126434596636623	0.0131652116266702	-0.223848430207627	-0.0262399593899444	-0.21562864993156	0.0117934272009376	-0.186295515203278
"85440"	-0.316139500152718	-0.283013697798558	-0.110684729682484	0.011716352321503	-0.189885877573359	-0.377328349093381	-0.129860354561575	0.0735939456894	-0.274162670965503	-0.115007262654231	-0.449641176688734	-0.133760939254972	-0.0750564371878178	-0.156845565516995	-0.242332103403517	0.0276594514230984	-0.179669997481575	-0.301467877188897	-0.483931376411347	-0.218774561617888	9.9314505562641E-4	-0.0542004001296641	-0.156967053100243	-0.184552025194811	-0.00669495696809708	-0.214606482999669	-0.121614119597583	-0.10660410062339	-0.483571705664944	-0.110529007493132	-0.22701470528256	-0.197824595256896	-0.145370562096977	-0.216803551987642	-0.211460235325776	-0.184264752300898	-0.460121677506231	-0.192773308071565	-0.205285999809362
"2331"	0.0861130742647879	0.0676337684069184	0.0961665815107533	0.12738485591428	0.0743539814584016	-0.0312681873763773	-0.0154192648258278	-0.0430120127977706	0.0458987882271584	-0.0878064425115096	-0.0414766387636336	0.0748330751513512	-0.0143472850739485	0.0194119026799317	0.035683307865293	0.0317559201019005	0.109566161022494	-0.0388789686281708	0.0921824868997759	-0.0152828488625429	0.024587174031833	0.169143778908892	0.0831546048702426	0.174432652015313	0.0962645211293381	0.0374476880477737	0.12129341744879	0.190770734240612	-0.0142290274750511	-0.0533196038137284	0.104910399984625	0.0467400529629655	0.105504334251412	-0.0273977877917376	-0.0420187609596413	-0.0284470446515488	-0.0804336859505241	0.0569085019600476	0.0514511031624751
"51659"	-1.33147103268874	-1.37325361783973	-1.45382704420074	-1.62363941855598	-1.43053891999659	-1.56631286589638	-1.37893764703314	-1.59448617684058	-1.66304381464011	-1.59110227506684	-1.53561621590523	-1.4870887610743	-1.51333229660653	-1.60266196919178	-1.5303877427792	-1.54415032561872	-1.29943785416055	-1.49437457503011	-1.5832950360198	-1.74197656144961	-1.58962466076349	-1.74395258772706	-1.58171608069538	-1.45763848368645	-1.4500268510271	-1.5567493724118	-1.40760729500818	-1.5656904584247	-1.6098378190144	-1.49312426739399	-1.35489280891606	-1.56497125356939	-1.32632041327763	-1.54889665466183	-1.51395460572683	-1.49968218433523	-1.36687010266206	-1.66315229289641	-1.45213216547458
"81930"	-1.11141712950366	-1.32491714557741	-1.2003061825038	-1.10736014048609	-1.25296217392112	-1.17372776121586	-1.10930386833039	-1.30388444625676	-1.3641477245585	-1.02220571930962	-0.756896986790471	-1.61444762846778	-1.4747600108623	-1.19245378579388	-1.41388028512536	-1.35062888829651	-1.25654187738915	-0.929271659114794	-1.10420943199258	-1.35628971771207	-1.29137803221933	-1.35095003639131	-1.17094259765743	-1.29421664503698	-1.09993508066222	-1.19366999667357	-1.31372511025878	-1.09932875385973	-1.11324690916853	-1.1429378104829	-0.980567513913323	-1.35612362960189	-1.32359005295897	-1.18356576351847	-1.2295408361364	-0.988623829107469	-1.13521199621373	-1.11074074071885	-1.01597350849905
