	"ACH.000014"	"ACH.000025"	"ACH.000040"	"ACH.000082"	"ACH.000097"	"ACH.000113"	"ACH.000123"	"ACH.000127"	"ACH.000148"	"ACH.000159"	"ACH.000178"	"ACH.000183"	"ACH.000215"	"ACH.000222"	"ACH.000231"	"ACH.000232"	"ACH.000253"	"ACH.000260"	"ACH.000272"	"ACH.000279"	"ACH.000288"	"ACH.000312"	"ACH.000319"	"ACH.000320"	"ACH.000324"	"ACH.000329"	"ACH.000376"	"ACH.000383"	"ACH.000387"	"ACH.000425"	"ACH.000448"	"ACH.000452"	"ACH.000467"	"ACH.000469"	"ACH.000471"	"ACH.000475"	"ACH.000487"	"ACH.000488"	"ACH.000502"	"ACH.000507"	"ACH.000510"	"ACH.000518"	"ACH.000521"	"ACH.000524"	"ACH.000542"	"ACH.000544"	"ACH.000571"	"ACH.000573"	"ACH.000601"	"ACH.000616"	"ACH.000620"	"ACH.000621"	"ACH.000623"	"ACH.000624"	"ACH.000683"	"ACH.000706"	"ACH.000713"	"ACH.000721"	"ACH.000753"	"ACH.000756"	"ACH.000766"	"ACH.000769"	"ACH.000773"	"ACH.000788"	"ACH.000794"	"ACH.000827"	"ACH.000832"	"ACH.000856"	"ACH.000861"	"ACH.000865"	"ACH.000867"	"ACH.000887"	"ACH.000896"	"ACH.000900"	"ACH.000905"	"ACH.000913"	"ACH.000915"	"ACH.000932"	"ACH.000947"	"ACH.000968"	"ACH.000973"	"ACH.000974"	"ACH.000984"	"ACH.000986"	"ACH.001028"	"ACH.001061"	"ACH.001067"	"ACH.001192"	"ACH.001205"	"ACH.001211"	"ACH.001346"	"ACH.001368"	"ACH.001380"	"ACH.001765"
"51"	-0.0672497853671183	0.0898487394042729	0.0377990721670791	-0.0594505208369709	-0.0981769409982871	-0.0744408329087392	0.0846184057150043	-0.300569839464026	-0.0536202892564042	-0.345809375105305	-0.208950654980275	-0.0656562796923411	-7.29645963561878E-4	0.0503469224924046	-0.25524651480961	0.0975278199262718	-0.296191296405302	0.0156788783748907	-0.0686627732496892	-0.0380062416635661	9.03839054796831E-4	-0.123835569121881	-0.136847734657055	0.0821292330231275	-0.666992171515681	-0.0513088133693912	-0.0956520078229769	-0.164022163820257	-0.246003861668878	-0.064092406143649	-0.0339876898125046	-0.0607376628761505	-0.14536340829229	-0.00555675815358815	-0.147932430654645	-0.0173576738496709	-0.0618153334342895	-0.153460593014433	-0.147808017594326	0.0933493970433918	-0.216144818277363	-0.274061374970487	-0.246750982551031	-0.0397117107904455	-0.0508188434168337	-0.0786664177622004	-0.0488453730553605	-0.12128680951324	-0.294953454670761	-0.177721974983204	-0.042252765457693	-0.0447347283769692	-0.0251142486358884	-0.042462296245951	0.0320446935135481	-0.192550474294548	0.00353348854649143	-0.0200923119903028	-0.124715106334816	0.0430534799365329	-0.0306020739989749	0.0152363412577277	-0.0110986109361793	-0.0705920455992697	-0.0337641854655773	0.00491390907515226	-0.321647797209523	-0.0337426842287326	-0.00499963687274023	-0.106734136547716	-0.197199118449527	-0.0753057222890642	0.0559791220849006	0.0421091567664121	-0.112842310880422	-0.204380824529055	-0.112690863597026	-0.114241096000648	-0.0102309771454522	-0.179154800520725	-0.277512892757917	-0.156561917534129	-0.150135551218283	-0.0619622391596577	-0.092198109178454	-0.487631718582365	-0.0446948120465488	-0.088338010530832	-0.0704000200532596	-0.0452931385584736	0.0573361291853909	-0.0741363180543326	-0.103787185826776	-0.0750475362284459
"440138"	-1.09248635153863	-1.12684976168821	-1.19439934819912	-1.18643401454291	-1.04995431318023	-1.33621623013436	-1.09041891291889	-1.26645992104761	-1.2128204568258	-1.12637990249139	-0.874842624114061	-1.24466108691426	-1.18756160238416	-1.12546983436114	-1.14405454411477	-1.14808650803469	-0.923586188770025	-1.19663568301335	-1.07049219019604	-1.29646168158778	-1.31867917131885	-1.13899571112782	-1.14474160988808	-1.18358531115257	-1.14439466208155	-1.19115685894923	-0.952097789457778	-1.38046553301859	-1.23199546237423	-1.25652914425173	-1.17582802558411	-1.4142763856718	-1.13732651001061	-1.19180370442186	-1.35632311958276	-1.31248417989039	-1.26293452730495	-1.14585191758742	-1.18488946091899	-1.11035306908823	-1.18767245489068	-1.26255272637327	-1.35662799860137	-1.24964156064693	-1.1841402702404	-1.20373498830972	-1.04818536389815	-1.29507957893109	-1.03268665312748	-1.24153532842682	-1.33256461884397	-1.3872825364045	-1.16227353658359	-1.09292494966042	-1.16357256455333	-1.03418120064569	-1.13259955207766	-1.35105618544405	-1.10965522488334	-1.09125541023234	-1.14218378842682	-1.12065277277536	-1.1681002362959	-1.07037294222825	-1.05294018732939	-1.0618252095145	-1.02703102994151	-1.13617138035541	-1.04580664021893	-1.01586134975497	-1.17141647065762	-1.1240582535159	-1.24678668136079	-1.09722563493711	-1.04950222914875	-1.17130308248584	-1.14769147870338	-1.18679337817436	-1.14047426939244	-0.866622187328345	-1.13088398539458	-1.2096313194488	-1.38182524890223	-0.990979096495683	-1.21154225881943	-1.07319618855566	-1.2542058954092	-1.22167796096544	-1.2696813090198	-1.27187235626292	-0.923445143541183	-1.230951742041	-1.27891767880471	-0.9977807258566
"8815"	-1.00364021647652	-0.852427928252243	-0.801002613401458	-0.76733368859178	-0.838462518536492	-0.708561977728698	-0.818213045428098	-0.898934156699469	-0.877495343132794	-0.668882900032824	-0.849831544771087	-1.11382793352178	-0.98657838637035	-0.849654713954475	-1.05655554482935	-0.953938129461259	-0.795580895440525	-0.924912201634298	-0.97339419423688	-0.934810579444753	-0.928902395162914	-0.882940211874465	-0.812571933371	-0.823020269715687	-0.814716885204088	-1.00267529044666	-0.890594370148662	-0.765672316583085	-0.715721301647764	-0.709393460886177	-0.77010235751145	-1.07151787340105	-1.02598525125215	-0.924431838880552	-1.02503798192341	-0.959489597625903	-0.877434998180494	-0.7720352841446	-0.779937342988716	-0.838393939654099	-0.921726467580122	-0.873353904633445	-0.859624465719919	-0.810395051755283	-0.809584173744949	-0.902182398456448	-0.828295677285532	-1.01649680927464	-0.86886874446475	-0.82979686136025	-0.522293100711274	-1.06822569790112	-0.96558871610238	-0.898700976917331	-0.932186273270007	-0.822615659966653	-0.804255327674412	-0.76936208562526	-0.883250811403286	-0.99883010705967	-0.925573121661319	-0.841995987987293	-0.734666507489649	-1.03010751427343	-0.776258121812846	-0.817689195922099	-0.582889369927554	-0.890315896471843	-0.762103973238057	-0.826484418573851	-0.977314530508433	-0.811343836224603	-0.956231633374717	-0.810078470423458	-0.842429184849646	-0.783413676936024	-0.933102126614208	-0.928024588393823	-1.00108789085996	-0.689949288311626	-0.924792710396237	-0.843231075775259	-1.05383069706535	-0.891789609743724	-0.973657136889037	-0.825949360259681	-0.855357730582328	-0.896856368883123	-0.924065430498524	-0.782439142262016	-0.523709226989904	-0.870941261104837	-0.629090003717475	-0.885067817622438
"833"	-1.04757842189338	-0.91891023456177	-1.14466470769568	-1.04960944619991	-1.13383791521369	-1.01240331120945	-1.16876566210354	-1.02403925929618	-1.09559882744205	-0.930552416697663	-0.952831204188865	-1.20664513146259	-1.0898411901541	-1.28456410159047	-1.19024466889294	-1.18613851753433	-1.09394219054396	-0.944450474564402	-1.13487700884963	-1.19049598568979	-1.10904354050613	-1.19490350620947	-1.17253738198234	-1.34792774489745	-0.978009888508168	-1.08719103198769	-0.989746326445889	-1.02915552887487	-1.02506217578056	-1.09754166334269	-1.01891841132141	-1.21759490019876	-1.0450084556482	-1.28220980502562	-1.2578323300241	-1.16645199220082	-1.06845599757898	-0.880215440218362	-1.09697950261764	-1.12289710891761	-0.969355431560328	-1.1930039664586	-1.16789853802768	-1.1084123105479	-1.0663842943161	-1.08497780362875	-1.2002104359582	-1.17355943856727	-1.09982073542137	-1.08361196365053	-1.11828151316395	-1.17350076509193	-1.11833329494388	-1.26389731825407	-1.17692655365989	-1.06998928824834	-1.2672700582797	-1.04172834077791	-1.06661769526376	-1.05440901410491	-1.14254112600323	-0.994151847689387	-1.2032581409646	-1.06711202919931	-0.890859844787517	-0.907417129670469	-1.06156805220405	-1.05224569865074	-1.0893257086025	-1.07479778011149	-1.11916159124544	-0.956817292672809	-1.04297352023708	-1.06086027213577	-0.875046560808405	-1.03329670810015	-1.06080702661358	-1.07655561694994	-0.967839864812994	-0.898285423385165	-1.08563688975273	-1.08872872428428	-1.0142704864785	-1.07257820407468	-1.07131644616999	-0.878505957340515	-1.06988848379402	-1.03979801146896	-1.2348500337159	-1.01752363185603	-1.01246460356365	-1.16430192839748	-0.998091011621368	-0.934487840300763
"29097"	-1.05771533630716	-0.729216081562614	-0.75467098257416	-0.882099130748576	-0.773850282842042	-0.886072686205182	-0.800917380518814	-1.05030350555215	-1.11499699340283	-1.01724275256676	-0.896663294993723	-0.933866150448663	-0.942276645969436	-1.06067235454522	-0.897908770996708	-1.03868154719087	-0.712315992553828	-0.995746242096555	-0.888846724841915	-1.13588335224875	-0.911188485693746	-0.924962605688825	-1.04024356961962	-1.02761577818029	-0.82781008605633	-0.967019123784843	-0.82095763931024	-1.00074732734478	-1.18803678119226	-0.77526241258288	-1.03519634961942	-1.13864179678998	-0.863445188602854	-1.00216881594182	-0.904685841434503	-0.986512741366213	-1.01514782051686	-0.834513775192076	-0.983627891204611	-1.03881617754141	-0.884820719341236	-1.04700943059053	-0.926827292286052	-0.948342141760606	-0.9070442214435	-0.917443491236616	-0.947663025112176	-0.934322997909214	-0.830688691410218	-0.865342062902041	-0.906757397386999	-1.08548260597363	-0.938708335258041	-0.944320505133717	-1.08147883780131	-0.907004287299614	-0.879208305027912	-0.976904926558164	-0.965383156236904	-0.933175330621902	-1.01141650423288	-0.820321789727255	-0.862233356281906	-0.87869795345331	-0.86296482161831	-0.86503919578808	-0.73445250441634	-0.849322196381409	-0.787615503142481	-0.941536957780311	-1.00849376817568	-0.863519226979791	-0.89522557062317	-0.865568673271502	-0.909849436915753	-0.967416950373824	-0.874975443535756	-1.04390140320758	-0.891146455098149	-0.941917271295011	-0.975399464355247	-0.914181269038974	-0.955790616592751	-0.851088855959945	-1.0063301201558	-0.678417944707318	-0.689884799819552	-1.02437412330543	-1.05306533202634	-0.995803843511331	-0.831728608586303	-0.97583599221291	-0.949414066357257	-0.976161394850398
"9276"	-1.18590520027243	-1.31718928857104	-0.943725983189764	-1.36339357184305	-1.25588916372928	-1.25559905394314	-1.0552822155445	-1.32372404526527	-1.11234241234578	-1.49594263260571	-1.15293119940229	-1.23750909036985	-1.20004800905151	-1.08010968724802	-1.13234039675752	-1.28129858944573	-1.47181552080515	-1.21894547986054	-1.3590312268979	-1.40813110026988	-1.20958229429977	-1.24394088256043	-1.16327704444057	-1.20350295431842	-1.29026153086126	-1.44626478670888	-1.42261818879673	-1.35508866650235	-1.29948636458392	-0.987000148265675	-1.22112969384339	-1.19294015069848	-1.11640017508546	-1.32349784687198	-1.23523611021919	-1.44339771306395	-1.2938424051209	-0.944184671617752	-1.08844633568305	-1.1329987536099	-1.20603387244499	-0.94049444980172	-1.34046309752511	-1.35293292784845	-1.03106024248613	-1.26958641262459	-1.33915091326767	-1.54693494092532	-1.19305198874494	-1.15557056403165	-1.18743414883703	-1.38125901518122	-1.16560706720619	-1.37077225014088	-0.91024045521502	-1.30265170966027	-0.870050930283748	-1.09046982275838	-1.38692936223978	-1.23821802472799	-1.22210681648483	-1.22329087275481	-1.20176768101843	-1.36071153813919	-1.32545114412097	-1.24700869795451	-1.19453691729306	-1.33923275557487	-1.08775033499665	-1.05433659479543	-1.22645373298945	-1.14612644553234	-1.24342153298718	-1.23676713891722	-1.2957035220033	-1.00954171753482	-1.26606342476875	-1.15509723751293	-1.22756520169209	-1.33199616365127	-1.16931470831137	-1.22861060938569	-1.17127228135577	-1.17984145353497	-1.29694634590205	-1.07823230959077	-1.30650989159937	-1.28329612612784	-1.39918329431665	-1.52520800820548	-0.952817355609822	-1.39237398368595	-1.17358342230154	-1.29528807840161
"79947"	-1.01585174016427	-1.138936524242	-0.963145939346428	-1.2597901924507	-1.01148163473626	-0.990656189886544	-1.21769056241246	-1.22464658205254	-1.01945039770411	-0.914749012524513	-1.05247893182583	-1.22088846441605	-1.03842026637079	-1.33380490744619	-0.915655908033198	-1.09987768705534	-1.18808855111353	-1.05369173492023	-1.01411454628748	-1.01123649473326	-1.08362782746975	-1.04661057788449	-1.09140557261441	-1.15706485856253	-0.967510078644099	-1.12674003834586	-1.21255859945036	-1.25066970623024	-0.939358862833475	-1.14702558055678	-1.02980607180302	-1.07018918879117	-1.03428294118683	-1.14461074747878	-1.21438205681864	-0.983651216086981	-0.871992321977178	-0.971544813969928	-1.14307050546111	-1.11236839671111	-1.12687053006437	-1.36830197491101	-1.1731354580574	-1.12534751630195	-1.02460960471795	-1.08491753876578	-1.28248440573355	-1.22862817364284	-1.05569232023586	-1.0618618224568	-1.22937382321977	-1.04248719133531	-1.0332744867726	-0.971373630222487	-1.07376958887556	-1.14493439852912	-0.901042988481304	-1.07803778842662	-1.13374611407197	-1.04586439484124	-1.13692542449875	-1.02594033023685	-1.15791589803566	-1.12141230945703	-1.06655060583646	-1.00951510915447	-0.937723524986008	-1.28444688326899	-0.959477436530118	-1.08448723114405	-1.16648855131062	-1.1667317674343	-1.11737920061163	-1.05372589182957	-0.910477849131238	-1.1383871159434	-0.965885417119295	-0.980237149124759	-1.0407415841506	-1.00378721804445	-0.98090266870868	-0.898231928666519	-0.935152906461267	-1.02158193464937	-1.09291920116822	-0.963888580595488	-1.10357835558699	-0.890861625204431	-1.23377376452524	-1.06820410733706	-1.06624865073787	-1.03086153695341	-1.13059289924037	-0.998237663718128
"9775"	-1.14557767955281	-0.933660077825738	-0.971388282175657	-0.959311122874749	-1.00584263334246	-1.08972157475132	-1.03474290892028	-1.12384315013236	-1.09052095819573	-1.07630111851604	-1.00822863252125	-1.13989681032887	-1.02769402510369	-0.937341145214534	-0.906034017205193	-1.15307871978845	-1.00330229379013	-0.889600172963635	-1.02072942213655	-1.17606267723787	-1.03154143272935	-1.12021685771495	-0.983773270250698	-0.985534167951224	-1.04943073800089	-1.07576820915713	-1.04618925202575	-0.955880503181522	-1.11540834690701	-0.927867144176378	-0.80223625176063	-1.16875567074635	-0.99243208121593	-1.13512943094768	-1.01593190231419	-1.00569310902634	-1.11833293845051	-0.850325722287117	-0.896186350605009	-1.06559894890539	-1.08418350733734	-1.18563415882991	-1.01770563451887	-1.1224704740082	-0.999381947056516	-1.06143656813846	-1.12592325873455	-1.1307556920677	-0.998576417455904	-0.880573122829056	-1.08933684812583	-0.956491246159167	-0.954473637943898	-0.96946506837535	-0.969968045850488	-0.972820948484284	-0.890272252476247	-0.958433765126599	-1.05799126304283	-1.03053777544728	-1.01492457847588	-0.936877399295561	-1.07720880304034	-1.03696069042976	-0.951201929091808	-1.04582329092044	-0.904212401150063	-1.02267593918859	-0.973338967665849	-0.990612741728931	-1.08997861173111	-0.955290590255252	-1.07145486729793	-1.02159046173732	-0.978527206275694	-1.11711219948254	-0.988290538569826	-1.05383659674793	-1.05612578436774	-1.01255377026417	-1.05683900953296	-1.07911367234394	-1.17261952986996	-1.02274070770251	-1.11928362021079	-1.06422666155972	-1.0732085354865	-1.18374032001	-1.26267054529016	-0.928174659495689	-1.01831484123326	-1.01931940293243	-0.955938212778808	-1.2584191681303
"100133093"	-0.876726281985719	-0.774420579688108	-0.754165986105722	-0.70362779299351	-0.760881406872532	-0.694928976573808	-0.687527679028454	-0.733622963440962	-0.925124477386908	-0.664525333386268	-0.625996232058882	-0.704565849578399	-0.924109958663337	-0.796249520773575	-0.901119658309265	-0.831142988789276	-0.654747612703055	-0.643537675575473	-0.707405630289946	-1.08639203688337	-0.977701517072622	-0.775486081702237	-0.63851155956252	-0.940171223584158	-0.684255643998295	-0.737308881060198	-0.845377307654447	-0.672101872645153	-1.04836949906919	-0.827288919795183	-0.692228174242908	-0.960535353911547	-0.669712054352545	-0.816652973990234	-0.891730602276489	-0.81271109526829	-0.955376798384671	-0.788617425973991	-0.711489923039042	-0.678172154412085	-0.717176956645893	-0.765415453245105	-0.722266818979404	-0.851083369009876	-0.772807870119916	-0.872506383995687	-0.658685707971026	-0.891152455114814	-0.688568444585279	-0.752256850708586	-0.724875019176862	-1.05480486954682	-1.01487200956616	-0.699434870458323	-0.914322348097522	-0.732613980124876	-0.609012857870877	-0.776951163871433	-0.725325377968468	-0.98856871547459	-1.2105600601254	-0.68071598544712	-0.730132572342394	-0.949653560629238	-0.723387480463306	-0.745439820476673	-0.643798298414196	-0.729046105095174	-0.813289498652668	-0.757732386931411	-0.879033285255564	-0.699970675939528	-0.761590801483735	-0.734870455755171	-0.820455057626	-0.809243291405534	-0.763956271429256	-0.650628266360565	-0.731975522456638	-0.676523674091071	-0.903924010843584	-0.77623196432	-0.811311611527395	-0.751247141894629	-1.07494915359523	-0.623291268547813	-0.786426901708203	-0.638743195623603	-0.769613781945951	-0.656752311482248	-0.618042304086448	-0.799360678431324	-0.638814240173143	-0.572554259823436
"196483"	-0.711169124219501	-0.694309782249043	-0.506641342807023	-0.564598410305555	-0.716949272821223	-0.654618193083286	-0.630597308157963	-0.674627855336029	-0.653314569769688	-0.55016985079864	-0.715884269752421	-0.771187615970521	-0.66822982573109	-0.693305632273885	-0.641441746420614	-0.629291858618842	-0.658501595620128	-0.558021919802103	-0.640990232599224	-0.671981810195151	-0.72743725502981	-0.678295713823879	-0.652710850862154	-0.50596926837529	-0.590774699809513	-0.728067815121916	-0.669458943964242	-0.618077904991613	-0.78519362883325	-0.591951535360093	-0.60466432106317	-0.761781595651588	-0.587413874878505	-0.688643929382544	-0.698042570535378	-0.839808051721703	-0.652283880416713	-0.570395013388831	-0.741946462795503	-0.499295225930533	-0.620772612887705	-0.72495748481617	-0.575665664806143	-0.606468759533308	-0.608754145020273	-0.563274246087605	-0.625854822042303	-0.611121222125215	-0.604567409811048	-0.458416636459401	-0.708885533287624	-0.701871830047219	-0.755840550472967	-0.587388168118383	-0.765859351468682	-0.731777211877433	-0.632147316700177	-0.722503671752465	-0.727193587459797	-0.568060825083447	-0.676715484506297	-0.667964949521109	-0.539195820157588	-0.58589012286894	-0.520409791267298	-0.801468290034105	-0.624168836597159	-0.611333901154638	-0.470405358285042	-0.669292248322298	-0.697223029716292	-0.705657106369929	-0.646911834540671	-0.56713653405642	-0.767551926883835	-0.660222758009071	-0.483681443745935	-0.606555025701676	-0.621010711181474	-0.796711422130006	-0.512356322673215	-0.603244819404004	-0.535798015100634	-0.630059160469865	-0.507359386894967	-0.481734239215967	-0.618498389863524	-0.612176514833077	-0.492814856881189	-0.711692257634456	-0.641259815683069	-0.510481337232129	-0.570314493230821	-0.714266805760654
