	"ACH.000054"	"ACH.000099"	"ACH.000133"	"ACH.000215"	"ACH.000246"	"ACH.000259"	"ACH.000279"	"ACH.000312"	"ACH.000364"	"ACH.000420"	"ACH.000463"	"ACH.000472"	"ACH.000476"	"ACH.000488"	"ACH.000490"	"ACH.000537"	"ACH.000600"	"ACH.000601"	"ACH.000630"	"ACH.000638"	"ACH.000649"	"ACH.000676"	"ACH.000706"	"ACH.000805"	"ACH.000835"	"ACH.000841"	"ACH.000907"	"ACH.000910"	"ACH.000936"	"ACH.001038"	"ACH.001053"	"ACH.001054"	"ACH.001096"	"ACH.001232"	"ACH.001283"	"ACH.001346"	"ACH.001523"
"4299"	0.0268055017299609	0.240321834048082	0.173958683109892	0.188945657269266	0.208432460880994	0.0758699390849141	-0.076734797822989	0.093523399231245	0.146095279246757	0.212446862952349	0.0480344938009441	0.155295567128846	0.0695345275870252	0.0558885330060045	0.174764079036782	0.186150921682423	-0.027829820119322	0.156927975672742	0.137581767799661	0.152874070024041	0.012344659433243	0.0710343063974192	0.179023779439505	0.235859415780883	0.102154702648837	-0.0885922273802116	0.17987730587224	0.0619682393607949	0.16650836536245	0.142175124990721	0.125948771813275	0.0982164783265912	0.0981492015247462	0.0712473834718895	0.0905503105158294	0.0712365167266312	0.0835331128750262
"335"	-0.0406479017511765	0.0653108377882079	0.0712267542970607	-0.0376848793706927	-0.0437196317105905	-0.0930049263041073	-0.030550452058316	-0.244719907289905	-0.0248191456399302	0.0768403617985436	0.047849139708728	-0.0814973866392813	-0.00767163067065557	0.0113436169779064	0.0371855881704623	-0.0790505375439787	-0.00547889088670568	-0.0585965096072912	0.0229484924825467	-0.00362823822922338	0.015402723688036	-0.0518946174553172	0.0422626547461129	0.0693271235635294	-0.0143521802156165	-0.00140183464264979	0.130225752797676	-0.0222356172771121	0.0668321880819588	0.0235358067229368	0.00373201551123483	-0.122914130619058	-0.0200517719982306	0.0146388046283266	-0.00892853824832122	0.0278173068921788	-0.00392598028432138
"382"	-0.409303869025204	-0.350061336326216	-0.272480414177098	-0.260821617228966	-0.02271169178999	-0.122714018745431	-0.549044203117362	-0.505152178823512	-0.22340964585874	-0.167214776359703	-0.137015736790666	-0.316062209043788	-0.125947168918163	-0.346901867510869	-0.15190162660789	-0.581416085531721	-0.1052652664356	-0.202680888306162	-0.26494020865054	-0.290753139299623	-0.236541771098495	-0.401687970200089	-0.311430099487693	-0.306254333673652	-0.391318917256516	-0.268023823874811	0.137771575734123	-0.181889695677354	-0.288651251537459	-0.373982187966278	-0.489858542809101	-0.636848647978464	-0.261972697468385	-0.274908096383997	-0.552764698385603	-0.287543339902067	-0.353188483036222
"201176"	-0.121437102236423	-0.0165814885914069	-0.13941982964566	-0.0288614894017986	-0.0275181555438916	-0.121156091990634	-0.0843714564396924	-0.105143076478323	0.0302339696216674	-0.075316503088873	-0.015842388186985	-0.0821675114445753	-0.130644103160535	-0.0596929416210251	-0.0270249840399602	-0.205285729347933	-0.0191180766134738	-0.0465656804708046	-0.063272686441994	0.00541148478778438	-0.0421541506490734	0.0343400350196724	-0.0973470107828472	0.0537986750545977	-0.0157197835505229	-0.178058257445737	-0.205845443797696	0.0863528314935833	-0.00578599521479456	-0.191199541078735	0.107927323543603	-0.27128505974679	0.00451168379604479	-0.103563150888987	-0.0530345737442849	-0.0919549747856769	-0.129645604942366
"54955"	-1.46106059954215	-1.54141199624142	-1.39339851815973	-1.57127057375623	-1.28629076082199	-1.75333686135791	-1.71202248953587	-1.42412221952481	-1.29029862180245	-1.1434224795405	-1.54659762429448	-1.53739009219437	-1.19371860719653	-1.33890665879198	-1.55999217690275	-1.41166018214576	-1.55789684039232	-1.35855535078035	-1.44418380939397	-1.36730965705292	-1.63439018195226	-1.61725925577938	-1.48002570419056	-1.41282869773035	-1.48486038483469	-1.58667762710683	-1.25428421823679	-1.48854332146734	-1.62690650471605	-1.36003856265613	-1.73983714042171	-1.38874495081238	-1.84271850404252	-1.64657932947599	-1.64043535316221	-1.60409866149377	-1.78326341666957
"54991"	-0.214340771598197	-0.211110138737698	-0.0644904829485382	-0.276544196748044	-0.119179450578824	-0.129154035989074	-0.255270347931394	-0.250396419967766	-0.113366612607614	-0.31517487996922	-0.164030654427976	-0.00138682118761474	-0.150565827897353	-0.240558546526142	-0.140716487141622	-0.1863374408827	-0.0660542921326271	-0.150651863678575	-0.159263101043651	-0.138325325806333	-0.187874586378354	-0.174786990442875	-0.114796702489638	-0.158494269486445	-0.153219435722158	-0.096093222565949	-0.027417558786137	-0.210897508804396	-0.0241284359673867	-0.0434794300845901	-0.219013428094343	-0.191912949562511	-0.30581963016921	-0.181878490705091	-0.108594352525209	-0.161836577491931	-0.0595643602115228
"10667"	-0.617986602368735	-0.618262204507325	-0.564412531512713	-0.587912069936468	-0.772653356799152	-0.686186437949297	-0.991670532350601	-0.796872647388836	-0.71812449338688	-0.344698180520404	-0.389513113828642	-0.342744435502078	-0.777256823910069	-0.76535326768868	-0.575675131477468	-0.436232952407686	-0.513536081257813	-0.550962886540421	-0.853404165296374	-0.485766441670154	-0.838274451800212	-0.821918245596333	-0.886252572765413	-0.622361262750994	-0.632493173126216	-0.518432183812142	-0.527249580076994	-0.94526855017018	-0.774392057423803	-0.826255312775578	-0.464062194211372	-0.734230053179887	-0.816373255322938	-0.671557714149295	-0.694939983161328	-0.625703354134762	-0.924730791468773
"23131"	-0.0839843625034268	-0.0469493476760903	-0.0459367616054219	-0.19344894679804	-0.109914346460707	-0.29804431564559	-0.288724403726508	-0.365655344443154	-0.175600978370541	-0.180807439303714	0.154826559137748	-0.247417217209141	-0.0386202362304661	-0.162399826492363	-0.0835693074780032	-0.0638059721164267	-0.0271175910652733	-0.145183721721854	-0.00385226812793415	-0.174242540549852	-0.13623806683473	-0.307739903921233	-0.103253099497426	-0.176348153952915	-0.162981277806966	-0.138336903686238	-0.144153789282005	-0.0825524316078153	-0.230726187360575	-0.174505088749701	-0.0643646987690084	-0.365721571107311	-0.0563378716212572	-0.111312958108531	0.134499762885853	-0.215904266122377	-0.13707807001822
"3055"	0.0517195141104047	0.0424765824906373	-0.114151144599373	-0.0513681599556837	-0.0548172112198565	-0.0150202643521884	0.0794060859234091	0.0283264965157275	0.180678458872612	-0.0645031384678306	0.0887059798971794	0.0595967447445226	0.0602594437985731	-0.0413866649933937	-0.0201661631361746	-0.116090824379888	-0.0295442519110021	-0.0131828133257303	0.0825956619589581	-0.0650678491849191	-0.0346728422051992	0.00680057898984968	0.0866538923549496	0.0902909311259491	0.0093886100971155	-0.0265687818919144	-0.0155799135435621	0.0789306378519428	-0.124573708779715	0.0337186684184641	0.117538892862471	0.0550464319922659	0.0302786612994688	0.0803544334010515	0.0936706771392536	0.013537009228098	0.097896572120193
"3488"	-0.0190335387291781	-0.0149818384684251	-0.110561325970928	-0.0599057456523751	-0.0666394694731948	-0.0280456270015804	-0.114935875128335	-0.107425103919906	-0.0138976397969073	0.0368327418511594	-0.0517696056332785	-0.0602826080256667	0.00790705843151358	0.0389846603329483	-1.97925781770924E-4	-0.154654493768001	-0.0381448572509505	0.037021215239063	-0.0462161870572439	-0.0461800942255356	-0.120548215500417	7.41042894319466E-4	0.0769395520771147	-0.0558811064470863	-0.0463426863425968	-0.0586617962905731	0.0866478939252362	-0.167201218826875	0.131245275304985	-0.109587981872816	-0.0689401180736482	-0.167075904045008	-0.0863382868853339	0.0568566395693541	-0.0151418320705458	0.00426191865362173	-0.0379009190445784
