	"ACH.000007"	"ACH.000011"	"ACH.000014"	"ACH.000078"	"ACH.000108"	"ACH.000159"	"ACH.000231"	"ACH.000234"	"ACH.000250"	"ACH.000262"	"ACH.000264"	"ACH.000272"	"ACH.000324"	"ACH.000389"	"ACH.000411"	"ACH.000632"	"ACH.000647"	"ACH.000649"	"ACH.000663"	"ACH.000684"	"ACH.000770"	"ACH.000866"	"ACH.000943"	"ACH.001274"	"ACH.001523"
"116983"	-0.16455387935248	-0.158898767743608	-0.191481275982302	-0.177765992546575	-0.309621402624658	-0.165526544734869	-0.169443391764397	-0.23654138881494	-0.124165344170051	-0.286529575775666	-0.152277921675259	-0.177442718792039	-0.168290974031512	-0.212976038160886	-0.267256399897868	-0.140365101240485	-0.153871071073465	-0.258279976736631	-0.195077758113488	-0.273318084150753	-0.119716697051822	-0.120286018560515	-0.134276517103006	-0.207285565991559	-0.183233175817379
"120"	0.183498425123785	0.00378643524638254	0.0856525455558536	0.0425647281941117	0.115481072506951	-0.0460753494139641	-0.0466230077438183	0.0654304460888649	-0.0115824767693236	0.120045555196812	0.050021417717604	0.0567926884740266	-0.016620703265658	-0.134256306011975	0.0732563558984087	0.148040937289478	-0.0125272556402392	0.0561344144382425	0.136230220995698	-0.0700223390398568	0.0229396868719122	-0.0292541865496257	-0.0156166743442233	0.0516448828036816	0.0515577581877189
"199857"	-0.977088910974791	-0.888477460901306	-0.919870069407953	-0.846291526983262	-0.78560079159734	-0.85271428401974	-0.863682905216067	-0.786011047243093	-0.799208664518693	-1.07011843947259	-0.877216996513443	-0.927506305595373	-0.815417383254462	-1.00951445663611	-0.796286799078389	-0.794446390895275	-0.746138628750579	-1.02023167044722	-0.815321058722776	-0.953059663727939	-0.846923390635649	-0.950557453006701	-0.903174304106575	-0.818529471194757	-0.910290959450031
"54518"	0.117655875561464	0.0102580337513735	0.0908725705646657	0.0707760123148978	0.200709619737271	0.0941389409479197	0.100324804449589	0.137196497802169	0.0542437140157079	0.174703197532819	0.0316264553066718	0.00647336641012623	0.0386447737544002	0.181217378951039	0.171609952849742	0.115305006524431	0.105787824970594	0.0843666086234438	0.010451391423433	0.138026331636522	0.146993233070422	0.113464143653432	0.041288027014394	0.021891868188542	0.167962088662434
"343472"	-0.311931582366062	-0.265003718395267	-0.163787676403926	-0.152624864900547	-0.109175200321832	-0.0931115329744437	-0.0711379732746964	-0.199159713218307	-0.119433171996704	-0.344953143509038	-0.101197467618977	-0.170430125110125	-0.152393452956596	-0.197183054948206	-0.155950024856876	-0.21652967910178	-0.16419147496833	-0.308899638051141	-0.104504452168894	-0.296322189396496	-0.219924818590848	-0.163802773952273	-0.284948883240165	-0.161123071530743	-0.243124227689754
"9790"	-1.06438183983794	-0.74687097746924	-0.961697367543954	-0.880581920094377	-1.09268599790504	-1.03473028218043	-0.979789809535085	-0.934815694436753	-0.888435897331342	-1.05055452916063	-0.866212280636718	-0.927031081873916	-1.12432887274457	-0.944270333549564	-1.01293881703762	-1.23589819848412	-0.823657438991649	-0.859616354962326	-0.980314679548344	-0.937949391184417	-0.832035855350229	-0.936711255476871	-0.934318067665214	-0.922526412007334	-0.94256563942935
"101927581"	-0.293613645227346	-0.2558486897629	-0.127502907594639	-0.276099567052449	-0.182064451935206	-0.109356045830738	-0.257163373400873	-0.0541335625135656	-0.114596432575414	-0.269181246095328	-0.255003476531026	-0.154714636565714	-0.168684544172354	-0.263585128752479	-0.152224988531611	-0.226090268625952	-0.280607459964013	-0.11628534124748	-0.0598631595719757	-0.27169894298167	-0.133285321460476	-0.217922014040328	-0.240594394111355	-0.119639573728623	-0.21692401553128
"902"	-0.853057736574145	-0.803424215460505	-0.957452281868672	-0.777662855814568	-1.09752505505883	-0.779290478376398	-0.741430314482137	-0.649148914950387	-0.661065325843157	-1.11280329711794	-0.822331569120928	-0.86461841569549	-0.817988384702192	-1.06827992489693	-1.04600708962859	-0.802537264552673	-0.796311275842954	-0.879625848055402	-0.856809744255754	-1.04689976655402	-0.781633360766247	-0.811777051574531	-0.994693953408835	-0.903628551041176	-0.863935040825581
"51163"	-1.48467225498829	-1.25087305031122	-1.5728302373906	-1.46021520114927	-1.49125591926209	-1.24998888848134	-1.37868617759782	-1.63227665477064	-1.26318616560221	-1.37875089352824	-1.36991065104115	-1.46633385968687	-1.5239806586051	-1.55205128641654	-1.4824681782358	-1.61686375180836	-1.29797043220104	-1.53263853783863	-1.63016593248637	-1.52817127369289	-1.40304946661148	-1.43913306860032	-1.62200690214736	-1.57092218246667	-1.36511387487354
"340168"	-0.548951182020046	-0.497020051975389	-0.469736533182928	-0.501645216567987	-0.396729208679589	-0.310874040966411	-0.367716407292422	-0.522559716480425	-0.209979309815173	-0.257532635328837	-0.36236720497021	-0.573155525185116	-0.401184577890918	-0.429022144648643	-0.602702895345295	-0.54844481035118	-0.474313483730987	-0.4529428448143	-0.218329729704313	-0.427268152449548	-0.429290625944347	-0.382911671486576	-0.349345166285911	-0.30297493008367	-0.408386271977588
"10640"	-0.696420055861955	-0.56251860521054	-0.427868906119368	-0.373650798045255	-0.538265806806218	-0.398896453247514	-0.47898356579655	-0.393500604507872	-0.506996754874578	-0.610361656041643	-0.500406457352264	-0.724825924856274	-0.361553022048848	-0.560115508469437	-0.711726292351249	-0.340456390224885	-0.419883610186815	-0.576360992152776	-0.450981801970267	-0.604209196292039	-0.399934812506871	-0.518710338760928	-0.517094186461285	-0.421655544141604	-0.499564719272252
"51301"	0.15114463546834	0.13253282858577	0.0464465078022813	0.0563909992803421	0.0849173311002515	-0.016271876444044	0.094393590110553	0.116759032729112	0.092457012662362	0.17135994421937	-0.0341164762647615	0.0601465263964597	-0.00911163637950109	0.278497668553044	0.243847806310538	0.0410245043241188	0.107654977598012	0.0334695099741432	0.0678245523186377	0.239769468374012	0.0405292658926626	0.0421357178834504	0.0839857012723202	0.0362279900832242	0.131652129009674
"51053"	-0.41677551961288	-0.524813932567917	-0.256307061953619	-0.236368381236841	-0.516777638447341	-0.0355922062473282	-0.280705118318895	-0.486035517830808	-0.207514158910012	-0.429076090067116	-0.28409506081608	-0.351292218253197	-0.398661525208968	-0.489488156187204	-0.697919941346379	-0.30116193234163	-0.191659926820193	-0.500025511306303	-0.274001910447655	-0.139631823733433	-0.183082851462028	-0.25435376492562	-0.286588840007307	-0.468725803033892	-0.334981497673874
"3204"	-0.208045249665259	-0.252957060957735	-0.131968030318546	-0.108096005351116	-0.117092211085849	-0.0934027431669535	-0.0909911257563132	-0.15399500959514	-0.124381924320896	-0.293456272182601	-0.121180309469767	-0.204277017363861	-0.00369993967178868	-0.36857553466033	-0.076471336867108	-0.124198821515416	-0.106164755143342	-0.0831352778864871	-0.26941230526449	-0.281971067040853	-0.188686605851179	-0.219262824405327	-0.122554371709253	-0.0775228837602333	-0.114917262236764
"27190"	0.150059787937817	0.193103324446646	0.0755957066067205	0.108084555936702	0.0187635416229222	0.129605554805127	-0.0076570609585509	0.102293343170221	0.0173130406415562	0.140328647677069	0.162355507846023	0.1790820423561	0.0529836628148002	0.174800648150969	0.175127031984591	0.0368718195041055	0.0785093599478149	0.089425944913268	0.0807639120304366	0.182079974547365	0.0384749831404665	0.0305160102981918	-0.0106215821286535	0.0461822935009085	0.0355559292887873
"3712"	-0.210386849745439	0.155719561395399	-0.0428571643784902	-0.0454468734488618	0.134347162173183	0.0199487896070295	-0.0816448709038632	-0.128284621836076	-0.00336722703110633	-0.0999737889199212	-0.117108924460035	-0.226765098547768	0.0639271437724683	-0.163190880939897	0.123244591869891	-0.0226053337472078	-0.0185670888762799	-0.0826411603234718	-0.0509283356022001	0.234389230861495	-0.0666675593591796	-0.0896450310216609	-0.0158033626332491	0.0732306485412098	-0.0162742340903653
"337985"	0.203416818867745	0.0411353860221822	0.132663865541773	0.0309011320406365	0.191588353861154	0.0263588724549157	0.145012341261922	0.12602225405133	0.0605332084538785	0.239588734667097	0.0603778892023134	0.112744961768373	0.093880263994934	0.179504294120775	0.169029070891312	0.0643183839323415	0.0945731402459745	0.130253050190173	0.133147942092355	0.157562931577416	0.100887429667427	0.216014854774992	0.0732386780665638	0.142516276982331	0.0508632134271889
"79165"	-0.420472742691528	-0.261985451895126	-0.44202633307585	-0.176086274766438	-0.607272772687382	-0.195436071472869	-0.188146584235761	-0.186238931304881	-0.28410220393425	-0.467288966982035	-0.368224963085804	-0.298951133983692	-0.461552461412862	-0.200630857266256	-0.459982382410988	-0.368150561171023	-0.129690575547549	-0.430455145928822	-0.405075843595998	-0.278431887844977	-0.145934777586608	-0.316288708752818	-0.41698114536512	-0.385471375254209	-0.36661589999053
"142910"	0.0165170918089158	-0.0410013482795481	0.0157789322817534	-0.0407757190246049	0.0781064912060304	0.0372371467869061	-0.0558302515234446	0.0885524939625125	-0.0203194117534311	-0.0799280503714865	0.091689281286095	0.0988994003875603	0.0291213843017329	0.0659205844123666	0.092221407232515	0.138954895348462	-0.038862064888568	0.0780506017208991	-0.00156237596372254	-0.0698656141228583	-0.00492743709042715	-0.0460552519506918	-0.00530832290216382	0.0733744413294389	-0.134007142811842
"51599"	0.212276391479428	0.202700199543012	0.166449951248128	0.230892987630932	0.174151204798837	0.145715651649004	0.250311091032055	0.1571644632275	0.245684270994355	-0.181082852130322	0.167175702591767	0.266219790788773	0.091914427239368	0.146479972572944	0.296604353162168	0.208558546807844	0.288529722713957	0.148328802161421	0.0592916936864357	0.335262386518034	0.176017123237994	0.154868906636512	0.205356822281702	0.038228177060207	0.1634898283847
"4118"	0.101967848245271	0.00589734637809509	0.044592599026853	0.089367197884972	0.129106627167969	0.020239727003114	0.0325582867361737	-0.057959364160042	0.0296579950553517	0.174237353301597	0.00676251893767438	0.0336052502348611	0.100469676311482	0.136804323474224	0.191508671290569	-0.0534253036995109	0.0159194431607524	-0.010126985785187	0.0589912560927346	0.0979090046470519	0.0298770556010089	-0.0133289569797284	0.0103764629842099	0.00394667708128386	-0.111350605514973
"4176"	-1.22483209451841	-0.973409489863453	-1.09489814979087	-1.17312900208305	-1.13752939834645	-1.05550650518251	-1.1775690967667	-1.1304391751778	-1.00388539175543	-1.20727085573629	-1.09708765289012	-1.18071238258402	-1.18633808923059	-0.954211555347785	-1.08635378246567	-1.17846095926653	-1.16406853766825	-1.06500830249885	-1.11419879353524	-1.22640064275027	-1.03504346704236	-1.16729807316991	-1.24785186137646	-1.01860575965259	-0.993599315093985
"4324"	0.167494951964086	-0.0683401256330787	0.0723167851103712	0.112161610044141	0.0377059855182867	0.0249956015979725	0.0347749214626002	-0.0219724550388892	0.0255458208848625	0.150535013043434	-0.0160194500427307	0.177935136219432	0.0412864512417153	0.14316545570232	0.196242157115882	0.00865266680050809	-0.0861306380565295	0.0531754732086007	0.0205600879767667	0.04019012478158	0.0208408558258225	0.00791195713953299	-0.0763129525886228	-0.00741392433536225	0.0187694322144924
"55707"	-0.365844831879978	-0.290951238841102	-0.184602304517269	-0.195926687212792	-0.275714842323186	-0.169323848780983	-0.156217349735181	-0.261541388468018	-0.15117835836612	-0.336228554823341	-0.112198835181757	-0.102276405691711	-0.123568474051273	-0.296568066736379	-0.274476306761169	-0.243414319528323	-0.151359583815366	-0.186448545602224	-0.199795775734656	-0.228716585350717	-0.10166936568438	-0.212754733944494	-0.182685626273568	-0.0745808714516964	-0.256029021085745
"51025"	-1.1757543746916	-1.00135903761275	-1.18775651021078	-1.09016796809485	-1.29312885165934	-1.12345840865518	-1.17737987656767	-1.0615908173889	-0.934257205686236	-1.0893089670513	-1.19310035815621	-1.00951759665959	-1.11504104072576	-1.10965977184311	-1.27777377949056	-1.31176210720975	-1.25230951356384	-1.10692852847632	-1.11297877569223	-1.18101443208433	-1.09394624682607	-1.33580633192298	-1.13754368944772	-1.14314523817365	-1.20392176238533
"10158"	-0.559129175908585	-0.315751923724205	-0.197487393554284	-0.343340732869965	-0.310510881969751	-0.273654817529089	-0.277744410542573	-0.349218046805334	-0.254085569845933	-0.575176011649513	-0.284835546238986	-0.313508957760392	-0.238580754262807	-0.548802853427335	-0.46555927651539	-0.318852120771819	-0.234485511515033	-0.283422243377067	-0.224758993808761	-0.438992777949016	-0.340324190726275	-0.338609248860583	-0.238276331442043	-0.265321304226249	-0.292007860533778
"5968"	0.146519784850353	0.127502176967365	-0.155515968062017	0.0819714717275426	0.230553888001443	-0.0408687763085899	0.0761577614525164	0.0684518506612922	-0.00667288287121713	-0.192363173178634	0.0565174200646831	0.00500682943082614	0.0585587166014196	0.127561435209449	0.185648399227395	-0.00335547195581118	0.0745708802182306	0.0225052848980267	-0.0854668690149986	-0.221451990069974	0.105207644280729	0.0356715073133755	0.0614519195183114	-0.0194092175754612	0.150933461604973
"26166"	0.105684464730783	0.208116684041704	-0.00773611970365473	0.0612817357261245	0.145294855043169	0.0840998042833741	0.0530181423170449	0.0503841503242669	0.0554787449602681	-0.131045644474885	0.0730553244727289	0.0772822230913847	0.0553673725903859	0.218425535027341	0.0724052468497551	0.0855298914771654	0.0788648360000976	0.0316227449257692	-0.0532669828192353	0.142085495436594	0.0325857111274472	-0.00468007213636021	0.040121926281797	0.0205913687534011	0.13415228446541
"6235"	-1.35486542691486	-1.51765832137839	-1.39620354371206	-1.42524903482095	-1.40846837508748	-1.31434811911788	-1.40931215091586	-1.27608617623861	-1.4071550656167	-1.54672113864286	-1.41651161883207	-1.39643972283009	-1.37640161799465	-1.4648747549688	-1.58082778015233	-1.35269628022602	-1.39444692673101	-1.52518847780453	-1.35085597656862	-1.5111898211025	-1.3787455623723	-1.39902442313715	-1.26226419277047	-1.44662635722849	-1.61751262030284
"9187"	0.138763886466286	0.153953647221086	0.0212499529278911	0.0971245121623559	-0.0327305362012433	0.0991982557624497	0.158225684604083	0.131079659495677	0.0751088502089833	0.112801570055772	0.0994598363838252	-0.0548268886443602	0.0320041348823453	0.217988910744276	0.185581406385884	-0.0543765284966592	0.0573418973133901	-0.0215586699626995	-0.109204727842217	0.167552202871905	0.179187572920068	-0.0949647032511119	0.0681015422926618	0.0286288665296631	0.141057985361331
"23020"	-1.56743406839886	-1.57961946429138	-1.71345353609856	-1.5779180923251	-1.5285284985869	-1.44258484357509	-1.45796490969715	-1.44027118415408	-1.48863881045739	-1.48162401118162	-1.61270435136917	-1.50033200809887	-1.53532822025555	-1.50943093067843	-1.53151798220017	-1.64208902959575	-1.48346125270631	-1.55880714344615	-1.5028716286306	-1.42326324943527	-1.6682812367061	-1.64354580508067	-1.54711341193063	-1.52492079350412	-1.83397438310494
"729873"	2.69660141366817	1.96967217161637	2.37784887445286	1.84870935497796	2.13980184013565	1.99949878690552	2.04869962103284	1.56202695315356	1.95877269162881	2.34469288017419	2.15435626110999	1.97499132438972	2.01220266736443	2.19116355061237	2.13330321587481	2.02561528437375	1.9928602444954	2.024223145192	2.07160716967961	2.44581571074279	2.03339887021624	1.91371558819445	1.95265826731124	2.05834720413285	2.13196274192351
"414060"	-1.68805429633408	-1.5742300020989	-1.8116533285687	-1.48262268912677	-1.52343640983488	-1.63366401742144	-1.59166412424233	-1.46106925434284	-1.48976882330281	-1.56488110614083	-1.53064997572054	-1.61504085392082	-1.66307008310096	-1.55347989939488	-1.54229670434034	-1.52681625481116	-1.54436400265257	-1.62281215380868	-1.67534560661429	-1.78092999284026	-1.5813375036821	-1.55862151290575	-1.70483300304196	-1.52702530437421	-1.79428406558232
"158248"	0.307241893804088	0.170465006185927	0.170915506355839	0.155961025537434	0.144377157051618	0.224118106632994	0.14626986715251	0.149289332437059	0.0968773693576384	0.275990755917115	0.163564501462252	0.204981764176561	0.164183953641535	0.202503951097558	0.287194387372091	0.171970185795628	0.218277824225401	0.0965690661115488	0.0206256343288795	0.191553650275452	0.195583495849465	0.218663852077427	0.284235027009953	0.109851960246089	0.244924447282414
