	"ACH.000009"	"ACH.000039"	"ACH.000095"	"ACH.000148"	"ACH.000152"	"ACH.000160"	"ACH.000211"	"ACH.000221"	"ACH.000223"	"ACH.000226"	"ACH.000228"	"ACH.000264"	"ACH.000265"	"ACH.000295"	"ACH.000308"	"ACH.000331"	"ACH.000390"	"ACH.000393"	"ACH.000464"	"ACH.000475"	"ACH.000490"	"ACH.000547"	"ACH.000671"	"ACH.000693"	"ACH.000694"	"ACH.000718"	"ACH.000757"	"ACH.000769"	"ACH.000784"	"ACH.000802"	"ACH.000819"	"ACH.000840"	"ACH.000865"	"ACH.000867"	"ACH.000907"	"ACH.000912"	"ACH.000924"	"ACH.000932"	"ACH.000946"	"ACH.000984"	"ACH.000986"	"ACH.000994"	"ACH.000996"	"ACH.001001"	"ACH.001192"	"ACH.001193"	"ACH.001211"	"ACH.001318"	"ACH.001374"	"ACH.001550"
"8992"	-0.358972022870939	-0.304437997493685	-0.18146214713232	-0.178342825244164	-0.124681566228615	-0.137080249406854	0.00159628797477874	0.0842825428620818	-0.262709899777718	-0.0331250282411285	-0.0406470670609268	-0.175141305319096	-0.122074023112075	-0.376045900138994	-0.00564925348449979	-0.00244266398139855	0.0171684456912756	-0.229523826869644	-0.295372775093063	-0.190504133353305	-0.137000135588513	-0.0142630805523232	-0.715921746357465	-0.0218854833029116	-0.219536358783153	-0.226717979580125	-0.196472510324453	-0.100571703065831	-0.223097274622721	-0.123905763480778	0.0456728934166001	-0.0208110912158529	-0.270677924354651	-0.0571421345672002	-0.0191564233096196	0.0363527563937809	-0.312928590708542	-0.026432842815521	-0.0821176846796217	-0.0794690684901322	-0.36133208990491	-0.23209410875405	0.253109662872808	-0.0435565686246539	-0.129875359080718	0.0510937914563798	-0.10096477946992	-0.19430876537779	-0.346293854553632	-0.145965221517972
"10286"	-0.971322606642874	-0.257534482374416	-0.318824474866992	-0.449902449153549	-0.388819543390787	-0.54637960501568	-0.287263523937254	-0.432744797202882	-0.580310148919623	-0.537825440838991	-1.08682244351032	-0.651542671516168	-0.63984219588986	-0.604991093583145	-0.55212189656578	-0.763374940122819	-0.512614633991366	-0.63072272706718	-0.366207058986709	-0.477454533999584	-0.690216128863151	-0.522969870244984	-0.544247838730539	-0.747041764467625	-0.68028189871516	-0.411886278036367	-0.588893090887369	-0.577665595077638	-0.593642435508005	-0.54983144639677	-0.671873867133737	-0.727409476176145	-0.600466764567312	-0.970013408841005	-0.589833048295295	-0.797667126073574	-0.554491407616527	-0.567430606627879	-0.689894896987879	-0.521774736367571	-0.561222760402912	-0.429503749055503	-0.603368227902584	-0.359621359911252	-0.36782983913253	-0.591286794827744	-0.243728059828079	-0.725674847245718	-0.382973389709392	-0.380964603004465
"84317"	-0.856899547855536	-0.961877621773952	-0.575413880982916	-0.919028717126151	-0.726297676697908	-0.636059957884631	-0.823951673730452	-0.526073624564245	-0.658560732155403	-0.708314091636337	-0.633217326052874	-0.69373626229537	-0.760593665824806	-1.00701900480699	-0.691250124105483	-1.10281350245016	-0.811538766131186	-0.745792220688059	-1.02116930517726	-0.943481722976655	-1.02161664906638	-1.08400168046055	-0.940962092762147	-0.854512649151595	-0.913419957968754	-0.700923023414666	-0.693704033753151	-0.785887416421942	-1.05580434120737	-0.970270899513282	-0.627265491728128	-0.915499130249068	-0.895314727139784	-0.603800159434913	-0.55686739794077	-0.866589086852681	-0.699628028449883	-0.777826597317831	-0.852282408323297	-0.772560565965731	-0.840532347537706	-0.948738614265579	-0.60921904554544	-0.973659052371349	-0.709757540438217	-0.749663228406194	-0.720325371204386	-1.03847984261151	-0.629414231362668	-0.595550343143939
"9343"	-0.985298348735643	-0.881614513199943	-0.683208433231452	-1.01781470629587	-0.863279789844575	-1.14756678910338	-0.920816740655639	-0.922615906926566	-1.1769565904563	-1.06009548002538	-0.890855551096929	-1.04082886618401	-1.0588254053366	-0.868719646822002	-0.96395265545145	-0.765838996059575	-0.957486862246802	-0.831077993442839	-0.846478757590196	-0.824059001162088	-0.96942986208663	-0.963926261963115	-1.01365796730377	-0.88760525672213	-0.985024835479547	-0.952450789654531	-1.05366955538582	-0.954639175093295	-0.774900279936144	-0.792731854831482	-0.987903462327323	-0.939656778075202	-0.990009223234982	-0.812258311254141	-0.974842646925205	-0.944435470282494	-0.839658888007512	-1.03918221028014	-0.988420039241575	-0.848338119231781	-1.05918363125989	-1.18336594648867	-0.730892669610938	-1.04615153961356	-0.953313376751236	-0.941773882805603	-0.875858686344839	-0.971470564299124	-1.0264926663214	-1.07101988602346
"115548"	0.217746365153247	0.106272271659238	0.145302742064005	-0.00657895209853516	0.0151202961397777	0.124099074983178	0.0996293134486225	-0.0849311300692922	0.198105777175943	0.00539083323148569	-0.0555779355568519	0.0653254275574698	0.116545751064582	-0.0676601400607765	0.120205976313926	0.0820688643909274	0.315720428841779	-0.0928900968101806	-0.20242942146402	0.0172801077393083	0.147571684917371	0.00141554415819155	0.0753743270334325	0.0383689374754792	0.22562800493477	-0.110761785044661	0.0943483023439011	-0.131316973844868	-0.0217266202502639	-0.185856005481381	0.134828873685569	0.165457720026855	0.0247235325429154	0.0944003723722664	0.17900886614407	0.12119167885049	-0.209689449834727	0.00955674032537671	-0.0583555901643403	-0.020905884496494	0.0240979083591428	-0.0309875970370397	-0.00686732018188196	0.107732745866691	0.207821716429867	-0.0160704592033528	0.144521426678632	-0.0483091824829501	-0.268761608633209	0.132208419121147
"79977"	-0.120235438875342	-0.00962322721163845	0.0407733098793917	-0.028224239199432	-0.160881130552514	-0.163533198511915	-0.0898650739432905	-0.072024859994366	-0.221056144762272	-0.0245583450368032	0.00669149022480115	-0.152422512214026	-0.0784887960370116	-0.0795597435148906	0.00442924080658748	-0.12764774160015	-0.206698049792036	-0.0011451505708227	-0.148309178797901	-0.0975205846372751	-0.0842618638912694	-0.430539900222808	-0.060666332012327	-0.317995111773257	-0.188777776337597	0.0242779393760113	0.0219532421942041	-0.359743122329725	-0.0145697974963675	-0.591304475922702	-0.141531926185974	-0.310599719522122	-0.0420304555121817	-0.330216836347194	-0.0175360145147838	-0.211522379332268	-0.145797256067138	-0.0682542704840432	-0.140508281178175	-0.0738837341140998	-0.0779355937932593	-0.319099622649595	-0.372560113835663	-0.0053189348455493	-0.167799793002049	0.0577273021474514	-0.0752992280993501	-0.0966843235675073	-0.05855540540139	-0.185908330531171
"688"	-0.338866783395109	0.0539221868793447	-0.0853179949164534	0.0278373821329506	-0.162889318479629	-0.477278151742509	-0.0324640591449886	0.0404459118175107	-0.0808518201408104	-0.110284226197732	-0.364720071072036	-0.132464709045274	-0.092896020467593	-0.124821841911888	-0.464783536056679	-0.157298792159665	-0.293923599761557	-0.00674065709621703	-0.00958016136727378	-0.315190432181377	-0.420115111111858	0.0640039289388581	-0.232858727800445	-0.152326000614505	-0.467035103830925	-0.243771182573772	-0.184669859162204	-0.150959507874918	-0.369861855747899	-0.117547504610863	-0.0638877535275888	-0.274122036798187	-0.254937857087722	-0.119442696100356	0.0706145993718816	-0.146405928778206	-0.11311831080157	-0.190170101891489	-0.123085276537832	-0.00608971975598861	-0.647186642346103	-0.352932763422406	-0.180068718184403	-0.0983041748648221	-0.0478931384692657	-0.168442798434858	-0.103036554118104	-0.353316473008931	-0.370162714417987	-0.525124416258683
"4605"	-0.781059311506054	-0.681849578824248	-1.00138566308059	-0.446150479277746	-0.627726602069662	-0.806770819041024	-0.644087762709991	-0.609631174907652	-0.886312743349561	-0.705077454655924	-0.821932080585339	-0.562102878829105	-0.373617693549463	-0.593072983215692	-1.1045520103343	-0.6465704972262	-0.981543456150431	-0.328306745807229	-0.541435270158415	-0.746536113462353	-0.877902677452296	-0.519295422040048	-0.602335382747909	-0.655095205909798	-0.825374885461315	-0.58107695329745	-0.523278231926923	-0.798066148067865	-0.740781121672872	-0.893315142755202	-0.453885786324004	-0.705914349107334	-0.803916806179535	-0.721281199688234	-0.2522455523393	-0.544543576436733	-0.591287157499276	-0.574873949847573	-0.462790098686084	-0.457437014374342	-0.832751047448806	-0.80704761763017	-0.926682046379733	-0.830516753781983	-0.756652651730665	-0.799232112324586	-0.548453183958633	-0.43448588891715	-0.614295153822147	-0.690063262411851
"4836"	-1.03398004931529	-1.11003588426659	-0.64825790960815	-1.09867633790279	-0.934527359740389	-1.16535282672543	-1.22003864739093	-1.31145091110926	-0.966444309043681	-0.882467765192448	-0.91347598224448	-1.16069253511168	-0.926791444162803	-0.84175087565934	-0.926292312971924	-0.927902802754793	-1.22467294649516	-0.837209392306516	-1.02753656819678	-0.780154045527751	-1.07628748203196	-0.702780674163995	-0.893287787159912	-0.834690687780183	-1.19561185173564	-0.583553618417109	-1.06000987032766	-0.859164750362519	-1.08787292820779	-0.878962948814297	-0.676340716972804	-0.939140935940997	-0.728365159412373	-0.880792850401793	-0.510101780137789	-0.937079831233435	-0.9992897007286	-0.840115759930283	-0.498582151539736	-0.71423559185319	-1.10764475108873	-0.806531988568501	-0.804479444622516	-0.634363593599983	-0.96359473983398	-1.00426678134159	-0.594582614072358	-0.651623660227992	-0.746107783303647	-1.14952130102671
"4864"	-0.157522353216365	-0.0912477806503542	0.0599302970901297	0.055417650467979	-0.0658485411879165	-0.367697776344188	-0.0560514558462851	-0.135841952026553	0.0274756213091789	-0.218376110456937	-0.193407887425032	-0.0804797012797618	-0.0236579250755279	0.0717067267740162	-0.166230887491969	-0.400271861696692	-0.186706503166876	-0.0602631541111218	-0.237625438764089	-0.109626997267513	-0.347325714641486	-0.02104497341947	-0.0877579928059618	-0.115029816383251	-0.33628340705989	-0.206272343909555	-0.0671810967423862	0.0133024597952593	-0.159712247519006	-0.0478939112446504	-0.084673008735331	0.0582149491507626	-0.129332115299062	-0.110654760195981	-0.0262314193719051	0.298896832628631	0.0201121181824217	-0.0801688654573212	0.126268657070118	-0.038773205916094	-0.248472357118744	-0.0641750383823012	-0.07570285989413	-0.0117220174223626	0.100731602010481	0.138547158078523	-0.0789378239055004	0.00878220655130492	0.162830227056154	-0.34478622569473
