	"ACH.000045"	"ACH.000070"	"ACH.000113"	"ACH.000146"	"ACH.000198"	"ACH.000335"	"ACH.000362"	"ACH.000406"	"ACH.000475"	"ACH.000524"	"ACH.000648"	"ACH.000770"	"ACH.000781"	"ACH.000782"	"ACH.000912"	"ACH.001532"	"ACH.001654"	"ACH.001735"
"57569"	0.0335561395791768	0.0402846724097219	0.0775175576873727	0.0911579953602534	0.217002188507859	0.125137630040228	0.161432390918612	0.157491329460936	0.159461452592488	0.117084631974692	0.179144114972487	0.102212963764282	0.0923913706881763	0.193981962457805	0.120327990097314	0.137120100388449	0.189983564959898	0.107234322668998
"9577"	0.0340494353082073	-0.00411860650255884	0.0296069999220609	0.0631009344758669	0.19635097598317	-0.0446864435999694	0.131816362559872	0.112017301610661	-0.0511939006796564	0.0568490290263799	-0.0781114467924894	-0.0412419873205239	-0.108530049543305	0.06308304278922	0.0278553450435317	-0.0330540059548125	0.00178967982187806	-0.0389578497955534
"10576"	-1.00518749296344	-0.925261466578113	-0.969199216096298	-1.06963734748821	-1.00785901503103	-0.816161526641866	-1.0499129485665	-1.16907149500647	-0.895795115512465	-1.1237755424408	-0.994856462339318	-1.01017418624658	-0.930312983582372	-0.998455452385881	-0.936273370669307	-0.90381246475544	-0.986557489444896	-1.01051555905798
"10693"	-0.0523110103479386	-0.102887400332041	-0.0715046937218104	-0.0916405748104985	-0.0608069632462982	-0.0250443162225968	-0.142435546158201	-0.149270757863227	-0.0991004896000908	-0.105559279903483	-0.0696225261141767	0.0399140145191938	-0.0324899165934074	0.0133039869433941	-0.161626826115755	-0.0958020258998051	-0.0786193057025649	-0.0340563101683141
"1025"	-0.886800096762215	-0.905332480685154	-0.896706185145382	-1.19785650174694	-0.992885983816774	-0.84217244765348	-1.17868640697962	-1.18885729908613	-0.945527446820933	-0.936663438959171	-0.823652007974107	-1.04852508834662	-1.01697807345114	-0.95168209605635	-1.04459296699309	-0.864848782716003	-0.977859788659811	-1.06302142296074
"1990"	-0.198750446824432	-0.0768282037039368	-0.169877480441805	-0.223718195282841	-0.214514035791076	-0.0613947116804123	-0.272073772439097	-0.267165108824202	-0.23839451520055	-0.249235944760079	0.0732594028786527	-0.194340216374178	-0.0517325064837829	-0.180913389299507	-0.238056793644367	-0.0825597126802601	-0.101294720850492	-0.173305997095904
"54788"	-0.226786368643578	-0.0938347943566687	-0.2251435508727	-0.203071461403021	-0.255312884972025	-0.084945170154967	-0.367848526797676	-0.215765119431404	-0.251035451797367	-0.360676698616726	-0.238732901935703	-0.325200699710012	-0.216332270122012	-0.226520351972879	-0.219521654961797	-0.286809812972118	-0.222510269379781	-0.221157447544096
"143244"	-0.274627248335427	-0.182356593256758	-0.163968878787671	-0.365980158729197	-0.151477249606469	0.0206975748527901	-0.355884253594417	-0.455810156089621	-0.243208982399843	-0.306203818198284	-0.299922058074817	-0.241324562758672	-0.246796940335615	-0.18548776777435	-0.354267279827504	-0.190739957218726	-0.268888926200185	-0.244340478967672
"84329"	-0.147217209191204	-0.00419380612641662	-0.145541054247403	-0.115232362171423	-0.174777987210032	0.0415145629497437	-0.162306596913187	-0.189251630157206	-0.152618952147953	-0.109037279311162	-0.120230952864789	-0.162149493102977	-0.115547720018663	-0.0911057217320339	-0.0911898096411582	-0.187147787154753	-0.19710528162103	-0.125857915589949
"57614"	0.123370178894935	-0.00707269433345874	0.0307348793620232	0.0930331187885451	-0.0640464888344609	0.0364057923303735	0.0895180213435184	0.193650781829464	0.0511787344231528	0.0539343362650305	-0.0522750724772321	0.059695193015579	0.0741355768156585	0.0555257748645625	0.0985737045093387	0.110093876425322	-0.0328154218594831	0.11894113445667
"22944"	-0.958944351331628	-0.744584548195291	-0.835037652162932	-1.13761875580638	-0.793716188242627	-0.682380437280246	-0.846426946175148	-1.04502563273637	-0.850693508552755	-0.980960694280268	-0.777782089869509	-1.0109908594892	-0.859241634532514	-0.76610767983149	-0.718085038230232	-0.890680807789656	-0.903414379736026	-0.898303292112216
"4171"	-0.932088232700266	-1.0634366895676	-1.01314139034649	-1.14569323814824	-0.978275322943226	-0.998417637519961	-1.20811286767763	-1.26719762307901	-0.87331623351034	-1.01545990975566	-0.898157036207909	-1.1879087169895	-0.942245062491093	-0.958849670661362	-0.983275786472968	-1.09397217998848	-1.08101052059492	-0.966079752666894
"394263"	-0.084876222948419	0.00623146617657321	0.012489935896103	-0.00631181885018507	-0.0176008964870771	0.0101034368870446	0.0921677329350702	-0.135110405003187	-0.0210441224359024	-0.0789316606049097	0.0391407821468695	-0.0440883799449877	-0.0908299004784945	-0.00837156612959274	-0.0554967358794262	0.0474960017209023	-0.040712015793729	0.0176989960183429
"64428"	-1.20599845987566	-0.96257399555601	-1.17912953291243	-1.36797625700367	-1.26521791682541	-1.09243062986573	-1.37228941293412	-1.359474908215	-1.16375980461438	-1.18020586710328	-1.1751595046563	-1.24664034613175	-1.27197493945759	-1.07154502438441	-1.30161515069845	-1.15925523530368	-1.20484650804172	-1.21763253452024
"22916"	-1.6368737875913	-1.12218551708456	-1.30149222328474	-1.31859030790106	-1.44745614916222	-1.34690380621073	-1.65360528694199	-1.67016305434895	-1.28152704019727	-1.52391215279835	-1.49907216768045	-1.6038046283736	-1.503799999279	-1.41137390343287	-1.4591204153593	-1.35190030082321	-1.42488020635969	-1.52808477269149
"80023"	0.133717761400516	0.0714047001373039	0.0546094639775079	0.0140396065622218	0.220177033200184	0.244481137301935	0.204040566775649	0.208376327788757	0.00361152152229618	0.0824193094297525	0.081517544651365	0.120388803086231	0.0950588779457002	0.170340122522572	0.11554514456997	-0.001742457916382	0.0141772241456024	0.0395960281838755
"5137"	-0.164702092538716	-0.249821732833844	-0.254132136878007	-0.246811948070913	-0.236151003109932	-0.0610067142173723	-0.223935270037786	-0.353816643117063	-0.169363849650642	-0.231919020458087	-0.14805122180251	-0.166535713963278	-0.205069874325479	-0.0213294211959768	-0.19639940671777	-0.184469532832723	-0.270358222437785	-0.18550017682171
"84898"	0.104468944597551	0.0868118444853385	0.0551164315382585	0.113078466984252	0.120362639770346	0.0777108721311347	0.195437680288622	0.126358472070112	0.103280366463392	0.1059411636176	0.00253337138895719	0.143123216790052	0.133209240617443	-0.0753400374164027	0.103713387597009	0.0135974699522828	0.145654390087264	0.138199523707619
"5441"	-1.79417072841113	-1.53024983356544	-1.57792400004598	-2.00350242416246	-1.61008845326322	-1.45061190624717	-1.66012111323745	-1.90785879049786	-1.55610829442494	-1.68987743273488	-1.73852456163377	-1.68619197443832	-1.77574858527563	-1.58168180693315	-1.5493071792685	-1.69257319683752	-1.86617433745817	-1.81947042014177
"222171"	0.085553416777661	-0.0106317956784504	-0.0223519163644756	-0.0745564042512411	-0.144842013801492	-0.0903441801439208	-0.133567510701637	-0.177298748998887	-0.0907886829567749	-0.170906188505746	-0.081234771499961	-0.144888132872514	-0.154331081183136	0.14450644027792	-0.0934985732659787	-0.162158129159713	-0.225464575641084	0.0537143116515352
"5694"	-1.55394459955822	-1.10322759089741	-1.41230402515348	-1.39217620745795	-1.71352027114259	-1.74210366161874	-1.69988741532027	-1.66518739280641	-1.47688630514492	-1.49472710316882	-1.41713889562089	-1.5800169115597	-1.62967458435953	-1.52837245566459	-1.65904164470704	-1.59701239784784	-1.67155736643906	-1.40186619799147
"5901"	-1.90445197544471	-1.72514294707428	-1.87169294337664	-2.21889480135453	-2.04127338251535	-1.74332438661046	-2.04134800681455	-2.176775881513	-1.78604437830121	-2.10353919559388	-1.92971157499135	-2.11786780290696	-2.024656829277	-1.92579988023239	-2.02505182739125	-2.01686629499921	-2.04735359152308	-2.03961824280118
"6169"	-1.00067161002308	-0.912570396200558	-0.897290172234336	-1.14884328692362	-0.962542545818579	-1.03467271396727	-1.12100500388082	-1.18840923155704	-0.844086908057043	-0.85723019568478	-0.864822733194134	-1.17293519239713	-0.786505044119962	-0.976361238200242	-0.946407898313722	-0.889201127030398	-0.851719588075361	-0.860988350010531
"116832"	0.0815005331826079	0.0380430280145419	0.00218509970866065	0.17080944467724	-0.0147423172059516	0.0147746690361715	0.0149037580351509	0.133608080074145	0.0289802453356617	0.0178833081814675	0.00191352732587086	0.093662473015078	0.00590954061123328	-0.0281959729652015	-0.0452210818493052	4.71955046688495E-4	0.0924403374266346	0.0890898184759241
"55671"	-0.109493471827437	-0.0248892656724909	-0.112298927677318	-0.151618076691885	-0.319092343551585	-0.167056834921083	-0.222632895986466	-0.279615275255924	-0.0991812383893072	-0.146201528344904	-0.222439582077255	-0.170779445118282	-0.211310434813831	-0.194297969659456	-0.295771713010234	-0.241054877256396	-0.135758584755938	-0.0805891213503088
"729873"	1.99758285471073	2.10580081321654	1.9973037361376	2.03663833654169	2.15217072202921	2.35542981006776	1.91694688088116	1.75295445420933	2.04053278681672	2.01627557180334	2.12801237140822	2.03339887021624	1.97462676429183	1.88511458798129	2.06356970095121	2.12443227887751	1.93627151937332	1.89129174259254
