	"ACH.000004"	"ACH.000018"	"ACH.000035"	"ACH.000039"	"ACH.000041"	"ACH.000054"	"ACH.000095"	"ACH.000120"	"ACH.000127"	"ACH.000128"	"ACH.000137"	"ACH.000138"	"ACH.000148"	"ACH.000152"	"ACH.000223"	"ACH.000232"	"ACH.000252"	"ACH.000255"	"ACH.000266"	"ACH.000291"	"ACH.000308"	"ACH.000312"	"ACH.000332"	"ACH.000352"	"ACH.000361"	"ACH.000366"	"ACH.000381"	"ACH.000383"	"ACH.000397"	"ACH.000424"	"ACH.000470"	"ACH.000472"	"ACH.000505"	"ACH.000510"	"ACH.000517"	"ACH.000522"	"ACH.000542"	"ACH.000556"	"ACH.000576"	"ACH.000651"	"ACH.000657"	"ACH.000676"	"ACH.000699"	"ACH.000757"	"ACH.000765"	"ACH.000788"	"ACH.000811"	"ACH.000819"	"ACH.000835"	"ACH.000846"	"ACH.000848"	"ACH.000851"	"ACH.000861"	"ACH.000885"	"ACH.000906"	"ACH.000913"	"ACH.000915"	"ACH.000926"	"ACH.000936"	"ACH.000946"	"ACH.000969"	"ACH.000973"	"ACH.000974"	"ACH.000984"	"ACH.000994"	"ACH.000996"	"ACH.001001"	"ACH.001067"	"ACH.001163"	"ACH.001212"	"ACH.001239"	"ACH.001368"	"ACH.001552"
"9619"	-0.73428331103819	-0.225604666048102	-0.320165179128124	-0.583730098682914	-0.722629259857998	-0.175976447288085	-0.369829262361912	-0.279050265582553	-0.543167345186894	-0.190725198447459	-0.209614234549268	-0.296033333779256	-0.446483136448318	-0.135039037294465	-0.385890572568107	-0.379506582542391	0.125866176881837	-0.322313083002704	-0.43382251315788	-0.373238866331816	-0.378692478429212	-0.331100854463755	-0.534007861607067	-0.538410544047754	0.0393805574505226	-0.256546485043637	-0.33725532636967	-0.490480982019053	-0.394378366152528	-0.505903339291743	-0.402570710864324	-0.44263382416801	-0.482855566562492	-0.3201093057685	-0.466743107279029	-0.357759290784046	-0.320545271524934	-0.516106320658915	-0.595094830524816	-0.452656171354014	-0.409646104384889	-0.363248030728732	-0.552745642582078	-0.292354458722094	-0.349806913353633	-0.355844200599434	-0.384626908214314	-0.2771383194762	-0.500080190543149	-0.510523646431609	-0.205368969841896	-0.430636990650592	-0.476334503818064	-0.366529896900427	-0.52580460922313	-0.378826185924435	-0.348304409274303	-0.275383091378775	-0.280559974558034	-0.397964458366231	-0.386121685618595	-0.278466579660096	-0.324072302340862	-0.30468699573577	-0.770347106211638	-0.348919532944556	-0.423362258484293	-0.236597465891853	-0.325744521106268	-0.344810521473714	-0.360098808221743	-0.408484655704535	-0.576374361734559
"439"	-0.388058455945473	-0.701418562693966	-0.818496544389559	-0.426893924738818	-0.375928833075792	-0.178613764116589	-0.666334690768653	-0.678561368587899	-0.521419550250235	-0.557860794320035	-0.444667731486587	-0.806051413302474	-0.706650134576049	-0.801656328276448	-0.612781392526231	-0.501502498971905	-0.507079142263376	-0.422580047848591	-0.26999152585687	-0.509122464355038	-0.379740201208844	-0.608591906633495	-0.605048187018873	-0.373385231541185	-0.649728588591236	-0.690954826834002	-0.740547643588615	-0.577809641304784	-0.654372707856856	-0.853537611867576	-0.653887781746179	-0.696140212358877	-0.534233426259878	-0.750422452450668	-0.448317826421614	-0.599621868173038	-0.392220832307497	-0.41731781515133	-0.674791778357786	-0.381038527053091	-0.721760791849083	-0.412335217536635	-0.57669580971559	-0.54379748056678	-0.597286691462187	-0.871399806201081	-0.468736888514707	-0.889621188266731	-0.350969992837318	-0.331721326703535	-0.520900202414618	-0.387856061911538	-0.581768648142661	-0.475287787872578	-0.300126426833021	-0.468413838600375	-0.455027010970078	-0.466697025566175	-0.72080144668958	-0.321427876899236	-0.805479607534941	-0.395660973634074	-0.505085481170425	-0.417782849297656	-0.727550536873014	-0.293334328229309	-0.310459183746906	-0.598455814049128	-0.569963506015662	-0.796665272949141	-0.632115716626843	-0.508020924926226	-0.79251642392312
"126792"	-0.0784758659792583	0.055003106352924	-0.276248595589385	-0.356180067308895	-0.0298213304368335	-0.0514195097600598	-0.127055406692068	-0.23680656087535	-0.0198908397842449	-0.0801503208015658	-0.0827628202886184	-0.138935942692115	-0.250319724042037	-0.159002865928076	-0.0172113484374113	-0.156550604811449	-0.280300818766597	-0.321520837452013	-0.0654875989416074	-0.104839494642829	0.0303072452009799	-0.211313612272594	-0.0533084456420724	0.0388858580279412	-0.452772638924212	-0.114994979930197	-0.209980803193172	-0.0878688103611457	-0.0445931402661243	-0.156344697304076	-0.166041128835629	-0.0348150786454233	-0.0245347946494606	0.0187001688921973	-0.0690996157929104	-0.0582596818124373	-0.106822372466707	-0.179415361632784	0.0982553901727453	0.0559312917480208	-0.232816224924907	-0.0451427065285027	-0.0615522057049498	-0.0954423824749499	-0.0738189498409756	-0.00429852659021723	-0.0782320169415744	-0.0692482172397648	-0.0548809079655135	-0.292006584355911	0.0126145256463991	0.0244908247728114	-0.0588931345674708	-0.289564136317888	-0.0113977407363622	-0.247428008297418	0.0330060769710979	-0.0658587804897181	-0.269540411635042	-0.0107951990569842	-0.0733474579627177	-0.221867714913808	-0.148324978926459	-0.128672215992989	-0.164607853591349	-0.0563466798339971	0.0211524809395702	-0.0970682155097388	-9.8507991598004E-4	-0.185618627479869	0.0717159656175155	-0.181771974625921	-0.130289733801818
"26229"	0.0155952060150607	-0.0248300921754926	-0.132656180521022	-0.245337532401628	-0.145856964314597	-0.0977879993034256	-0.149041424259243	-0.103380660974534	0.0204662252127709	-0.118365172411995	0.0411438722927112	-0.226341512680747	-0.108023561133281	-0.342198044111667	-0.153170026526578	-0.126820332030054	0.0253202750813174	-0.182478418321532	-0.0253107677429145	-0.0645714454504562	-0.0571642328650607	0.00801300933987919	-0.0954043580965639	-0.0941233777267589	-0.320651388521351	-0.319943338399066	-0.455198079324752	-0.0678286310671047	-0.0547969159144749	-0.117999975977274	-0.024421323101151	-0.105563277937092	-0.201797476866754	0.059406024621341	-0.0900480047035275	-0.120126947428284	-0.113879531833347	-0.312603712049617	0.138912792065881	0.0183327666242072	-0.290910197458594	-0.063279512980449	-0.0593557500196508	-0.179396544796727	-0.0897482029475259	-0.169708825428114	-0.101448196258518	-0.028120221417279	-0.102685204634859	-0.142273316109655	-0.138637810321946	-0.145535471934742	-0.214715764887378	-0.188599193067389	0.0140860103410133	-0.123550195414375	0.0394585710522329	-0.0869047494102519	-0.377204320910461	-0.0160539893407161	-0.107551198193835	-0.311431039587613	-0.101509979848906	-0.375191738733334	-0.142297886626172	-0.214778585256008	-0.027813458697816	-0.0950666040729276	-0.0863283068038501	-0.230111538892752	0.010657097228737	-0.373428752261526	-0.0483524909655942
"11285"	0.0299261111658517	0.0584825851370316	-0.273134333460793	-0.323195852991428	-0.0614078963572155	-0.212577160347715	-0.135275328398296	-0.174028380011885	-0.0782530403486343	-0.215311899895549	-0.151585638528698	-0.202099252105913	-0.117460125342489	-0.230103682012169	-0.222218972347381	-0.293689214661227	-0.0916184333389348	-0.283835518311202	-0.0796712270797533	-0.156926389259407	-0.0793627229705658	-0.158186038965057	-0.127893905596819	-0.189367724775388	-0.104101621120232	-0.172382011804083	-0.361805844958123	-0.163904633398813	-0.247697117717429	-0.326237043643346	-0.19091385474188	-0.0567703589669356	-0.234751015186004	-0.0213646161440726	-0.121445023077415	-0.118439857567185	-0.1523260247475	-0.213208950302202	0.0581464018902853	0.022790219218004	-0.240886642909056	-0.0482223277739585	-0.210157919249862	-0.121443921090462	-0.0621657444618126	-0.00663016305959158	-0.0611894255270864	-0.106685801068469	-0.25712877564347	-0.248011775674283	-0.061341138421824	-0.0510716192380113	-0.192886378458088	-0.18762675698948	-0.106569845441692	-0.372830038762927	-0.0907010028355587	-0.0989086431664407	-0.180997284207447	-0.00922283665049089	0.0663561464550016	-0.215195334099471	-0.0837318420965045	-0.281209306515091	0.0710578645711736	-0.0640969811558122	-0.0481840108279084	0.00767185632270239	-0.105742421188686	-0.168533578175697	-0.0340772973304521	-0.236580266821479	-0.159191246777534
"819"	-0.329968454854254	-0.465627958756204	-0.268454500938727	-0.160240428121922	-0.332469553654577	-0.262519929657823	-0.261251999933721	-0.502850241272441	-0.361436119315965	-0.392997255859219	-0.485911448153842	-0.333333913973183	-0.336031902966462	-0.511574861329953	-0.458461554742041	-0.319010014710904	-0.222499633260921	-0.284531957994791	-0.325313912707306	-0.300182617103159	-0.260619176435195	-0.295428484318372	-0.400924015405347	-0.39805946090078	-0.536827358233201	-0.317341874917213	-0.651160957991395	-0.312351367829466	-0.283522127741081	-0.749163412338012	-0.608521688394096	-0.36614482491686	-0.247695239675614	-0.429549312885093	-0.390251438762718	-0.34701711032357	-0.226566356090568	-0.127880720102718	-0.280404339503531	-0.344986398838644	-0.377857406917775	-0.270201827927039	-0.428396051572997	-0.244477897538171	-0.24982776002096	-0.42802823918071	-0.218866419946065	-0.442907000479956	-0.108127765690692	-0.488517217489901	-0.464708572415577	-0.446011955430304	-0.393970770174628	-0.319833139205109	-0.144178967060176	-0.36550987683527	-0.439470617378477	-0.512242771949975	-0.461802315922842	-0.29351492081624	-0.299421853526293	-0.297019152668	-0.270045179832736	-0.34389842949713	-0.285118474201116	-0.513317767012299	-0.206913969574238	-0.599474521254687	-0.380899718498907	-0.183274583388732	-0.29068336033353	-0.210612289727261	-0.450319745808726
"9382"	-0.45974496933626	-0.509812147174982	-0.567076037870783	-0.646322447092212	-0.494782893360343	-0.438860564714783	-0.413891095271687	-0.475190354268956	-0.349142509577976	-0.452801663532072	-0.297596064426562	-0.481764687493633	-0.67106406066132	-0.607124052194964	-0.526872646243919	-0.469349271217941	-0.392066303002797	-0.590476933090476	-0.364748393278301	-0.483917741818382	-0.312160814612155	-0.362690617532032	-0.393288168525055	-0.362963005356523	-0.449255506209967	-0.380550345517434	-0.41861800683609	-0.285422443664976	-0.536391578942728	-0.572553730517002	-0.593029348054507	-0.363128538268143	-0.296926173700269	-0.298884946049951	-0.574555927430485	-0.457546132223074	-0.309022483072302	-0.559469836952183	-0.442917433441778	-0.321078206226572	-0.545120962956609	-0.396029111795231	-0.544780219314576	-0.290505091537326	-0.459321852790506	-0.463473720987124	-0.382497142932102	-0.510832601476066	-0.314880330721789	-0.320299905416687	-0.517439877341937	-0.546763780510588	-0.504970666159154	-0.495828247968867	-0.333669011318657	-0.501897841781116	-0.542865611794665	-0.399476765911324	-0.340848806540984	-0.461420324854693	-0.606109425598136	-0.377157841630398	-0.397236920045455	-0.389226370336174	-0.310696041996579	-0.398178874683537	-0.361519152073986	-0.460060146823801	-0.614226115879404	-0.372435241769423	-0.308462160740785	-0.376796456521064	-0.559371743551735
"22796"	-0.468763704384528	-0.693393079287125	-0.717151127143078	-0.588695395075252	-0.470559068916385	-0.777212666962829	-0.476566155702355	-0.408478028824126	-0.717267419349201	-0.678397421872625	-0.702953863434442	-0.494734390984205	-0.758260987216163	-0.520833217346694	-0.761316418391851	-0.666346838711748	-0.777000278388746	-0.630129290400397	-0.507714893081868	-0.518345597951066	-0.37881441554287	-0.415664356959246	-0.550976671652431	-0.578354831598383	-0.513988000433587	-0.508154763198377	-0.701501287928643	-0.477482202865901	-0.617101127787341	-0.627257546393957	-0.568835705110035	-0.533421369788563	-0.575518476062574	-0.605311821288406	-0.676177706740327	-0.623868812929119	-0.542067664925033	-0.539232094777112	-0.429782454955762	-0.498058330653205	-0.580869673878752	-0.616741884889858	-0.553388499324085	-0.51855299631089	-0.659691900648523	-0.422502501718193	-0.505591016258643	-0.629081246622229	-0.682381837596091	-0.593629038109137	-0.631598422625055	-0.51343049999514	-0.487098860258232	-0.64207580872887	-0.495148859737839	-0.627621348640665	-0.558623023087147	-0.774295250031715	-0.749893281144008	-0.519633885713938	-0.655780682430396	-0.634201973846216	-0.523688279188729	-0.689606293913052	-0.466356951321435	-0.578762036375698	-0.456760984598198	-0.613353477180267	-0.596216057961456	-0.453957919282555	-0.464524721774307	-0.576939165961562	-0.646987519178733
"83548"	-0.674066939015436	-0.903971617719881	-1.01871541604164	-1.00085665399168	-0.836210012988851	-0.947987039828683	-0.876935340762047	-0.686737095090464	-0.822389682291269	-0.668257792741232	-0.538892383982802	-0.983252699060689	-1.03500616776142	-0.985207933766141	-0.961666301230882	-0.859476259097258	-0.827012821945864	-1.05017257293502	-0.722229430848811	-0.726465571265335	-0.540085945823741	-0.430173531838598	-0.862481628006281	-1.04785333534091	-0.810594362127428	-0.581892400571093	-0.737574020041493	-0.617253501182177	-0.883211494682456	-0.823081627598548	-0.675391095194359	-0.62838464701577	-0.80757666167305	-0.803051268141697	-1.08640187298288	-0.781618409347067	-0.71760012452385	-1.00970299128993	-0.867276806299117	-0.595503818603684	-0.893226502646135	-0.63340102999654	-0.826196929892243	-0.687486326226204	-0.662304446672242	-0.644820323584263	-0.798657537992724	-0.742758776224584	-0.802984608583	-0.701834445991031	-0.52446653953767	-0.768419930338115	-0.931067821579136	-0.866303159566401	-0.763941486723717	-0.661972399680037	-0.804200878058425	-0.758808750232506	-0.804446766840722	-0.74887137209925	-0.815352175314471	-0.708528009768476	-0.838086268213968	-0.636303710627581	-0.619011415557385	-0.805747817430533	-0.665996085646176	-0.75601537344607	-1.02787101019624	-1.0548091012302	-0.747424952218967	-0.667146181565026	-0.807560996390847
"25839"	-0.471628595193139	-0.547501229128183	-0.384064038823382	-0.798054505902167	-0.499481490089329	-0.645775045677805	-0.511837677233545	-0.255027678930793	-0.356123910064266	-0.456836344456282	-0.428568520900636	-0.612718164448271	-0.708588404259841	-0.580327238740709	-0.43394938886658	-0.419807656509624	-0.483451729197218	-0.626551627250044	-0.401584946269982	-0.389937820634637	-0.286423156605033	-0.268192012057395	-0.559783310104107	-0.733156167736621	-0.371212827235732	-0.36256953935444	-0.482273251202829	-0.372277286553551	-0.578993107299369	-0.328888265417529	-0.698172287252022	-0.490476582428748	-0.556542838733572	-0.338515938010754	-0.645520357489972	-0.504772886204333	-0.4634107452074	-0.383105382846657	-0.58990468859608	-0.498360675073676	-0.608563406393936	-0.453159676187231	-0.635383454365345	-0.538464801468816	-0.412862680341256	-0.379392898653638	-0.38130017529819	-0.524732790459054	-0.377553169554638	-0.520925100795584	-0.390998425275055	-0.555298294805512	-0.378791453214994	-0.712679945138163	-0.323696109929751	-0.472314299730767	-0.439473752829707	-0.447549608542242	-0.359290634022291	-0.534469557060275	-0.606624806139883	-0.573133158171164	-0.478451837078458	-0.300276664654804	-0.403589852922964	-0.361543804813614	-0.285584410788144	-0.437498685933395	-0.610947923597179	-0.540207953409603	-0.437194995469774	-0.514360589547819	-0.473341943635216
