	"ACH.000045"	"ACH.000198"	"ACH.000235"	"ACH.000266"	"ACH.000339"	"ACH.000365"	"ACH.000406"	"ACH.000414"	"ACH.000502"	"ACH.000517"	"ACH.000657"	"ACH.000673"	"ACH.000770"	"ACH.000782"	"ACH.000878"	"ACH.001735"
"26154"	-0.162712738388674	0.0837352724431099	0.0192967974198793	-0.0583302563523091	-0.0495458852695851	-0.0985287996132281	-0.087482860670886	-0.122264681757884	-0.00318349718647158	-0.115899592520001	-0.0179155873421206	-0.0468338095695305	-0.125664468929488	-0.141039654209525	-0.184540166241097	-0.158899711010281
"6790"	-0.900459670317406	-0.997309524985766	-0.737689232228709	-0.953460726895687	-0.783130735597348	-0.907905446044371	-0.86804403983647	-0.842834221312792	-0.583375779966765	-0.921200437126105	-1.0291701812551	-0.789453171831374	-0.97901912420512	-0.968374055438982	-1.18730260952837	-1.07160208422061
"146712"	0.203250588536307	0.0206714570000081	0.0705654505748376	0.0597916431379358	0.0675669786045575	0.0836192686107276	0.0996865323512164	0.0146826889802586	0.0456505119973899	0.0184902622882829	0.101046758893967	0.0335500494907225	0.151816389279946	0.192111851189957	0.193023267047796	0.0508813272878168
"605"	0.0934961041933443	0.208477972746429	-0.0721701593154196	-0.0157624044490007	-0.0388525646220264	-0.128054249114604	-0.0533235561671466	-0.137980208712771	0.111219213340922	-0.0938819913003735	-0.0271934191295517	-0.0103917303926449	-0.152860579166753	-0.185399322083992	-0.169314803685248	-0.154134722333342
"939"	-0.273784157637634	-0.155070800170299	-0.188611090361045	-0.15981521596113	-0.228670726396497	-0.189035403885985	-0.164841804917057	-0.418353539089215	-0.259667335111967	-0.323621403614701	-0.194733939688458	-0.242882138937785	-0.301775009441784	-0.370349733398164	-0.419427066660842	-0.356988521757388
"1604"	-0.0580714353368562	0.0964788685154251	-0.0581203550253822	0.0487087423510043	0.0714751375179868	0.0839833411015305	0.0727934479325504	0.0288223888324936	0.0336292856645523	-0.0491542456336772	-0.00649706225870717	0.0209562787233601	0.103650278929058	0.201609670775408	0.234101927594259	0.0908662501248344
"8872"	-1.49112116015082	-1.43365343323418	-1.48438731624736	-1.45096637728686	-1.38418799982848	-1.48920019808372	-1.58422610758356	-1.70256823382763	-1.50830572577994	-1.60002252631665	-1.52963558105557	-1.58010317016087	-1.62862351699321	-1.44913711855461	-1.63174620270243	-1.55863752145322
"8318"	-1.46731093910905	-1.40409822959172	-1.48916178049549	-1.46645261949705	-1.3627095524406	-1.62277190842712	-1.60365000962214	-1.47020721684971	-1.50495931475209	-1.4429305216993	-1.51964521381872	-1.31562695650896	-1.48289479110704	-1.38747418308862	-1.40908992284466	-1.52838929554251
"344387"	0.132599734875644	-0.0510146024798664	0.120327075214222	0.0376056084711072	0.0307769334177236	0.0876490061902094	0.0830572245752045	0.0927059882372181	0.0678892415347886	0.106652613109409	0.0708356625972926	0.0016316077625528	0.0803778966363951	0.31977800337272	0.168302161156101	0.110511688745812
"29097"	-0.983276377990133	-1.05514321316588	-0.936712479559983	-1.04416168117785	-0.990617340286038	-1.00735052320215	-1.06771307835142	-1.29269206079668	-0.983627891204611	-1.05656901766246	-0.928620703003748	-0.935741982269466	-1.11568331816687	-0.969783980784021	-1.16925925019169	-1.11911152389022
"1854"	-1.17393630375862	-1.17944864555393	-1.24276454439668	-1.37757250504959	-1.09844669732725	-1.33845896013946	-1.34537026788605	-1.55311414362688	-1.29171282168215	-1.32091528476735	-1.16217172381122	-1.0658314328534	-1.10584881976515	-1.07197012463156	-1.20299843798931	-1.34699929969991
"23474"	-0.0778557424690609	-0.0808542550236447	-0.114148188113118	-0.0467927947870379	-0.115078238760024	-0.0791297346527366	0.0256267283403088	-0.137396063604981	0.0221592904111622	-0.20268784608872	-0.119210870794399	-0.0361005015494021	-0.10075350214333	-0.266648192949256	-0.15194670251075	-0.0661450483641272
"221393"	-0.0782597195256545	0.0416523547658752	0.0108390364026727	0.049122836264313	-0.0500213368634637	0.011809747414867	0.0567308234498946	-0.0388522212866661	-0.0616609964298945	0.00941164792654706	-0.0209879795562021	-0.0278904715117674	-0.0911783012277824	-0.0964034629851408	-0.0836260976985663	0.0362993895534142
"2999"	-0.373954802572021	-0.3287379438816	-0.254140096567635	-0.307634023522396	-0.279914313655988	-0.281092129466323	-0.315258317668671	-0.272745882859127	-0.295793683480038	-0.243451759362699	-0.310589446628018	-0.207941094841459	-0.428073755601428	-0.406126975357362	-0.199238134282613	-0.353311217011459
"3356"	0.0175060378636807	0.0194829734720384	0.0944652199079174	0.0520865521545793	0.0409240819649401	0.0309160914853726	0.0690699236985259	0.0727460161431245	0.0547115585318392	0.111141943967693	0.097818479132901	0.11562304246209	0.0723889173417813	0.145618469341676	-0.140298408546297	0.102040506488095
