	"ACH.000012"	"ACH.000030"	"ACH.000042"	"ACH.000078"	"ACH.000087"	"ACH.000118"	"ACH.000133"	"ACH.000138"	"ACH.000142"	"ACH.000148"	"ACH.000169"	"ACH.000178"	"ACH.000183"	"ACH.000188"	"ACH.000211"	"ACH.000222"	"ACH.000226"	"ACH.000228"	"ACH.000238"	"ACH.000252"	"ACH.000253"	"ACH.000262"	"ACH.000266"	"ACH.000281"	"ACH.000291"	"ACH.000307"	"ACH.000320"	"ACH.000337"	"ACH.000350"	"ACH.000365"	"ACH.000374"	"ACH.000387"	"ACH.000390"	"ACH.000408"	"ACH.000414"	"ACH.000415"	"ACH.000421"	"ACH.000425"	"ACH.000445"	"ACH.000448"	"ACH.000452"	"ACH.000458"	"ACH.000461"	"ACH.000469"	"ACH.000483"	"ACH.000487"	"ACH.000490"	"ACH.000491"	"ACH.000503"	"ACH.000510"	"ACH.000518"	"ACH.000544"	"ACH.000545"	"ACH.000548"	"ACH.000549"	"ACH.000585"	"ACH.000589"	"ACH.000593"	"ACH.000606"	"ACH.000616"	"ACH.000619"	"ACH.000630"	"ACH.000633"	"ACH.000649"	"ACH.000652"	"ACH.000653"	"ACH.000683"	"ACH.000711"	"ACH.000735"	"ACH.000738"	"ACH.000771"	"ACH.000776"	"ACH.000777"	"ACH.000781"	"ACH.000787"	"ACH.000791"	"ACH.000794"	"ACH.000800"	"ACH.000802"	"ACH.000809"	"ACH.000817"	"ACH.000833"	"ACH.000834"	"ACH.000837"	"ACH.000846"	"ACH.000847"	"ACH.000858"	"ACH.000867"	"ACH.000872"	"ACH.000873"	"ACH.000889"	"ACH.000905"	"ACH.000911"	"ACH.000912"	"ACH.000913"	"ACH.000928"	"ACH.000938"	"ACH.000941"	"ACH.000943"	"ACH.000950"	"ACH.000958"	"ACH.000960"	"ACH.000968"	"ACH.000984"	"ACH.001001"	"ACH.001048"	"ACH.001061"	"ACH.001075"	"ACH.001192"	"ACH.001196"	"ACH.001283"	"ACH.001318"	"ACH.001328"	"ACH.001346"	"ACH.001500"	"ACH.001736"
"85476"	-0.724632395137438	-0.521721046116327	-0.338779111919469	-0.459947686841062	-0.729454138260637	-0.626116270712273	-0.57593082091069	-0.582576705979348	-0.397371162935305	-0.555025350375479	-0.635398160509046	-0.542850365721492	-0.457263562829278	-0.41382392830407	-0.444069832132045	-0.519835038766	-0.437322283613184	-0.520668377104325	-0.619224392599952	-0.646446424447571	-0.469758737044092	-0.419095983897144	-0.216238163312847	-0.545787289764456	-0.434260006358069	-0.465387450367332	-0.748132534469886	-0.491072418033136	-0.415815661233557	-0.691410006287944	-0.650132899432774	-0.699336613740037	-0.465414589855104	-0.68813641542268	-0.450840793750272	-0.506152838130096	-0.448763522726372	-0.473417782878672	-0.319685717739146	-0.338435267965238	-0.405464855344614	-0.479137952219312	-0.854504983769596	-0.538615416215845	-0.417092577068947	-0.685130277096894	-0.562021359840432	-0.866202697316099	-0.620090656790584	-0.626190979582977	-0.526689208808379	-0.721520363170408	-0.635282549386944	-0.62330331642217	-0.583284020923691	-0.407339789009236	-0.836561642501709	-0.638132495206773	-0.618592262655169	-0.492770438807776	-0.527694629123299	-0.724990279944756	-0.707527886124021	-0.522078540033658	-0.675763956285323	-0.439922369522075	-0.428536640484414	-0.474862088222137	-0.623565836561661	-0.826370177242627	-0.517564397651356	-0.69460633102528	-0.726581449548157	-0.52453561890659	-0.648180045246165	-0.455444157934616	-0.403796841969922	-0.702327911805519	-0.696138858225584	-0.728592089690945	-0.536949467299786	-0.524503907243192	-0.543819188500076	-0.676070186206516	-0.618880039608025	-0.81335853419949	-0.82629460162997	-0.272285800495575	-0.635456436345378	-0.547742745436788	-0.705333088391364	-0.581189537100607	-0.784252536555681	-0.46282133738728	-0.58181219711752	-0.410664890025627	-0.734292154684914	-0.49989281609403	-0.70606903755305	-0.558459376284129	-0.466566012725051	-0.461074873319365	-0.773940207563376	-0.65389656890847	-0.745467505403634	-0.587598553770262	-0.63821969904845	-0.295800686959162	-0.426400844825608	-0.407996124460094	-0.489152675878102	-0.72891085785299	-0.634903977397234	-0.617334321529607	-0.825827027611144	-0.761771398587937
"6182"	-0.835460637901552	-0.642502023522974	-0.551874240792259	-0.722751082890124	-0.982157146264883	-0.844403692345351	-0.645351318974007	-0.572421319396833	-0.583700396881486	-0.711299676025062	-0.883006291186803	-0.660089559912551	-0.799723314734983	-0.658265174025096	-0.588784475756135	-0.91425720946258	-0.566427786652601	-0.659414474249668	-0.734561892649809	-0.812413312463021	-0.587973361604504	-0.594465093476729	-0.392111640072308	-0.674236757246792	-0.539599460843525	-0.604385833381419	-0.742526618108449	-0.509240334155185	-0.635581839409838	-0.862808546289892	-0.822077591401143	-0.839030538763961	-0.746437164358042	-0.826877393239121	-0.746938739339372	-0.744479223204339	-0.658880338049512	-0.521533844031889	-0.716840819726819	-0.438448970140779	-0.540300855603983	-0.719516148165817	-0.909420696824407	-0.694433588815104	-0.699086140296593	-0.603349345673611	-0.635997838935072	-0.836724725837078	-0.871393526346549	-0.718679203855237	-0.784776873552765	-0.944520995382196	-0.747412273342499	-0.424043820600966	-0.781762804605639	-0.546934542032794	-0.742751587305506	-0.848021263232449	-0.686007177812749	-0.742528707562114	-0.783091378513646	-0.975364053815413	-1.13189316750628	-0.764468236123943	-0.738769596794536	-0.726814732838915	-0.711909915608956	-0.720298297374979	-0.783220705038594	-0.897398396282992	-0.708199813823348	-0.523120546613865	-0.631976611359363	-0.728593535281432	-0.682152218675524	-0.548885386299025	-0.694298297861288	-0.906392638971303	-0.777413889088484	-0.628236717850329	-0.826829179560962	-0.662741435636053	-0.733742521381915	-0.890795417055	-0.839059519243921	-0.903088568363488	-1.02762286070641	-0.608377768924175	-0.74199539331829	-0.976616663874377	-0.841815749563425	-0.648000785105326	-0.739242890600141	-0.665751783766749	-0.760228008081253	-0.820505399423425	-0.86653757641561	-0.800153255782263	-0.918842967888205	-0.629026831545151	-0.645901646782148	-0.809848415242211	-0.954598249927691	-0.754833055504174	-0.812360363494454	-0.599150516303788	-0.805857836756544	-0.692330385191987	-0.725840925332764	-0.653831731264958	-0.881933219429956	-0.971649783986026	-0.797685361845691	-0.713270554471698	-1.10648784738104	-0.766278217797864
"51263"	-0.347750573198634	-0.150779159109731	-0.0715460057353017	-0.159064535156537	-0.21176222977911	-0.457394471853216	-0.19545474365586	-0.266193722272178	-0.0335083194715912	-0.291997800536044	-0.355446235283633	-0.307563138292511	-0.327961586339594	-0.22951309992338	-0.251247030196333	-0.165546627369661	-0.344620702640055	-0.359519487910975	-0.115120456708268	-0.283891336064915	-0.256493431303061	-0.193407128591175	-0.101898735323574	-0.285477579698606	-0.238435696514751	-0.352016785472357	-0.39028383466928	-0.35697481527495	-0.231991151627335	-0.511690732756082	-0.533929762195768	-0.249497896595139	-0.281900167238922	-0.390201696154411	-0.263192687043944	-0.371279431969843	-0.22143627425106	-0.260780685254568	-0.370473765240154	-0.16814365289009	-0.240084903197793	-0.406856917364071	-0.256890072201574	-0.193533421943315	-0.250652955340152	-0.287373778564345	-0.291289052715365	-0.31721748748065	-0.505174989669122	-0.390173786607548	-0.354796660271396	-0.419901641639854	-0.623026133987149	-0.167654482272931	-0.439637378573299	-0.126878165950635	-0.432260521521439	-0.327908547821235	-0.38758546672588	-0.324962761347469	-0.35684797491245	-0.516914851488018	-0.536419962181395	-0.282293354661823	-0.234778076136961	-0.354069117845712	-0.237454835447925	-0.420167052369425	-0.312477404175113	-0.407582233884317	-0.437513214338217	-0.25150555103238	-0.227809259952287	-0.26508353681329	-0.334540728696085	-0.259770621178904	-0.105560317414451	-0.21684205119416	-0.459937356445206	-0.210281146641346	-0.239397594650167	-0.210155505588086	-0.347214031343441	-0.485280215444996	-0.381812721898516	-0.506504962186712	-0.533067802236329	-0.207327378337594	-0.421193816578513	-0.407352964613391	-0.357460188285803	-0.340270858494502	-0.392828645216304	-0.379552985541894	-0.292344021666588	-0.383793436659597	-0.336547738944079	-0.477254525515313	-0.426114183492658	-0.204819997284567	-0.311597204038997	-0.20709874881246	-0.160606592813401	-0.435325282262945	-0.423904372665408	-0.290618048374379	-0.541336535696794	-0.313320206525676	-0.190168820589188	-0.152540183754373	-0.255899411173665	-0.509179816955023	-0.39593736653445	-0.295085614606837	-0.612928687424073	-0.270301102925247
"64983"	-0.643914482464307	-0.322474784875438	-0.300189226171786	-0.406761922255314	-0.6259984017882	-0.828051876983539	-0.600399990556309	-0.411550822798881	-0.348558288893203	-0.530861262696708	-0.572354495461032	-0.644038253918375	-0.408651041819033	-0.354705789392704	-0.391886513698855	-0.537108061043764	-0.463222061271423	-0.470444474289678	-0.452101915590433	-0.648872409180567	-0.345332596853001	-0.549104455564017	-0.313958549534685	-0.647273874398726	-0.575106928271518	-0.445347246793552	-0.653548942063628	-0.546135510313072	-0.586796942651103	-0.444992368424	-0.68468644354362	-0.540081061245502	-0.376835343807213	-0.625224838419083	-0.624162179357806	-0.485850207661211	-0.447301772803288	-0.376436956112528	-0.330821509277052	-0.445888864431229	-0.434749010203269	-0.829948242791809	-0.645680835945041	-0.516058753890967	-0.555103491211909	-0.918633732082085	-0.667840206907258	-0.654102081565593	-0.717299792294597	-0.483085283980747	-0.56461909244435	-0.676304887727846	-0.582293426261541	-0.278611930877297	-0.690090445666055	-0.456426734208921	-0.84797445740113	-0.584360459782567	-0.639500263775909	-0.659285806368488	-0.621664369077085	-0.673095136270655	-0.847876556385888	-0.419696838555654	-0.618838993902357	-0.62898147414169	-0.465824194771104	-0.564625227954173	-0.49220196801007	-0.587685587821496	-0.672193144136648	-0.527347275891118	-0.579146287230944	-0.688602242611618	-0.481104922881925	-0.460478892131333	-0.402813076942995	-0.562074062767608	-0.784779901471998	-0.416187370368682	-0.530056652058281	-0.543441284311963	-0.581395090850369	-0.754888009558517	-0.600203364820271	-0.49852340973926	-0.79697661247832	-0.460565403973388	-0.467838342641516	-0.747459352149377	-0.516086830337644	-0.515155698527506	-0.691308704019815	-0.567096807183749	-0.740321913624579	-0.604302214647649	-0.637435403715427	-0.538483705523418	-0.860612741250801	-0.571283393350047	-0.609572387841943	-0.415165514758949	-0.860365755439857	-0.590103915816776	-0.557452640752843	-0.436391056752162	-0.653517550407303	-0.59307657924767	-0.496114835690708	-0.605439839205055	-0.611615432876761	-0.794068283241739	-0.708414984359777	-0.540079167632012	-0.644814226030407	-0.510039616209705
"57129"	-0.337710912213213	-0.200480094079968	-0.0835596966551629	-0.135237013605246	-0.562480091731308	-0.455025583058214	-0.345084695935881	-0.26196898619195	-0.186196515089478	-0.308291876042908	-0.466519083709139	-0.307730931836176	0.00163799707054167	-0.0282035419925195	-0.259495956028106	-0.231113484351164	-0.231995555573945	-0.158183915518321	-0.404601542318362	-0.373641267266907	-0.209067394253824	-0.0528203470134327	-0.182711718391102	-0.404428100319951	-0.284568745960624	-0.328312499335272	-0.408389669856553	-0.539769786379996	-0.255386455519422	-0.204093608728036	-0.658827737222409	-0.363550292119303	-0.316893949679913	-0.341639832601406	-0.312611046399828	-0.234618214905625	-0.0614770159785847	-0.190058596965867	-0.240944996926944	-0.106170753726455	-0.212746246914859	-0.395784159760222	-0.661634353172812	-0.522328357711757	-0.441293864739956	-0.427328862783158	-0.339637048540113	-0.458362999875454	-0.201646075121886	-0.457954217359559	-0.433768326036452	-0.512620205491595	-0.537079608408131	-0.0755300157233162	-0.193732101744392	-0.201101926918645	-0.498133022728436	-0.371396253760554	-0.351262598917183	-0.203633789074561	-0.486627567474807	-0.589429226726388	-0.456880304856396	-0.318100409766429	-0.419770857891044	-0.29878376547949	-0.353446843856362	-0.279670708016968	-0.297101159682931	-0.477519201325641	-0.272235823767606	-0.281345622166429	-0.256434373028181	-0.246330245786345	-0.374134356813011	-0.258411762340756	-0.266590996362765	-0.28512831074051	-0.379991914927513	-0.214787354123507	-0.312720571973775	-0.241208438990939	-0.422631759644652	-0.355958836746818	-0.167768516429429	-0.78891248588385	-0.404208255506059	-0.181435676002594	-0.370957884173334	-0.312805081952645	-0.590731455476716	-0.418330713898161	-0.615505275933346	-0.273091722965351	-0.332744163613699	-0.274798165975197	-0.680577207749979	-0.285352000465462	-0.564268512375438	-0.211260121930128	-0.162437211919691	-0.27890046266486	-0.515217871808784	-0.264229615702599	-0.592402186335339	-0.209172419420327	-0.317769049760623	-0.297325108872478	-0.347301709779462	-0.224939507168401	-0.41251623252179	-0.654308276748024	-0.387377492315121	-0.376147079475785	-0.567217251704255	-0.411111788965087
"128308"	-0.629687067694999	-0.552235829494674	-0.435889263051453	-0.391500306039112	-0.830393519096077	-0.781952318187397	-0.636698173974109	-0.524547271564275	-0.613699796580167	-0.566429424038618	-0.697716100603919	-0.599373913909138	-0.53306962255777	-0.629561798735559	-0.550531857344872	-0.643526711741128	-0.576515365994589	-0.500012962261865	-0.647165472912216	-0.506425816603663	-0.49066242564476	-0.492545622575942	-0.408884125325028	-0.672033198401519	-0.4810354004242	-0.470831854955181	-0.863428175274587	-0.85053872337787	-0.56876466559004	-0.689469222281825	-0.745462697265108	-0.720800710427156	-0.552568913921427	-0.720860967241089	-0.633550585743787	-0.728852251505199	-0.411703202446979	-0.592006730489507	-0.578650912465327	-0.420030107593679	-0.479982603641104	-0.719397160058943	-0.804141072909358	-0.712497759722042	-0.733675598209001	-0.57507695870325	-0.6455911327112	-0.633173572656585	-0.746977349755482	-0.5929068522697	-0.755483138355932	-0.657892328695635	-0.792263333788285	-0.596430309060694	-0.7893541179677	-0.437051056348459	-0.806466802098318	-0.681969373635682	-0.698878426241771	-0.688575809897932	-0.86050393480693	-0.827187996520801	-0.64618233088563	-0.614828861746724	-0.701562938423884	-0.694761927723663	-0.572125303753314	-0.675982264182588	-0.740003556489414	-0.7649102321503	-0.87882713783524	-0.472604700815199	-0.59186312366458	-0.631861968544069	-0.56949494022883	-0.613893183388165	-0.569007222604276	-0.711627112305707	-0.772172860528557	-0.71641965513451	-0.54066595872983	-0.827888421513597	-0.718716778101124	-0.715810674926097	-0.678098149323863	-0.740885053511446	-0.775451098701576	-0.582493112798702	-0.744171347648108	-0.925510568319371	-0.676885672984478	-0.595563342567232	-0.545248009094887	-0.538181675097808	-0.64119757583755	-0.580629611237864	-0.825509322468648	-0.538475579221338	-0.885502509374546	-0.516596689562202	-0.524791986834724	-0.487129178525037	-0.646994640304485	-0.566506557380387	-0.907922710953966	-0.607341195260007	-0.700127586502449	-0.611037751243599	-0.445189843902943	-0.517261019408402	-0.554249579913838	-0.833788420053505	-0.659284597963361	-0.63928150689927	-0.887936103373527	-0.58702381144619
"51373"	0.175190446888168	-0.0823351603518482	-0.130391447009154	-0.101418344186253	-0.0632024585764767	-0.344659466430163	-0.11851603316329	-0.106077312385778	-0.0670421273994791	-0.160293232883283	-0.232367879897377	-0.187288482799829	-0.195320862573857	-0.0526405402902263	0.0729117672202783	-0.0368686834568421	-0.210513701273533	-0.244112096993154	-0.122021500016878	-0.226822209013785	-0.138865792973779	-0.13287565330366	0.0217992358160372	-0.170967144719477	-0.202743999976237	-0.161571497431089	-0.229401987506532	-0.152952909899462	-0.212606456373108	-0.0789844141773419	-0.218045433409412	-0.0766878716793105	-0.0845760585586298	-0.285208328400422	-0.227433086162591	-0.151797271292055	-0.131879032761182	0.0483275642268782	-0.0139319925081168	-0.0662870172162444	0.0412002299999855	-0.438240482619837	-0.487618995654798	-0.101443359801058	-0.184136345770335	-0.426464195715483	-0.280928564082474	-0.159469142781531	-0.0458076115193216	-0.144223713412302	-0.136280129216348	-0.264195932312739	-0.188017654710935	-0.0356245676551496	-0.355624735052125	-0.0429358744368423	-0.305569220105005	-0.33829524641425	-0.341990154000774	-0.133902747847669	-0.166449521609303	-0.323303695441534	-0.411193774131725	-0.086423299373241	-0.217551169931872	-0.106069426057266	-0.131466418483098	-0.163939670621585	-0.148856629043784	-0.442589494754855	-0.348371762265687	-0.340126175746444	0.0360470478639538	-0.186364502402202	-0.17003254029347	-0.156612805780274	-0.00444568089589031	-0.220835664507074	-0.285529124030889	-0.222496904533816	-0.391269089840027	-0.174179640060678	-0.289636535025135	-0.323492689532628	-0.131146241511524	-0.364865729267451	-0.444879607213859	-0.0776256333663288	-0.104449205000337	-0.0561839745178925	-0.272752364424141	-0.243894277319424	-0.355510712095416	-0.134006910035265	-0.283187383759214	-0.227593212824272	-0.175949444600274	-0.150368214560776	-0.36521789859894	-0.140203765664656	-0.0808193008343171	-0.10133402934619	-0.265155673043647	-0.10086655888184	-0.365584240285944	-0.278395995242847	-0.444541039143894	-0.0961202928793484	-0.212967488571192	-0.0924389237228441	-0.283322861060837	-0.426545234925955	-0.0941627625789332	-0.301290766509443	-0.413628962861153	-0.216599236020871
"64951"	-0.856361849125199	-0.605964197651637	-0.499700445841227	-0.539180779383165	-0.752439033227311	-0.809218820129256	-0.659795623525152	-0.466928749467262	-0.427868198299874	-0.670726223428042	-0.709635414784338	-0.703566467719156	-0.628667717270347	-0.469037393537391	-0.416548312024448	-0.557617911033329	-0.718243282439583	-0.600612768146398	-0.563542957022699	-0.774191522415781	-0.48421721044164	-0.555558074284039	-0.323907520173252	-0.600720918693391	-0.597284748617617	-0.645114074639103	-0.663163282985177	-0.595363370530882	-0.606310583416699	-0.666060769548844	-0.757904417609889	-0.559963666524141	-0.506185603365887	-0.691563610564953	-0.603854926820832	-0.618971346213646	-0.532841026683062	-0.478973259375383	-0.406061848246964	-0.493638632028704	-0.507267232831663	-0.779814315326903	-0.83824841482088	-0.687345176380294	-0.644729772392204	-0.741320249002672	-0.6716631087326	-0.707003230414723	-0.880670903557214	-0.640077647230278	-0.560899555651032	-0.842436130779407	-0.742214201170702	-0.44219027999193	-0.866708346044095	-0.460531511550733	-0.683454287087113	-0.841923806245834	-0.674722812783609	-0.635959387788717	-0.842400800046108	-0.771787082617289	-0.886623521110025	-0.647767869168545	-0.580343310673604	-0.618389939835119	-0.631723451103395	-0.677831444723852	-0.612768161802244	-0.856247355452804	-0.739325300395489	-0.593047219642075	-0.581305933238077	-0.512732146180643	-0.714346925063337	-0.346713371834429	-0.610950442583474	-0.808701340178092	-0.71658145620328	-0.581341056747601	-0.696484937800642	-0.745683450081143	-0.759059508345012	-0.793043473385931	-0.726177503458892	-0.877238042034901	-0.852215738496378	-0.509138248355207	-0.364549628592026	-0.624834875110794	-0.741092818199983	-0.673401346947351	-0.747800638573658	-0.606258871070492	-0.753089579609699	-0.776092045531105	-0.7072465122988	-0.646646162611935	-0.805483133859343	-0.52962451717493	-0.608960390481919	-0.487000864299487	-0.715187069811659	-0.606539184402215	-0.775530610812364	-0.5948190781643	-0.791971495424652	-0.551849699346034	-0.611863185898581	-0.775706965424638	-0.696173638749962	-0.987086812261853	-0.849257365994214	-0.869457382396781	-0.839550502715926	-0.622666722962284
"55149"	-1.02809323689202	-0.764411731951907	-0.812699915128328	-0.487023157890791	-1.04295504897663	-1.06934172147203	-0.784415525083721	-0.974738541674553	-0.48887567324033	-0.842117668674385	-0.693221169658073	-0.853412416243835	-0.859369293906901	-0.907314894025385	-0.819606626841964	-0.701860186874679	-0.672510031703695	-0.705973641276208	-0.860281264862762	-0.865711769097444	-0.76347397590841	-0.655553447032119	-0.908314653452332	-0.872591584507486	-0.651556225066168	-0.722023876966617	-0.942879739492217	-1.04094906190272	-0.649665577316015	-0.802853475693603	-1.02223702592257	-0.669373512651448	-0.915847054462773	-1.09997517543706	-0.82663869547761	-0.918655179406536	-0.728395596948944	-0.869767285944699	-0.822233342955873	-0.629543659622506	-0.742242057074083	-0.871828161058107	-1.05772763455448	-0.983330827825539	-0.962849230130045	-1.01439001974691	-1.09776644807305	-0.711401554359085	-0.785924126360007	-0.980781806476304	-0.84387062014124	-0.888715040780221	-0.929492970810333	-0.990107182995579	-1.08780474789215	-1.03644013302946	-0.991571883159721	-0.988307209580657	-1.06598826590318	-0.857255661000465	-1.14674042990891	-1.10502440152036	-1.01356632469861	-0.704812429255433	-0.637944661962286	-0.832387468905182	-0.993366373325871	-0.884906742673888	-1.07995045682287	-1.07913005118278	-1.22689045571268	-0.778258496311646	-0.856248695877537	-0.730112581925074	-1.02626247105526	-0.573050889007044	-0.982530761221751	-0.847842853216662	-1.05363631836082	-0.792291122685508	-0.664691099948316	-1.02730871898993	-0.800339667982574	-0.953735499947654	-0.885233764792746	-1.02062333055691	-1.10317687042738	-0.933821243742889	-1.07417942279995	-0.767534836925696	-0.94706448524058	-0.765796729227652	-0.905452549714655	-0.65171388692767	-0.856938780186295	-0.729242031795234	-0.973043945608902	-0.68086681914711	-0.818774147544002	-0.816215439604944	-0.733548010468672	-0.756776255950577	-1.0542965509061	-0.714251491519208	-1.06363199955671	-0.743557457015519	-0.908455029427757	-0.860553580380469	-0.753984663302335	-0.711796314649419	-0.791402400195683	-0.844809478212127	-1.0773633828162	-1.04163064347406	-1.15010419710573	-0.66444232008322
"79731"	-0.340322288232263	-0.283290616980245	-0.0731402757028521	0.0223942795512753	-0.284225830424926	-0.494939756100082	-0.215733377175044	-0.263670367446253	-0.19169230011311	-0.312446171724269	-0.257124605162145	-0.208958268199198	-0.277132624158929	-0.350768908442259	-0.19328090369717	-0.195940772657594	-0.27940933581145	-0.255379792432489	-0.34530389741928	-0.0850657649820827	0.0805319310041365	-0.206989659201824	-0.0100315419211619	-0.282514965285381	-0.222891403844655	-0.136580761141178	-0.251861322990766	-0.400434837672048	-0.101196205035171	-0.266466986318248	-0.541640528365286	0.0482762130366763	-0.191016321596736	-0.254956167552145	-0.231171165571273	-0.34655641949333	-0.0276066623164025	-0.131189354122552	-0.224386695637857	-0.130736109083421	-0.111684623290182	-0.462120178426561	-0.530887906363218	-0.344738038769142	-0.292692795055335	-0.32687240706841	-0.296831248960562	-0.307224387507981	-0.427063997884524	-0.289047663326178	-0.329118769503717	-0.412840172840639	-0.405582840953446	-0.248747013379108	-0.354687730641968	-0.145938160216894	-0.205395963213685	-0.200610931027504	-0.597977477138228	-0.191779580267256	-0.317184208297797	-0.426176488250534	-0.250316566098882	-0.176953884641995	-0.265237717159166	-0.131694727580263	-0.201165889466677	-0.238119111174465	-0.263929957734518	-0.393889205902471	-0.55814893070993	-0.069750077817083	-0.298239491561846	-0.29255580328537	-0.270927055271605	-0.194368171514482	-0.297093982574747	-0.321985487202834	-0.425679863757834	-0.35813826450159	-0.135464026306424	-0.233379589026632	-0.271158091530229	-0.394005239427786	-0.371891939845092	-0.373115617889007	-0.500329439384638	-0.050850776506203	-0.2307314399232	-0.541497223585893	-0.401318461008608	-0.244795089021072	-0.443079013349465	-0.263554717337998	-0.362206484345111	-0.476431569718973	-0.433597540220019	-0.407843805848584	-0.41955540014468	-0.041213295257169	-0.0317644053205987	-0.0838706460928067	-0.455262701189796	-0.299426381797221	-0.592429024144235	-0.28566690975628	-0.423059614646576	-0.216413161953272	-0.227795799423344	-0.262528940077351	-0.188585954740281	-0.40774538345982	-0.627090000119024	-0.150066480846482	-0.249943916249002	-0.200080892278707
