	"ACH.000004"	"ACH.000030"	"ACH.000053"	"ACH.000097"	"ACH.000168"	"ACH.000183"	"ACH.000204"	"ACH.000206"	"ACH.000235"	"ACH.000272"	"ACH.000294"	"ACH.000295"	"ACH.000315"	"ACH.000336"	"ACH.000363"	"ACH.000426"	"ACH.000436"	"ACH.000460"	"ACH.000512"	"ACH.000576"	"ACH.000618"	"ACH.000624"	"ACH.000653"	"ACH.000658"	"ACH.000711"	"ACH.000714"	"ACH.000763"	"ACH.000768"	"ACH.000817"	"ACH.000821"	"ACH.000838"	"ACH.000953"	"ACH.001111"	"ACH.001450"
"158"	-1.36508474913424	-1.36547016247087	-1.18735484822471	-1.13759358250934	-1.00770984011758	-1.08689123539862	-0.668216421091413	-1.22622614477714	-1.2502194046031	-1.24336935437341	-1.59280795703018	-1.39037534899353	-1.1065396410299	-1.06115561547156	-0.991296107934641	-1.43459242662816	-0.970265688793995	-1.01157208668178	-0.857836189353903	-1.00124446786286	-1.24690700940658	-1.17477893964935	-1.15131343343155	-1.32228504862091	-1.0542001343539	-1.01028765371406	-1.10707205378402	-1.30407123428134	-0.900160134428639	-1.33201790959045	-1.72499771119772	-1.3235319355778	-0.972224224328268	-1.28741468118635
"154467"	-0.228829168553995	0.0744544745358112	-0.0422243419899434	0.0650013481895078	-0.0512122273174428	0.131066648426026	-0.156124597824725	-0.0687910641646063	-0.0263626806529885	-0.0171856299217937	0.0844762641739379	0.0685886443218195	-0.0262367038687713	0.0154874858008328	-0.0238605112851485	0.0849846039037461	-0.00282666499027714	-0.0196548621541994	0.0283273696392534	-0.00226741768850457	-0.123044261759978	-0.0532621754390301	0.00455593546029159	-0.0780261192527049	-0.0477338446189011	0.0647351709157892	0.105287770419821	0.0125112862271751	-0.0106796522417095	-0.022076196158896	0.0970647650907406	0.0118309453132026	-0.094156856977558	0.00809998766630739
"123879"	0.235592849361409	0.130276329841345	0.0550209512228889	0.135584540100861	0.281294349928682	0.097580083958114	0.0677944725075234	-0.151050193940155	0.191224183794144	0.141276510780575	0.0712596195373738	0.254204141323318	-0.0370662744811225	-0.104726240209487	-0.0024092496663386	0.0709183298067348	-7.00335524008434E-4	-0.0438175543377668	0.0746060618958534	0.317044181489389	0.174237631272214	0.0727945982001644	9.4615971001261E-4	0.0534609182804739	0.165684454478489	0.202718821003564	0.269974307140183	0.206783033962498	0.209595750348153	-5.34358037345635E-4	0.0922067548222911	0.0669315994207505	-0.140040723310244	0.173876092281181
"1981"	-0.574808467957294	-0.427866391801871	-0.734510846429832	-0.627030675258796	-0.665100794274869	-0.590687280577246	-0.494594146115725	-0.577332316262848	-0.726438733408981	-0.714032229804109	-0.681849188726757	-0.648384545129005	-0.642742019170858	-0.479230930918369	-0.898060387331468	-0.300605213313213	-0.775683679193753	-0.626893210302469	-0.358369213423123	-0.768660085302645	-0.659733826009023	-0.393609966870493	-0.385418342548639	-0.835197045758209	-0.501558363024858	-0.743627072315334	-0.670198782933867	-0.527980673601551	-0.648853093274268	-0.518405407910232	-0.494388646681643	-0.748066748182228	-0.525195334609664	-0.372618736868985
"23085"	-0.180021449098062	-0.0217313588994096	-0.0263875826889416	-0.0404061470849984	-0.0478310742391764	-0.0778608505593483	-0.0698278959286317	0.187282362426671	-0.0289186995889135	-0.0827401700025895	0.0462852662452576	-0.0804067610231064	0.0408684772411265	0.0607626776022237	-0.151421187134972	0.0622294070158234	0.0442292465577104	0.0528901354497175	-0.0405594585322758	-0.113792139036431	0.0327602196833411	-0.00848571031330871	-0.0430814326245498	-0.243931996477257	-0.0582935316685027	-0.197330364173717	-0.130403192727875	-0.0816093570770269	-0.107729454234995	0.0909837642343297	-0.086628657429786	-0.102021245165742	-0.107048455252932	0.110899356123187
"54363"	-0.215776208307563	0.00147356345608302	-0.0174879503316478	0.0531468275091104	-0.123208802133404	-0.06222285504846	0.0667683056969367	0.0928216965822359	0.0480616660651654	0.00102600090071702	-0.100662019950284	0.192389239234176	-0.0172331879589578	-0.120909794007086	-0.154180832422924	0.0105527764983545	-0.00247525162739281	0.0	-0.165852838701406	0.13252750530909	-0.0442423467900539	-0.0415029455136847	-0.0167954334449149	0.101276586714323	0.00419583766408873	0.104856398210929	-0.0101338708767231	0.110254073562074	0.127611180263715	0.0581460633946663	0.144255580268146	0.0932492000750223	-0.10728543062436	0.0166988272332758
"137994"	-0.2957226326057	-0.00235245577883283	-0.0817295255774807	-0.0491223105708842	-0.0571388061467923	0.0123037492049725	-0.152832799839942	-0.00661819796053264	-0.00103501609778588	0.0609443887779296	0.00692068562301706	0.0720179854642328	-0.0575285387035485	-0.0710758973778612	-0.15022067065329	-0.190513498623433	0.0140812116382592	0.0397128939692467	-0.12084743621944	-0.0434738093097388	-0.0334306978135954	-0.0777947042523378	-0.0394839914522359	0.0860420929055962	-0.088710385909392	0.0720953313721844	-0.205112461194372	-0.14878348853806	0.0941810823141639	0.0463201027098546	0.0567723894748104	0.125208035735215	-5.93732445832716E-4	0.00771168460625423
"3993"	-0.232382206555123	0.179530524442374	-0.10476223863555	-0.0513179863503759	-0.0834594429664972	0.0199105438876377	0.0709976338378793	0.0634907747456953	0.122709198541168	4.52881143631853E-4	-0.0586242173662697	-0.120478124413566	0.0596228380525918	-0.262835869097786	-0.120897241894728	0.0559024398742499	-0.0191329271405669	-0.0251874403533499	-0.0799169819070198	0.165860138043118	-0.177672031960781	-0.0231923206055697	0.00911118603137733	0.00167356962001471	-0.0796499757806818	-0.0980630408141671	0.242012922420321	-0.0870910252459222	-0.0442145619972463	0.0991622318716225	-0.0240059193668274	-0.0924644422428101	-0.0917079718617969	-0.0525578171264113
"53615"	-0.534577610675256	-0.0197230333954922	-0.0143751383891294	0.0487472989218153	-0.108592843440328	-0.0412271690297253	-0.0540469047688051	-0.437316418528897	-0.14344767324752	0.00735769484573729	-0.109447149218123	-0.166718963920086	-0.139766367279352	0.019039548113448	-0.118449934342939	-0.248571401451429	-0.0548554232404941	-0.0977741279516459	-0.164085451011806	-0.0442445170558739	-0.146158681803936	-0.11336228785743	-0.0410806126664782	0.0794155468295439	0.00682143274959143	-0.0999895185705437	0.122010476882096	0.0155386279479739	-0.0423392726945548	0.0338412718993677	-0.101977480902824	-0.140577846589635	0.0843981649173289	-0.0486431346543046
"10135"	-0.83415125018813	-0.768639965812847	-0.695020945690366	-0.739664355183049	-0.695797941572782	-0.632248909047609	-0.27866728593421	-0.383708803665557	-0.725749272213187	-0.791853899826268	-0.463877415801568	-0.644815044827662	-0.653789225033623	-0.146284824618353	-0.921643412758145	-0.799084909038874	-0.736040242754551	-0.783685935610805	-0.218128211878742	-0.618431344452179	-0.685599471199706	-0.713860137320737	-0.782647120004594	-0.830008651270141	-0.62631645926557	-0.26809074887608	-0.616721454898129	-0.927372388203789	-0.473358344374097	-0.695200465262391	-0.733899738248287	-0.730885243881347	-0.216114597873332	-0.737258707810267
