	"ACH.000004"	"ACH.000070"	"ACH.000168"	"ACH.000204"	"ACH.000248"	"ACH.000258"	"ACH.000294"	"ACH.000295"	"ACH.000296"	"ACH.000315"	"ACH.000324"	"ACH.000329"	"ACH.000334"	"ACH.000336"	"ACH.000363"	"ACH.000426"	"ACH.000436"	"ACH.000512"	"ACH.000576"	"ACH.000653"	"ACH.000657"	"ACH.000658"	"ACH.000671"	"ACH.000714"	"ACH.000817"	"ACH.000821"	"ACH.000866"	"ACH.001111"	"ACH.001353"	"ACH.001368"	"ACH.001450"	"ACH.001735"
"79096"	-0.0345026978793978	-0.0370519299344619	-0.0724116866360028	-0.175006233056749	0.167852880173393	0.0818085958325239	0.230905728084274	0.155825371843038	0.120960464425672	0.0869876798855766	0.00467555846464587	-0.0658291980550995	-0.213810981201973	-0.0742354867090212	-0.0734127252404315	0.180111987887273	-0.0659418104424741	0.0839508857316351	0.0682958000685111	-0.0553136413100026	0.043539871494377	0.0136160045872868	-0.0504221694900643	-0.197294526834896	-0.091529516208296	-0.0334176377153884	-0.017543250537842	0.119465275288274	-0.0257555542807404	0.00780337463774125	0.0435482121306543	0.0686511549861356
"826"	-0.0721803432816867	-0.140906645860602	0.00856043353906495	-0.237778338085435	-0.368710745120231	-0.193290052315862	-0.370847793502728	-0.197649396002725	-0.139570343275921	-0.217798199298957	-0.316269660067196	-0.229094406669248	-0.248188785975211	0.125810880864178	-0.0962421415690294	-0.208019555692397	-0.0737074840860192	-0.0806968691772227	-0.098777556281255	-0.192847677019713	-0.128464127853537	-0.224090975157408	-0.213357189770344	-0.208903617214057	-0.263438087415937	-0.0532569764395743	-0.126089730554259	-0.205003158353008	-0.344325138717874	-0.148830567369577	0.0355834350027995	-0.183846022439226
"55231"	-0.138404121486247	-0.130284903261897	-0.139520688988512	-0.232890136742554	-0.296458628927059	-0.0211400584488086	-0.2371506750791	-0.28439843598401	-0.233881420796107	-0.13332453582337	-0.163995523623559	-0.136598084193284	-0.261857979559345	-0.195318581940251	-0.10811492750701	-0.25370201032071	-0.234614312092823	-0.095620248848524	-0.234763783673521	-0.0547611851278535	-0.227032461828041	-0.178605656393481	-0.329709772781798	-0.362926949503904	-0.354569155146018	-0.148474094691705	-0.169571532222573	-0.139354215598481	-0.205763347816723	-0.174946883661574	-0.222207597194624	-0.213147666985686
"80169"	-0.431191261923016	-0.400176151942067	-0.343184279597974	-0.469980067776669	-0.375375173667568	-0.520641999602946	-0.508718919069992	-0.509983659179322	-0.436739820281387	-0.150698260334264	-0.435612028093264	-0.388692707899899	-0.247653436638295	-0.301872404816442	-0.379467939909454	-0.486829442980829	-0.461609105562867	-0.406744143840188	-0.372972680279892	-0.313352850796391	-0.403590683120287	-0.13714582267105	-0.373300256323331	-0.700771140897363	-0.588135471619356	-0.409020154867204	-0.264096198049499	-0.455076597671136	-0.545120615359429	-0.437159258001465	-0.0436480504265097	-0.370155027265007
"54555"	-1.45369492980748	-1.34403067614521	-1.32624538726159	-1.38978409846757	-1.61338291678095	-1.52648633998228	-1.69992183986949	-1.5668438053694	-1.44267100103576	-1.33671055903085	-1.43709766706226	-1.31587481054107	-1.13515669693376	-1.13955977423207	-1.08973218940224	-1.24640492292241	-1.02557341582108	-1.34904204433071	-1.16888479353887	-1.24059877547726	-1.38621588327954	-1.42984910184611	-1.37557248684738	-1.45268970569708	-1.40740887375803	-1.40074116136255	-1.32741444087316	-1.25366762492801	-1.31836416139447	-1.47213043146603	-1.18955511553069	-1.30623480919072
"23194"	-0.0465618782373402	-0.0724922778757545	-0.0569632058672164	0.0643278403319729	-0.0500790303967877	-0.0915802048463164	-0.29676863342549	-0.156957355361945	-0.175815281003615	-0.207662377754752	-0.242471670654404	-0.00315498150581014	0.0384652595483056	0.014553234843509	0.0325746006601986	-0.236568759516308	-0.0538027490008393	-0.0166970667293194	-0.0258992234146719	-0.211142753071977	-0.00419921553615676	-0.0610857122307805	-0.0281894551854805	0.0377596372089961	-0.189900108223307	-0.182830174488006	-0.00357644567206316	-0.29079535820648	-0.0625950496390985	-0.0670121668806926	0.108988379607964	-0.0190001425874007
"9896"	-0.158193824655146	-0.301445888258677	0.0478156823579285	-0.164330795304252	-0.364899881013674	-0.136294469158817	-0.289909633603275	-0.371037097461111	-0.125987828197462	-0.118276543928623	-0.209313224266216	-0.085346628982378	-0.221615448647328	-0.0937747439642906	-0.0606967989781839	-0.191904938103818	0.0266372262388636	-0.0983319659242248	-0.106676011242314	-0.107312274868714	-0.187608703867827	-0.0830489987248333	-0.116381414070871	-0.33637897757526	-0.142578870573598	-0.0337212686404339	-0.0539806192559448	-0.0361664228624473	-0.199760156267362	-0.153853302360671	-0.13024084492089	-0.23618976312323
"9837"	-1.34724423710657	-1.23050043966706	-1.30528525449618	-1.28898267524305	-1.35035966181862	-1.22899590729745	-1.48903284656635	-1.54871109090028	-1.42766313246342	-1.27706716972887	-1.35340460984659	-1.24428098268247	-1.32247159995886	-1.06086424038924	-1.30098268147307	-1.14897399999742	-1.40803321468883	-1.26952578884221	-1.28037605795946	-1.20503499412105	-1.25834297965794	-1.48303112840021	-1.33608230322343	-1.50649204812965	-1.16888445408575	-1.43055988311787	-1.3238442970509	-1.27173237608384	-1.35241367991004	-1.36986873457498	-0.802184701064644	-1.33836576719001
"2785"	-0.319146129772242	-0.317025172404658	-0.219861817007133	-0.417464093666461	-0.271817110390959	-0.184124426653213	-0.400267297655912	-0.53138974285052	-0.188805487424831	-0.242721807407681	-0.26552359257285	-0.205260084005844	-0.161555516488002	-0.110953566060883	-0.223682603983915	-0.18781135632846	-0.201240525959485	-0.332587827567999	-0.194424463359585	-0.210094250017232	-0.280686638730758	-0.239319811886412	-0.285047125037344	-0.434822476953172	-0.426558349447621	-0.33594279782428	-0.164169340441815	-0.211645488466254	-0.348912414812029	-0.295381282810185	-0.129977780990619	-0.364509699698708
"8329"	-0.468950819024922	-0.386443412732108	-0.664345830386126	-0.101598309064863	-0.383468902006535	-0.509169090545007	-0.749644008117625	-0.34018437293479	-0.308017953428025	-0.343535972072975	-0.424991666742222	-0.571415767911119	-0.628124460254963	-0.44956987316012	-0.490672651863535	-0.849946028550109	-0.678804097944015	-0.62217317562119	-0.59312158160605	-0.514739960860575	-0.486452795536212	-0.607921763527722	-0.709543775010906	-0.703126653823627	-0.103223499433877	-0.528024350227281	-0.457213996254986	-0.328009967930428	-0.396235384916731	-0.536961363098709	-0.269404967898139	-0.553088753972103
