	"ACH.000045"	"ACH.000070"	"ACH.000113"	"ACH.000146"	"ACH.000198"	"ACH.000231"	"ACH.000335"	"ACH.000362"	"ACH.000406"	"ACH.000460"	"ACH.000632"	"ACH.000648"	"ACH.000693"	"ACH.000770"	"ACH.000782"	"ACH.000865"	"ACH.001306"	"ACH.001654"	"ACH.001735"
"254778"	-0.185638301975276	0.00847007584840575	-0.116577148684676	0.024543785490476	0.0404524046444981	-0.0863774787409655	0.110701876292138	0.0452554634069824	-0.063166881599169	0.0345096872706417	0.224029851599042	0.0858752801506489	-0.0359681854246834	-0.0303256423048835	0.128338665322217	-0.0901128449916805	-0.18357951774031	0.0251208699593091	0.129529416359206
"55071"	0.154358200287709	0.00177434312440718	0.148690064948567	0.0812883893292774	-0.0352770921059491	0.041471731912073	-0.175947171055177	0.0276985367625841	0.0936517937494657	-0.00389038207227674	0.0594231770324079	0.0117257723141815	0.0543197565811105	-0.00350546445192064	0.0834146269214643	0.0202311340671739	0.0724807039609593	0.0131817614373639	0.127089494704006
"6362"	0.17319344935969	-0.0747036295832311	0.0488623986039348	0.0901917819388895	0.0511736452589814	0.0607669509800811	0.0844423284339862	0.0504203975637899	0.0911129059482807	0.137469921213276	0.0856946436620096	0.00684373895370919	0.0993525544736232	0.0830733221124553	0.110340007818719	0.1575677669605	0.140680208813603	0.136588085408387	0.152349609464804
"153241"	0.205415190194752	-0.125663602940075	0.132468481909657	0.0670529974139775	0.0712269425136305	-0.121508546565995	-0.161256295937721	0.214218225185887	0.170898746599697	0.041000571294489	0.0859180234868995	0.0380608875077793	0.0627246994312818	0.281767073866406	0.177760953217402	-0.0175375363685367	0.00156571667188614	0.0349178899564855	0.217105918598146
"1876"	-0.664939233507852	-0.624905606381312	-0.466036278116417	-0.449618819738015	-0.455919082824018	-0.517583590928211	-0.465796768630429	-0.508803848799397	-0.587052647642848	-0.479795829368104	-0.470341684930739	-0.363459074789266	-0.498923372584221	-0.560711539469783	-0.439461699980081	-0.552452778912713	-0.531022936022071	-0.450469034743811	-0.58726407957762
"57634"	-0.768585680231998	-0.901161634150619	-0.79129934015455	-0.854852854184056	-0.731882449193236	-0.85076472599045	-0.729847915913658	-0.879551343181805	-1.01042536655528	-0.880689779230976	-0.916628725441827	-0.747966628940749	-0.989317671326768	-0.954225147206256	-0.862787611128937	-1.04009451946371	-1.01434632133462	-0.996710162356784	-0.940507587050149
"100129583"	0.110843601954346	0.0228813176332624	0.0758350589949494	-0.0262812299241709	0.00225301986118474	-0.0320865875822875	-0.102446455991571	0.00317332368919839	0.0671777069777909	-0.0352147788150593	0.160246124754701	-0.0118122051780928	0.0726050610205007	-0.0689894450655921	0.0765550532364864	0.00686236722090468	-0.0478458577683793	0.0988196371181557	0.117116346915399
"54478"	-0.180289183333036	-0.208548321300997	-0.2435931814651	-0.0813796255271274	-0.104092685929532	-0.293269409849546	-0.183444085730363	-0.221816015603303	-0.220021117723635	-0.201675927304299	-0.290575124458274	-0.125565790064726	-0.2592998162863	-0.349867860861106	-0.266968186633103	-0.112595625031839	-0.215973280773564	-0.193744756093611	-0.340820415297651
"3209"	-0.334606730920538	-0.102954016186267	-0.338556041318812	-0.0448047049827412	-0.0956840442773543	-0.21858934796492	-0.42978388536587	-0.289270956784421	-0.499140178292966	-0.0940571799303885	-0.146435927456167	-0.206087059749205	-0.107660956628007	-0.194720383924237	-0.131933442056762	-0.0688893245736164	-0.193217486235887	-0.219122508704696	-0.284535127867545
"9394"	-0.442466645837699	-0.253195781690059	-0.461578136727176	-0.314249629442764	-0.315001019528433	-0.320859563351502	-0.403174309064541	-0.37447255840673	-0.489461606879841	-0.418660281758572	-0.420491472453772	-0.330699098096866	-0.421132886370307	-0.331963065899136	-0.42280550593158	-0.478702611349732	-0.592567094453293	-0.420657500904161	-0.396486343023964
"3336"	-1.57016550380837	-1.7269983365854	-1.53938091526631	-1.96336829726802	-1.51014907649123	-1.5746786406843	-1.6145308125764	-1.60125582755109	-2.02332845789456	-1.63447666515706	-1.89430202214649	-1.51686579384046	-1.62098961283584	-1.60277306833211	-1.56054949742485	-1.6139939234561	-1.27984383585909	-1.71917323296318	-1.53444040835785
"25900"	0.0644553453342646	-0.0539055746302178	-0.121524603106374	-0.0472402434744199	-0.0329928648439308	-0.106300307859314	-0.0790697967351293	-0.0272040235078783	-0.149665374452475	0.00231305339330384	-0.0657413623965083	-0.0493685547328828	-0.0859322942893917	-0.115987405625725	-0.0858330355044332	-0.0599788755517319	-0.077432687461759	-0.102837966042444	-0.0525386425733984
"84930"	-1.32580524063121	-1.41609697922831	-1.19589887093268	-1.83471599537324	-1.3820657677862	-1.60367443690198	-1.41097830455971	-1.48314618027098	-1.63516707573415	-1.3686174338507	-1.49728045634181	-1.41785288093288	-1.39776375286097	-1.53998029281951	-1.14710079668236	-1.50080248496346	-1.25401264199534	-1.63773569620059	-1.26072674046288
"79157"	-0.143864894775881	-0.033673583048677	-0.109961441443966	-0.0641879451999606	-0.00697206527109981	-0.208984366022691	-0.17918727429874	-0.0902762583394417	-0.18604504190401	-0.132282174173058	-0.113234738577078	-0.129177854210645	-0.0865585217123564	-0.0818989359119755	-0.105001039563724	-0.153829290630065	-0.0784486931190516	-0.18151870187574	-0.175112458619699
"254786"	-0.243021344030142	-0.0239062695659143	-0.0861439854152663	-0.040470061721308	-0.0375707606513846	-0.052849548430999	-0.122569819384597	-0.0806829037784225	-0.090234365223409	-0.0763822341477509	-0.156669624548181	-0.0437408104646509	-0.0379891071784522	-0.0790120704759842	0.117683106743481	-0.122376706784634	-0.0928544169367241	-0.0105921490691494	-0.221840190606397
"51702"	-0.0442477155574456	-0.0426006946859476	-0.0797193261232401	-0.0452435076329119	-0.0419694003629901	-0.0549089585717297	-0.0762759478597388	-0.174735616105297	-0.0898083973303812	-0.0236705926036423	-0.0405371923378239	0.0388454314306029	0.00427952657807167	-0.128147449598062	-0.0944000084838077	-0.00183619022648491	-0.0807784577878474	-0.0557279938322723	-0.103303392996195
