	"ACH.000007"	"ACH.000108"	"ACH.000189"	"ACH.000211"	"ACH.000250"	"ACH.000324"	"ACH.000649"	"ACH.000651"	"ACH.000684"	"ACH.000693"	"ACH.000694"	"ACH.000711"	"ACH.000802"	"ACH.001054"	"ACH.001211"	"ACH.001274"	"ACH.001654"
"81"	-0.251016885241704	-0.0897189694904977	-0.248932483573059	0.00204078059236794	0.181073292995293	0.0508888000788082	-0.108645048702282	-0.0519132338113793	0.243889385434309	0.117154185505277	0.0791586139151529	-0.128386278322832	0.0434829325230263	0.0535374850324092	-0.203731340672758	0.217840799371941	-0.182830430411984
"11173"	-0.289434641224736	-0.205703506008862	0.141249348776959	-0.215220694805986	-0.117830097379074	-0.307047034231348	-0.191516549007195	-0.158038110346848	-0.369672904260217	-0.124108668955444	-0.0987107057198516	-0.161692415485469	-0.156971732493696	-0.231560474404407	-0.124801844494236	-0.161629708834068	-0.152104410480873
"116519"	-0.132420784895818	-0.0950265116999289	-0.0824878748566636	-0.0234348656064104	0.0332964497648459	-0.0209706198263378	-0.0167793305664007	-0.00409876194532727	-0.138201492374683	0.0232434938183432	-0.0521110947928986	0.0615091599328027	-0.0551957887709747	-0.0453843559894591	0.00579795156368755	0.112977198305518	-0.0225631618677712
"80115"	0.289586904466751	0.168835564577334	0.26126003858172	-0.0128505570044894	0.0332800414281909	-0.169363219144133	0.152597223467217	-0.0540253281673531	0.185674687839504	-0.0965348633887935	-0.0723326707415079	-0.0893175438740862	-0.00927533513211533	-0.0149454048907398	-0.0985615291289263	-0.0645380341533459	-0.13671676423251
"147968"	0.122459036261142	-0.0701184899041772	-0.130386257670867	0.04213148093678	0.126765948886243	-0.0354793148384646	0.0368408437154903	0.0191104719294382	0.29105827827183	-0.0151035618560425	0.0407714844130594	0.0533502786906473	-0.0111533027113741	0.021582423614223	0.174635437777486	0.0361001249207602	0.120790535302062
"23070"	-0.918283990266498	-1.08080368646729	-0.859526634961567	-1.06360458019542	-0.93525826926315	-0.794890738291866	-1.04487799405252	-0.979389423287595	-1.04697563566948	-0.924332460150544	-0.925696188145481	-0.709734068035566	-0.946864300754635	-0.82190581508509	-0.764256436555409	-0.851328993868244	-0.98443955211353
"254263"	-0.226437550408507	-0.150558294221471	-0.279912562293955	-0.0946063242579794	-0.110009629320171	-0.0772542185902621	-0.0881131269058645	0.0311052976894934	-0.311971814123062	-0.286452362416992	-0.222063420412401	-0.142107401107141	-0.220258364099414	-0.150391431320998	-0.204498841174533	-0.12891317319339	-0.186842010703037
"80347"	-1.0058375457941	-0.701623849726907	-0.98320211324182	-0.614751872307439	-0.655985003771544	-0.685271903483666	-0.772372457753298	-0.613823245005177	-0.830943823954725	-0.723986308406314	-0.565732559727082	-0.878882981655391	-0.636078212189187	-0.663858870460661	-0.729742643331196	-0.599675588461941	-0.640254466741792
"79585"	-0.305964785303117	-0.14969510419021	-0.311754200833234	-0.0551830269410832	-0.0743948571641902	-0.111117289396409	-0.108306527909097	0.0687820995234639	-0.174212452731836	0.0191196246896175	0.0134127434404042	-0.103362860990019	-0.153014781460796	-0.124733906738721	-0.171697622560831	-0.149933253878641	-0.0714929671947328
"414301"	-0.155960118408995	0.107418944557515	-0.131340639445108	0.126383002929539	0.0746331488633666	0.0796067374625429	0.102394671288045	0.188862401517598	0.221403548710386	0.0742069072960528	0.106793724543946	0.0946097415069821	0.163701145603513	0.0153470476335243	0.0853038719028014	0.178219814286517	0.140870386595492
"1778"	-1.15087635155472	-1.10629610520596	-1.44651440812376	-1.08866456653984	-1.0725189691474	-1.23596559679659	-1.19060429664086	-1.04862283516352	-1.29782556229794	-1.08616628307805	-1.0444601286271	-1.11070650190249	-0.983257294438242	-1.17000741751017	-1.11123498394764	-0.89619050810938	-1.02569728035143
"1870"	-0.185752989716002	-0.226870838255778	-0.288299956230752	-0.0799446732562513	-0.0330777864821984	0.0158051696444339	-0.118127153079394	-0.0876668728803824	-0.166219327664428	-0.074691239806295	-0.103451719292707	-0.143942073277272	-0.205264644179222	-0.0423233533658365	-0.25714109412007	-0.0368919751982578	-0.104968695189826
"1967"	-0.834253222549077	-0.701562459358941	-0.857891674974164	-0.66041538827964	-0.856629938626209	-0.810268026912162	-0.806056109934132	-0.618234457590882	-0.902119380574435	-0.769981600652837	-0.754543791576845	-0.74267971964144	-0.73919686580006	-0.637147315202196	-0.801331533035661	-0.789608835610273	-0.670556140937621
"1997"	-0.203558371003347	0.00967091838384448	-0.116793989754	0.0959178057861172	-0.113499271021503	-0.0702564619340361	-0.0630655706011701	-0.00516894647370278	-0.213434222805307	-0.0214502830054362	-0.0188178424524387	0.0731927596172165	-0.0174062055607794	0.0312699843354877	-0.156315700442194	0.0595090755902545	-0.134217608539662
"2232"	-0.691132596002269	-0.627388143001409	-1.11964459196255	-0.745775621260852	-0.902393153579112	-0.771648763223822	-0.80271088597339	-0.83893544956676	-1.00274421998386	-0.818228683730459	-0.783402669283229	-0.643387127670641	-0.862733048174243	-0.68944110292604	-0.666000483968169	-0.573135316028849	-0.61501735257162
"29999"	0.0944099538426146	-0.0449863682025949	-0.162397919774717	-0.0300933254547198	-0.0890860735476426	0.0187446945673453	-0.00618361437900311	-0.0422395645816637	-0.203881577920266	0.0313013521774797	-0.0834201664430142	0.0424438204299968	-0.0150102488068048	-0.125583587441278	0.0727808640797275	-0.147287118552155	0.0423702505985746
"11345"	-0.187574958949234	-0.10595760734864	0.209047983656287	0.0715028224704426	0.00449965957852276	0.066669796958453	0.10787937096953	-0.0509134232362778	0.144133160046931	0.143012065199094	0.0271833927656112	0.0754654440640615	0.129419225802179	0.167672766971546	0.117067407732176	0.0655356075321295	0.0421248279231969
