	"ACH.000025"	"ACH.000040"	"ACH.000047"	"ACH.000060"	"ACH.000108"	"ACH.000118"	"ACH.000123"	"ACH.000128"	"ACH.000138"	"ACH.000168"	"ACH.000178"	"ACH.000322"	"ACH.000381"	"ACH.000395"	"ACH.000415"	"ACH.000464"	"ACH.000480"	"ACH.000522"	"ACH.000550"	"ACH.000591"	"ACH.000624"	"ACH.000683"	"ACH.000720"	"ACH.000785"	"ACH.000823"	"ACH.000849"	"ACH.000887"	"ACH.000901"	"ACH.000939"	"ACH.000950"	"ACH.000968"	"ACH.000986"	"ACH.000993"	"ACH.001020"	"ACH.001197"	"ACH.001289"	"ACH.001328"	"ACH.001368"	"ACH.001500"	"ACH.001552"	"ACH.001654"
"54936"	-0.41269382484237	-0.391355692311421	-0.256553388374881	-0.336366429833934	-0.213680460974163	-0.201157392066088	-0.306808849509351	-0.279299058169949	-0.240186625181567	-0.221325813735967	-0.316096633829679	-0.300217864709431	-0.483855661354458	-0.357106897492427	-0.38054797187617	-0.324601434944146	-0.359203691669487	-0.314673205217109	-0.486903952744552	-0.238288676858099	-0.330637610375428	-0.333255171295531	-0.172806916392997	-0.26783891188416	-0.288953794078701	-0.410172903329202	-0.24874430525469	-0.320655004140416	-0.299008163387374	-0.293180137533408	-0.310644834101245	-0.3977326547532	-0.413187720779938	-0.423169960533762	-0.239473228220848	-0.315708773268339	-0.407345529404693	-0.293142246888582	-0.37889500301813	-0.520338139429246	-0.176176565638815
"130340"	-0.128011218459183	-0.163185622825386	-0.10090015737366	-0.0280704706485022	-0.0821897241088787	-0.0281724015736992	-0.156176063567441	-0.274545100556447	-0.104200759768434	-0.229049001984627	-0.120875134131091	-0.17537166684408	-0.127180067055118	-0.0321787509096237	-0.191456457244647	-0.219132689758304	-0.0856065651947467	-0.0976696567496265	-0.345699150054478	-0.248225174352128	-0.194956214809765	-0.174183658940068	-0.163456788409106	-0.169052506821657	-0.105754758814203	-0.144304086614682	-0.147284092254543	-0.130771214310766	0.0965426719482403	-0.235680265974834	-0.185673305113636	-0.225844566075623	0.00241079714585524	-0.252510423568411	-0.109828215291496	-0.107707067264397	-0.0799001559680664	-0.201157795462375	-0.197821853317096	-0.159244332902337	-0.173007197209326
"55108"	-0.0320307643394018	-0.057382922336581	-0.153153539182255	-0.0879997618975972	-0.171740466864406	-0.0663133795763352	-0.148724635966975	-0.136293042077353	-0.0355908943242042	-0.00113839376720127	-0.115442096317937	-0.191547271895443	0.0261322742498231	-0.18966409057469	-0.172064772208543	-0.113700565300163	-0.0376716133625979	-0.00987881179807475	-0.302831577710542	-0.0511754991619129	0.0320807016685335	0.0188189239249751	-0.141772937170587	-0.0894584078250479	-0.0496687022717359	-0.137280506593661	-0.0819530558553848	-0.0734645058894889	-0.128151821496156	-0.0584109421943196	0.00346564259039933	-0.335353728141106	-0.295943015643551	-0.23427954929619	-0.112447582629965	-0.0197212001630206	-0.156910398875882	-0.0854248576999079	-0.214781967222326	-0.115527643303895	-0.139311583019782
"149069"	-0.297389825894252	-0.205712313736068	-0.330674633602349	-0.29459045759572	-0.233415252296178	-0.264517460305682	-0.250375815228049	-0.245185213102728	-0.223963164403615	-0.161497014187438	-0.108549282706518	-0.318754636877898	-0.213409393958596	-0.425355361310475	-0.388112326751604	-0.177584582986035	-0.194399296559566	-0.230127531284204	-0.552626592414135	-0.36472154516787	-0.245274531621035	-0.240476417044017	-0.236601872692315	-0.255263881574452	-0.263422115598971	-0.156172639846653	-0.285318215290935	-0.266822078068553	-0.410641590578316	-0.261931872997758	-0.150134888544313	-0.259008715500441	-0.274871458169312	-0.40247352514515	-0.267942770913483	-0.0296823735718066	-0.233028362341227	-0.263552473800396	-0.411011144739877	-0.189287530590215	-0.14851171266253
"100128071"	-0.22216922586388	-0.44914168943916	-0.391927993543803	-0.341338667394103	-0.433724697961892	-0.219012659532152	-0.305409468728079	-0.419974164573323	-0.231574395012421	-0.240784879287351	-0.298669812570955	-0.358725337171904	-0.394798013320031	-0.403757807403173	-0.345688906054286	-0.384195231097852	-0.414709983488977	-0.372835443331427	-0.489255231699177	-0.48250202657134	-0.427774129475509	-0.394845028831098	-0.435584740281558	-0.392167438797337	-0.358124458271217	-0.271287667075286	-0.484089211071669	-0.382238068215527	-0.116691740176013	-0.368600177838141	-0.206788736709077	-0.399725719925072	-0.539353376177185	-0.420520866602304	-0.26911557517635	-0.289347375761549	-0.399606146074511	-0.349102412220393	-0.530282834305013	-0.446245560938189	-0.308409777313263
"54751"	-0.526047354466892	-0.469879301855821	-0.497308606447078	-0.458603591721587	-0.724779483395097	-0.409156156776768	-0.366094760846794	-0.544832406764915	-0.475651288486702	-0.555884244211833	-0.434291250586911	-0.364676845542914	-0.456373902808474	-0.491383831777755	-0.464988671645917	-0.469320497931012	-0.487146050812058	-0.4012293192683	-0.411557954740229	-0.5703803754984	-0.238175622018897	-0.568230546172504	-0.629322072798667	-0.449746122515937	-0.440221044797907	-0.460132656871836	-0.469389374288584	-0.469506905126295	-0.48687882698314	-0.606191651249617	-0.445501322818459	-0.481831905473099	-0.555854374882354	-0.584549329544834	-0.562723423665712	-0.532329576645537	-0.45567660513552	-0.48723001350588	-0.49469398032523	-0.369108345757576	-0.580672133516277
"130888"	-0.211075268235817	-0.169439552783187	-0.270678569388431	-0.0918318939966944	-0.227942954817135	-0.182392898592219	-0.111136894266799	-0.137814211086329	-0.255006234853979	-0.0892426401264447	-0.163286369347566	0.044909738339706	-0.222011341958321	-0.271269277975423	-0.157775328027899	-0.412451401269236	-0.151646660665402	-0.159577437652807	-0.223397714583889	-0.128972194730066	-0.198083899941809	-0.154540865589395	-0.172646336815915	-0.129691150338438	-0.186545423330869	-0.191163796726539	-0.211066387389243	-0.187586174359214	-0.0223227692995504	-0.127856957055655	-0.050661517600682	-0.162565960153228	-0.225396072869034	-0.279943989401708	-0.195155104402297	-0.241444076219133	-0.0938957258622923	-0.100055453721022	-0.226950957418398	-0.369711853481655	-0.208174789192222
"252995"	-0.0870682289645293	-0.102373916330275	-0.175718726614958	-0.132432736906364	-0.115890213791269	-0.0670941819736237	-0.0273376451651991	-0.108389981024474	-0.116176104454085	0.011551330394841	-0.101884259275192	-0.0736166105089854	-0.0186299099218062	-0.109914310529301	-0.158372285988344	-0.236202779836464	0.0632096514743968	-0.103411525243098	-0.278256565694297	-0.0243427107892927	-0.057415941293469	-0.140095262838	-0.110686577656985	-0.102497884972969	-0.134131655036524	-0.137629531386519	-0.249482583707671	-0.181819697816875	-0.132627925889069	-0.14609937050282	-0.101665368647308	-0.266197009806419	-0.149482039252234	-0.23827541947613	-0.201965712943607	-0.0902534031957543	-0.206154358028163	-0.0716804919678678	-0.115596329857617	0.0406046622696752	-0.0641440211830884
"2707"	-0.222279985068435	-0.00918242887562424	-0.0713460866403117	-0.155800155474636	-0.0403307918614301	0.00202027066332848	-0.212935843891181	-0.175529067720252	-0.0675356925654966	-0.218082271929034	-0.0230567041092209	-0.0705211513456694	-0.0489233920933934	0.0460304409899537	-0.317493053867907	-0.0236689749762863	-0.128886810806863	-0.237090728932118	-0.234756826704283	-0.155611272963307	-0.0231629348505657	-0.155488697851272	-0.113269225532261	-0.106292244358731	-0.101081360671382	-0.15567212897698	-0.183590479060384	-0.138460194321486	-0.210458582539594	-0.132176876161985	-0.0734060200539225	-0.115313501412091	-0.0650485903828391	-0.0530960507363234	0.0812156490172849	0.0430612311302928	-0.0759346161346244	-0.191744571093961	-0.154093013190119	-0.0696077906355514	-0.0403178013035638
"127534"	-0.0853406116684572	-0.0431044899182544	-0.147092399839529	-0.213848084653011	-0.112462377919102	0.0168266085766416	-0.0904987376149511	-0.218297860642363	0.0138100483159885	-0.158542728881528	-0.0672546951998771	-0.00587834718908454	-0.0931583350303638	-0.0336682062319589	-0.124351536112652	-0.186293272813345	-0.170230721067723	-0.194654907683339	-0.329499089999458	-0.163025367097276	-0.0948298821480562	-0.109190873743933	-0.270126878971442	-0.0531062126454013	-0.0693571048458917	-0.28936143490009	-0.204997119136054	-0.172831119109323	-0.0821959384696792	-0.316098674709419	0.053215584963561	-0.176962178196423	-0.211491042966189	-0.155719535921971	-0.0435934277961492	-0.0437439479877288	-0.112835158428355	-0.16591053297331	-0.236564694757185	-0.0237996097343382	-0.0826990432731869
"8338"	-0.475645399256376	-0.573676734360197	-0.535952921699638	-0.516003416425283	-0.524928625412379	-0.530204758864374	-0.522971804199992	-0.42323676504647	-0.678554244027244	-0.929218277287842	-0.590796753909207	-0.458520428412	-0.363835106028437	-0.558185223137249	-0.652492726571394	-0.492747879415875	-0.609567569354198	-0.598794011377363	-0.522828061502503	-0.384990021924941	-0.558103014231314	-0.602753954388194	-0.555792247146709	-0.808195717312364	-0.653960657244683	-0.797068279140908	-0.55611662844816	-0.614095607982742	-0.832529025606808	-0.408873960137506	-0.695800856443937	-0.515771052729426	-0.6110315892996	-0.672791954832202	-0.66810726842699	-0.565188512172422	-0.751302396790572	-0.631001301189261	-0.446251748409297	-0.519892141831911	-0.792139131531792
"10236"	-0.383968131797524	-0.660394216098808	-0.421109208082846	-0.504793172893049	-0.425006604523082	-0.460502210864564	-0.527866671788014	-0.478001282347677	-0.401797413846872	-0.481781702794663	-0.570428804545584	-0.597834787515868	-0.481308734936915	-0.612059050659349	-0.440616042209246	-0.531308660024456	-0.425595931599324	-0.432713712613145	-0.599552823789712	-0.623124488157471	-0.546974556430147	-0.49333211577243	-0.475504083136366	-0.613666628832115	-0.346425405296635	-0.412747142262492	-0.537568961275488	-0.513206582506078	-0.606159947470069	-0.541790380446336	-0.633718941865706	-0.578138311380073	-0.509566942852204	-0.703688309063518	-0.465093762748824	-0.576205584839595	-0.528173122696649	-0.39307955907133	-0.704613795494115	-0.49251705468398	-0.45524984159514
"3208"	-0.178889531599244	-0.106599691326129	-0.24786151853178	-0.234541983780978	-0.345316414161034	-0.213487908429814	-0.326345906863718	-0.290076915636321	-0.11638172420091	-0.275482921402677	-0.220331523110165	-0.211363760511381	-0.158585684621022	-0.213965522184546	-0.283579149310869	-0.249408569083899	-0.205286828549898	-0.165357497758183	-0.456361692401666	-0.182624106289205	-0.202062448757933	-0.320596195102448	-0.342662281974949	-0.245198341832858	-0.308247430470382	-0.404947532606192	-0.265172960842383	-0.302582526951783	-0.313071146407439	-0.168381402523864	-0.119580123039642	-0.274491738915637	-0.240694061207663	-0.485147292212113	-0.184859585779982	-0.0658977175307266	-0.267878996770162	-0.27441709671923	-0.395531783580042	-0.299776534020459	-0.326911497715967
"51747"	-1.36204687802191	-1.43307598617366	-1.31958106332988	-1.28442445897244	-1.38791600385285	-1.14905901562015	-1.37246500614227	-1.36045941202695	-1.29279249060733	-1.43119610303714	-1.35649067026114	-1.49614879047478	-1.40903060350869	-1.36986379785062	-1.54109929036438	-1.16440723386914	-1.24915038467851	-1.30490646354411	-1.22288389882768	-1.2239672962288	-1.27730602494713	-1.49277990668923	-1.47980163472844	-1.22567647723222	-1.3695496597012	-1.43914099476772	-1.18452359983643	-1.23986640095681	-1.3767271961554	-1.22236195286099	-1.41972548215416	-1.30101198152933	-1.35629893336873	-1.75189542987468	-1.32594808345737	-1.42033615472847	-1.25218318313623	-1.30842781262026	-1.60573151405919	-1.62972943457344	-1.19442941336485
"57574"	0.0254384284252028	-0.14603606174809	-0.0562985941371492	-0.170395289294175	-0.225112195036524	-0.0599698390726075	-0.144086804044431	-0.186611142667363	0.0175576999924098	-0.120223583439454	-0.0691530672633214	-0.132532100409025	-0.156969498197524	-0.21594733103276	-0.217463502810415	-0.0446574860177085	-0.0324386479867944	-0.0957372505328404	-0.218374822391509	-0.092740594058514	-0.145831698412968	-0.108011037800036	-0.0797265546492788	-0.0744683252987268	-0.0460182152770181	-0.0190359830047751	-0.0889217536696286	-0.0686332063272019	-0.0403763217366733	-0.127520934739929	0.0183701506288719	-0.137214976641651	-0.0912839663212608	0.0239182608961234	-0.0406720761063399	-0.0632147923379096	-0.093958794335346	-0.0536584131876195	-0.136386136623049	-0.0433533287583009	-0.136059448689156
"56181"	-0.178392519037283	-0.158919676965306	-0.0328818125538924	-0.0843250578370808	-0.185808564777812	-0.0396867452930217	-0.0729351732324696	-0.299477256038969	-0.0502594402448694	-0.248703073859534	-0.182395239656395	-0.11776763020031	-0.045479961211357	-0.185728630976325	-0.097656741926902	-0.242227892474422	-0.218244707478612	-0.181059524340825	-0.29589883170135	-0.122163640655297	-0.121820568408065	-0.189858729178067	-0.122661728415748	-0.24587409942013	-0.146501605752335	-0.153485290779777	-0.248607981458036	-0.220323930079133	-0.126288242496111	-0.278397838210297	-0.107729439897108	-0.19581416550032	-0.347680873760805	-0.273641135034116	0.0235326811600357	-0.171105655409945	-0.116489767231691	-0.153140979875622	-0.242318858901564	-0.12237400570692	-0.139754911390748
"127294"	-0.138186208788265	-0.168944527866682	-0.0243128485595389	-0.0443072253487727	-0.211259091146612	-0.00709605188855761	-0.00555220138305943	-0.301028273447445	-0.149739722180742	-0.0561085108552379	-0.0965297881431259	-0.0879821412576225	-0.180694394718063	0.0170669232216495	-0.129029437405372	-0.204106134386076	0.0335995071188213	-0.212027101268772	-0.249564968182267	-0.219914539419773	-0.123931931940108	-0.218130590482203	-0.226163950903482	-0.12189478489791	-0.0516018887352203	-0.190136372226782	-0.142856485638865	-0.124762770130726	-0.0597904849638642	-0.149375202772008	-0.136496581486928	-0.231470843507485	-0.166448878506242	-0.107555454436834	-0.0734662889155952	-0.175438205483346	-0.0671316633855782	-0.188131867513287	-0.156047670965072	0.0104178664493576	-0.155171258374489
"653784"	-0.312014230131921	-0.262367343656212	-0.097147490418598	-0.127825223094191	-0.108669352665385	-0.16065196977079	-0.218943337723527	-0.346881250034839	-0.125016727166476	-0.187984886428353	-0.304160121425677	-0.146979593250811	-0.0857055313014591	-0.492960535139542	-0.277692438507131	-0.263435155472041	-0.332047345630138	-0.315988918887193	-0.443805095034675	-0.35534641081262	-0.265302166610345	-0.30364881591435	-0.143801971813894	-0.146345663420417	-0.224164434145316	-0.331145962081154	-0.169760097146412	-0.27160722135435	-0.184276214106279	-0.362120042764967	-0.28307082980295	-0.387956482994036	-0.284886952653241	-0.281353770767605	-0.215726245390597	-0.0560408453186026	-0.227041584982295	-0.256902148483774	-0.250922292565649	-0.224222549370585	-0.224688288834597
"4681"	-0.129932774737899	-0.128630663388455	0.00161176926997102	-0.142383802811406	-0.111594987478337	-0.0951836872962831	-0.140973668268383	-0.222999335150598	-0.118182696220428	-0.139852919891714	-0.0618406153801806	-0.139041913627994	-0.121668246748995	-0.0214646133037575	-0.214012238175939	-0.207165587063725	-0.112912039591117	-0.238906080815163	-0.1792902772835	-0.225349401264761	-0.0701258069997548	-0.205323433636747	-0.204139504472579	-0.144455631518279	-0.153283373081984	-0.0957617781054193	-0.173459326168504	-0.0678838703754841	-0.131795163661364	-0.155533719454441	-0.0609847434628647	-0.0986486431366455	-0.170281576981708	-0.324938632983955	-0.108623773844872	-0.123079579698682	-0.148754991675268	-0.209013776144295	-0.123967615438421	-0.142872547678687	-0.0479785286103689
"5901"	-1.72474652640474	-1.68454844707961	-1.91992399071282	-1.94332347985557	-1.97252630413598	-1.72936567503962	-1.64826817703935	-1.67292947859035	-1.81968469409443	-1.94819284401721	-1.72530549604091	-1.54382386083957	-1.61782840679917	-1.82688882581501	-1.72535209958401	-1.64775356627823	-1.76103222400566	-1.80324014227619	-1.65608991042989	-1.63025948687864	-1.82082601655329	-1.68090576108895	-1.77923197519034	-2.07505134206314	-1.79529852398284	-1.83929832811704	-1.59466212137263	-1.95055501952161	-1.80760705446955	-1.20642917376266	-2.33381438400489	-1.691402375566	-1.91704527342118	-1.35192574590046	-2.18392745514934	-1.91470215457526	-1.92479870874838	-1.88016703719255	-1.82162488019521	-1.56812896148383	-2.04735359152308
"6167"	-1.33994625291357	-1.4329351330126	-1.59571699855151	-1.55494700411176	-1.63655272868303	-1.52619754293995	-1.5386014229195	-1.42179038619523	-1.63779880105601	-1.69977411714661	-1.49775268255181	-1.18676605799626	-1.25992608235272	-1.56645235893962	-1.60952287514877	-1.46373182741431	-1.36010210975585	-1.49287735997954	-1.54927464542132	-1.2829007037448	-1.49136154916835	-1.52796849049365	-1.41142148010751	-1.71674635004314	-1.6391295371936	-1.58005221799113	-1.35359365340341	-1.81213492801986	-1.82837766268012	-1.38230869472427	-1.62485051158451	-1.44310185737476	-1.76378597139373	-1.39670876343357	-1.71758669450201	-1.77405530648791	-1.51097331730603	-1.47791101040254	-1.18265156552466	-1.49429187435055	-1.7937777568899
"6207"	-1.11112724064626	-1.1078995748899	-1.15341304978425	-1.39308598796979	-1.11455324393934	-1.11501103218809	-1.21259679603389	-1.30115310924511	-1.40166374885934	-1.39658605100382	-1.13888878319993	-1.05163840972832	-1.16310246929737	-0.99420126366169	-1.33758042587555	-1.13342799181985	-1.19686886196523	-1.20391596546935	-1.11169854670764	-1.26275323397432	-1.16632102294856	-1.45083179934136	-1.32872938620679	-1.47954351131337	-1.39450402501317	-1.27090446619532	-1.2509549377291	-1.35092908816249	-1.48042180297266	-1.05056116593641	-1.6798335405057	-1.26585283680372	-1.33635753216012	-1.18595070586878	-1.40304048379051	-1.29262265754278	-1.26058546638379	-1.56284869696331	-1.17607826915831	-1.41062585605061	-1.59832361052513
