	"ACH.000011"	"ACH.000013"	"ACH.000015"	"ACH.000017"	"ACH.000047"	"ACH.000060"	"ACH.000078"	"ACH.000085"	"ACH.000118"	"ACH.000137"	"ACH.000142"	"ACH.000210"	"ACH.000211"	"ACH.000223"	"ACH.000232"	"ACH.000234"	"ACH.000235"	"ACH.000238"	"ACH.000248"	"ACH.000250"	"ACH.000260"	"ACH.000261"	"ACH.000272"	"ACH.000278"	"ACH.000322"	"ACH.000324"	"ACH.000329"	"ACH.000352"	"ACH.000393"	"ACH.000397"	"ACH.000403"	"ACH.000408"	"ACH.000411"	"ACH.000427"	"ACH.000448"	"ACH.000454"	"ACH.000467"	"ACH.000471"	"ACH.000472"	"ACH.000475"	"ACH.000476"	"ACH.000481"	"ACH.000487"	"ACH.000490"	"ACH.000502"	"ACH.000520"	"ACH.000528"	"ACH.000548"	"ACH.000601"	"ACH.000620"	"ACH.000621"	"ACH.000622"	"ACH.000632"	"ACH.000711"	"ACH.000714"	"ACH.000734"	"ACH.000736"	"ACH.000738"	"ACH.000758"	"ACH.000766"	"ACH.000768"	"ACH.000769"	"ACH.000777"	"ACH.000782"	"ACH.000788"	"ACH.000796"	"ACH.000802"	"ACH.000805"	"ACH.000840"	"ACH.000858"	"ACH.000859"	"ACH.000861"	"ACH.000885"	"ACH.000896"	"ACH.000905"	"ACH.000911"	"ACH.000939"	"ACH.000969"	"ACH.001001"	"ACH.001031"	"ACH.001134"	"ACH.001151"	"ACH.001228"	"ACH.001380"	"ACH.001500"	"ACH.001554"
"9619"	-0.249920017338092	-0.728784708064042	-0.51823095767552	-0.375492145900319	-0.300254213259388	-0.431386768565442	-0.448913157233609	-0.513395351577683	-0.414494386191864	-0.209614234549268	-0.219948165861971	-0.292286745220017	-0.353137966404338	-0.385890572568107	-0.379506582542391	-0.543005502413523	-0.471626427578269	-0.037196465672099	-0.232071204562742	-0.423242165313405	-0.522497431398661	-0.49482206184131	-0.374579586000782	-0.380158273725385	-0.134979620237825	-0.443224253346078	-0.33239510152037	-0.538410544047754	-0.307136346488481	-0.394378366152528	-0.339640385530074	-0.269359356302351	-0.525783649118534	-0.649612387930061	-0.535280490786086	-0.686121603542869	-0.45447706259443	-0.319093228360161	-0.44263382416801	-0.490407189538517	-0.12957829736113	-0.417889948000037	-0.399779324810502	-0.462310373769789	-0.535235674708167	-0.421949697850813	-0.347454990988827	-0.349387759713858	-0.418806219157832	-0.393545044144246	-0.378190745005357	-0.377171474031965	-0.641892325451241	-0.459023149025018	-0.410755902807294	-0.451173854739688	-0.495017064223179	-0.343260233536341	-0.435701565203873	-0.425273247901836	-0.411271521423244	-0.277693700452349	-0.408955964125214	-0.464016809776901	-0.355844200599434	-0.234431755671657	-0.434786654827753	-0.490672752925881	-0.157999503073832	-0.556044125435791	-0.428737672825757	-0.476334503818064	-0.366529896900427	-0.357507131336306	-0.230170273646743	-0.468346926995828	-0.714360057383204	-0.386121685618595	-0.423362258484293	-0.477454864140245	-0.309935124747101	-0.515265337674927	-0.496239662916024	-0.566842705580626	-0.328079496285525	-0.406145779036928
"285237"	-0.630378903602119	-0.288357985276767	-0.291449134398619	-0.271236646185827	-0.229812455612165	-0.316473833610621	-0.191483831139292	-0.207254664077629	-0.37640426421495	-0.527329884656364	-0.2629682545883	-0.318105854055805	-0.822321376446899	-0.561152067882267	-0.472245882340021	-0.188183551611267	-0.5261453220857	-0.247611306738753	-0.362903790920353	-0.455694882303597	-0.340018733590199	-0.285290523428131	-0.183069349251269	-0.234053179659339	-0.476965701176271	-0.282151338777266	-0.528146282303695	-0.0708666508793028	-0.429273748347223	-0.263931530612389	-0.315310211113451	-0.463895741630245	-0.27660848973893	-0.426135868011666	-0.223996012806815	-0.278898712942751	-0.670339505500683	-0.915206389039145	-0.267997688388969	-0.106790963522747	-0.461946789496999	-0.16840389161715	-0.126326006336199	-0.249172151626724	-0.333002692680069	-0.281876661715794	-0.943350237532452	-0.246237664847768	-0.655588089028893	-0.224212950844063	-0.327241879310418	-0.508483519467963	-0.361219761799748	-0.210311821305175	-0.120368288643597	-0.193378395913367	-0.53844815288093	-0.732377200999522	-0.742279914371072	-0.305096894814404	-0.568891626501243	-0.446059688023001	-0.665196657583707	-0.360085428539384	-0.696712508556503	-0.211591783486084	-0.308768144870052	-0.38511865269307	-0.343682871752716	-0.230898027087788	-0.756619147804111	-0.334189111710646	-0.325223406412364	-0.265962497325978	-0.289660521884222	-0.170023826262548	-0.253596282303406	-0.285398061835853	-0.195085876784275	-0.148439280151115	-0.406738713171573	-0.294879032979078	-0.260072270966272	-0.259866968438087	-0.219798729653386	-0.551973698436151
"10694"	-0.703529249824355	-0.59727073956111	-0.638800567529358	-0.877906252431913	-0.644541886057121	-1.00211956266167	-0.640359931989468	-0.900431789324047	-0.593503050970077	-0.854424724826307	-0.865274999350307	-0.870652825657849	-0.921898166709289	-0.687671313328466	-0.886860271355631	-0.637908836707572	-0.703881539128457	-0.815468183409353	-0.668576374741905	-0.9108553630161	-0.833520151384451	-0.948993689490936	-0.933237752118866	-0.457794423508963	-0.995030565417026	-0.805263194736941	-0.65536145008243	-0.753299486224255	-0.939762095054335	-0.892989382895759	-0.922308754764884	-0.836419435794728	-0.584383940694407	-0.944413606393089	-1.06529213210003	-0.764400381005717	-0.655080862781438	-0.787200465877423	-0.813060113622459	-0.891624706012672	-0.878590888221809	-0.736533757823238	-0.627319269335116	-0.825834267542558	-0.631783526701648	-0.986492718090209	-0.827676934375446	-0.935322758247377	-0.792921754330577	-0.632156159675452	-0.599238604168486	-0.763298788224641	-0.822218989776726	-0.788022640309643	-0.73335244364168	-0.786444332556375	-0.695629863672693	-0.679451041996685	-0.717100654015816	-0.696366782966881	-0.708358216969501	-0.732091180220022	-0.748380400919107	-0.678616699962596	-0.746386147159375	-0.886011337021895	-0.634910665363766	-0.94365279212031	-0.842356494995325	-0.739030459851697	-0.717948572347271	-0.799865305073902	-0.582202571668175	-0.911052891771001	-0.517477622976119	-0.861575092478939	-0.674506613153219	-0.878322510481863	-0.931896385614656	-0.538702010480009	-0.874926094365134	-0.756114630515335	-0.871178214021247	-0.965344543937102	-0.795246315943566	-0.675882340003041
"998"	-0.973869719942367	-1.27484977819109	-0.99971554614839	-0.717070411486019	-1.03411645653299	-0.809769253060592	-0.90742802127024	-0.498575916107129	-1.04475975616576	-0.88328673765954	-0.90903881479559	-0.86223683247027	-0.847764925689186	-0.98301127737837	-1.18498517613248	-0.959605107030759	-1.06140733893192	-0.938745202325237	-0.901263061553496	-1.04138649591417	-0.834807173246978	-0.908000527457161	-0.963252575192238	-0.841404108041672	-1.02712443076177	-0.934218799575332	-0.883143588004393	-0.911052262460677	-0.827366058606317	-1.21420442695314	-0.908346044089425	-0.979627444426289	-0.955339989554155	-0.651382653935038	-0.696683619712126	-0.989073532842641	-0.788646349820327	-1.36961422074921	-0.72062502073086	-0.579445724827072	-0.996588255006228	-0.626078543341052	-1.0034355533409	-0.542012608261108	-0.748387631256375	-0.950795828064849	-1.08373847520956	-0.89183077100958	-0.885388404040002	-1.06541471453606	-0.897734079370478	-0.90570926207856	-1.14268550452425	-0.631839941159731	-0.997651373917795	-0.5005414418973	-0.78346959685758	-0.946794896358497	-0.64849860090594	-0.84834860202045	-1.10958963760116	-0.787556862387448	-1.05564122504203	-0.922280111140674	-1.04097915543637	-1.20107229873362	-0.935102332328961	-1.1550902769215	-0.901324781489385	-0.861508334534583	-0.850514146028725	-1.0090602538006	-1.04621534663286	-0.817081305911743	-0.972733386486422	-0.77777009355571	-0.889631760227056	-0.613128280229909	-0.829096089274234	-1.06564419760924	-0.823021984683803	-0.585430480390069	-0.583779864048789	-1.03674817830235	-1.15065209964577	-0.872897472849982
"84516"	-0.867374368588894	-1.24232146616998	-1.12020547465039	-0.854472491663425	-0.99200928884325	-1.11942089000607	-1.07111105441616	-0.883570122785833	-1.03917310972689	-1.18791355284856	-0.974135108357038	-1.10989242066836	-1.07762304391269	-0.966766896817755	-1.0612931944577	-0.941369729012831	-0.837253755034541	-0.946054469544221	-0.825644242953457	-1.02632148383731	-1.10982692261417	-1.00725569301519	-1.01794696797257	-1.2255623081951	-0.813732246802767	-1.12940967694883	-0.938344635547916	-0.880989517287165	-1.2733737964212	-1.04684600849743	-0.900090230711289	-1.03211731812487	-0.806662213117594	-0.974174496499888	-0.770800869486773	-0.897588948761339	-1.05423463548032	-1.25536423962942	-0.773688307045824	-1.14938502187124	-1.0218591123756	-0.889381748438318	-1.11362679893433	-0.954688318954462	-0.890737300136722	-1.12843765291773	-0.9295833523186	-0.788731679148093	-1.00188185732586	-0.971957588595994	-1.14305395396941	-1.02638027937406	-1.09616946250816	-0.951642982800601	-0.98255395570757	-0.905258389257161	-0.977275484630802	-1.08871456927142	-1.18410889451064	-0.958221440572248	-1.1328882451833	-0.923478763608968	-0.908967916658857	-0.941960104713522	-0.935586828720206	-1.00343426744844	-1.25002359174453	-1.09876647139776	-0.895007406827832	-0.82433565900751	-0.958893994617071	-1.02869509159586	-0.91479641663336	-1.1341788967646	-0.951037220240563	-0.945145025612277	-0.934727960460047	-0.949270780972128	-0.910217393362534	-0.965001844985695	-0.970640376578946	-0.90004306641214	-1.28917052207721	-0.933138344615482	-1.11390835769841	-0.917602536152169
"84301"	-6.20939605686031E-4	-0.20692486036023	-0.537348699819912	-0.483518046573317	-0.0139833146322604	-0.213725762920242	0.025868100809847	-0.203148690861882	-0.0509034223168622	-0.366968113232114	-0.121930033943908	-0.474296624084799	-0.0898032622057366	-0.195665334738055	-0.0859315720131101	-0.132321676643971	-0.296337342328168	-0.593114492314061	-0.55062311612776	-0.236053645259736	-0.0583543026287205	-0.230154312409332	-0.361748221509213	-0.193899657598725	-0.410708070951525	0.0205557173279492	-0.21077321076417	-0.339601034514968	-0.0512299662927853	-0.229604489127175	-0.153333835821144	-0.294069107258364	-0.409239633130107	0.28380106930646	-0.274070188628341	-0.234398840634107	-0.0119676835822701	-0.115584165595364	-0.275039150722884	-0.0553994739613998	-0.0594591327234867	-0.26909499857709	-0.149027108947221	-0.382836770191467	-0.0475898501849613	-0.0943235613099249	-0.14019166249303	-0.207049458102691	-0.148957484413295	-0.0361638454069954	-0.303409917503271	-0.0975620778660631	-0.266709905294198	-0.0801932781449188	-0.335764281506825	-0.111523846723954	-0.0865932533563515	-0.249602200321637	-0.327714064666041	-0.498882750361068	-0.0659744536452618	-0.173871766819408	-0.336688499272591	-0.171933166803432	-0.0772907420903504	-0.0653612611388483	-0.124966491511432	-0.403519941905801	-0.382894905725913	-0.115698712559124	-0.276258266149527	-0.191651842663821	-0.0238943522793663	-0.204870064261815	-0.00882433573509365	-0.0154381473202547	-0.02932231327641	-0.0377131739762806	0.0131652116266702	-0.223848430207627	-0.102116717410924	-0.0262399593899444	0.0196857892041176	-0.25783612384723	-0.18298648346194	-0.186295515203278
"85440"	-0.320267500567114	-0.156603446614536	-0.239412949791356	-0.19454988721891	-0.0555119119678139	-0.443276829759314	-0.302432776009982	-0.285376438079277	-0.209660684597829	-0.241433299932973	-0.193518158564169	-0.218786683357887	-0.0872545690439425	-0.17084299640648	-0.518345517164696	-0.0834251098764835	-0.17539014293582	-0.353205692837038	-0.175325856855678	-0.141366184052701	-0.032780013100535	-0.377328349093381	-0.398297219133375	-0.103418880535462	-0.169763572723551	-0.250248990791498	-0.274162670965503	-0.258831697069382	-0.252610049567248	-0.222810891936765	-0.24474735873337	-0.133760939254972	-0.263359575804697	-0.10452201546028	-0.198541873173315	-0.191312312271748	-0.0907583454458981	-0.156112912303017	0.0276594514230984	-0.213476329608103	-0.23655574916967	-0.0430486163614929	-0.193691180888829	-0.0254902043171049	-0.179669997481575	-0.239650952119472	-0.0983661070064832	-0.218774561617888	-0.0478067053519101	-0.0995232956384021	-0.435808410206934	-0.278808718494677	-0.467167526785907	-0.163100992585858	-0.156404344400641	-0.226325560637655	-0.150759166027418	-0.184552025194811	-0.20049973358287	-0.13713956955945	-0.269778974985658	-0.207150934275121	-0.295628930073936	-0.184569970219548	-0.310129461239801	-0.206772741047299	-0.121614119597583	-0.282253820986889	-0.0785851612596236	-0.210467076498867	-0.052549271104908	-0.483571705664944	-0.194169180580634	-0.145081541797442	-0.110529007493132	-0.22701470528256	-0.223763919124579	-0.109877709044393	-0.216803551987642	-0.211460235325776	-0.15752124381344	-0.184264752300898	-0.0593184125058377	-0.317356111349965	-0.372030454428402	-0.205285999809362
"3725"	-0.0349522728140151	-0.156787055798964	-0.100367546966481	-0.0940150162404893	-0.173332284473135	-0.342028205312748	-0.344073919920613	-0.291151919581594	-0.156518725161984	-0.349181473867418	-0.126111266084983	-0.181586099891994	-0.390968467491448	-0.318852556052565	-0.443148100605191	0.0313725064127058	-0.226537724427994	-0.191631004348592	-0.265192258625884	-0.356281663855868	-0.196454758246424	-0.292813152842387	-0.126516727191153	-0.233817106432606	-0.263374740449952	-0.0437851264362119	-0.324079792912279	0.160259281562575	-0.0910775774943765	-0.124168878411793	-0.331638144528126	-0.307171561272095	-0.369129765963269	-0.257539317755431	-0.205472555777144	-0.404430298679777	-0.101523210760968	-0.493907808665133	-0.00749631342267608	-0.220307712660882	-0.0854334677090298	-0.145037060929673	-0.232519136275775	-0.147768322895428	-0.203662066143102	-0.315916197019885	0.118822184040128	-0.330333422636256	-0.272256288635665	-0.204650167977567	-0.235451841381759	-0.0674287014071706	-0.118445956954146	-0.438332301163292	-0.152221913554741	-0.170982960700228	-0.0715908904781677	-0.397048063411056	-0.0663092551274271	-0.676251031600882	-0.247172761112029	-0.200032980800822	-0.275876550634866	-0.0282431950902258	-0.0819294528048923	-0.158987576076645	-0.205323277295418	-0.108721796836081	-0.275715845817009	-0.240556665493323	-0.198144049713691	-0.44864216016427	-0.254855868077881	-0.418462386262983	-0.272137493672059	-0.228220146242733	-0.340652060640106	-0.0594063014971985	-0.210558693399885	-0.0244155814669434	-0.0838148562091107	-0.128860155083511	-0.0858889952975137	-0.199926703599753	-0.231889294514405	-0.255998440799613
"81930"	-1.06324550745815	-1.29048190733372	-1.30893040655501	-1.27955953669229	-1.256949635523	-1.37514386309341	-1.24999644407663	-1.50151238427742	-1.06260260401058	-0.947393885987631	-1.13810942642946	-1.02893787556681	-1.26082617435417	-1.39866552161052	-1.30036710659791	-1.25269294079177	-0.919898488333466	-1.41892447663112	-1.38265895218992	-1.44084181383267	-1.10167912066327	-1.17372776121586	-1.28297158183207	-1.29120225678937	-1.12568792053566	-1.01123809624309	-1.3641477245585	-1.2378392573376	-1.41420382145569	-1.68154085652072	-1.4152580698361	-1.61444762846778	-1.33327720123745	-1.07790303946225	-1.17753003468582	-1.42189623333193	-1.26118034845373	-1.31172793977077	-1.35062888829651	-1.28044968689902	-1.22229965113538	-1.21214255585934	-1.34052139149236	-1.24328021404313	-1.25654187738915	-1.21527838717596	-1.15821562004004	-1.35628971771207	-1.03643104372224	-1.17088291313765	-1.09870090792428	-1.56963286450102	-1.0289755269796	-1.3385729675325	-1.19082104582675	-1.33596760851084	-1.29404333584037	-1.29421664503698	-1.12228408691194	-1.09493320255273	-1.21637881394267	-1.08707048204939	-1.05333767251617	-1.01505029350214	-1.03247138849154	-1.22133479065414	-1.31372511025878	-1.09184493038802	-1.26547745871427	-1.12275729132883	-1.34260342177578	-1.11324690916853	-1.19604166179828	-1.42797469964581	-1.1429378104829	-0.980567513913323	-0.994744834405459	-0.952233912605334	-1.18356576351847	-1.2295408361364	-1.08242592349398	-0.988623829107469	-1.39981308267599	-1.31189753035887	-1.30596551366868	-1.01597350849905
"4000"	0.072400785659878	-0.178185888677708	-0.0878442022057228	0.21183576757545	0.0430396697182025	0.173775683527654	-0.0361772644916132	-0.0503086200680547	-0.184670948815779	-0.0626392292633597	0.0677054007010284	-0.059336764803935	-0.0706514462324278	0.131780939552508	-0.0754153898105926	-0.00285499472318048	-0.0921633226132027	-0.00453404449577352	-0.0184646165218037	0.0043349067050684	0.0244610145825551	0.0480234330517026	-0.0336635131272912	-0.0341340733659877	-0.0578349934543049	-0.191649736899451	0.00715019202321757	0.0857183053837915	-0.373588643235757	0.0115231307630641	0.121124742360465	0.0449430869286746	-0.0100090822346657	0.032062403655985	0.0150035227692119	-0.14217915198656	-0.144280695019643	-0.120951500405907	0.125899463539067	-0.0716243528030413	0.0612541031469784	-0.0304080096449525	-0.247646692192641	5.02854627475259E-4	0.132059375991636	-0.323432237141179	-0.0347585963904309	0.0623252440596537	-0.372845947499799	0.0194217886616147	-0.344926233597703	-0.171313383711225	-0.246287272699291	-0.0769949126449603	-0.0117419831869105	-0.00990468872883009	0.0689442755442102	-0.020941476934876	-0.221825112650214	-0.358480566813155	-0.311098605067919	-0.0188336454109599	0.0855549224184652	-0.113210591510786	-0.158326752544846	0.0946332082044892	-0.0189421011749099	0.00725408679823228	-0.0874032109831182	0.00838399435179443	-0.111333521898174	-0.0892479893420578	0.0511493520217758	-0.248314235705432	-0.03733965915804	-0.0853461671294573	-0.0841513991193264	-0.0395156328055828	-0.0193900940746561	0.0403864482213167	-0.0575391450812101	-0.00670902986299933	0.0154682441808637	-0.291231303862492	-0.140022061074115	-0.124438320770666
