	"ACH.000045"	"ACH.000070"	"ACH.000099"	"ACH.000123"	"ACH.000198"	"ACH.000335"	"ACH.000362"	"ACH.000406"	"ACH.000624"	"ACH.000770"	"ACH.000782"	"ACH.000946"	"ACH.001061"	"ACH.001735"
"91056"	-0.00270378176405107	0.0406866485653869	-0.0150374899783216	-0.0398842422161832	-0.0179783629692193	-0.0538958734849672	-0.0913746682179859	0.0758502777260508	-0.0676352502533644	0.00304739777964402	0.0464154421519561	-0.00900264748297003	-0.0342423968723099	-0.12638130888801
"84986"	0.0260365395269438	-0.0213681467683213	-0.0106634462106888	0.0358270817630681	0.0372398796962259	-0.0176290772075981	0.0351987988718576	-0.115607214088744	0.0335308771227873	-0.128637487037271	-0.0997054890310411	-0.0248865979946878	-0.0385284807187618	-0.0840908791604235
"55509"	0.175243040976059	0.0694564300058007	0.179129836332081	0.111796931418903	0.114985344026381	0.0771031424474267	0.172095322127289	0.196809731562235	0.139672660024701	0.160819086757001	0.204560805416076	0.275799643117071	0.241244571554023	0.196856345857442
"25912"	-0.142672088534735	-0.132138364889602	-0.104196647167641	-0.142295002162117	-0.193584142122708	-0.184362281767139	-0.133625729048812	-0.165150440734769	-0.176911666779986	-0.246905060427717	-0.194987709745875	-0.247560062843072	-0.196870672377995	-0.160202242906066
"338657"	-0.821296492205521	-0.946216064667843	-1.06150185423149	-1.07626266046496	-0.90104646040377	-0.899160028647425	-0.980216412510962	-0.947798643386543	-0.922838959222408	-0.981822723718894	-1.04234719251137	-0.995917665875569	-1.11680771460227	-0.978516507008216
"8317"	-1.06863121805388	-1.06803970088673	-1.12135218726758	-1.09069788116895	-1.07905967690567	-1.04755196068198	-1.0963433976065	-1.14238526893606	-1.12663062038	-1.22140815933082	-1.23757020666959	-1.11144536472041	-1.14429463593588	-1.2762841134194
"983"	-1.2233383814538	-1.26356177879508	-1.1682324637782	-1.2573081332996	-1.51390533097506	-1.26492060001221	-1.27659930152585	-1.38871299876939	-1.30492697415799	-1.36808387962448	-1.37240653778493	-1.4522283573148	-1.30298348911719	-1.40784771147204
"1154"	-0.116236616854993	-0.0900755392535381	-0.138648973250459	-0.106907782905789	-0.191578551886721	-0.0531845712700986	-0.180866852320201	-0.128562678491024	-0.150954112604306	-0.170724968527553	-0.174023163480278	-0.0705594258093382	-0.103593860412947	-0.0786575413260866
"140894"	-0.049954280225048	0.0164460131643993	-0.0974042511589303	-0.230191541906283	-0.0050633540607355	-0.0132877670102234	-0.111684213498077	-0.0876539309802347	-0.113401279110382	-0.120284799100452	-0.161983778234983	-0.130089989612435	-0.128426429457755	-0.126073226245661
"84940"	-0.302361262627392	-0.084604423716866	-0.110188875517053	-0.301024922509136	-0.249076911035654	-0.220804382282442	-0.227216610745812	-0.255715444119587	-0.282300624984332	-0.270833718364957	-0.288999632042827	-0.180993061276813	-0.294937655775366	-0.307774521581381
