	"ACH.000004"	"ACH.000014"	"ACH.000021"	"ACH.000022"	"ACH.000030"	"ACH.000037"	"ACH.000040"	"ACH.000042"	"ACH.000053"	"ACH.000054"	"ACH.000082"	"ACH.000099"	"ACH.000118"	"ACH.000146"	"ACH.000178"	"ACH.000211"	"ACH.000223"	"ACH.000231"	"ACH.000234"	"ACH.000235"	"ACH.000237"	"ACH.000243"	"ACH.000258"	"ACH.000259"	"ACH.000261"	"ACH.000266"	"ACH.000279"	"ACH.000308"	"ACH.000311"	"ACH.000319"	"ACH.000320"	"ACH.000322"	"ACH.000324"	"ACH.000331"	"ACH.000332"	"ACH.000341"	"ACH.000362"	"ACH.000365"	"ACH.000381"	"ACH.000383"	"ACH.000390"	"ACH.000393"	"ACH.000403"	"ACH.000407"	"ACH.000410"	"ACH.000414"	"ACH.000460"	"ACH.000466"	"ACH.000468"	"ACH.000472"	"ACH.000473"	"ACH.000475"	"ACH.000476"	"ACH.000488"	"ACH.000505"	"ACH.000516"	"ACH.000518"	"ACH.000537"	"ACH.000552"	"ACH.000556"	"ACH.000557"	"ACH.000571"	"ACH.000580"	"ACH.000585"	"ACH.000588"	"ACH.000616"	"ACH.000619"	"ACH.000623"	"ACH.000624"	"ACH.000627"	"ACH.000633"	"ACH.000637"	"ACH.000647"	"ACH.000649"	"ACH.000651"	"ACH.000658"	"ACH.000661"	"ACH.000665"	"ACH.000673"	"ACH.000694"	"ACH.000696"	"ACH.000734"	"ACH.000735"	"ACH.000753"	"ACH.000758"	"ACH.000766"	"ACH.000768"	"ACH.000771"	"ACH.000788"	"ACH.000791"	"ACH.000796"	"ACH.000809"	"ACH.000811"	"ACH.000822"	"ACH.000829"	"ACH.000837"	"ACH.000838"	"ACH.000866"	"ACH.000867"	"ACH.000876"	"ACH.000896"	"ACH.000898"	"ACH.000906"	"ACH.000911"	"ACH.000924"	"ACH.000938"	"ACH.000960"	"ACH.000968"	"ACH.000973"	"ACH.001001"	"ACH.001054"	"ACH.001061"	"ACH.001151"	"ACH.001197"	"ACH.001232"	"ACH.001278"	"ACH.001306"	"ACH.001318"	"ACH.001322"	"ACH.001380"	"ACH.001523"	"ACH.001550"	"ACH.001552"	"ACH.001735"	"ACH.001765"
"54936"	-0.24152030706575	-0.309651306763784	-0.218308504478689	-0.22032649173905	-0.179073236531141	-0.191082482282013	-0.391355692311421	-0.163121922212358	-0.268034538483003	-0.315483225238706	-0.208585470102426	-0.116821516889637	-0.201157392066088	-0.248685657744349	-0.316096633829679	-0.278849908094355	-0.273941434045817	-0.193919984980728	-0.20639932779492	-0.267515306297354	-0.378459560525356	-0.188148576740683	-0.310272089010722	-0.355121070225543	-0.29941569503828	-0.167203358120665	-0.372496430354487	-0.179735237380797	-0.109263904915577	-0.166529286146782	-0.455808580065178	-0.300217864709431	-0.289624992819184	-0.2646799891296	-0.315725176321626	-0.235732068576137	-0.124621457741256	-0.276815497764554	-0.483855661354458	-0.241665641059748	-0.246369833525364	-0.214384502975679	-0.328772398654407	-0.196560884580377	-0.26639959484375	-0.164000524481018	-0.225514789371469	-0.0862316894107076	-0.181451061570649	-0.256008887751322	-0.164525598449052	-0.284099206077214	-0.258974253927895	-0.199754247526069	-0.22019664860001	-0.187677180325872	-0.212920395423746	-0.353339511528465	-0.349794715400556	-0.305907915104938	-0.223904985675403	-0.156593999523358	-0.228883688602474	-0.284114026911516	-0.407929325048424	-0.278653527145591	-0.311870852907913	-0.330640634858165	-0.330637610375428	-0.353256694297246	-0.291300453840638	-0.284744266659196	-0.140242594869333	-0.239821224929822	-0.0905971757242145	-0.198546243779328	-0.221939187890178	-0.222087721046461	-0.373251069576632	-0.233412042368452	-0.312333300795155	-0.241496686152507	-0.347525155293755	-0.250894572706005	-0.362666006400713	-0.283327337782121	-0.150040268595082	-0.194297048451214	-0.193300423797451	-0.337971898966935	-0.299824499433945	-0.297200976227383	-0.303615429946689	-0.127118323713674	-0.244700778238293	-0.175241990644446	-0.184545448446378	-0.259533063645261	-0.17748205801157	-0.263408501340163	-0.235974573126403	-0.229354018749006	-0.162420305882296	-0.400200775495116	-0.267086896083629	-0.234982599231494	-0.169782200270561	-0.310644834101245	-0.279332936195644	-0.179362559018837	-0.342745361988572	-0.211929929879163	-0.215155672213899	-0.239473228220848	-0.317008122398762	-0.0333497976636346	-0.358734865400444	-0.154067046927582	-0.368381782576381	-0.263915445019983	-0.276027202514511	-0.230476917802698	-0.520338139429246	-0.20380718631722	-0.400091374702976
"55108"	0.13221325698383	-0.0847036073897839	-0.0744205877988758	-0.0555487179499431	-0.0224201288062614	-0.0605180034914226	-0.057382922336581	0.0498242938548892	-0.121690572924765	0.091394090270125	-0.048482086671841	0.0516162334570899	-0.0663133795763352	-0.00750073535874227	-0.115442096317937	-0.0388291541611472	0.040084386038739	-0.0615160169974914	-0.116864445600233	-0.0249810601451552	-0.147199466611025	-0.0133221282039948	0.102964730592011	-0.128934634020672	-0.0412553845963554	0.11461362686454	-0.116307156362255	-0.0289386964235927	0.0312986821725621	-0.00212489318484156	-0.241835095378402	-0.191547271895443	-0.0781370019088174	-0.103749083340243	0.00884164539309712	-0.0349468613342291	0.0171470020836272	-0.0655262242498519	0.0261322742498231	-0.0812128687520409	0.0425967465280792	-0.00228938010524658	-0.0447582954765821	-0.138691558245009	-0.0582734285170755	-0.099016217539962	0.0086724927729009	0.00237706866185434	-0.0490222961680399	0.0308513422499538	-0.149387599553505	-0.146037851760062	-0.0013968536127502	-0.106742981178466	-0.0220350809419974	-0.0269724648067487	-0.128716755249439	0.00485311335004358	-0.00671949119096137	0.0139103146990546	0.174241141617065	-0.0549503423230374	-0.0610672885212735	-0.0887592029199627	-0.11354955912468	-0.036200192560935	-0.0637233858223338	-0.0653870561849418	0.0320807016685335	-0.175814400464517	-0.120509370296031	-0.0376880128210919	0.0171572777782731	-0.0724707631696302	0.0101507451964655	0.00335229566336851	0.0848810830487146	-0.0814408002747072	-0.225293859324547	0.068294673054125	0.0520391984043195	-0.042100441154222	-0.213277648087572	-0.0270811632363327	-0.0293563596726104	-0.0306696419898532	0.0997940096307485	-0.0463547553483603	0.0259709329725312	-0.101648188231808	-0.0632852284924099	0.0973450619930504	-0.157475958705906	-0.00673595605077816	-0.00990067723481071	-0.045139654176502	-0.047340556063469	-0.0229121592373643	-0.00825759764599348	-0.0673575930790823	-0.13714201678908	-0.0280416390909419	0.0097598637347601	-0.14135586880842	-0.116981613690096	0.144099934491361	-0.0666610850354198	0.00346564259039933	-0.0749304913464425	3.12942218959963E-4	-0.0814284905664332	0.0147655168016548	0.0015950251821665	-0.112447582629965	-0.0794899222973978	-0.00480272965247005	-0.149955720367864	-0.107633559902787	-0.0264641142445239	-0.00661644891113396	-0.0339620014866564	-0.0446405889871591	-0.115527643303895	0.00493856857321414	-0.0446495490433774
"149069"	-0.338512700207346	-0.19135323157165	-0.149178946117103	-0.236096765182855	-0.140553232764985	-0.212352331092674	-0.205712313736068	-0.142580379312544	-0.148025940102569	-0.0826191745491556	-0.231554223037662	-0.0370318305868918	-0.264517460305682	-0.118657733938915	-0.108549282706518	-0.125589799538059	-0.273094534606086	-0.21155964376522	-0.225877508783336	-0.163271664238894	-0.311325603662518	-0.222743927879536	-0.266051813713203	-0.241873554506068	-0.157697647552935	-0.174448986940775	-0.249578299233195	-0.140488788502691	-0.213581513355744	-0.220070136739342	-0.416763741922896	-0.318754636877898	-0.300947783986942	-0.264488712237647	-0.276531652603656	-0.293394909107154	-0.203915822338771	-0.332616779012672	-0.213409393958596	-0.206823348059018	-0.215246583948374	-0.176983406006946	-0.185814446559698	-0.277580567437638	-0.281676109149511	-0.284648290123225	-0.146164178913367	-0.113641066933097	-0.190221080715933	-0.130999419214819	-0.257782742336264	-0.328219303527487	-0.168333144752209	-0.211711580626565	-0.179609765823181	-0.217376798667185	-0.264002541225747	-0.259946262550836	-0.162445753804299	-0.113482232670952	-0.118245266486735	-0.149925766969249	-0.180543931716665	-0.251179271286268	-0.0571657027089267	-0.126467087294577	-0.244498993070594	-0.261341662497403	-0.245274531621035	-0.294340770441839	-0.194506921014313	-0.174391050622246	-0.123495391380901	-0.218634063787304	-0.178719325216644	-0.13195941772421	-0.101802322590686	-0.162307035067606	-0.253610840633281	-0.309376602298072	-0.246266959393551	-0.184324535360711	-0.319873384441052	-0.25534309637313	-0.288131786459651	-0.294331220748365	-0.0270679371993972	-0.185895239268028	-0.161903765206436	-0.286406530650517	-0.101493258912988	-0.096124916187067	-0.325402622248068	-0.0854717431153821	-0.28002874069353	-0.340162491371836	-0.105453874124174	-0.247927231513601	-0.145480618236953	-0.183306380025905	0.00756900064268458	-0.204398955028595	-0.172722108854206	-0.245804868486839	-0.222753614278228	-0.167606066868659	-0.191046349621236	-0.150134888544313	-0.271602078351109	-0.178923178638803	-0.184796982777375	-0.231818757603722	-0.147571758430127	-0.267942770913483	-0.182399928190592	-0.176266739977999	-0.206534473473988	-0.135836972350827	-0.153619642780522	-0.23807872580706	-0.195915426895292	-0.199253088325688	-0.189287530590215	-0.265605660080288	-0.219463874652468
"100128071"	-0.205660584867339	-0.24638451675497	-0.25554320263236	-0.225115907515709	-0.246929978386118	-0.208987341948703	-0.44914168943916	-0.261454997746953	-0.26404484062555	-0.145766210267003	-0.238478871853352	-0.242956920252083	-0.219012659532152	-0.175216784294625	-0.298669812570955	-0.214377658115861	-0.235419001930575	-0.253103138939174	-0.287980255484515	-0.327002366758038	-0.29347033479142	-0.250184781610198	-0.440147582232814	-0.350113296537115	-0.237081114276523	-0.280658447047615	-0.340980346140298	-0.205094215672524	-0.33130014789737	-0.254055356452697	-0.429848099409585	-0.358725337171904	-0.347431601394582	-0.27827661854618	-0.295925848115761	-0.290080370570568	-0.114316652238361	-0.169248417146768	-0.394798013320031	-0.28265906358221	-0.250896455974828	-0.310463515636004	-0.274697510352786	-0.265111068589727	-0.199274051151744	-0.3688571646284	-0.266939680518763	-0.134829881355347	-0.3165427049608	-0.24005139816777	-0.367423988131682	-0.272926633908954	-0.197261644138668	-0.355367484560512	-0.181359760297677	-0.161295224522372	-0.266223984010742	-0.160710210957051	-0.259933864989461	-0.244584360192671	-0.25037987557689	-0.194804966352676	-0.315418033394799	-0.331533638962982	-0.0835883959763887	-0.239724622650129	-0.310999106714833	-0.220529550582155	-0.427774129475509	-0.415142059186683	-0.381677986112447	-0.454437357380223	-0.201759384835333	-0.224206474394311	-0.213626485773333	-0.109462374208372	-0.275930432082317	-0.302359483524571	-0.41934289035346	-0.249654322534996	-0.326625354435226	-0.252092711729074	-0.282238481272965	-0.304841815113399	-0.0999869045690712	-0.320969913046294	-0.118710232274785	-0.311901174186122	-0.252162506307339	-0.36614728799489	-0.179878139159668	-0.299141151257902	-0.379331240797575	-0.201971895572943	-0.26034497159717	-0.344441882951998	-0.216383689389621	-0.222606537325401	-0.224950949250972	-0.224099513396054	-0.246280356470892	-0.213790679319753	-0.22700982682493	-0.308787082224314	-0.274916588188016	-0.310635523282694	-0.257825237645035	-0.206788736709077	-0.276172420237182	-0.290317745296504	-0.342515126502079	-0.330701703650372	-0.170090522977025	-0.26911557517635	-0.245954161358759	-0.304841007329655	-0.184821128261064	-0.145192540993759	-0.380213828432885	-0.423857840134702	-0.352432007265415	-0.197962697335153	-0.446245560938189	-0.217237077294561	-0.317974819801228
"54751"	-0.406785037929011	-0.431051825701956	-0.391958438192653	-0.356243128687433	-0.313550837642854	-0.629130552199303	-0.469879301855821	-0.549365266821269	-0.353360061366435	-0.518953267072351	-0.357530884041334	-0.421780629923733	-0.409156156776768	-0.257545573733124	-0.434291250586911	-0.499158031211397	-0.488687386221556	-0.359394281154751	-0.525849242763947	-0.447838850023339	-0.544086348714573	-0.41735620434941	-0.341864711989811	-0.383816534993383	-0.376378630884443	-0.442977920301576	-0.572682682334115	-0.453294095984583	-0.415550851491823	-0.438855622845117	-0.694918245046981	-0.364676845542914	-0.361798468098182	-0.518075393919478	-0.476893121780453	-0.347596601647186	-0.406303905519892	-0.372023312578237	-0.456373902808474	-0.338415317191641	-0.220900873198527	-0.648376216168296	-0.410068026897917	-0.502222346784382	-0.462141651378257	-0.400097634798382	-0.416077170408574	-0.412884321556889	-0.426316145048583	-0.390517877396854	-0.485776723625508	-0.320422472916726	-0.524255922601937	-0.373195501209619	-0.37876507458522	-0.407162836832697	-0.276597515405994	-0.534924681928552	-0.334281009116395	-0.350667168797151	-0.61217425040756	-0.39256141329069	-0.69494198320375	-0.428035663017002	-0.52500152296067	-0.575405313916458	-0.321963494025472	-0.391632949867818	-0.238175622018897	-0.42092879710059	-0.443193452822084	-0.339195864322472	-0.378095092114016	-0.366694991094218	-0.390152022091341	-0.555247843004711	-0.433718500271465	-0.362495335606844	-0.512052815894272	-0.333048403660202	-0.34275183515737	-0.429899441835035	-0.419156535644422	-0.458365605204434	-0.451617831072915	-0.621865191808011	-0.492095653787666	-0.404267843888605	-0.452578425551262	-0.43404989310318	-0.468850048482487	-0.531077663635161	-0.407922390236545	-0.379905128492773	-0.750698649534195	-0.573279402823559	-0.289872761390506	-0.584932366362201	-0.485275642527075	-0.485004408533402	-0.338765788167474	-0.324435042471032	-0.28158688176522	-0.279060001054881	-0.537892671717518	-0.322458819095225	-0.321509699751854	-0.445501322818459	-0.386711112745354	-0.349177787319827	-0.435652503025745	-0.401991345198199	-0.481728174222404	-0.562723423665712	-0.382190477492231	-0.408352644273003	-0.544067059357219	-0.371346057788311	-0.473271641863133	-0.383603146817704	-0.428641695241984	-0.358464351651639	-0.369108345757576	-0.626660836622179	-0.331225022280882
"130888"	-0.144459075140245	-0.13218355395494	-0.240149504737183	-0.170212756438624	-0.16188646704624	-0.394671799428963	-0.169439552783187	-0.262906207120704	-0.198616533346271	-0.24001187200962	-0.185756236354149	-0.139403498540522	-0.182392898592219	-0.240532001120571	-0.163286369347566	-0.260338975559884	-0.236451962557124	-0.212937237031858	-0.333980004362032	-0.188684206984989	-0.253351720623998	-0.101935795886373	-0.244510178149376	-0.0228474765310959	-0.220416936790462	-0.23137117375126	-0.140386991188195	-0.18766943334147	-0.102052202509634	-0.162025240905911	-0.346570923624374	0.044909738339706	-0.188617111867288	-0.223540655002291	-0.212521692713036	-0.278787585535298	-0.0686544718738262	-0.168242349235922	-0.222011341958321	-0.239575678389682	-0.0890288822841177	-0.352319305955997	-0.224459986938664	-0.249633337209501	-0.258331706018402	-0.230072078471437	-0.178917525632101	-0.214256334220565	-0.209062140984371	-0.0850969037892342	-0.244430529627485	-0.222448930827948	-0.273294409659106	-0.245859894872747	-0.268234479430964	-0.169534750732626	-0.176273252396579	-0.27152565495794	-0.164674796513113	-0.223959580969667	-0.179968452224283	-0.166754085316367	-0.171718304249344	-0.207279481299619	-0.253966696725808	-0.36187684602869	-0.195417125478502	-0.274080643205908	-0.198083899941809	-0.324789396317783	-0.208433959899166	-0.189075946695342	-0.198004640826596	-0.198079377407519	-0.0690104249708896	-0.0986583321976624	-0.127575856124365	-0.124820659760714	-0.136330613310014	-0.0872711374308243	-0.184819414635563	-0.15778545222224	-0.215679367679081	-0.251171009748437	-0.236785789244435	-0.222030951502442	-0.236552858025808	-0.178602901024729	-0.153199515768259	-0.125405435486354	-0.222497079177296	-0.130605859618814	-0.266322889785719	-0.201004033271446	-0.250936797772499	-0.131612623773908	-0.0660390360873484	-0.247652193400098	-0.232083419205833	-0.115821679247025	-0.0476874325349587	-0.129600355152049	-0.202750815936294	-0.232191390143059	-0.234741643268487	-0.203053533193318	-0.155403405808506	-0.050661517600682	-0.196462802048542	-0.307600183851231	-0.214559674667915	-0.154830528454564	-0.103720006198013	-0.195155104402297	-0.197858394897138	-0.177006816465624	-0.219252842772043	-0.265033892177014	-0.0467227292607499	-0.213636934395284	-0.183066048681047	-0.145624738184148	-0.369711853481655	-0.235792001883519	-0.170765023522585
"252995"	-0.0717055373837889	-0.069328799769501	-0.0745317779815097	-0.0306684608891315	-0.0443149602652143	-0.218678620168401	-0.102373916330275	-0.0650164965750987	-0.0956340790526116	-0.00704376362112724	-0.134113254492052	0.0499407414583156	-0.0670941819736237	-0.0322342338100515	-0.101884259275192	-0.0282446691030763	-0.143359936788655	-0.0852696328823213	0.10581687469956	-0.1382399346228	-0.153492564623802	0.017177581793179	-0.102442157454632	-0.0857632175652766	-0.0224616860295969	-0.048996035771389	-0.140169166411569	-0.0642499939575129	-0.0594379239073365	-0.065099535462763	-0.304548062684069	-0.0736166105089854	-0.09330585467758	-0.122669551827357	-0.0122988367188235	-0.106320022321471	-0.0803349001584727	0.0569353848491531	-0.0186299099218062	-0.112368597692957	-0.019658895242541	-0.0663685988787084	-0.137984845671682	-0.0208805222594629	-0.0427996182488776	-0.10250538103823	-0.0195046700707825	-0.00470465800695797	-0.0437672478096388	-0.048128074290797	0.0117675250289145	-0.0705138710864024	-0.0601947070993072	-0.119467039227456	-0.0774335680728221	-0.0694347839420452	-0.184811210206831	-0.134875093961557	-0.114511281949109	-0.055788992173569	0.0263596981647391	-0.0425903869891102	-0.129464526482831	-0.112745174561461	-0.0891292554448826	-0.0472245323845875	-0.188955154043008	-0.141552988164828	-0.057415941293469	-0.186364373574296	-0.0555149430671974	-0.0468221862251213	-0.0639719159386679	-0.0474626864504988	-0.0985732503407793	0.0335319522680615	-0.0693585002221583	-0.091801416090318	-0.2016607368184	-0.043679396395722	-0.0602118561264825	-0.0679904350867361	-0.0863498554612194	-0.0682442788608931	-0.0346187592162973	-0.0764480410265219	0.0187708851388998	-0.0117516159900138	-0.0702423368001887	-0.205187059493863	0.113955763846833	-0.00958991558521919	-0.102152041521065	-0.0411383936127446	-0.063394170002984	-0.1178849353726	0.0422013405027887	-0.0737420477780167	0.00753437097498855	-0.0388629988596365	0.0231701016285485	-0.0465291740596688	-0.0920709340199242	-0.0642008106169895	-0.00464986492373441	0.0319690442140548	-0.105560507324744	-0.101665368647308	-0.00721867228589681	-0.0303444342913236	-0.0666228904603398	-0.00983339461098685	-0.0645449702559853	-0.201965712943607	-0.0112051477139623	-0.0575267484231631	-0.141993683904842	-0.121797034317071	-0.172412303142957	-0.164209047547588	-0.124670087676394	-0.0603676470069976	0.0406046622696752	0.0214995602165217	-0.028704974824425
"2707"	3.34274518337521E-5	0.0580034505671411	-0.0220965747563955	-0.0738676763169107	0.0706685018087563	-0.131330314190395	-0.00918242887562424	0.0641066445583963	-0.151957320922427	-0.0599752212227191	-0.0638981797508426	-0.0588489625825725	0.00202027066332848	-0.0390750264898064	-0.0230567041092209	0.00781189938019486	-0.0945447944256861	-0.182874758964369	0.0176736216170679	-0.0244481948021735	-0.103128139305801	-0.0465959886545693	-0.13998085765971	-0.109523551734623	-0.0379864231813622	-0.0582750484675874	-0.236858502675001	-0.0476303621031424	-0.107467400698858	-0.146388643101299	-0.201143321687443	-0.0705211513456694	-0.043473709027979	-0.0850543926791647	-0.0449309704072956	-0.0016329508266818	-0.0578721338437525	-0.0597973868140054	-0.0489233920933934	-0.0259317497984449	-0.116822339134303	-0.0517903787772272	-0.12680918102232	-0.171090126683577	-0.147999543041164	-0.0376925129832587	-0.142043126573807	0.0227345390924567	-0.0762058811582545	-0.0485116649932555	0.0398159494112188	-0.159765022541849	-0.0994586307928258	-0.060890144323338	-0.0947990257543325	-0.0371983086028407	-0.102695266990909	-0.0742794755644174	-0.0349985458726239	-0.0776648499464158	0.0174740428178434	0.0319174803424152	-0.099612916853057	-0.0998895564838747	-0.0318371654208946	-0.114718583729453	0.00774058077925934	-0.120376352214896	-0.0231629348505657	-0.151112748827694	-0.122154423970463	-0.0448603331391983	0.00881360557798316	-0.00655026145709489	-0.0278140754114238	-0.0648448479603599	-0.117653452232434	-0.150473108490536	-0.215073696733356	-0.0515359719703265	-0.0607237309884722	-0.0857740167563221	-0.106563741755614	-0.0420135081702016	-0.0487432563976185	-0.0863242185945606	-0.0125840627238756	-0.0485748172717011	-0.117392581138536	-0.14990966860674	0.00546281272003625	0.0399086093320316	-0.116728523264629	-0.00726640084675932	-0.110282617088419	-0.092482994412374	-0.056986086801769	-0.0677222317922619	-0.0546677537863954	-0.135939116055959	-0.0464972061764504	-0.0642211192903255	-0.0931085741296784	-0.150848994339739	-0.0106834806064617	-0.0689279966077038	-0.0218976792239012	-0.0734060200539225	-0.138121160003332	-0.140921892713091	-0.166809786000187	-0.0989271734798057	-0.0430740911004608	0.0812156490172849	-0.308368083989229	-0.136558585269424	-0.125858397336022	-0.104192798797136	-0.143345668219521	-0.117416586591123	-0.12252004760827	-0.0295941902575621	-0.0696077906355514	-0.0608664843817421	-0.108474072113754
"127534"	-0.0624663902842768	-0.0340137383702716	0.0621378786894026	-0.0971815378511436	0.0844332203048079	-0.107214264592702	-0.0431044899182544	-0.0165058109813484	-0.189021169882378	-0.092040197415545	-0.18738768380811	-0.0943440188206811	0.0168266085766416	-0.200210367641944	-0.0672546951998771	-0.0546722394227918	-0.16239758730016	-0.104723101004569	-0.0040519089596352	-0.0868906959179896	-0.20374078929466	-0.0678652687837999	-0.0491169064790453	-0.144703696947978	-0.0135149341942664	-0.0658898079181358	-0.311425948844308	-0.120969011146162	-0.0132586246803284	-0.066707710476467	-0.117048379204297	-0.00587834718908454	-0.183018592170017	-0.0820348975281991	-0.0659548644807876	-0.0666808072933299	-0.0386152341940258	-0.110767878389458	-0.0931583350303638	-0.105861977021762	-0.0569487001925212	-0.0941582126257795	-0.105822663660235	-0.126541782538884	-0.166762741038022	-0.0686609068102388	0.042592952016061	-0.0997580466969394	-0.0512426040524297	-0.019380841639119	-0.0411340055816316	-0.0484309785658872	-0.00768048579014276	-0.125491829547373	-0.0699471269940219	-0.0903363861636625	-0.00604240241392966	-0.0921341965075288	-0.134442902890976	-0.0970229719427009	-0.131617925733996	-0.0781979363411819	-0.0550802616184829	-0.0462914571514878	0.0339361119008598	-0.0136924498426415	-0.192185007477452	-0.0847013994148068	-0.0948298821480562	-0.209532018607872	-0.142382910305558	-0.156903310246532	-0.00830635281211156	-0.058517559076069	-0.207268228208712	-0.131049831922091	-0.0474201839907992	0.0427916917285852	-0.269225865562908	-0.0484359407562537	-0.0632749163577506	-0.126150422504144	-0.181861764307147	-0.106780363475578	-0.0913920770649404	-0.169185948237169	-0.0925331708858355	0.00445845770066966	-0.148657050076362	-0.129002203279173	-0.0485239810805102	-0.0185815780743362	-0.111576565654009	-0.0111537140229946	0.0839272742143462	-0.0882239111585687	-0.0116205775097849	-0.0389967708828798	-0.052020164452046	-0.113639293959306	-0.0401451946241187	-0.206870773085266	-0.131687868091121	-0.0912731441305407	-0.128325229940774	-0.192358041240486	-0.116230559306045	0.053215584963561	-0.0584634287468046	-0.132373151019006	-0.23149252811778	-0.120535111372609	-0.0519276626244626	-0.0435934277961492	-0.0551249678371081	-0.082988787614753	-0.103872622201839	0.0325138063765765	-0.125915540690139	-0.195888132118393	-0.0493369042431995	-0.045931928346505	-0.0237996097343382	-0.151961131322064	-0.13377107322837
"10236"	-0.483783468932376	-0.64269939701843	-0.590426335234645	-0.418624400937604	-0.453847268215356	-0.600588350951468	-0.660394216098808	-0.457219477404798	-0.402789807386216	-0.437461700644641	-0.407111473010373	-0.566794768533322	-0.460502210864564	-0.426756557128552	-0.570428804545584	-0.262799982965278	-0.361247895692464	-0.397461570298834	-0.45524972518247	-0.375617540399666	-0.370550219384806	-0.511658390771235	-0.578386450395064	-0.304225235904877	-0.398904264120935	-0.464061745523133	-0.515575456355934	-0.407590993973971	-0.357764136734973	-0.49184215375518	-0.363253336486741	-0.597834787515868	-0.485512923703774	-0.474913660827239	-0.569821557817146	-0.61986407207644	-0.483117187349587	-0.580884145830714	-0.481308734936915	-0.410286979878088	-0.309702190085412	-0.338168296668706	-0.432983751876851	-0.481278051096215	-0.434168818264696	-0.425015519687858	-0.457451869634521	-0.564655953645069	-0.460906377461301	-0.378934202473141	-0.437387798877757	-0.4373938936775	-0.330204130262921	-0.627800019274543	-0.507519936579587	-0.370487161197742	-0.469391720693387	-0.19157794890319	-0.357704601496708	-0.454205538231515	-0.593962805919314	-0.397599339090916	-0.571900519777937	-0.334413970701215	-0.471926214331297	-0.494028479896189	-0.368541661622225	-0.443095475861345	-0.546974556430147	-0.581660864802434	-0.526934119349676	-0.457634316488761	-0.351993937618523	-0.359068362338278	-0.282679640298206	-0.350609369550693	-0.537030300328892	-0.196996282025944	-0.439972882993832	-0.432816970242809	-0.368351657770399	-0.324839478534978	-0.522730928481874	-0.438279485967814	-0.335149560330615	-0.420779448316107	-0.409279970797715	-0.450042418232859	-0.508860996167443	-0.454770146946253	-0.496907654607472	-0.346692853793349	-0.370501461423329	-0.40418421594375	-0.437200280155184	-0.678973001850608	-0.466637398153457	-0.47100898021518	-0.426241469152111	-0.434346533272849	-0.190995628598758	-0.40026639122153	-0.428844532740424	-0.344532225452011	-0.526762849657406	-0.504112897684564	-0.365390060793085	-0.633718941865706	-0.458437053043016	-0.295088510356838	-0.498297223633724	-0.469723722382269	-0.335089718011474	-0.465093762748824	-0.538566331454602	-0.638334640350067	-0.564166720056803	-0.424769394321946	-0.502665216567841	-0.531058063897444	-0.434976021397108	-0.303703739353044	-0.49251705468398	-0.433448641585551	-0.465313952490011
