	"ACH.000070"	"ACH.000113"	"ACH.000198"	"ACH.000250"	"ACH.000317"	"ACH.000335"	"ACH.000414"	"ACH.000505"	"ACH.000648"	"ACH.000867"	"ACH.001532"
"343"	0.0345404777801665	0.13236158052615	0.189685690257693	0.167297549394137	0.264404761510039	-0.103923566913626	0.125461811938492	0.124871896772563	0.208354221201169	0.124697332259892	0.184639597373003
"150297"	0.277530074297291	0.179695746765847	0.290411085799309	0.294884832458699	0.392593797915978	0.376445955665644	0.323576197676764	0.200878437489045	0.214035440557992	0.182888064455703	0.189123121688229
"25927"	0.0780739089351568	0.0776664761868467	0.181757058185991	0.110938429085946	0.126027864217047	0.143318105388889	0.145319997805004	0.0619568964068011	0.107235586064557	0.0818274715138011	0.168444164308419
"10815"	0.103442634662323	0.135965721087307	0.217710113011905	0.0497077743958536	0.273307208745113	0.169473386060804	0.135873865192307	0.0897510640472423	0.170208586777874	0.115091733411711	-0.110643910887797
"1411"	-0.200463467832133	-0.0802157616667783	-0.159344776314437	-0.20032590330386	-0.280875678651517	-0.255892975750791	-0.147414910595324	-0.115620221080772	-0.109508007240526	-0.229911248317089	-0.0599279154958767
"3577"	-0.0791213416246875	0.0529033748989341	0.0672259180921022	0.0363624899025847	-0.0956484833730062	-0.128207780801045	0.00158304194241804	0.0392603349550658	0.0382243778345995	0.0133642616136344	-0.142078777882656
"160518"	0.0226725940883647	0.109235429073096	0.105130187915395	0.108227761474822	-0.162413101546805	0.0712487644413773	0.0359552873606955	0.023528343864573	0.102084112141306	0.107777063156523	0.0222868608243561
"56851"	-0.69492396190833	-0.775319149358976	-0.70184853212695	-0.827976192380605	-0.949013882706894	-0.801077822575712	-0.634800470095021	-0.622136764121382	-0.819282058766128	-0.749878926889872	-0.8777232486235
"253152"	0.0574366327780331	-0.0899863176237797	-0.109740646902165	0.0972461805166473	-0.187722976740111	-0.144454700174374	0.0789846061687554	-0.0685979736826889	-0.239498430276278	0.0255177320664722	0.109584817689422
"283807"	-0.0179425656311531	0.0798596865904673	0.123219154944364	0.0375110050556078	0.188729777274413	0.0666339687856756	0.0328587936334924	0.00791697203298644	-0.0071703439146046	0.0897167020565291	0.00519978921490365
"3763"	-0.0124810281130512	-0.019810459462554	-0.110533675118161	-0.118023952749615	-0.155328757336094	0.0691469729422752	-0.0680917979752702	-0.0166216243027647	-0.0721511983581924	-0.0641491764123367	-0.0437669198929693
"22944"	-0.744584548195291	-0.835037652162932	-0.793716188242627	-0.81102403702648	-0.765014766960599	-0.682380437280246	-0.822860478230239	-0.692376342939859	-0.777782089869509	-0.859638193103025	-0.890680807789656
"54754"	0.0840688005925014	-0.0372565414279233	0.140368935472069	-0.0658938644731665	0.142532590728009	-0.132635594824442	0.00261410346241174	-0.0571508544768115	-0.0679591727768306	-0.0781373538479877	-0.00541587142244811
"346528"	-0.266210439433483	-0.269415553447179	-0.322357565024733	-0.491722868571268	-0.492190032413241	-0.326339612950528	-0.61001006074538	-0.306402380750706	-0.420378511731139	-0.304225768687545	-0.513560854078715
"5441"	-1.53024983356544	-1.57792400004598	-1.61008845326322	-1.5664468694416	-1.76660491543369	-1.45061190624717	-1.81687239259356	-1.65634139832234	-1.73852456163377	-1.78240436854371	-1.69257319683752
"60675"	-0.259023821487246	-0.0860007844235114	-0.161933713318394	-0.145540462604308	-0.302324044492639	-0.206588069053015	-0.0643932690880343	-0.0918590496212599	-0.15400297623381	-0.0954430228929707	-0.092484868931906
"78994"	0.03954881747882	-0.00376385110982693	0.138381586576526	0.0130926993998912	0.158953026182633	0.0861488990181272	0.013873654332196	0.00539161157547702	-0.0860936066837836	0.0173916672688704	0.00228510628905939
"84084"	-0.072523662554239	-0.149127918290468	-0.133672100986837	-0.113135556575249	-0.301728419386761	-0.194052443508662	-0.144602036128255	-0.144908072063797	-0.249069495879189	-0.106887817383287	-0.11401271023952
"5901"	-1.72514294707428	-1.87169294337664	-2.04127338251535	-1.600712375175	-1.916379415032	-1.74332438661046	-2.08647016985689	-1.68734224150197	-1.92971157499135	-1.87670641207738	-2.01686629499921
"5983"	-1.27583760691614	-1.18619652644805	-1.23119628890634	-1.35539889625399	-1.71470882708884	-1.40621490289042	-1.3173149216289	-1.21393945863551	-1.13290439866865	-1.2368845203605	-1.20655459861525
"116832"	0.0380430280145419	0.00218509970866065	-0.0147423172059516	0.0135994241851055	-0.077536688900218	0.0147746690361715	-0.0235642387202386	-0.010521956941791	0.00191352732587086	0.0453826238090748	4.71955046688495E-4
"56681"	0.0317199710427519	0.155264282531534	0.166098841292239	-0.11901296613103	0.199801100033044	0.0817900435186627	0.103457329404386	0.0968903033429078	0.171820125782261	0.150225355211322	0.100539668991042
"23020"	-1.55736913009798	-1.65404282140862	-1.51950908825766	-1.48863881045739	-1.71018550472892	-1.50346657459263	-1.53610131444224	-1.56239144339162	-1.5999355671232	-1.43368414824001	-1.74523208387215
"6637"	-1.07631011199198	-0.967561093859005	-1.26672679931368	-1.179670070957	-1.28036491801769	-1.12483820138657	-1.22539967894607	-1.11317918843514	-0.978349849724517	-1.11548742297609	-0.988747622646376
