	"ACH.000012"	"ACH.000235"	"ACH.000237"	"ACH.000485"	"ACH.000511"	"ACH.000516"	"ACH.000517"	"ACH.000584"	"ACH.000649"	"ACH.000781"	"ACH.000787"	"ACH.000835"	"ACH.000889"	"ACH.000906"	"ACH.000958"	"ACH.001391"
"151"	-0.109269830338168	-0.0724191601399688	-0.172153796059633	-0.112454276485939	-0.157271351604999	-0.107342542574667	-0.0737108832629439	-0.184116590749211	-0.148151382255936	-0.0774144864740648	-0.0978889214072491	-0.0543509364556383	-0.179414706801049	-0.114160195367392	-0.101556640404684	-0.0997559705817479
"10845"	-0.258394964460557	-0.189616982880011	-0.370290190846859	-0.206259186378302	-0.229527624126157	-0.288124816740422	-0.211065869946983	-0.342719877933025	-0.281512868785415	-0.1887817820056	-0.345948777759319	-0.155298497794242	-0.397137556184159	-0.13816837087372	-0.376763710127287	-0.404898197580937
"1642"	-1.48813119596136	-1.30855983111398	-1.38878585480776	-1.34638729330786	-1.29457047246785	-1.39375064531368	-1.41581488074071	-1.40727560954083	-1.42237758936247	-1.51687716693627	-1.38880669063313	-1.26765152415444	-1.42897468639031	-1.26758945408421	-1.32093375189553	-1.48092827979187
"55466"	0.128528271455687	0.102015642353587	0.0211438918308102	-0.00299548908994556	-0.00826226720628351	-0.0626999185187407	-0.0619677319184197	0.127456118876248	0.115118936972365	-0.0404313147932332	0.121960116422823	0.078431668403496	0.0477772205516053	0.105118934233641	0.0269305461034172	0.054466721011247
"1965"	-1.46469454189849	-1.51205559015695	-1.50259258160466	-1.44802310322179	-1.49941215080722	-1.56734623899459	-1.52498196724127	-1.46693995764103	-1.51488421156795	-1.61618603867044	-1.45910497326826	-1.52560560300034	-1.51605551112044	-1.47129226181378	-1.45314120598754	-1.49052265151801
"10667"	-0.883642444664616	-0.520136696063192	-0.35410179555735	-0.46583848175204	-0.686378795111506	-0.382814509519782	-0.396030596312871	-0.355838286266004	-0.838274451800212	-0.558186876735868	-0.760799464792201	-0.632493173126216	-0.708401836462679	-0.707650537499925	-0.504435931231061	-0.411146071996068
"2237"	-0.919509251147753	-0.67210617076973	-0.994901100581369	-0.737157315441651	-1.09894110966456	-1.28316134174372	-1.12336978637736	-1.30611270718042	-1.23102461918981	-0.996832934033054	-0.937300605796407	-1.14750891784914	-0.800613669440325	-1.02377015334911	-0.833689779555912	-0.89069203363458
"11227"	0.117184759396876	-0.0146074915995809	0.0635680781669853	0.0436952074910714	0.0715487338590582	0.0393075942030844	0.13305202884551	0.0124606542056639	0.0773049957199178	0.0107331788110505	0.0642258285898582	0.0917491221571898	-0.0301766339567303	0.0405427461086317	0.0371544689572648	-0.0764506378743184
"2911"	-0.0264700041996361	0.00963919936040052	0.060238399621973	-0.00495753974769124	-0.13453051005312	-0.0410876883162765	7.46752320308807E-4	0.00402956145742151	0.0245732261941504	-0.0378344847962482	0.0170727226873857	0.00813125282073361	-0.00313997473087471	-0.00152117396722339	0.0192726715307855	-0.043153112734903
"9734"	0.187599743856559	0.0492637468142241	0.139073158525178	0.124059865786998	0.152916291494079	0.195962028862292	0.232683627847119	0.208780657977514	0.182444659019695	0.103207376740919	0.244510296942984	0.18027335450113	0.188646262697722	0.219347530712142	0.114576025272086	0.269661716430853
"3681"	-0.0504486636370882	0.0121320066124794	0.0967234029054896	0.00133611188403672	0.0485754844863737	0.0749046965411141	-0.0552360862066603	0.0441653396865595	0.00952638343976251	0.0373152949845219	0.167419557430723	0.0111783449646187	-0.102106080625179	0.0509955231924994	0.053738853229411	0.010812224298396
"114818"	0.0443577359270273	0.118397398457218	-0.0128973210255631	0.0187176186971551	0.0318742917975428	0.104939904633403	-0.0219681788690038	0.0105777039919389	-0.0286634441253851	-0.0225522252523386	-0.023944851950813	0.00525261408590691	0.0160568751443193	0.134898725779576	0.0540569323955296	0.0660742514596414
"3837"	-1.50327876238544	-1.37870209929509	-1.41644120530543	-1.46798293603795	-1.3506436690303	-1.40842941325064	-1.43599640059008	-1.47810767661919	-1.41109883488537	-1.49743982360221	-1.43828980913594	-1.40125639696529	-1.65877869676963	-1.33024875459775	-1.52225943539633	-1.40215314655041
"81606"	0.0948924117267947	-0.0565274716643433	-0.0502062212774562	-4.65353812514508E-5	-0.0137487668514728	-0.0097153126926634	-0.105290498907054	0.0287500757619452	-0.00244021900373485	-0.00373283080056286	0.0227417340742708	0.0446533846079483	-0.0216143916009774	-0.0758993293907523	-0.123258449893263	-0.0835422660961344
"55669"	-0.0806354684962467	-0.0413212175250768	0.0689332036097446	-0.0402973356278497	-0.041389023671021	-0.0857711992797073	-0.0122598521680063	-0.0085378568050949	0.0230183789708305	-0.0182234696395384	-0.0596981050376147	0.0516804818277536	-0.0287352048301442	-0.0276594696838659	-0.0561969391027474	-0.046167293993396
"64965"	-0.52378992195101	-0.399633784229989	-0.296522903099768	-0.450012908805111	-0.452704515883129	-0.262044368205195	-0.308373355052907	-0.482721969771384	-0.498997281480578	-0.472269671681962	-0.572331832667503	-0.538948667767864	-0.568103852172848	-0.572785556516352	-0.379849071035226	-0.441092778733822
