	"ACH.000004"	"ACH.000127"	"ACH.000128"	"ACH.000137"	"ACH.000150"	"ACH.000153"	"ACH.000159"	"ACH.000178"	"ACH.000215"	"ACH.000223"	"ACH.000237"	"ACH.000250"	"ACH.000251"	"ACH.000293"	"ACH.000295"	"ACH.000308"	"ACH.000311"	"ACH.000339"	"ACH.000348"	"ACH.000366"	"ACH.000376"	"ACH.000390"	"ACH.000406"	"ACH.000414"	"ACH.000424"	"ACH.000426"	"ACH.000454"	"ACH.000468"	"ACH.000473"	"ACH.000476"	"ACH.000518"	"ACH.000549"	"ACH.000550"	"ACH.000570"	"ACH.000605"	"ACH.000620"	"ACH.000621"	"ACH.000651"	"ACH.000663"	"ACH.000701"	"ACH.000714"	"ACH.000718"	"ACH.000736"	"ACH.000766"	"ACH.000768"	"ACH.000791"	"ACH.000792"	"ACH.000819"	"ACH.000821"	"ACH.000841"	"ACH.000861"	"ACH.000926"	"ACH.000948"	"ACH.000978"	"ACH.001205"	"ACH.001332"	"ACH.001380"	"ACH.001408"	"ACH.001450"	"ACH.001496"
"54953"	-0.299423355032309	-0.401621692304777	-0.223794652580697	-0.246617607313734	-0.1907584767463	-0.450816989178413	-0.275037814835944	-0.295540882309976	-0.330444639318319	-0.314883482010672	-0.373828277874428	-0.435571477071565	-0.331325767692074	-0.18262529014948	0.0270142649876541	-0.290736156218383	-0.429423846131646	-0.313479491850748	-0.338397028744919	-0.191122503167769	-0.441823629245454	-0.25534753614917	-0.288288223045643	-0.441119527033385	-0.346726282955066	-0.291727519403758	-0.380269026391088	-0.22365857010296	-0.513991395834051	-0.206879459441587	-0.137048804142917	-0.499287106157558	-0.360425105117307	-0.326513659641614	-0.377962043359475	-0.213177017558024	-0.157235183738808	-0.327040463003439	-0.503018158843626	-0.223221836458979	-0.350634494974597	-0.305900101090838	-0.426482535814617	-0.364582509243048	-0.359522756893567	-0.513209460480991	-0.280760553316063	-0.45299739753261	-0.434269424548231	-0.286910946978883	-0.383910259530488	-0.246208234141044	-0.472685534246522	-0.126137525298974	-0.321990931534173	-0.194262076174574	-0.24389452462074	-0.370487552225087	-0.296635071065474	-0.384772397330471
"80279"	-0.239724359765059	-0.109542377448838	-0.296595994736612	-0.243421287686012	-0.161541909224961	-0.19568553941627	-0.178434261421958	-0.0165676532534303	-0.0365335804263213	0.0111896257031726	-0.213053453472453	-0.0857918178101788	-0.0391173265371424	-0.401430097215549	0.0151497024550084	-0.167196821463495	-0.140607031418515	-0.202586636371159	-0.14777469298451	0.0275555930331039	-0.133092314470401	-0.0640939516517136	-0.0449873681343107	-0.186749969406082	-0.167179709370869	-0.325373772508705	-0.151212744910139	-0.19829041293201	-0.0551039301056935	-0.146687296926705	-0.108273265113109	-0.141440696277343	-0.359012605365193	-0.281982948610435	-0.210577820519415	-0.166714274998259	0.0300866708740741	-0.12428491559373	-0.127127715302553	-0.0578198944457919	-0.253300125440539	-0.094298339804458	-0.319289913880695	-0.201170616531364	-0.253387209945325	-0.151614319824509	-0.121951052637876	-0.214337243519763	0.187987689868252	-0.0466592991478825	-0.147368517258296	-0.231664199260664	-0.183500540403098	-0.149333358923429	-0.0171388346234127	-0.0450525135881787	-0.174233715973336	0.0435535552307881	-0.0759072128900904	-0.0566359350240522
"65992"	-0.566319039687648	-0.113062614017948	-0.327957042095047	-0.286503708498145	-0.268099807820828	-0.248496165677821	-0.289534842105918	-0.340638833351818	-0.37493849490133	-0.335973493704729	-0.270343374501148	-0.376913265809428	-0.557355547812289	-0.173042355447585	-0.262232728530317	-0.493945314531078	-0.25386806384647	-0.468578104650229	-0.319892536739191	-0.196280157292841	-0.370387826626542	-0.100766227416482	-0.151115120096903	-0.382046765688185	-0.286755819800607	-0.641385924320366	-0.120765645598356	-0.206058773015201	-0.292075553925258	-0.384494209492326	-0.213051665828255	-0.340566756299396	-0.266669613608495	-0.244327649681506	-0.284166134293837	-0.291003656572712	-0.233602695237529	-0.420945006052341	-0.423767081692987	-0.519933268495175	-0.160094646188356	-0.560273382798293	-0.317698867675548	-0.453420426251364	-0.309937673087838	-0.440249151835801	-0.311362274546391	-0.277501112230917	-0.268527455653446	-0.329067968776327	-0.210595256727166	-0.361057290827282	-0.380457602828812	-0.368793172463005	-0.156865700252441	-0.0734248531818736	-0.34931903105884	-0.462447452001247	-0.181050202892449	-0.463135897693892
"134218"	-0.158298993760186	-0.55537650910766	0.0966096942487026	-0.00717956925704653	0.0384972803026735	0.0186100304378812	-0.218401313277926	-0.367883146497973	0.13410715665945	-0.0677331248088623	-0.107636971895995	-0.0496018357228174	0.0214625511941027	0.0288827430209666	0.142825003487265	-0.191993549909256	-0.280487453929038	-0.129127109706177	-0.0343500860310967	0.221974892625099	-0.235586894380036	0.0682291877059443	0.0728192434704602	-0.174299462194121	-0.0909730390249938	-0.0783207836887502	0.109202030674049	-0.281878304607014	-0.183800536153927	-0.24195802135687	-0.20257512171341	-0.048584459773729	0.0221557434952158	-0.137853382413161	-0.200371751327104	-0.0981429634202677	-0.248475992379438	-0.196880106941691	-0.440998069240985	0.122845908772659	0.158420787089018	-0.124695880120081	0.00581916611167179	-0.250468472641216	-0.205850840931661	-0.160900436095921	-0.0629942832267335	-0.081263376150214	0.0431904475371489	0.0950800465286205	0.00357111652077344	-0.254337294373532	0.0316662226535105	-0.0751144154918371	-0.221075667603574	0.0396896756885748	0.0784294902837609	0.0107493955684081	-0.0140772938277659	-0.0799272515923447
"79631"	-0.607444348640658	-0.673443783420775	-0.844983923036341	-0.847671247413867	-0.961925428800194	-0.90818437010059	-0.552815796696003	-0.684849246218907	-0.677063461887206	-0.773213892586299	-0.845298318290352	-0.67375769995002	-0.798363213965697	-0.703278423383888	-0.570017704825248	-0.86452756172199	-0.807161165904866	-0.714463298215916	-0.592449028097351	-0.764619342787028	-0.863849360623475	-0.655343436964023	-0.380435555975629	-0.827113519424812	-0.702400482670983	-0.670899812560356	-0.447138191078207	-0.972609580379014	-0.752794932438051	-0.864847389207512	-0.532694653024406	-0.72542496058906	-0.779675682917778	-0.892821983662933	-0.518213302380866	-0.835820478700838	-0.935243170683245	-0.859770344309017	-1.12030773341697	-0.545910234249311	-0.766973702255838	-0.878267215333328	-0.867942362234853	-0.82738727315276	-0.936906609972105	-0.676628170537809	-0.601817020205558	-0.630652227865733	-0.614572857518284	-0.979371616207039	-0.927708434898816	-0.801556478426575	-0.764811248235009	-0.655580017294898	-0.87435253135943	-1.0400869007935	-0.72324402881904	-0.648420907764127	-0.68838258767705	-0.716516329542044
"81875"	-0.653546336434808	-0.434564864826383	-0.363450854498501	-0.74353522172421	-0.513898607600633	-0.698472874818561	-0.652923654288953	-0.378953981943287	-0.563577849951407	-0.447232036236701	-0.661021821381188	-0.444959236856856	-0.471284938594178	-0.385268858785778	-0.455358495859583	-0.486348039045032	-0.596360609257375	-0.428091204648399	-0.473890411077804	-0.404099910859517	-0.601142688650917	-0.350652266191786	-0.44035294264451	-0.515258492012181	-0.380776511721919	-0.901943989649987	-0.603750034500855	-0.358283629447949	-0.615920369165278	-0.326232482391357	-0.369895417416671	-0.539008794794506	-0.492906938698054	-0.32856835833194	-0.378899896459774	-0.52193035998959	-0.518297119211484	-0.561978459993579	-0.628440443363893	-0.551256025853713	-0.244000724665673	-0.513409350174809	-0.634174038190419	-0.531636622954067	-0.533774624291922	-0.59439852570088	-0.323498860311663	-0.682930133035323	-0.493362102516497	-0.411917885756821	-0.514732852268595	-0.611389775952879	-0.644431655416333	-0.279115824636306	-0.427464823172319	-0.553848206252332	-0.447889135312202	-0.329650665431921	-0.616500567308749	-0.398838761325845
"23310"	-0.733345553842949	-0.650476658151691	-0.955911169798806	-0.908335742923985	-1.05843957107926	-1.00104028439428	-1.00983528205018	-0.852651154039419	-0.614815667681692	-0.47484212686556	-0.991923275582484	-0.746976642930989	-0.768661676180968	-0.778070587209165	-0.952984076135026	-0.836741923167004	-0.878482579371216	-1.01919548623164	-0.867428564177448	-0.780993097619138	-0.837953003699074	-0.779302949733043	-0.935530490968623	-0.923801642096974	-1.09674436367409	-0.937966560662242	-0.851053957823976	-0.768221905508131	-0.688444727527172	-0.838828637378963	-0.824187916075499	-0.955200662343945	-0.999231814333982	-1.04063373328758	-0.802820683130363	-0.817423481315134	-0.955335195693167	-0.795254295031341	-1.12982780698328	-0.754462151440573	-0.859994150122097	-0.700117796728713	-0.738586200837651	-0.836502482270891	-0.937631070041658	-0.653642661270663	-0.931517752502092	-0.729769409983339	-0.344494431809466	-0.952678999369897	-0.868690569546743	-0.959301020606048	-1.00398085507842	-0.687503232705818	-0.806588561374032	-0.546749094837856	-0.694762994525691	-0.955561590236724	-1.06900253477204	-0.628674767334631
"54892"	-0.858923700933039	-0.782211152110802	-1.11729171342769	-0.635328681819467	-1.07330793062856	-0.977739629535387	-0.861111009818155	-0.684219499344519	-0.530912026170918	-0.58655689631659	-0.900429735913038	-0.780378955162887	-0.802804937738147	-0.491386400141738	-0.653245694228025	-0.687631172369541	-0.945218486704015	-0.877169325257819	-0.698383005228176	-0.635446401602506	-0.723546432099716	-0.641467018802249	-0.85457052653405	-0.830643252459399	-0.985251085150598	-0.574334697694138	-0.768846916364411	-0.804511398342859	-0.747422249053113	-0.653385415658961	-0.752241790206799	-0.937752324898649	-0.914517586210412	-1.01890327631299	-0.907440586997973	-0.789200741327786	-0.797429950310594	-0.788554687836133	-0.982480122532887	-0.728035506322728	-0.529934074451027	-0.677846881747081	-0.773757205269719	-0.92825550343638	-0.689200166336703	-0.756496490466017	-0.596401414456768	-0.705443753838179	-0.29845578398385	-0.637165069763238	-0.880047030491128	-0.800301816506149	-0.794570631483277	-0.638043027321545	-0.896199087683296	-0.665196007350278	-0.765599021268975	-0.782075416190278	-1.00566240414515	-0.503610221571078
"29781"	-0.811123004883213	-0.590920314203846	-0.863545966144534	-0.807829870051015	-0.997081384029255	-0.729287704667187	-0.783024920013011	-0.699111903524239	-0.609667129910182	-0.510514641706596	-0.756441040953218	-0.693317317035645	-0.647101511923146	-0.583821120939316	-0.922900468834387	-0.967535202373788	-0.851721167666831	-0.85525003453563	-0.662727400496924	-0.600078997874789	-0.655800985052437	-0.696446994735846	-0.786652741474057	-0.711378220212397	-0.73277350856437	-0.747104663689827	-0.679033650496684	-0.636961351401646	-0.826749403478429	-0.558730719140731	-0.714995403233035	-0.717871857724554	-0.915713673560518	-0.979931194564346	-0.818025471803218	-0.529125717145782	-0.635916821260488	-0.769396036523035	-0.553469347390708	-0.624724679172664	-0.907986683550946	-0.503270191591707	-0.50498756403335	-0.86577242978568	-0.731667927368453	-0.799872012442176	-0.621701650958718	-0.761027245633459	-0.429320652556583	-0.763626981249064	-0.679860232844346	-1.09046281366985	-0.626290841258051	-0.786740585920074	-0.805168721023475	-0.408401267751002	-0.630205928229013	-0.855185094278723	-0.679649163570797	-1.0066417372187
"9147"	-0.265303388632826	-0.401297334437888	-0.402333093703947	-0.147425333437492	-0.0765633390871312	-0.355345558506442	-0.352992778193245	-0.249433986101461	-0.310477000019763	-0.428531112704911	-0.374196603299743	-0.559637554712015	-0.415158312073577	-0.411420248975124	-0.0524478292709859	-0.336469324755683	-0.158484646194732	-0.461327131585038	-0.411870699448593	-0.298661403075831	-0.561042002893215	-0.317900225107013	-0.199991676922552	-0.277022457598516	-0.0867248074691393	-0.37815875822593	-0.158920726980768	-0.3628147356125	-0.350618490756618	-0.330268084176537	-0.673317565425144	-0.118956082232419	-0.25583340717926	-0.304276536245455	-0.266878575330304	-0.403152737626992	-0.384994399360666	-0.280749259095681	-0.392867229884649	-0.414822215519417	-0.50769180915324	-0.573386184155247	-0.377349822615417	-0.318320505024955	-0.572337006246704	-0.442637272815424	-0.351004515647759	-0.342335444366566	0.0355888313478498	-0.283753849639521	-0.445751373517541	-0.0528822033551481	-0.442561110661186	0.497321951784737	-0.296408719400811	-0.46500910292969	-0.348729937327039	-0.518752642778691	-0.180393745655677	-0.430428395723428
