	"ACH.000014"	"ACH.000017"	"ACH.000039"	"ACH.000053"	"ACH.000085"	"ACH.000108"	"ACH.000178"	"ACH.000207"	"ACH.000226"	"ACH.000248"	"ACH.000251"	"ACH.000304"	"ACH.000319"	"ACH.000330"	"ACH.000335"	"ACH.000376"	"ACH.000427"	"ACH.000450"	"ACH.000477"	"ACH.000484"	"ACH.000502"	"ACH.000521"	"ACH.000544"	"ACH.000579"	"ACH.000614"	"ACH.000637"	"ACH.000646"	"ACH.000661"	"ACH.000697"	"ACH.000724"	"ACH.000725"	"ACH.000773"	"ACH.000783"	"ACH.000805"	"ACH.000822"	"ACH.000829"	"ACH.000840"	"ACH.000846"	"ACH.000855"	"ACH.000900"	"ACH.000906"	"ACH.000935"	"ACH.000950"	"ACH.000957"	"ACH.001134"	"ACH.001164"	"ACH.001197"	"ACH.001431"	"ACH.001554"
"165100"	-0.0204242096438208	0.0847379859457121	-0.00670063681245926	-0.00532803294454435	-0.0606957856899142	-0.0161061109785708	0.0156692994011369	0.102702504825737	0.0047325675953476	-0.0340843315369685	0.178416365432913	-0.0325955791691759	0.0375425358104355	0.0745978630212948	-0.0270003024809803	-0.00375546838314029	7.95629938183921E-4	-0.017731703898528	-0.00997656666162754	-0.0191395174184516	0.00439596389279575	0.00854390475291884	0.107296624239354	-0.064281864466442	-0.01415636257299	-0.0150428469684433	-0.126420373095836	0.107330657886641	0.0630012801910688	0.0533451421862312	-0.0214367657020416	0.0101741494079775	0.0239109637345332	-0.0736186484669785	0.0491947491241821	-0.0310722808856817	0.121941034066954	0.142594430601986	-0.0205512227169041	0.0261390907555293	-0.036868390297816	0.0757854400445179	0.142373957032459	-0.0296344366146738	0.0455835530101306	0.0650690408459055	-0.0849910504564551	0.0649075939562807	-0.00842999736095277
"389073"	0.193250963623647	0.134868293925535	0.100838680842291	0.021172955527357	0.127430988578721	-0.0863763874149399	0.112726301656349	0.197859595825521	-0.022113865666798	0.0928277692140378	-0.179843497354137	0.0460079589532326	0.0930927266204544	0.242797176585453	-0.152097754038873	0.131926131907282	-0.117646275674178	0.101804026367278	0.0975237801321779	-0.0162026318085161	-0.00952734460490476	-0.0216000285097319	0.0889774755364929	0.0978953279509517	0.121858862328021	0.0203612314478539	-0.0689717876564191	-0.0428610757221575	-0.0884131280166276	0.112251431621516	-0.0935267666537818	8.64850159010625E-4	-0.00645872620972394	0.019521580455729	-0.00770387021816245	0.0720340507251523	0.194326656420062	0.196078573862781	0.0265904072105205	-0.0401874841069283	0.0341607878484356	0.0286495518410101	-0.00688639016936309	0.153660050041826	-0.0331859949393965	-0.199847554071903	-0.0542509498864389	0.100595856282491	-0.0363486688363007
"3078"	0.0551479601949848	0.0743248676377904	-0.00246326786080967	-0.0326587733774364	0.0372033055346693	0.0820051384082543	0.00137168240804707	0.0505993024737111	-0.0668173271198547	-0.0591305698400171	-0.0553778541353749	-0.077087110160447	-0.101298685284415	-0.0319462589606945	-0.160167121724254	-0.109788079851745	-0.0582942547080145	0.0410708227953184	0.0290189620747107	-0.256378071981691	-0.0124588556371264	-0.0153899295179156	0.314998230955924	-0.322201579206314	-0.00955059684160841	0.0428394995033989	-0.0677441376051964	0.0797384047170053	0.105883230962319	0.0232676658161534	0.132704104926878	-0.123827039116371	-0.0467440004750592	0.152017794757359	-0.0892911728297636	0.119911170241724	0.188432699664301	0.00951164566025566	0.0488119383190264	-0.0219037079040109	-0.0545078590315211	-0.136829388573379	-0.107638284551982	0.0741976080362613	-0.00609044264406423	-0.022477588284569	-0.187026529797766	0.100888400869628	-0.141502785300396
"10920"	-0.883903990800365	-1.0803785301858	-0.829512713956131	-0.608738927953154	-0.962451249893991	-0.777684765335128	-0.753125403747587	-0.520178634925199	-0.762796841447112	-0.940454033802968	-0.933049394102857	-0.803769743842783	-0.83460077863781	-0.820036711249725	-0.799109542471591	-0.780074439866378	-0.901524245071589	-0.918485717480994	-0.905448636364556	-0.686733908706208	-0.871075592658969	-0.768195176618882	-0.769183077037668	-0.655706014759576	-0.512228605246076	-0.745663055449964	-0.671064424800702	-0.782508413663122	-0.941786422873651	-0.829107706463502	-1.06581480488072	-0.840498184057878	-1.05875647956303	-0.828702097179825	-0.620915249839613	-0.855813022048021	-0.850126293319581	-0.822151222896921	-0.671348608966856	-0.639070250068578	-0.752565821936909	-0.696929798585	-0.755351924803548	-0.881233038812214	-0.74095033967025	-0.886548162167439	-0.613940855163138	-0.665401951386717	-0.80735509572136
"8663"	0.349929160178189	0.351715405043388	0.351965384940815	0.0831822005478097	0.130184320599175	0.300598241401942	0.255720224600902	0.311160297095824	0.329490359648989	0.348188485567196	0.248474800372608	0.462027440295785	-0.0105808779526525	0.239165563400875	0.340537344855185	0.235850758804148	-0.101744898267054	0.525423303611056	0.487142051997893	0.257904170819834	0.269614127046918	0.305508534437966	0.22738744080252	0.189978978474122	0.234681465882172	0.0380455435132757	0.303239126621912	0.208226421881295	0.0871608791578881	0.259674690576342	0.23000598752082	0.260808601709657	0.0747822441207695	0.178386937531276	0.153395788947734	0.328729964780743	0.323927347347979	0.453020905710403	0.319614041472409	0.215141754792611	0.0907133291854453	0.187992757863629	0.145327033805828	0.0855049708913365	0.335931160964617	0.275448818249892	0.522855095079441	0.201223008583308	0.124447226963978
"8672"	-0.29285441018739	0.0416525380410518	-0.328736816201783	-0.186326787096879	-0.310338966344962	-0.179285862034462	-0.133061104007485	-0.160153390067222	-0.035647465103241	-0.184959229267986	-0.328458521130157	-0.359873678949119	0.0259878589641338	-0.203500105115133	-0.0998180914265542	-0.207110837564773	-0.0444970645529609	0.0936969030231659	-0.32424022579959	-0.162458822260615	-0.134925244477314	-0.236304284481334	-0.148869961437464	-0.243606853703105	-0.0469141739363258	-0.214118439060619	-0.366362442704918	-0.190113884168539	-0.170011542841792	-0.132561241808849	-0.209039677794097	-0.00284055920381656	-0.171644987108975	-0.222679927388521	-0.0626211487749894	-0.233900924190572	-0.345832690239217	-0.280882926609871	-0.0057275164640194	-0.132278490030186	-0.208823739031089	-0.21425707922394	-0.268416924113749	-0.0463489709965571	-0.130736271621041	-0.172382732278693	-0.187656795168802	-0.123067614827354	-0.107718018802832
"5469"	-0.423083698304412	-0.748246580588057	-0.847834682408796	-0.985846523832861	-0.704236989765954	-0.65780445434851	-0.850720238330186	-0.721592828658842	-0.364969970452203	-0.540506692890768	-0.725119239341315	-1.22040672583464	-0.733859020963637	-0.643509591883578	-0.650451790934632	-0.61795421985735	-0.956762850308629	-0.951028854128335	-1.34275448477245	-0.965383844531072	-0.845063071395621	-0.858982616455546	-0.808440783421042	-1.16459923560105	-0.657276934085749	-0.533523760073018	-1.45935656604281	-0.696652142079359	-0.909652666314493	-0.486363780328962	-0.573588765822115	-0.746483828669499	-1.09063906239903	-1.0046021921563	-0.83306260422201	-0.494841814094625	-1.27893044650825	-1.10736679391392	-0.376600316349267	-0.317093895640859	-0.81110132260341	-0.70515633114811	-0.733276432672762	-0.675758568849511	-0.609979073690633	-0.874046825284942	-0.752401900188139	-0.705183092304527	-0.796560823186665
"55090"	-0.757023431044943	-0.950759063638901	-0.691787488353357	-0.930635520982365	-0.846012903077519	-0.767063449955813	-0.671447968476564	-0.832460413097471	-0.554095631387371	-0.825671468281822	-0.867348037513766	-0.706858836121947	-0.650063243916416	-0.686066375388779	-0.676148946209977	-0.765227811614851	-0.361839308003613	-0.631390850171053	-0.862463340766219	-0.5842454522951	-0.753061037039741	-0.859630683203339	-0.836986128462095	-0.846528947136729	-0.559778630519731	-0.922042628392263	-0.642966679206509	-0.583412329032248	-0.806347133132208	-0.725895825098108	-0.684294017105689	-0.899510931075907	-0.80361857702471	-0.806808276215056	-0.690636477117529	-0.887086370981935	-1.08165545818212	-0.893952405287305	-0.436168112561203	-0.395543178095353	-0.858066326305822	-0.733383419451686	-0.787209337119329	-0.750932235761783	-0.537787912547531	-0.704436939751756	-0.734954232167941	-0.699607525122607	-0.687747697282673
"7469"	-0.958450438214494	-0.947282768118323	-1.0154055196559	-0.734742189371959	-1.04505256889892	-0.770644229666032	-0.885576228275968	-0.595509898154005	-0.672790569956634	-0.987318100136733	-0.789904990290049	-0.916141572119887	-0.749843529025178	-0.895899845726567	-0.682145361067375	-0.9374127015664	-0.658616627757846	-0.6946280696834	-0.737179159684387	-0.468873867719879	-1.01153276906569	-1.02427648332746	-0.84606780331751	-0.711247090378545	-0.869542247107023	-0.620160499587642	-0.877482351128603	-0.729774343910427	-0.923609979548076	-0.50580310524959	-1.17903715076378	-0.829560797858474	-0.705416435863143	-1.03681965635655	-0.907545854890382	-0.815198409429077	-0.993730883483854	-0.9593977369041	-0.583922634702389	-0.614022252725961	-0.765410515460107	-0.772461988120057	-0.96795230012335	-0.944532856366984	-0.877639213298382	-0.996433169189563	-0.734590774577655	-0.699659202612747	-0.986874740048339
"7936"	-0.447213320768575	-0.497545270907533	-0.635165877919527	-0.35496838719869	-0.574242067552666	-0.601584603577925	-0.704784381621749	-0.483037505511944	-0.45722537165651	-0.563701977691992	-0.554624301166244	-0.620633154778035	-0.376092939232188	-0.49770152939388	-0.457467594172368	-0.527597587048509	-0.467486013880228	-0.49605746972629	-0.746483511474002	-0.31582014513799	-0.316865534953383	-0.654050576211803	-0.431821886768285	-0.302235068150374	-0.455881071214865	-0.57498685113205	-0.554520073157597	-0.588144789130423	-0.378573116549794	-0.282082330081458	-0.539063380639275	-0.350969092104886	-0.423519607741724	-0.483385015338711	-0.584173797344392	-0.476335321273865	-0.588142743885099	-0.684814713779487	-0.312850563407002	-0.381765458268128	-0.423789800802925	-0.489014912145048	-0.596289392495916	-0.599909595771129	-0.574808582265567	-0.531227868015316	-0.528129875643928	-0.502264404614314	-0.451821970928371
