	"ACH.000009"	"ACH.000021"	"ACH.000022"	"ACH.000128"	"ACH.000148"	"ACH.000211"	"ACH.000243"	"ACH.000250"	"ACH.000266"	"ACH.000302"	"ACH.000308"	"ACH.000329"	"ACH.000332"	"ACH.000339"	"ACH.000381"	"ACH.000383"	"ACH.000416"	"ACH.000475"	"ACH.000480"	"ACH.000488"	"ACH.000505"	"ACH.000556"	"ACH.000584"	"ACH.000601"	"ACH.000618"	"ACH.000620"	"ACH.000621"	"ACH.000624"	"ACH.000657"	"ACH.000671"	"ACH.000693"	"ACH.000694"	"ACH.000696"	"ACH.000706"	"ACH.000711"	"ACH.000721"	"ACH.000747"	"ACH.000758"	"ACH.000760"	"ACH.000788"	"ACH.000823"	"ACH.000827"	"ACH.000848"	"ACH.000851"	"ACH.000856"	"ACH.000865"	"ACH.000866"	"ACH.000869"	"ACH.000880"	"ACH.000885"	"ACH.000906"	"ACH.000912"	"ACH.000921"	"ACH.000924"	"ACH.000926"	"ACH.000932"	"ACH.000936"	"ACH.000941"	"ACH.000943"	"ACH.000946"	"ACH.000947"	"ACH.000974"	"ACH.000984"	"ACH.001028"	"ACH.001038"	"ACH.001119"	"ACH.001151"	"ACH.001163"	"ACH.001275"	"ACH.001368"	"ACH.001523"	"ACH.001554"
"122622"	-0.24389184130556	-0.185444369653645	-0.278470106793199	-0.154184263664491	-0.167813090206657	-0.388622159663645	-0.156362390563666	-0.161394241670776	-0.237462134063512	-0.17630209857402	-0.207902472531372	-0.0993063105997432	-0.248247646299303	-0.250972380067567	-0.111617915837234	-0.215523717462496	-0.234557053281706	-0.122799929641588	-0.234971485124	-0.180628210300802	-0.206662030574253	-0.197253352653089	-0.178818221815119	-0.182288675463837	0.087040802235375	-0.242357086064768	-0.111620711796461	-0.147517159994416	-0.286403829945055	-0.120431184257875	-0.231351395280627	-0.204774787289735	-0.156850736694423	-0.163181209818459	-0.182238998342271	-0.167540436067852	-0.298341820147346	-0.189861754798795	-0.148520929035418	-0.266994916096544	-0.124012347823684	-0.172550074893846	-0.120719425053101	-0.0891171462058097	-0.284131256808494	-0.0817173556500871	-0.127533169140613	-0.116649651072123	-0.241388991770816	-0.169691404917091	-0.133595894653555	-0.172816207140815	-0.242380372655617	-0.112450886086857	-0.228772828062877	-0.00917983014362161	-0.224068444957462	-0.102088576911828	-0.132252820390797	-0.238600595347353	-0.172236592695794	-0.197161639926907	-0.243347183964632	-0.20653570672571	-0.131298086112089	-0.192561832237864	-0.275184300196052	-0.141082887533919	-0.0857671093586014	-0.134051034968935	-0.208810548819769	-0.254708248724696
"200316"	-0.0310855454299411	-0.0653457939283589	-0.016960533006209	-0.0527051863468107	0.0629080714464594	-0.0156529490928705	0.0172775002795805	0.0010277529529207	0.00179339441409018	-0.122313442282255	-0.0690338495028614	0.0682165138416325	-0.0426533984956131	0.042386056594873	0.0467169824773339	-0.00644431532219019	-0.00220658431484409	-0.0637478158862013	-0.00178054643983586	-0.00258828579861132	-0.040779213422163	0.0149307410999484	0.00699984204114762	-0.0815407440048287	0.0256289015643079	0.0226630579922048	-0.0150152856464869	0.0309145428391567	0.0266452611373726	-0.0540991350696825	0.00512237283933055	-0.050598220145917	0.0802919776846885	0.0568494180259473	-0.0473667272113446	-0.0764153123615141	0.0483448823635811	-0.0784863923821049	-0.0413140516439186	-0.0638649300325277	-0.0635474854334227	-0.040459308820877	0.11739985479608	-0.076813332352413	0.0158707058881792	0.0215501534552536	-0.037963564559021	0.109318926154997	0.0404290206065425	0.076471643856958	0.0194296166533248	0.00333130845300441	-0.00577389480451036	-0.0136852648907492	-0.10654916952167	0.00112955403796469	0.117111889570267	0.0069636004894156	0.0110639974114956	0.164336061326519	0.053375743618036	0.0261228414490644	0.0199593922582337	0.0374775323531017	0.0119486422119921	-0.04061187718798	0.0620056853379646	0.00541470312418588	0.0450427048251093	-0.0415278072264204	-0.00346049231522279	-0.00197430405076338
"9824"	-0.253198688690844	-0.176639707421346	-0.148265914771045	-0.281358062390213	-0.270370259356144	-0.203891611988423	-0.149244466542396	-0.33348603157252	-0.20152082463517	-0.156585768231854	-0.0870390660258436	-0.324758237697513	-0.379147825479079	-0.239133558624493	-0.16360041104023	-0.194291420377864	-0.110162622590308	-0.0201290626392651	-0.323606452255618	-0.189784723635113	-0.314146959015761	-0.156360416217626	-0.311253135497414	-0.332931190555228	-0.176794226904365	-0.176217188324155	-0.236624870705756	-0.109737413452469	-0.22714732364621	-0.242934794070958	-0.159069050533373	-0.165789305368469	-0.284713084823915	-0.197264821663366	-0.200581374323922	-0.467797483508427	-0.664780275926558	-0.229807307642158	-0.148320639678743	-0.297958167360563	-0.183614307415549	-0.32154323100375	-0.0127449337840683	-0.174433749085329	-0.0908601377985293	-0.175806710547219	-0.160523461583961	-0.150160825786951	-0.181687916061613	0.0246724190527025	-0.149204228534452	-0.351553661025736	-0.363202338463561	-0.176012978860087	-0.236516440700391	-0.240548624003888	-0.231801849342617	-0.0985894036437601	-0.292575470837295	-0.108593093077221	-0.149139412373143	-0.122353478844981	-0.147903068658774	-0.297268824989061	-0.201310897882362	-0.276623840489882	-0.190743205747885	-0.445519647548136	-0.228440779204836	-0.182331356947244	0.0458553428281407	-0.254995127482693
"89839"	-0.510580811034823	-0.375429515887258	-0.338786930750092	-0.275492328844122	-0.369384485463643	-0.301947593756138	-0.360726045855966	-0.350371877797072	-0.353984866956526	-0.345139060342073	-0.236174554429951	-0.346471290495591	-0.422793694753765	-0.342257001423665	-0.300853874663577	-0.343128639173308	-0.233257255546634	-0.186239863793596	-0.411339054555391	-0.284852045014876	-0.377838318255062	-0.25234466990393	-0.39161128376074	-0.35773449249763	-0.270655954000745	-0.327085958809599	-0.278781195915823	-0.25393759326943	-0.296263870644493	-0.328854154699688	-0.31202295854972	-0.308449238528657	-0.364312973381722	-0.277142456720496	-0.35592656817517	-0.49216714440904	-0.5898849342673	-0.272659478530294	-0.277744709048512	-0.377452799547521	-0.285437725904734	-0.351140863422016	-0.262095864729424	-0.343455496222593	-0.432678814231583	-0.263876578708366	-0.268717060084332	-0.324032209806407	-0.227588418925001	-0.33676139788589	-0.304949030298593	-0.281825578896708	-0.387266078874628	-0.292406994449384	-0.363471521464985	-0.346529731917085	-0.354658674570251	-0.24442680050644	-0.46605100482435	-0.230041513471152	-0.213610977036112	-0.291265215116628	-0.245176359108906	-0.405204442265679	-0.290136948853392	-0.487446602202166	-0.33605113048729	-0.443879590290042	-0.298129818302101	-0.325210893844433	-0.190947202644535	-0.329808099027924
"64756"	-0.323496871034696	-0.108713034500308	-0.17319660066198	-0.0976734641648206	-0.047465169376613	-0.124773131941195	-0.101816674214869	-0.142896223071506	-0.0979568158040745	-0.159724659835104	-0.0421181485700922	-0.163117167262384	-0.128295742702126	-0.174325182619925	-0.112581589207177	-0.143209724431438	-0.185411468571396	-0.189246470286674	0.0218652275528939	-0.0963861444659646	-0.289767262058582	-0.0965973332216114	-0.107153422904812	-0.14070513275911	-0.0761121520580698	-0.103867637054129	-0.136756774457319	-0.151467940765306	-0.16792828729487	-0.146044424040761	-0.195027298709819	-0.0989826149816599	-0.126281972951458	-0.449260506813783	-0.0632830809677598	-0.214953752209885	-0.251328916343043	-0.152786918718759	-0.150273140788476	-0.125761644470131	-0.110960121921477	-0.0927572924481376	-0.18311188843362	-0.211907354760894	-0.120740123277681	-0.227160416170132	-0.108139987157515	-0.220311185979726	-0.216797666040537	-0.196589242691584	-0.144283600920549	-0.218286325879827	-0.139243345619431	-0.147347352695331	-0.186340297815972	-0.276898742895995	-0.189162722758098	-0.163780982619749	-0.194735140142743	-0.234058207243089	-0.0749894885904434	-0.200989788186655	-0.123631015806822	-0.17330868322187	-0.181637570231575	-0.0958401109691793	-0.0555506014896923	-0.192863273046952	-0.00790744801334746	-0.241259833210636	-0.113634640613175	-0.111411431574911
"54555"	-1.4890054452054	-1.3737805211135	-1.29109316494388	-1.3407278210761	-1.22869287153348	-1.36269880221483	-1.24508421092226	-1.28770244477433	-1.12583983965711	-1.52350211960951	-1.25923562685808	-1.31587481054107	-1.19040933382803	-1.30098646835025	-1.49649997514386	-1.27380572433884	-1.29287957720514	-1.34564945364326	-1.33366955084222	-1.17029618615808	-1.29181501066655	-1.3905164022104	-1.30547116278142	-1.20764867708688	-1.26025181672954	-1.39375090899366	-1.15724174624601	-1.21286102026337	-1.38621588327954	-1.37557248684738	-1.3137123863204	-1.28797904131435	-1.45312874360346	-1.44518585149282	-1.29060957817684	-1.49134845017786	-1.33666314901406	-1.34771521197349	-1.36726786104356	-1.40078765510136	-1.35510815203442	-1.46839622959397	-1.29369213791181	-1.27918076986154	-1.40505936374105	-1.58311757872237	-1.32741444087316	-1.14477937116959	-1.12044756350822	-1.36419211833629	-1.35902741130579	-1.34247815680028	-1.49071173734365	-1.40018139111804	-1.26133013002121	-1.19029123343643	-1.23156809953458	-1.41463718710608	-1.26758134593902	-1.24476729760301	-1.43526126165266	-1.20930334839972	-1.35016104308307	-1.35664647560377	-1.40986956257788	-1.37535479625882	-1.29508141192744	-1.3502485000449	-1.3649128356223	-1.47213043146603	-1.30552765023217	-1.34465741160929
"1806"	-0.172288319993728	-0.0818178367814701	0.00190040077372185	-0.084781806326254	-0.167932370914492	-0.125582504255623	-0.022864952276359	-0.0562882409828292	-0.159674050193747	-0.187795806658584	-0.122604663053362	-0.0681615133042502	-0.131471282284708	-0.158966768764377	-0.0893762720563004	-0.186973209703853	-0.209390620884707	-0.064935634097722	-0.0754365824709824	-0.050394372148364	-0.0952013575566067	-0.106725588861414	-0.0300548643752705	-0.0440459265423129	-0.0911092348156756	-0.11418085083435	-0.164164134577926	-0.0851672930563748	-0.154693228501168	-0.0139848079621804	-0.256255161293863	-0.0876855280515798	-0.247886853703506	-0.223222971049707	-0.114256803734593	-0.150911696977378	-0.236764743648773	-0.152421308996403	-0.122468315590487	-0.121809449222806	-0.0725307172525432	-0.0293092345768604	-0.225491391124399	-0.119848480491128	-0.0287597133194226	-0.180193009550109	-0.0746555656627998	-0.24752385504164	-0.134723223668309	-0.126300830589725	-0.189435358509956	-0.222398861902714	-0.275874643501899	-0.113611698804139	-0.00559539770011557	-0.0873538875999734	-0.255418569603099	-0.0715589516141469	-0.0807246319567978	-0.230628770893352	-0.141436991926432	-0.144998065512112	-0.192358978648241	-0.0601275517374955	-0.0413882634865365	-0.275773248855415	-0.18362451612612	0.0116877733411121	-0.0152754528026588	-0.130976173956394	-0.1824682307264	-0.0795039625217632
"1942"	-0.125250491350087	-0.121882458064047	-0.129219212406812	0.0466784694309368	-0.0723242908842113	-0.0601615059700452	-0.143279808718754	-0.01863003551676	-0.10309181066989	-0.149931004025253	-0.141142911866227	-0.0504853699244881	-0.0957600362277429	0.0350357517031335	-0.0445661109440859	-0.0948048732932685	-0.195612456413006	-0.132865449214857	0.0193960220859618	-0.14579973112494	-0.0331712813719785	-0.10631855798042	-0.0339174495182942	-0.10237714916982	-0.165104724784178	-0.132444244400244	-0.0336672702149845	-0.00763022048682931	-0.037544950237249	-0.0653863051394277	-0.182661015577097	-0.0356554438362276	-0.0834551015923533	-0.116388325148786	-0.153744887633682	-0.154913346586629	0.00327194153234404	0.0841676224333501	-0.0706963919358459	-0.0783363299250301	-0.0818107729500011	-0.0784331581772751	-0.0618424185386499	0.0631515622640363	-0.0811631202125188	-0.0762916067838032	-0.153253148026014	-0.154134396865559	-0.167490879421236	0.039410553001023	0.132958975392409	-0.142009210151793	-0.118834126195105	-0.0310015943920609	0.00185061808593239	0.089011520204935	-0.313655803816954	-0.0451219741522403	-0.160372770161568	-0.177271963540964	-0.00926362382823601	-0.221571215761516	0.0431440552208047	-0.0844103931355108	-0.158532062510039	-0.104710031420801	-0.0815930088534915	-0.24785909917779	0.0784111688333564	-0.124262687914741	-0.113794237346275	-0.0744158625727343
"51575"	-0.904394224059065	-0.888727412266882	-0.95371594564493	-0.808423018273215	-0.812937995340988	-0.921356026224314	-0.952918750504462	-0.739554196614853	-0.810628476270075	-0.855027030921116	-1.08975163478787	-0.696345512730283	-1.00989412987258	-0.907552281472243	-0.999094356103121	-0.69279876438499	-0.886249194602336	-0.9401156933283	-0.910202119165016	-0.842599035284036	-0.836154500256954	-0.848804731280336	-0.662087363240919	-0.969491812865457	-0.702770143963128	-0.714203500871598	-0.72814029192001	-0.974250240424966	-0.925993806072597	-0.774414188118874	-1.08130540866051	-0.856434727772622	-0.911139906644131	-0.969789564344331	-0.79456251036408	-1.0049596871599	-0.975574672581017	-0.820249268301988	-0.73086307692041	-0.853733440236746	-0.866853303131642	-0.999997241869265	-0.934533372723854	-0.698356950649536	-0.902151076241502	-0.929103871328171	-0.95568107779126	-0.896716507719836	-0.836056524729432	-0.890331964498891	-0.708751191891786	-0.835867529214573	-1.00970615429584	-0.962534003307897	-0.745973337415819	-0.660719005633432	-0.740570040440767	-0.771320824045366	-0.811198481617351	-0.781818708838745	-0.745928445519914	-0.753577332185082	-0.913348897424566	-0.838867867161218	-0.815566222941296	-0.79530079668375	-0.875838831790355	-0.760129065779705	-1.00820398998774	-1.00886392637651	-0.782749078842362	-0.86121259913216
"284161"	-0.106283028875634	-0.0399432959575301	-0.129056294882382	-0.0148808821642435	-0.141188564101949	-0.0941334434213527	-0.174635661558031	-0.0952279401530022	-0.0864731187589468	0.0299570944932733	-0.0954543065830265	-0.10871312993539	-0.0928277459458835	-0.0541398786219295	-0.0610127294678419	-0.0918173297032952	-0.0833595976061761	-0.109084243311164	-0.134665548541593	5.63653473136519E-4	-0.0586695070294858	-0.0944844485606889	0.0546931050317209	-0.106549260693538	-0.0776849101969725	-8.34660563041076E-5	-0.0838946907086888	-0.104793014871499	-0.124660471921915	-0.117109688275215	-0.0268548762741346	-0.118353971853802	-0.17667087486954	-0.0406875695023341	-0.0688056779325371	-0.148991597422302	0.0514568890039371	0.0115225981477664	0.0236750511714571	-0.239340576411755	-0.201842041699435	-0.0501352940507404	-0.0688231975534776	-0.0763017985565141	0.0128358950024485	-0.130850073671678	-0.0659887406889062	-0.00811944597951317	-0.190928705502089	0.0706994535216531	-0.128578458396047	-0.0239048732408928	-0.0966250978608026	0.0444874953286638	-0.0880859064444103	-0.0192324862703238	0.0623579356730314	0.0190277630523124	-0.0397114800008938	-0.0637725951067093	-0.111287422143732	-0.191134079676793	-0.0815748919537134	-0.038584097403988	-0.0784069107556315	-0.15055510061148	-0.00854211798711261	-0.0994733971148466	0.0373001968942169	-0.131831472906758	-0.142614639570516	0.0729574550238802
