	"ACH.000012"	"ACH.000264"	"ACH.000274"	"ACH.000470"	"ACH.000524"	"ACH.000527"	"ACH.000657"	"ACH.000711"	"ACH.000718"	"ACH.000898"	"ACH.001391"	"ACH.001532"
"185"	-0.162342363395976	-0.104693155808101	-0.128290986926799	-0.217433430522949	-0.0749780885505984	-0.0867859236182855	-0.237800421340016	-0.108151669859095	-0.0883434149205916	-0.224714557712813	-0.0933413410230503	-0.0929524202135421
"63827"	-0.387028366121045	-0.337685616074904	-0.375095247195779	-0.343252862387768	-0.447007619020002	-0.304204797086657	-0.432224720441789	-0.32422749745414	-0.197425854165154	-0.353410756168682	-0.397314200911774	-0.249535531767813
"79415"	-0.195172057306735	-0.157381873650223	-0.248308931852803	-0.226822203223144	-0.167588793352066	-0.116054095835764	-0.143697890014844	-0.0875357504798381	-0.119614874275631	-0.113856600704651	-0.171924753011365	-0.126740585589412
"445577"	-0.347467604485825	-0.246667221450949	-0.387148784487727	-0.402368888335617	-0.265748348404664	-0.253038307358941	-0.287192349599149	-0.327910555761508	-0.287753620108093	-0.456529911513218	-0.373302413516521	-0.357089717451624
"57062"	-0.816423623001351	-0.736246233841294	-0.859048598852718	-0.863590120414948	-0.996919854529457	-0.786955734387446	-0.788459663952223	-0.943591949908207	-0.662341217764233	-0.928063702234355	-0.704647643267361	-0.911347206392851
"51162"	-0.145531131563394	-0.0571440027169921	-0.102167070276321	-0.256681191029847	0.00952915586563335	-0.0454512642407377	-0.125547700550365	-0.0933933046310576	-0.157500432670592	0.152965377982904	-0.0802747195742272	-0.121720156713017
"152877"	-0.0770783504238875	-0.13841760237071	-0.292730001665895	-0.255464851156805	-0.0737803192233349	-0.11500341989543	-0.105130839650233	-0.0855893329935012	0.0608386321511371	-0.331672299784987	-0.175282927364391	-0.146019268864395
"388646"	0.0699778564853704	-0.00525147861243985	0.121699253593819	0.16433837796263	0.0490110990532993	0.0400561515063654	0.0454804601760744	0.0620674350383441	0.135622531805016	0.184717482441941	0.146440273938037	0.143839360271842
"51617"	0.109330575759094	-0.0231976994511441	0.124449265968962	-0.0991587320367885	-0.00983624717731522	0.0270775703928571	0.0353501932793825	0.018850533774121	0.0941475979520662	0.131401419614102	0.0771048947668825	0.00913341843302274
"57528"	-0.0785416121975419	-0.147954028828542	-0.197464753365979	-0.296449838159213	-0.128944241034469	-0.160417293288362	-0.130948939723873	-0.20487362365759	-0.203570348968681	-0.164314153799758	-0.228956221450156	-0.144165085922991
"55582"	-0.297436291599064	-0.243417201836255	-0.208083485356811	-0.452767480112067	-0.224211411523507	-0.256177801359314	-0.304064506138381	-0.347792268815857	-0.346350422657629	-0.346467471349424	-0.186999269693373	-0.229997985284655
"26249"	-0.0673329231730148	-0.17148120445633	-0.285506320819131	-0.357416053521114	-0.15203495239854	-0.145986420765195	-0.237507576729376	-0.197173268469905	-0.114866321912303	-0.211214983006749	-0.316420236610697	-0.231088139315754
"89782"	-0.171379483459663	-0.04989653033651	-0.197150475193477	-0.266002645032047	-0.201043742635737	-0.220403880789988	-0.164770914278239	-0.109737029709287	-0.168982825800749	-0.238515140707804	-0.102182954575142	0.035796418350695
"10001"	-0.795077364945539	-0.719520936194794	-0.794096456982386	-0.803753933663027	-0.976244776871791	-0.806984474845542	-0.836905416684771	-0.808228212917975	-0.709693805744673	-0.84892167100268	-0.914634298155893	-0.764777132529935
"4233"	0.100885371749032	0.0690572872808216	0.107517088024547	0.136550489641328	0.120373909085303	0.0701119585563614	0.032359124152739	0.0982455926150646	-0.042137955394146	0.189731677395564	0.152336440116473	0.123066817330492
