	"ACH.000009"	"ACH.000013"	"ACH.000021"	"ACH.000028"	"ACH.000047"	"ACH.000082"	"ACH.000092"	"ACH.000097"	"ACH.000099"	"ACH.000116"	"ACH.000148"	"ACH.000163"	"ACH.000168"	"ACH.000222"	"ACH.000235"	"ACH.000302"	"ACH.000307"	"ACH.000308"	"ACH.000339"	"ACH.000416"	"ACH.000427"	"ACH.000436"	"ACH.000463"	"ACH.000469"	"ACH.000472"	"ACH.000475"	"ACH.000476"	"ACH.000488"	"ACH.000502"	"ACH.000507"	"ACH.000517"	"ACH.000537"	"ACH.000544"	"ACH.000556"	"ACH.000601"	"ACH.000618"	"ACH.000621"	"ACH.000624"	"ACH.000647"	"ACH.000657"	"ACH.000671"	"ACH.000693"	"ACH.000694"	"ACH.000696"	"ACH.000721"	"ACH.000747"	"ACH.000758"	"ACH.000768"	"ACH.000769"	"ACH.000823"	"ACH.000851"	"ACH.000866"	"ACH.000869"	"ACH.000898"	"ACH.000921"	"ACH.000932"	"ACH.000941"	"ACH.000946"	"ACH.000947"	"ACH.000973"	"ACH.000974"	"ACH.000984"	"ACH.000988"	"ACH.001028"	"ACH.001038"	"ACH.001054"	"ACH.001151"	"ACH.001163"	"ACH.001239"	"ACH.001275"	"ACH.001346"	"ACH.001368"	"ACH.001554"
"83706"	-0.0220256682746945	-0.0620027167973775	-0.082743705716937	-0.194210864289672	-0.077240989904317	-0.148527452729267	-0.170895112788141	-0.127875330641196	-0.0196110734857844	-0.153349886335673	-0.0230637405190574	-0.0683979603120361	-0.0198821138799702	-0.291322828556847	-0.114255954895632	-0.0422406189719971	-0.0156212292432122	-0.177435602106998	-0.0748995989417964	0.016597915440666	-0.204752962412417	-0.125013020348542	-0.0290296670228453	-7.81986404326598E-4	-0.0658305191834725	-0.125857925853454	-0.0815934300841782	-0.105424867648986	-0.149076184908781	-0.0647032055930411	-0.194672224421682	-0.00686892839630749	-0.121225064654726	-0.0631537188007863	-0.0729978612448524	-0.181356787745078	-0.0546545964826967	-0.00331453524495277	-0.0702018705694286	-0.102159227183674	-0.0807963366246355	-0.108649971646372	-0.0246903933790845	-0.0796972974992314	-0.0845867054193331	-0.0243778962134977	-0.158749022318252	-0.112968614071344	-0.0572006586804236	-0.060602105797131	-0.00222183263835634	-0.119859254872706	-0.0255129092290508	-0.124148992472103	-0.100288305970529	-0.0865498970105528	-0.212321832659483	-0.0894977664834033	-0.030409626116807	-0.00173713515901509	-0.192993612086971	-0.160236518131041	-0.0287647488780204	-0.00820670250235451	0.0137874098719007	-0.0813946122648064	-0.146230817692284	-0.0686946359003615	0.0920223040758954	-0.13621870025007	-0.0853738917408298	-0.0851109934748352	-0.0245706306163311
"9158"	-0.221481802433955	-0.266462445085702	-0.273482520483266	-0.231708557830235	-0.256731419249157	-0.301930359212149	-0.300412205316131	-0.158310687709543	-0.097759546477732	-0.359432108091079	-0.32545608030672	-0.201064618883727	-0.168969349037648	-0.144338011783217	-0.210202607608518	-0.200404146526167	-0.216356973044885	-0.285854241988179	-0.460422201829898	-0.183336880362769	-0.233019689183228	-0.178977564201309	-0.159255299597311	-0.30533376656108	-0.256553320544555	-0.16864996624807	-0.181990457679533	-0.259945349583037	-0.260498644227959	-0.0672045938706809	-0.282188701047635	-0.189553476292245	-0.353446834464	-0.289026842061963	-0.188569479614564	-0.470948966082809	-0.295165054497934	-0.286548334776777	-0.175237791859714	-0.194374295428658	0.079160833284088	-0.273285032965205	-0.269135278216473	-0.132778606436082	-0.213668988729954	-0.221267280244823	-0.307892575139427	-0.311654403961299	-0.206987220439122	-0.233050274467776	-0.30805633842263	-0.285914285835895	-0.194296028149161	-0.0945501873667009	-0.366789776607804	-0.224440310435135	-0.303920984647141	-0.490079127201959	-0.223610586354957	-0.278131858074556	-0.269499986997576	-0.268732450446365	-0.167179128436779	-0.151733546762364	-0.164072158124953	-0.133347503723145	-0.357379348968122	-0.386362004470824	-0.103723632614348	-0.110619895552152	-0.368295328325009	-0.319008463359169	-0.294493419047898
"2785"	-0.219425166721295	-0.281295207254394	-0.321148930150886	-0.199168621190696	-0.036998769356322	-0.404038802246184	-0.243820561428432	-0.281244260851461	-0.151326741589259	-0.269279130468467	-0.352930145267097	-0.253323744366643	-0.219861817007133	-0.25133187850592	-0.310003014141941	-0.282738766491607	-0.249367530347452	-0.385843431789227	-0.235188993805482	-0.198592705179008	-0.26869989556383	-0.201240525959485	-0.292821444680816	-0.314373826574423	-0.223118467750728	-0.292275113338987	-0.24624015625059	-0.255856115163014	-0.282652628151954	-0.338341853011816	-0.292001531517368	-0.28774415501332	-0.135376414194615	-0.288993621054392	-0.302252867899016	-0.453297496640134	-0.287565230152106	-0.25394654765978	-0.278063645395806	-0.280686638730758	-0.285047125037344	-0.350673047157649	-0.24389794785729	-0.278094523946742	-0.21602331247101	-0.265129295141141	-0.375774907247155	-0.122666924194323	-0.134326530974964	-0.303603209611402	-0.103847116849684	-0.164169340441815	-0.210533467274943	-0.265824184608584	-0.317735317847638	-0.183912273324732	-0.439438589401835	-0.364241390682973	-0.27824199442966	-0.320838043209053	-0.264674945843583	-0.375254214595198	-0.238011200902643	-0.265674304107009	-0.216890403689425	-0.145061155231457	-0.397407790093459	-0.407701362840261	-0.149243595732622	-0.354680773260398	-0.177285909262733	-0.295381282810185	-0.314232705515875
"56834"	-0.167624578305197	-0.282046870394047	-0.248034639711481	-0.233700494319851	-0.315183368148898	-0.361518704620054	-0.328263560553227	-0.274548019895056	-0.1751403680925	-0.344754640533627	-0.359987044095728	-0.324267569913837	-0.333139941599179	-0.343906581447613	-0.343091573482326	-0.223695107473931	-0.234231235820334	-0.46251137297216	-0.295409689183621	-0.321260518656912	-0.134263541523249	-0.275907584624232	-0.296104308103533	-0.348200428746542	-0.234656224620549	-0.395200569931644	-0.313606535937734	-0.274841840701401	-0.256573817927842	-0.204561861115635	-0.383935954335539	-0.356414815148924	-0.380338725156799	-0.208615985538804	-0.291277741216303	-0.347338195008458	-0.352917555148529	-0.233396004181221	-0.270745185997717	-0.312132456591132	-0.351141575236904	-0.29598508707011	-0.297447494954242	-0.3273990740939	-0.32012454315621	-0.324565698878494	-0.313888228277675	-0.173048618832181	-0.318602657967298	-0.35878365250519	-0.182787248496637	-0.205539207578269	-0.270740955351517	-0.333573238791252	-0.475531923970294	-0.305218735405076	-0.439166174530719	-0.26697561327121	-0.28967273911892	-0.285818488736085	-0.368196263028624	-0.424160297756163	-0.321666685336429	-0.293704281685564	-0.242352954143107	-0.252167591767339	-0.295557925988701	-0.27300836111746	-0.282600224334751	-0.156695706365039	-0.324809163430803	-0.341678254063886	-0.354661265252989
"84717"	-0.0727708081866268	-0.19046168471126	-0.201909292294699	-0.290862694446637	-0.0341422027400962	-0.128062898554885	-0.0779200073616722	-0.144414937395186	-0.109669501271957	-0.172226891159079	-0.00750417205824607	0.0349144247600133	-0.329661925976994	-0.125679734776144	-0.232546813568453	-0.0111022676475215	-0.305284653253543	-0.0600128461968967	-0.206548927466206	-0.113847493907899	-0.0677009304638971	-0.018867467241283	-0.0970361450041914	-0.182619823242025	-0.153445981713644	-0.106916795267104	-0.0201350316071762	-0.190832597665455	-0.109829832667919	-0.180549452074639	-0.0437176939706974	0.0971222946178688	-0.112280055348921	0.0228564153517178	-0.231698468647443	-0.137745055435292	-0.149622708435923	-0.0361003226298167	-0.0213782517981422	-0.0553641306880164	-0.0921213879731634	-0.114293233160384	-0.0707572693533761	-0.156154064491958	0.0160013210355383	-0.0603435617182993	-0.188671615590829	-0.189585710210067	-0.110530181565831	-0.0400620032839376	-0.0110370720495191	-0.144406757951125	-0.126388025987326	-0.0895025401723187	-0.18504874509739	-0.0573455198865436	-0.350358270515509	-0.305889051641294	-0.0531471179186825	-0.0217176992062476	-0.0639445042114656	-0.266879864240008	-0.0908762856749823	-0.0755349741780611	0.0212976220880577	0.0811805607789051	-0.262633932772151	0.0620262884846717	-0.0436918222934674	-0.13638643881607	-0.252234839021539	-0.0129056792279305	-0.188174619723373
"221092"	-0.19949011286931	-0.347227733580869	-0.340527255340958	-0.420487488894976	-0.226445141302599	-0.342054537335996	-0.334715082042516	-0.342320172049093	-0.275939343835402	-0.334493214860745	-0.349701037605768	-0.281299905460497	-0.381405041878577	-0.438320792805778	-0.447133610290698	-0.300811030978499	-0.321538329244872	-0.503873093202176	-0.353309846719916	-0.29073175850269	-0.3727195454108	-0.183289790010299	-0.192695702602739	-0.300633585195378	-0.329943591548517	-0.275248988820365	-0.398583354446411	-0.306006182916617	-0.321062064219647	-0.333227439868171	-0.394615413157805	-0.46718740783695	-0.362765061495558	-0.300887890981262	-0.26028446728069	-0.498006660779882	-0.347179873693579	-0.339712922042505	-0.302775591035898	-0.307416220011146	-0.499826186249788	-0.312954235333843	-0.487954827107982	-0.354116883529426	-0.409983835372412	-0.313207304344663	-0.304616466671925	-0.344577297136641	-0.226035402955356	-0.409267389377389	-0.360789825004659	-0.280634994619377	-0.238295327765877	-0.218903485162606	-0.279578214053272	-0.273108205684608	-0.390391092445087	-0.417009877340424	-0.255808088470561	-0.37633805754288	-0.453319390019948	-0.363170021753308	-0.248306513460722	-0.321896030309997	-0.131987178211324	-0.324960186284807	-0.420304416126881	-0.398536103834802	-0.264681910608674	-0.261252231701816	-0.418619815138156	-0.384793210647094	-0.36234367930024
"221091"	-0.037491390949055	0.0268337158797349	-0.1423825718215	-0.207696266901078	0.0677507176314909	-0.0743955906896669	-0.0435297223259356	-0.125389256632911	-0.0687003688649022	-0.127349525147229	-0.0866032019362412	-0.133294620255312	-0.176387908945856	-0.0802129150478103	-0.0621881711533525	-0.00235607229774229	0.0386406497717427	-0.198442408566196	-0.0855136311927919	-0.049942848260835	0.0179013171330982	-0.185407876097159	0.118808068536069	-0.201033218559405	0.0463045755210316	-0.0565426065000119	-0.0265099269397343	-0.0412757458893154	-0.127287318361409	-0.107165746493149	-0.106144338101955	-0.0268939624234481	-0.0978528981374133	-0.0731206049180066	-0.0481067177344902	-0.123349077996712	-0.0990773194113563	-0.0656203471461502	-0.148139391248407	-0.0424745846514265	-0.0673589783194737	-0.0301652475241118	-0.13873384335182	-0.137505151999947	0.0421072988251428	-0.0659674996506198	-0.0804453984634029	-0.106409723795395	-0.0518007453593387	-0.016555205137609	-0.0950799352354736	-0.0721770228895871	0.0885987942245778	-0.157043302714995	-0.188818834914659	-0.0336597576508327	-0.109253868912827	-0.145959457722626	-0.00241003605099933	-0.0586427642537728	-0.116755074744052	-0.0907908112126839	0.222435591240983	-0.0126507240242697	-0.086013072442508	-0.222309875615501	-0.132269758369122	-0.120639033681412	0.0662429904751247	-0.155969745418421	-0.0193105638416105	-0.145900885223999	-0.0169697916227824
"4054"	-0.34780510656673	-0.278415356823508	-0.450611332348924	-0.358119966166582	-0.244345248285242	-0.417763836605728	-0.430520669201901	-0.347890082058696	-0.340649263580207	-0.378959422255075	-0.353703385231588	-0.461824708037762	-0.26594830558306	-0.311499507892397	-0.349238109738757	-0.285322641166553	-0.244028744630782	-0.519879265535878	-0.291828187599774	-0.371312340030819	-0.45330108888072	-0.33638623467306	-0.395537972581204	-0.376728317538966	-0.410076392934491	-0.431827468499565	-0.349125289975872	-0.420540512574495	-0.380011496848466	-0.262830975687449	-0.39482448847455	-0.53494829312741	-0.420317066775771	-0.372767542811205	-0.365916367870354	-0.564178400674532	-0.314409896987339	-0.3853388360153	-0.250309267817957	-0.44084266062029	-0.382911338312563	-0.486647732073926	-0.467824932654521	-0.393825890941362	-0.287466722647275	-0.452576972266036	-0.425434254150335	-0.340685994086245	-0.370409866837496	-0.489662148274883	-0.351783449208549	-0.293260839349543	-0.367612933804656	-0.449145988154874	-0.411998400418703	-0.290656264407182	-0.393559154500358	-0.365306896277498	-0.308890670480074	-0.291753095492623	-0.390888599225528	-0.432748337104829	-0.237808823405451	-0.394806346854425	-0.233766234449489	-0.351661395636863	-0.342102989311866	-0.386631315881891	-0.301735520485608	-0.395064887285834	-0.321230212583373	-0.292414581852027	-0.437051536106448
"28992"	-0.0912481129200136	-0.129778956342901	-0.168245444173836	-0.119942450362526	-0.0156333913524309	-0.216526895285532	-0.0573620097337902	-0.0684934232256676	-0.176101081278425	-0.346481123581137	-0.168422464990131	-0.251618677568131	-0.108636365383349	-0.00692642152261394	-0.131677054424651	-0.00151166987102057	-0.193744256950875	-0.316258247872263	-0.183663459779471	-0.169289255091221	-0.0949791596468228	-0.0521563440395887	-0.0663764908498442	-0.213498627410893	-0.0438291231361879	-0.122810484614541	-0.0873208084244414	-0.00637020697177436	-0.124480182887036	-0.151924213693051	-0.102142776771851	-0.0932797945891325	-0.042088047121621	-0.0988261936213617	-0.141265887588438	-0.249978138135338	-0.125192262699356	-0.160659585442675	-0.0967604306650789	-0.118999756848891	-0.180782989714089	-0.280024403166052	-0.22342897530111	-0.274870321182854	0.0327706229279659	-0.118685183541549	-0.146059498570591	-0.142710185424969	-0.274979852264936	-0.246413420548939	0.110065671080887	-0.145965411214739	-0.152527575311764	-0.139699006917502	-0.231632335586221	-0.16225747585642	-0.219962432807706	-0.172812584398448	-0.110604751899629	-0.181836282281061	-0.0457663910243707	-0.307245317228192	-0.0440798716301169	0.0926189763936385	-0.165498678768568	-0.111447669254787	-0.11320016896099	-0.156786142274872	0.00818602074829499	-0.0632997248304545	-0.261074498749391	-0.175635170732935	-0.182163325310841
"341116"	-0.0299520866485745	-0.047776234965889	-0.166332522474649	-0.205298950456419	-0.0964562553831039	-0.136005941772204	-0.186078921555141	-0.15848195004074	-0.0580733852553481	-0.155481819400284	-0.135229058567193	-0.122003780996947	-0.11093317592549	-0.0498986605818436	-0.108358109133575	-0.10104575318985	-0.116899913648985	-0.178497982019186	-0.0271200014566304	-0.0828051375411663	0.010020709766371	-0.0252646308280899	-0.15398491914922	-0.157027425408438	-0.0347841515592767	-0.0424240924761021	-0.0918881732812019	-0.118302313985969	-0.0818681199868855	-0.155242855958256	-0.098534936397297	-0.148094550531632	-0.173519003316907	-0.0105017026641123	-0.132514107023662	-0.106867499353436	-0.175920839471939	-0.0647096133777735	-0.123987973902942	-0.117158811160272	-0.0852804847678311	-0.201620796733649	-0.149542248155965	-0.0925006542494468	-0.0420241043186738	-0.200092045488234	-0.186345271368295	-0.0649370691751712	-0.0216551439565556	-0.0519622430476153	-0.0735839225254088	-0.0844338844873871	-0.0304464399925877	-0.0188864194592313	-0.101071094056688	-0.0954641438799325	-0.16714077236399	-0.0325144836868572	-0.182142322011173	-0.0742939938567218	-0.0981529379325033	-0.151766762228442	-0.137205119348218	-0.0738438536248108	-0.115937280262565	-0.0592501899170479	-0.154525678133167	-0.157940040519843	0.0285996805166629	-0.0587475098742483	-0.0415366513800649	-0.186059325997439	-0.0792609540621142
