	"ACH.000019"	"ACH.000022"	"ACH.000025"	"ACH.000037"	"ACH.000078"	"ACH.000223"	"ACH.000227"	"ACH.000246"	"ACH.000312"	"ACH.000329"	"ACH.000334"	"ACH.000336"	"ACH.000365"	"ACH.000406"	"ACH.000416"	"ACH.000517"	"ACH.000569"	"ACH.000570"	"ACH.000571"	"ACH.000585"	"ACH.000600"	"ACH.000767"	"ACH.000867"	"ACH.000869"	"ACH.000885"	"ACH.001270"	"ACH.001328"
"9212"	-0.912636050344991	-1.0281784200518	-1.11984977993026	-1.48836787569371	-1.21707519107843	-1.02334005050806	-1.38332461318243	-1.15009966721243	-1.16578431528939	-1.19342691344976	-0.984520390443264	-1.14094498524617	-1.1858211852298	-1.20922208189815	-1.25377527972988	-1.30887437654291	-1.04933432506026	-1.25329964462244	-1.18903381397184	-1.06712737842591	-1.06164255991076	-1.34992888884122	-1.07077038326756	-0.984961544466791	-1.15176361194773	-1.2815708600455	-1.11013446250361
"23177"	-0.290156304385022	-0.320681106026764	-0.422645580379454	-0.612608680291964	-0.343727585466611	-0.533612286990353	-0.580694381626019	-0.384029942339418	-0.439819149948597	-0.220027733483835	-0.434313375846272	-0.62992275745462	-0.460796336207524	-0.351712777610059	-0.363989060150859	-0.419415741937759	-0.144405540557552	-0.298745908542217	-0.307044388915491	-0.392298891901199	-0.379140176495622	-0.395573863084567	-0.42390650828737	-0.52326641618241	-0.352025236123964	-0.712281755623377	-0.414084519879397
"63967"	-0.635548926742482	-0.834147016377837	-0.617739955742321	-0.677212094159894	-0.708875546890358	-0.950887943947999	-0.761392019865938	-0.760840431072777	-0.76172315924734	-0.490149453302675	-0.775095409236131	-0.874195531574838	-0.634724290415812	-0.523663912457449	-0.65046576472871	-0.513477806545106	-0.705343944204316	-0.356678376107949	-0.55838250895992	-0.661992680392603	-0.637990184239005	-0.60230967342123	-0.489330536869524	-1.02338605821655	-0.605532276420413	-0.942180036723119	-0.462155883553933
"1690"	-0.360083654609698	-0.189095069820596	-0.199159709010994	-0.294056160646441	-0.175257975161279	-0.177280999159179	-0.301998327930878	-0.200630396736221	-0.109640244557512	-0.1164014935966	-0.327990143459414	-0.0176696718395904	-0.222534268439317	-0.234020810190311	-0.141112550204621	-0.236046622144016	-0.171911644546471	-0.264905909247392	-0.255031418672262	-0.163789005869848	-0.17778694916723	-0.130815608377417	-0.232908621712329	-0.289933172330405	-0.157775431326066	-0.366335656461922	-0.253330855507735
"112487"	-0.525919426898197	-0.29592969964412	-0.263581957414976	-0.0849916926334057	-0.390133855859449	-0.388436767814702	-0.414247367471954	-0.319641107814689	-0.312725952688262	-0.28841811576106	-0.385527980617333	-0.452347670549911	-0.325706480723378	-0.281928974169765	-0.355329254170632	-0.247796046810426	-0.262551265944497	-0.325581882674277	-0.358548777278863	-0.272285381702959	-0.327466197361468	-0.336267665385275	-0.213944671614526	-0.27425270944129	-0.205968655714674	-0.323974627909288	-0.212756196854584
"94033"	-0.353019221253553	-0.110496563391131	-0.30797566161859	-0.207245754668392	-0.144216233049589	-0.207594379158313	-0.289683767118346	-0.356840219534667	-0.133479917259247	-0.137462891295018	-0.314938392763755	-0.0743340094539467	-0.127515996533371	-0.140017471485184	-0.258204219240165	-0.156549270938788	-0.134808997196565	-0.275120795847161	-0.258436185692658	-0.2339813590262	-0.325346232699316	-0.205463535117233	-0.330001518456504	-0.178003542188476	-0.300478644276558	-0.337591506424237	-0.297902060139409
"29889"	-0.833665231506307	-0.910645466027011	-0.701214396503752	-0.964231657934528	-0.579267610105016	-0.774172325754211	-0.676390392661259	-0.92783022225243	-0.93700391392873	-0.799125835575466	-1.00538630739499	-0.661015568428641	-0.868175283642586	-0.599806339087316	-0.964641089283469	-0.989782411729139	-0.963984111404614	-0.942990625907124	-0.823070105759553	-0.740410796636483	-0.923170378164475	-0.741342167787436	-0.827847752389263	-0.922099270930032	-0.917570476907498	-0.825717958456141	-0.944112253733254
"54865"	-0.133080776651597	-0.155711798565239	-0.265882154028159	-0.171314806533393	0.0121737710967853	-0.177175894977168	-0.143233841089055	-0.228674562691611	-0.113935042804967	-0.136509507448462	-0.241940419670526	-0.377498761374265	-0.00541576646928867	-0.142712061910665	-0.28509538295249	-0.0894173589926528	-0.420106187303765	-0.254662151741053	-0.143921363950077	-0.0737580931375266	-0.168175759851786	-0.198082547408813	-0.0915367449382516	-0.207172671698939	-0.181605165996821	-0.0527385074684876	-0.174878554057387
"284058"	-0.527767164688958	-0.407869379818539	-0.367773069169863	-0.716665136027064	-0.622575729576082	-0.462229745503396	-0.498526471858332	-0.701309032158531	-0.549506849473217	-0.454951642243853	-0.614005922400641	-0.289851866993821	-0.693634497290937	-0.52400453012429	-0.684472662513815	-0.468296463515528	-0.67697628769141	-0.457075641230181	-0.630019839756369	-0.545014941202564	-0.399879754687825	-0.352087843613849	-0.51819275439333	-0.720578178702436	-0.508760072534416	-0.396935883632265	-0.495572923889961
"54934"	-0.453281747255969	-0.498920418685615	-0.710518404155461	-0.71787150736652	-0.80036232329037	-0.591527563955674	-0.690015848307199	-0.6566827910213	-0.68755456866955	-0.5445837523175	-0.714927938903061	-0.809550944927634	-0.395153750449375	-0.528318531851513	-0.683739605282581	-0.418124693222699	-0.632801115232428	-0.481422286149472	-0.601665478333134	-0.413729917644898	-0.668018470192621	-0.481640485235291	-0.362453787981084	-0.511684731004631	-0.716306564564847	-0.41167662961579	-0.591103761416886
"55683"	-0.964777322713381	-0.880121565761784	-0.9446450901965	-0.382614789308931	-0.748626822184552	-0.863103915525155	-0.879602636496104	-1.05391551986431	-0.97020481181879	-0.854276400793187	-0.657318277289156	-0.822261102767147	-1.02280329040448	-0.945630385222118	-0.942797059045417	-0.927270406625896	-0.796180726662634	-0.95038302356884	-0.923180126400127	-1.03500304519256	-0.818415922431792	-0.712944389380744	-0.991908660793845	-1.03544788250989	-1.00489655635709	-0.718491537895579	-1.09618915874756
"10445"	-0.424722330119465	-0.518614564997686	-0.601677443727167	-0.269624134348916	-0.341662070825412	-0.377124522251232	-0.336524832246971	-0.307851408545717	-0.404610846181867	-0.408246418080133	-0.346611491128517	-0.350687605813793	-0.274100032788677	-0.498869434501134	-0.419579326029498	-0.389192690660961	-0.626704363059905	-0.374605469915254	-0.389400914878579	-0.301322120919354	-0.396421327570136	-0.435078428533193	-0.557598416580476	-0.365560692279568	-0.410526124897937	-0.685383708640306	-0.527096391805199
"79772"	-0.300660513978608	-0.167592626001532	-0.230519392043116	-0.237975487853412	-0.416940846171098	-0.255639461556097	-0.262018855100835	-0.375457068708775	-0.266332404675762	-0.20221514889333	-0.32783475277656	-0.0898935502058216	-0.178739260473185	-0.143571794520085	-0.282435046181	-0.144578484475694	-0.400422426307802	-0.222226814990701	-0.29832249913974	-0.336097673700585	-0.271626387678921	-0.192028801253371	-0.179850485913076	-0.231679156742569	-0.242070327439694	-0.423701549425057	-0.213833877229582
