	"ACH.000005"	"ACH.000097"	"ACH.000233"	"ACH.000395"	"ACH.000396"	"ACH.000601"	"ACH.000616"	"ACH.000624"	"ACH.000683"	"ACH.000693"	"ACH.000858"	"ACH.001211"
"9212"	-1.07134442676599	-1.13183828746852	-1.07295885449491	-0.946989393594926	-1.05070719894669	-1.13838977242432	-1.08042885639511	-1.14695840100733	-1.20618072807186	-1.10507111989381	-1.2637112465672	-0.939282851027586
"400073"	0.164520744901591	-0.0566681470205389	0.0316053707642927	-0.143204486942591	-0.266978191928348	-0.0445757557520751	0.0304717321092902	-0.0297021461583291	-0.00923982903554423	-0.055670097527098	0.0109533460890502	-0.100829628150333
"23177"	-0.574172897996295	-0.311700546531412	-0.267056988469357	-0.303602249564962	-0.456672314503705	-0.383900127117703	-0.419947284418049	-0.37032655567345	-0.423951361546578	-0.334415474184679	-0.48155752790275	-0.527410606482887
"63967"	-0.21296755280109	-0.43992648541172	-0.417940427800392	-0.338606469123485	-0.345651121086393	-0.481958204088878	-0.282817288072891	-0.527265891134332	-0.423932453107702	-0.495968388885224	-0.456804160237277	-0.749859900638304
"1690"	0.0749340263709731	-0.230034824934993	-0.108136489455311	-0.0882899587157709	-0.0140951897573192	-0.20935514735182	-0.263364894094496	-0.134518136677676	-0.204841339573446	-0.31346237854484	-0.362657283675947	-0.154642028395062
"112487"	-0.153620781787249	-0.341505249795102	-0.287023289567998	-0.126818688777269	-0.39323373717746	-0.289254863568661	-0.415897469065032	-0.230224395304506	-0.327163328549698	-0.355906195757039	-0.260670271464424	-0.467664748875464
"94033"	-0.0995186321020303	-0.106062425757696	-0.205589544805674	-0.219488787442116	-0.0502781020763725	-0.280741330699685	-0.387382410870225	-0.308485332146812	-0.22670367803242	-0.210849890865937	-0.241755912748232	-0.240112370470139
"29889"	-0.770487524485805	-0.856404221699813	-0.831098436063654	-0.670092455484892	-0.861408598849891	-0.836264823041204	-0.925231714097103	-0.91314194150594	-1.00856952098174	-0.798337113773431	-0.921081465695037	-0.575469620319888
"54865"	-0.239724234588535	-0.151863650169793	-0.224720500285035	-5.04905772025171E-4	-0.00595612088378512	-0.274634222526061	-0.194766045281175	-0.0760223395097295	-0.337449191992233	-0.195676665562768	-0.246504068420008	-0.267817476989798
"284058"	-0.610747634940961	-0.511035745720487	-0.552127625771305	-0.62508242116691	-0.210320716795768	-0.472663300717418	-0.634489674813993	-0.348599947835307	-0.480643609021396	-0.376267243340264	-0.333861925263408	-0.442877569464056
"55683"	-0.952749662572812	-1.03571450016186	-1.20515034336148	-1.14099210267855	-1.17227028146091	-1.0119651834263	-1.26419367793344	-0.956423407054569	-1.19338426106636	-1.00681551038461	-1.160807011628	-0.981399179383744
"3915"	-0.139962546992615	0.101308238283515	-0.0264371830584255	0.19026384503949	-0.342687837541685	0.0633512698231803	0.10534000970747	0.0385598717896442	-0.00712793495012814	0.00440227015255171	-0.0552666520637528	-0.153856623077705
"10445"	-0.166575235222412	-0.548064894635221	-0.395371232585581	-0.293195453198991	-0.0511418645238093	-0.499092514664861	-0.382076036059398	-0.417820904313971	-0.155028850002042	-0.519944062547424	-0.397508848788643	-0.422331027657517
"79772"	-0.286109872768323	-0.220902492282424	-0.389361142358519	-0.362559912545336	-0.479296589904478	-0.258516372544267	-0.168423594037844	-0.202118767045029	-0.261998116606855	-0.224935015582524	-0.35337037321002	-0.297872681235308
"4800"	-0.130526897042423	-0.428169491099002	-0.16000266884367	0.0885060635976803	-0.0542014595363299	-0.153072347538586	-0.368842425315338	-0.207711702667821	-0.302726093113243	-0.134684362584763	-0.275545785441844	-0.532549744397294
"4801"	-0.561546980741609	-0.673379015639926	-0.681311950797879	-0.690389396104306	-0.779799237308641	-0.700851659065138	-0.529938602687286	-0.627495263099232	-0.584589467895549	-0.623666955210392	-0.58177189485535	-0.786215987510105
"4802"	-0.770591879259745	-0.852862567856938	-0.726505709857385	-0.711466038302244	-0.562617342807879	-0.754695595103115	-0.77274010563937	-0.906158977050601	-0.79445981231618	-0.716178264623127	-0.911790765300597	-0.912275789158378
"26155"	-0.419718208362591	-0.553975975801094	-0.468215273503856	-0.63433810602335	-0.535667477385607	-0.500836814043561	-0.520953605559221	-0.47579753119522	-0.558554176482195	-0.710190980782039	-0.689417939783303	-0.459391488420423
