	"ACH.000082"	"ACH.000123"	"ACH.000223"	"ACH.000235"	"ACH.000264"	"ACH.000416"	"ACH.000470"	"ACH.000516"	"ACH.000573"	"ACH.000622"	"ACH.000718"	"ACH.000736"	"ACH.000770"	"ACH.000788"	"ACH.000866"	"ACH.000880"	"ACH.000898"	"ACH.000958"	"ACH.001391"
"29929"	-0.147925599431707	-0.124984446910031	-0.26501472932579	-0.265228040277526	-0.262220275163929	-0.20812601954391	-0.169197785770215	-0.186224510125508	-0.271856080631404	-0.15357379456521	-0.146509942282588	0.102338707774253	-0.298706730521351	-0.246564384646852	-0.159502336636356	-0.0678541769453964	0.028143182986257	-0.302062498780427	-0.263367223057787
"221481"	-0.0519459164710853	-0.172656314595606	-0.239631974180905	-0.0466485138072632	-0.203262426885761	-0.0372746324831104	-0.13610223762417	-0.100150515412304	-0.0318931246574569	-0.133067491594139	-0.147986006058569	-0.0532422609229634	-0.0684010417904245	-0.127398147665763	-0.166452071041492	-0.0271178524451822	-0.0181133379925038	-0.211317486432285	-0.119549892766287
"79738"	0.108179359706949	0.15165249406763	-0.0401460121065395	0.0384406347549157	-0.0980268471236767	0.112201901788193	0.155180255554634	0.0394179808589475	0.174787584772127	-0.0614802833571126	-0.0526918997241708	0.0456485510452184	0.0219703151888777	0.0392562961561697	0.0189820214904611	-0.00624025371852066	0.0280636776469531	0.1880172256711	-0.08311396734699
"84688"	-0.26886263040154	-0.239649498280784	-0.181015278945253	-0.158274385249197	-0.248312903844011	-0.250980811309475	-0.231705568929458	-0.230471167415221	-0.227559062920044	-0.116348381658017	-0.190265362548986	0.0636000754309125	-0.128424598695377	-0.198824521202612	-0.253943274710565	-0.119997374315581	-0.248598520750483	-0.260257145333684	-0.0996432845209164
"388389"	-0.0186520819786028	0.146001891432246	0.0212972195917271	0.0353450177998812	0.0077872826699479	0.118046840169472	0.0693201237222366	0.0118085447716464	-0.0969909504236142	0.00324559156543931	0.0529494955904121	-0.0303366264112174	0.126204040539284	0.0469510662777198	-0.0504677618425856	-0.00917993260124473	-0.019213129915112	0.174986246976139	-0.0578302200034282
"9738"	-0.492402110119603	-0.428666287600893	-0.250685370906583	-0.351463051887708	-0.384524116698139	-0.379739896741848	-0.522436542255765	-0.398357077219409	-0.458709505132323	-0.275171675589607	-0.278069311791805	-0.241393833612232	-0.398703788774146	-0.512997657934966	-0.565364416911299	-0.447884950574031	-0.43187597318053	-0.433127580075992	-0.334868461203424
"1063"	-0.314594171782663	-0.41490379411383	-0.357355350981476	-0.258745928941722	-0.184635382545781	-0.204547395530747	-0.472946867764346	-0.339687635056246	-0.163132040964664	-0.185819704110692	-0.221083529374217	-0.149559808583945	-0.145616243627927	-0.31324881846751	-0.184087026173198	-0.283257471489471	-0.200214599185828	-0.36662906011103	-0.480993217077596
"1385"	-0.235766287181184	0.0103725140644355	-0.103118645109277	-0.0750369635532803	0.123414870897519	-0.0994394000143929	-0.219931033147148	-0.0853634764857414	-0.0752549492276525	-0.0124650765577055	-0.0272460496651693	0.0615729325266354	0.126108337844318	0.0848749583651613	-0.143668781393633	0.115588523036002	-0.0152320294079226	-0.206087010104322	-0.238021744961593
"1615"	-1.02614294657447	-0.812195441749012	-0.928482305733896	-0.901526294972186	-1.01698614469285	-0.706938735479944	-0.87649011816954	-0.770440696046566	-1.02324893877928	-1.01016827786299	-1.01014034958561	-0.879392410935317	-0.923011500545482	-0.94720104055282	-1.07742367940461	-0.706691801410669	-1.0035521063123	-0.826488885049335	-0.921813925971993
"79269"	-0.236721536358922	-0.197038222847799	-0.147491326948558	-0.168682685031952	-0.235217310661721	-0.126619264914013	-0.229564138217497	-0.199425590132906	-0.229453312602702	-0.112026141912206	-0.156774937592932	-0.00896428025979726	-0.167428329885615	-0.167731732384004	-0.179615570605023	-0.0758673076735106	-0.162146514814496	-0.291466198794191	-0.0890088366260714
