	"ACH.000004"	"ACH.000168"	"ACH.000188"	"ACH.000204"	"ACH.000206"	"ACH.000235"	"ACH.000258"	"ACH.000294"	"ACH.000295"	"ACH.000315"	"ACH.000334"	"ACH.000336"	"ACH.000352"	"ACH.000363"	"ACH.000436"	"ACH.000448"	"ACH.000459"	"ACH.000512"	"ACH.000556"	"ACH.000557"	"ACH.000576"	"ACH.000618"	"ACH.000653"	"ACH.000658"	"ACH.000714"	"ACH.000753"	"ACH.000763"	"ACH.000764"	"ACH.000817"	"ACH.000821"	"ACH.000838"	"ACH.000865"	"ACH.000911"	"ACH.000953"	"ACH.001048"	"ACH.001111"	"ACH.001306"	"ACH.001450"
"23461"	0.14771135847877	-0.296113201711005	-0.17000402621071	0.0159867920897509	0.0471935589530843	-0.133103499047193	-0.0736188724403124	0.138028479408699	-0.0665804934654872	-0.141345637160547	0.0226768111164879	-0.0499294022733666	-0.120380332888069	-0.0865243852205211	0.0400356568481895	-0.0435996788590782	-0.0681129732430201	0.118958449003093	0.0179600839928404	-0.0180901957194035	-0.0101647350139734	-0.0755495138318107	-0.151782069915458	-0.0195415319164683	-0.00190647736606724	-0.0362338854695455	0.0016474048636885	-0.0453519766833041	0.0523024983422037	-0.188366683004943	-0.0909172696105656	-0.0969811626414645	-0.0932681780090042	-0.110119878041787	-0.00408572476121355	-0.172447577271718	-0.104701382999402	0.073038675542272
"116"	0.106344441751343	0.434340233615197	0.237462631906513	0.0144449941919896	-0.0399406687367191	0.14888262500049	0.285991672356441	0.278414485398765	0.0396619031403868	0.134863001832875	0.155999812991641	0.136527378595599	0.243561717062294	0.248001628155616	0.113390711953636	0.238189659592826	0.288944545103737	0.312473496399067	0.259749894413677	0.0756300733680983	0.247247119747447	0.154395983279882	0.159899490321296	0.206314979268877	0.0631127134582214	0.37147838313133	0.392960716350983	0.201852814710544	0.110963976472476	0.365660857748506	0.179566278009657	0.209102515657173	0.266275547544572	0.197662830288111	0.199799521059429	0.196536698772498	0.184959600867495	0.0434563858766534
"8318"	-1.55595518223926	-1.39710401623745	-1.2638232591836	-1.09101182954631	-1.59272599094753	-1.48916178049549	-1.92971712918061	-1.46706172778557	-1.62491096546147	-1.5264601381659	-2.16114909160046	-1.53473124433133	-1.71071000958998	-1.52568171374556	-1.54749186007533	-1.48265392545963	-1.48178489392825	-1.43913315517801	-1.46398834037308	-1.5517756987617	-1.48199539224069	-1.48172635136817	-1.64148296471508	-1.72497387477849	-1.32421782240931	-1.47647730892707	-1.71986643966287	-1.44785285946894	-1.64557294657816	-1.68726245529646	-1.51679799403948	-1.50542886171647	-1.4445969258765	-1.37808505198586	-1.43820800368543	-1.31449165884151	-1.29156844695302	-1.38810376417442
"90353"	-0.339401447933461	-0.659075124835936	-0.178296968258543	0.0410939015396199	-0.367191328259379	-0.29225876398689	-0.311516377744845	-0.379027695988768	-0.274260355923673	-0.616551384812033	-0.109108357135166	-0.12383411099458	-0.342965558730494	-0.210447790237537	-0.392117633552688	-0.204735166717012	-0.25144239022709	-0.506398112877318	-0.234348239365964	-0.385445545579919	-0.491465440359951	-0.273525682691459	0.0521092825810942	-0.00718831651938948	-0.237877808426544	-0.432536484346878	-0.146308233558191	-0.246628697832492	-0.162623731693278	-0.27982965378933	-0.256665073293623	-0.411387772069531	-0.301537655498397	-0.370367774106869	-0.2587005641767	-0.573376225828294	-0.34009734566562	-0.174828770616365
"285381"	-0.871956602300434	-1.19105772895025	-0.884605595576568	-0.665769376293333	-0.955938410088617	-0.880623520464229	-0.593861117278272	-1.01366711879059	-0.665314827379593	-0.941807515379772	-0.535107375177724	-0.565863965497708	-0.93795274925679	-0.712966129044384	-0.689554563299821	-0.766434925829229	-0.788752100851702	-0.747247947317423	-0.880554333804087	-1.01323291846331	-0.890087451640703	-0.959223667559388	-0.666217634536003	-0.440049977360505	-0.539998908759489	-0.994632873141777	-0.913196766037518	-0.924629329375041	-0.832079233700812	-0.849665358678113	-0.882066965989183	-0.955576169823326	-0.741463737546471	-0.837893034472287	-0.933365758066616	-0.857183584201155	-0.896015933885985	-0.795349226146234
"1854"	-1.61311034675369	-1.31352329615458	-1.11419129571889	-1.20733269098269	-1.34025643959933	-1.24276454439668	-1.55772157352152	-1.69746643438683	-1.07750816767528	-1.22604982748642	-1.70792998170262	-1.18515411094754	-1.25863322415644	-1.22645330887352	-1.50814168091316	-1.18150864194419	-1.10231158895692	-1.35741754813595	-1.33724747636883	-1.38542912953506	-1.23521194797872	-1.23402837289479	-1.35648068829293	-1.33685648297424	-1.32170387152425	-1.26990238303494	-1.75421530014135	-1.14098409940134	-1.06823251690623	-1.42798474789517	-1.50327225264953	-1.0242881001746	-1.24468307988388	-1.23424777057396	-1.06232870138776	-1.19558948963171	-1.07654877960963	-1.15238128843218
"8924"	-0.634630914274739	-0.418513259381781	-0.32814197276256	-0.00282442857393882	-0.365371265794565	-0.245736113258615	-0.173270806321168	-0.633108470580151	-0.15153830881831	-0.157263656876821	-0.35154136148048	-0.229357526922288	-0.128556259180146	-0.095629982456546	-0.0494323598036689	-0.256889163499288	-0.277150678360502	-0.515386524421388	-0.266134131902611	-0.225356350404787	-0.210078545330856	-0.365073417000339	-0.155632401317792	-0.157336181742936	-0.472764738240719	-0.459591303204553	-0.330104343451989	-0.279269557010968	-0.153846560530106	-0.556457274126524	-0.0145833103545553	-0.321831917713553	-0.316108712349232	-0.431297225074302	-0.234328675117609	-0.275674697486931	-0.272690294596904	-0.206325472855923
"26145"	-0.19172087252745	-0.31638580536673	-0.190972419462661	-0.00464485475228107	-0.223833571701308	-0.079269158101626	0.145703377105838	-0.38685508173807	-0.00949809286954288	-0.142118124968202	-0.21992792278498	-0.17328621704889	-0.116554094475281	-0.0898876969418938	-0.166103156921228	-0.078498783775561	-0.144889748823649	-0.228339535762053	-0.181493382287704	-0.145960359770529	-0.249685230201561	-0.172147429061409	-0.0674938159511565	-0.0235824788378528	-0.0600521986088182	-0.268980696917174	0.180832399147352	-0.180335093995555	0.0704283559887598	-0.0706820474284893	0.0105281064131513	-0.177467072688376	-0.15014939459153	-0.250501069271693	-0.185995907219795	-0.158156299603214	-0.0927763027297005	0.0224724275954302
"57498"	-0.186041936870387	0.331732194167793	-0.0679084440340392	-0.00858846596664355	0.0071231881350621	0.0333259089553528	0.0846572339216192	-0.533411552959239	-0.148395899174424	-0.0440479782799626	-0.00236829464491811	0.048564731826385	0.0917309722314318	0.0505876687208721	-0.334328349270151	0.0912411136548077	-0.167046252349186	0.166269354331762	0.0543513058292756	-0.00768780991093358	0.0840468754548968	-0.0512053560083558	-0.0936797669743052	0.00555408851738748	-0.0444873909768068	-0.102647420208423	0.162694642413778	0.0911860092279274	0.0111884162770608	-0.337453481551304	-0.0276300312400602	-0.0526806438615834	0.0143005458118054	-0.00682790589620277	0.120420510898187	0.0112328121881244	0.0282039817976486	0.0695353035075758
"22916"	-1.72133168715976	-1.54346371967567	-1.12162960773479	-0.929846159839985	-1.66585126644016	-1.495979362074	-1.5661496983145	-1.69533225047338	-1.30401018274624	-1.12849390891122	-1.74174125630337	-1.41122433291847	-1.49908921497579	-1.39800174088254	-1.42174076561527	-1.41785967669252	-1.38121181810071	-1.22552205553537	-1.63092377944028	-1.26004155084542	-1.46814205962932	-1.02767547023831	-1.41685096540712	-1.56321444873119	-1.15760229735891	-1.48271257246799	-1.60559911738075	-1.49313757874515	-1.34046383397994	-1.47478389565154	-1.69744705867291	-1.44609767505449	-1.4151239229786	-1.43206420701801	-1.15171114418812	-1.48196924396964	-1.175696945283	-1.42388407835244
"5111"	-1.88724469137687	-1.56782592299872	-1.45202316404157	-1.32032135585817	-1.5436461969625	-1.37243025930867	-1.45213163079083	-1.61949192258732	-1.6174385982366	-1.42241501724133	-1.90222278478988	-1.34126188593458	-1.59007793652798	-1.55367739717008	-1.46946221152219	-1.45854263238411	-1.57038986971539	-1.41424967996819	-1.48062028025584	-1.51172968340898	-1.48047248291554	-1.43317573016333	-1.61663628941977	-1.80567687127933	-1.56222129383483	-1.52143179606219	-1.74823051581424	-1.32053326927328	-1.51232102480085	-1.74098240810534	-1.85196542540042	-1.54149217096867	-1.4059528213968	-1.27817368425156	-1.4541531080395	-1.22519660972764	-1.32047055361941	-1.45230011181842
