	"ACH.000009"	"ACH.000013"	"ACH.000021"	"ACH.000022"	"ACH.000047"	"ACH.000053"	"ACH.000128"	"ACH.000143"	"ACH.000148"	"ACH.000215"	"ACH.000232"	"ACH.000243"	"ACH.000302"	"ACH.000308"	"ACH.000329"	"ACH.000339"	"ACH.000381"	"ACH.000415"	"ACH.000416"	"ACH.000452"	"ACH.000467"	"ACH.000475"	"ACH.000480"	"ACH.000488"	"ACH.000507"	"ACH.000517"	"ACH.000556"	"ACH.000573"	"ACH.000584"	"ACH.000601"	"ACH.000618"	"ACH.000620"	"ACH.000621"	"ACH.000657"	"ACH.000671"	"ACH.000683"	"ACH.000693"	"ACH.000694"	"ACH.000696"	"ACH.000714"	"ACH.000721"	"ACH.000747"	"ACH.000758"	"ACH.000823"	"ACH.000837"	"ACH.000843"	"ACH.000848"	"ACH.000849"	"ACH.000851"	"ACH.000856"	"ACH.000862"	"ACH.000866"	"ACH.000869"	"ACH.000885"	"ACH.000906"	"ACH.000910"	"ACH.000913"	"ACH.000921"	"ACH.000924"	"ACH.000926"	"ACH.000932"	"ACH.000936"	"ACH.000941"	"ACH.000946"	"ACH.000947"	"ACH.000948"	"ACH.000974"	"ACH.000984"	"ACH.001028"	"ACH.001038"	"ACH.001119"	"ACH.001151"	"ACH.001163"	"ACH.001275"	"ACH.001368"	"ACH.001523"	"ACH.001554"
"29945"	-1.01961466741958	-1.07524280303557	-0.912185571248531	-1.12858668879412	-1.14262247857206	-1.16656302304005	-0.83948097128149	-0.992104801801219	-1.39567397615446	-1.01658217867154	-0.904600676668765	-1.10909966828289	-1.01054629695254	-1.15282506095845	-1.13316499318278	-1.06562551705871	-0.985699377088386	-1.24014996865171	-1.12669540691383	-1.23243428600061	-1.01545412188387	-0.996364802301995	-0.734567827994849	-1.05946963593961	-1.05875996603594	-1.15215150082262	-1.03460804823572	-1.15008271415275	-1.17656470141711	-1.0009389122918	-1.20351363152059	-0.95210961765063	-1.1388504102578	-1.00907275217918	-1.14313050457551	-0.94441443363192	-1.16757566099979	-1.01492323075575	-1.09293783051716	-1.15661753134458	-1.0753439498848	-1.14000433535539	-0.941051502560685	-0.962830630361333	-0.982800500607025	-1.1626209663107	-0.910885527504235	-1.01998976459352	-0.838481934092939	-0.905730955520962	-1.26879967402299	-1.09962421938727	-1.25851223635045	-1.19026735334436	-1.03032932067917	-0.999103701054998	-1.00209943285017	-1.14197131201007	-0.921247621009794	-0.993005461646136	-1.01477378518755	-1.07745139375106	-1.31152457314641	-1.10388258037377	-1.18326768972388	-1.06921475119832	-1.0023037699688	-0.996484786732004	-0.916190391257992	-1.19028038316862	-0.877901307048763	-1.1043225699177	-0.965255252300951	-0.928495549333861	-1.00134951544643	-1.26368371793583	-1.12142456723565
"79722"	0.0673837053598994	0.0410835676752544	-0.0476479333671331	-0.0196460426354058	-0.052410647036068	-0.0574528351990645	-0.111012084372755	0.133748328017062	0.0258016775267717	0.00862748148246812	-0.00273482793659886	-0.0909404695463576	-0.0336878639994364	-0.0558840566920493	-0.0775014851392844	-0.0199724369762877	-0.00186349732944158	-0.0834810807847994	-0.19103779121105	0.0908872012735665	0.0489307858574207	-0.0414400536125457	0.0876087837329829	0.00745201391902028	-0.147726964201943	-0.0352495904941417	-0.0843649046347693	-0.029352530844392	9.97312748616263E-4	-0.0196986824623377	0.0748131370755303	0.0211806816402659	-0.0465503791806613	0.0293448672602215	-0.0641361407912558	0.0307687694158183	-0.0228940004002991	0.0333892143234948	-0.0512999798401256	0.0490266276281337	-0.031917239593689	-0.0148946070972719	-0.0862039628343162	0.0392883757765308	-0.0806606296298967	-0.0542779492046359	-0.109378728192272	0.0765609256237375	0.0374157396936502	-0.104562451052167	-0.137620829601902	-0.0784090195235777	0.0612264980624464	-0.165276762003565	-0.0776678354125391	-0.0149220474702219	-0.045099078457452	0.016596916442257	0.0648288878447475	-0.015573203263468	0.0249212803893034	-0.0132530423861934	-0.0126943550890428	-0.00407893009275175	0.0302308241282284	-0.0623496099318646	-0.0322915203716049	-0.125467765817019	-0.0510969331930852	-0.026226705041647	-0.0702372785378324	0.0296197895606187	0.127706470898756	-0.0263997186699887	-0.0753042174718879	-0.073716580282638	-0.0335971001906921
"51374"	0.0896115852562147	0.154339628208019	0.125086269000015	0.0878547051680702	0.16344351453243	0.134506449228972	0.0114322209341664	0.12502377838723	0.164206497501687	0.0590466460721145	0.112213129520732	0.0249869399385529	0.100511712324801	0.074383358753431	0.144478759746319	0.0993811104800972	0.0976256882833885	0.0642069946780375	0.118842764433622	0.0949058110424862	0.0180120370978705	0.17872334218179	0.0947027425378384	0.0684073243187514	-0.0129306713212739	0.0349135899266689	0.106673118455404	0.135013317505416	0.133754274173651	0.151991455077773	0.173163966850581	0.138576844295406	0.122459972601142	0.129555663578083	0.124383388596908	0.0444652032622875	0.11930974708516	0.0732745928360978	-0.0257821149041853	0.0512524003786346	0.107808591815248	0.148220193539505	0.135260146373683	0.0676518144055606	0.076493560158016	0.0174516928808518	0.0921637267426847	0.136588742209065	0.0983262749893326	0.0776420196521694	0.0763851361789763	0.115966939057271	0.148298592953086	0.170503136525866	0.0962572470259685	0.0228101622711732	0.134031733175909	0.181101419034111	0.0639843304891477	0.12908997080436	0.13770008323174	0.17000559039941	0.152967617228138	0.138376032592798	0.0836591302788653	0.00161168185241412	0.0591329968722534	0.181812831626707	0.0285986009400655	0.150119637388345	0.121730909726449	0.03319240496813	0.121614074138077	0.171745913620556	0.111074736998661	0.0820366163622338	0.120363231959916
"116071"	-0.0947312389465931	-0.175388989400744	-0.3052160843968	-0.180175221182517	-0.250905126168986	-0.222591534226715	-0.102743324753161	-0.0813114036549442	-0.248683178880894	-0.102938528054502	-0.177757024922996	-0.190965752337873	-0.177426623942584	-0.265318155631749	-0.153217695715898	-0.168174535530735	-0.397134285403791	-0.35403635411021	-0.199007902169507	-0.268048033413748	-0.218551763247207	-0.277136042062441	0.0181160995285333	-0.205561528272782	-0.303176316048679	-0.212224447042144	-0.204720486973784	-0.202315086148745	-0.226663955696642	-0.182279733120206	-0.251354232911932	-0.111902959515183	-0.235367537281555	-0.237776933944705	-0.229914786124885	-0.242038337481411	-0.270835734593384	-0.248667462178053	-0.214765890523015	-0.197644863414988	-0.189883822275141	-0.0944489571925388	-0.25149594600391	-0.222589416569005	-0.252962292713157	-0.251709373527875	-0.211230396254062	-0.160757754684602	-0.0946440656746997	-0.425495989948959	-0.0757976974760728	-0.0203850063948999	-0.293320595892242	-0.231827614465659	-0.301228771594651	-0.161492358988958	-0.125479590434183	-0.351126607740414	-0.0793700227824137	-0.118854004681004	-0.15241224648038	-0.295879439846279	-0.172527533432872	-0.211580354262731	-0.140180409878828	-0.259928580897649	-0.246032934559438	-0.353415466640613	-0.130233652874866	-0.238578256552499	-0.401024336882143	-0.20007286260916	-0.273569178571129	-0.1137470069724	-0.201516141414278	-0.194247600554572	-0.194564532503147
"55702"	-0.925978285459122	-1.36830607686603	-1.14950940396061	-0.987702172131903	-1.12950428752871	-1.17330115772525	-1.10366985275739	-0.953874964165422	-1.05992410901768	-1.19554201079011	-1.1905738909123	-1.11897440955163	-1.31888147774779	-1.36936237956721	-1.01139035661576	-1.14199447444556	-0.880915816494584	-1.41357332663381	-1.23651143307878	-1.28402731387196	-1.01627516815816	-0.971043654354135	-1.01405681287779	-1.11920313254024	-1.19446319705511	-1.1635223213005	-1.13788073229537	-1.3784861006667	-1.35159357784653	-1.19533238266352	-1.2408578900134	-1.28241162312534	-1.2041814868637	-1.23181211799784	-1.13964851360361	-1.03916971635675	-1.09568792134271	-1.18668096002416	-1.21448174938961	-1.09187032912298	-1.20947653907028	-1.12380861309336	-1.26873602102753	-1.06765410690456	-1.10553834853637	-1.16217486561948	-1.20636766837533	-1.11834611139077	-1.08062247295493	-1.02793600806128	-1.13126994598494	-1.26996436347054	-1.25257465130585	-1.26527373049254	-1.15413341988443	-0.948509783337304	-0.998103412143819	-1.16465069575693	-1.03431057121171	-1.01813512682385	-1.08824856606222	-1.01416427171489	-1.41318428715096	-1.02312508577697	-1.2500107365474	-1.10631387514863	-1.22054125260253	-1.13863654685722	-1.07468685294991	-1.11051356025567	-1.24111122513023	-1.16892721504377	-1.07093276055044	-1.05038770775105	-1.29062793984405	-1.11794754507176	-1.07689854252617
"8318"	-1.38502161901977	-1.70204438668505	-1.09987300622718	-1.58297088134348	-1.5633198739126	-1.4522031210553	-1.49871041971464	-1.32966755730366	-1.71269749156692	-1.39685644266179	-1.53284628267249	-1.50380681633472	-1.63362149017683	-1.61471951830891	-1.45946399963983	-1.3627095524406	-1.45505506744376	-1.42654723409963	-1.47355931325081	-1.58035343485969	-1.53574105580735	-1.46471374936743	-1.37654155100774	-1.42241798220893	-1.47234526951961	-1.4429305216993	-1.46398834037308	-1.62873580963401	-1.43630633283226	-1.43807891996793	-1.48172635136817	-1.35213008581239	-1.46156844243899	-1.51964521381872	-1.58635700996657	-1.43070431172854	-1.36361657773163	-1.42791340183557	-1.48711987261768	-1.32421782240931	-1.45429148272219	-1.5559459666483	-1.41945371884412	-1.46634891130622	-1.51526514782275	-1.40809262852467	-1.61862430510049	-1.22454564592175	-1.47074742876722	-1.58074223050546	-1.63986890284171	-1.49572199899951	-1.68634346225925	-1.46297437393571	-1.44117661367171	-1.45344294158128	-1.49058554600884	-1.59450936756288	-1.40525842498076	-1.52805167025412	-1.21238684799869	-1.29469278647464	-1.77814245948157	-1.39833866045995	-1.68748416453932	-1.5812956687866	-1.44840230650824	-1.30000882493869	-1.33659161397728	-1.50681841435806	-1.20926986493838	-1.36974305164864	-1.50335899355352	-1.35398429876141	-1.66546347628332	-1.65109831166577	-1.53970839396672
"1111"	-1.16000538796094	-1.36220904509984	-1.04070406410285	-1.03318798895896	-1.14264430460981	-1.18323847061616	-0.812377519145759	-1.37316010137221	-1.37153817781376	-1.27718369405183	-1.2401211966059	-1.17903921194775	-1.20597625641324	-1.37415409966018	-1.23458705474704	-1.17926651197275	-1.02453642943106	-1.42950369730975	-1.13036961252034	-1.50073854482391	-1.03031928496189	-1.38341488561688	-1.13302075977904	-1.10202098369211	-1.09618312954975	-1.24111485342774	-1.07539353115093	-1.51413635866272	-1.37153044626845	-1.17535598607388	-1.23419093838346	-1.13482938270376	-1.3788813254132	-1.22409928637263	-1.10254990438544	-1.37496904979039	-1.23687368111427	-1.21462290273715	-1.12123631267344	-1.46596892073495	-1.21689606007743	-1.15804695691425	-1.20639921735588	-1.38391484966018	-1.23679329482814	-1.40753149075471	-0.877227493026842	-1.17240889823547	-1.26913283300299	-1.1740714943064	-1.0889340204963	-1.24166468916907	-1.46621323572516	-1.32607018574023	-1.34133558479348	-1.35817350814078	-1.34783892571549	-1.18883601590493	-0.812391637721923	-1.09206046274842	-0.996782354163194	-0.898020549641479	-1.53022235265681	-1.17628152187947	-1.256701148812	-1.09054691472671	-1.20486148532722	-1.22926081734684	-1.18091766958879	-1.54658034099944	-1.13899744024904	-1.14553267136414	-1.3200054369492	-1.27097922556272	-1.28910503356046	-1.12896430046746	-1.4204047286438
"10523"	-0.975199856723142	-1.07144836022998	-1.05129086874155	-0.789596641876658	-1.08915350563209	-0.882795384559058	-0.827973167764499	-0.899134926046011	-0.971258555396663	-0.847896344988907	-0.854079253547034	-1.01949486916392	-1.40617436258187	-1.22087415748458	-0.71574698689698	-1.03127109658388	-0.846954364476751	-1.03988803661386	-1.0782902026739	-1.2603250583587	-1.04087859843464	-0.953215847028157	-0.86737922402337	-1.02714614816938	-1.12383268601693	-0.894238926184085	-0.944778588757044	-0.980835607609927	-1.04837878858031	-1.09240832105622	-1.06287497359527	-1.12955805169172	-1.22613076047118	-1.05352808150917	-1.13269070844357	-0.981365509640716	-0.925860360752774	-1.05237442526505	-1.09601776858692	-1.18875618739655	-1.09065736019113	-1.32516464870268	-0.962734659287803	-1.1652678734675	-1.01049307737792	-1.12657058913483	-0.971028610997727	-0.968313070086103	-1.08695506106304	-0.90909436117149	-0.845001440808865	-0.920328105818407	-1.064365758449	-1.09424458550609	-1.03641899840267	-0.830570761037043	-0.990796945369028	-1.04684112454912	-0.947934450297288	-0.727555663808913	-1.03631306456683	-1.01481419118142	-1.48648690711396	-1.13518612085867	-1.13029413879025	-1.02710891115368	-0.904536355007835	-1.07466201270096	-1.0060526562215	-0.894007669397113	-1.15502552250352	-1.14190835937502	-1.16864500302345	-1.07397096271946	-1.10640884923633	-0.882569724866081	-1.08658629817953
"57019"	-0.674244512016414	-0.942461830238418	-0.806761385739372	-0.661969803933081	-0.805553542382873	-0.80866047925883	-0.657396592713005	-0.938155927050506	-0.950089063409502	-0.932888749205115	-0.836424792339879	-0.74455878542192	-0.925708079947639	-0.764595980040573	-0.850253709699657	-0.978721285891097	-0.73496894051978	-1.00321665866998	-1.0093107783444	-0.955009575450772	-0.657027075718047	-0.932531213455362	-0.941398004812063	-0.904699145677141	-0.845585840488867	-0.921116620681951	-0.691260061941022	-1.00460327671701	-0.738427805008307	-0.834523633815897	-0.860617314896982	-0.790999407413992	-0.969126438107424	-0.828294891082587	-0.71036642533301	-0.71924547575571	-0.854658533941883	-0.644506211607694	-0.999642200626738	-0.785936585945256	-0.63502015162549	-0.905714081391916	-1.20473840528381	-0.830522605135321	-0.822333829265778	-0.850822818894452	-0.801853147697933	-0.950909353555176	-0.960456094137476	-1.08583156629338	-0.683855052658283	-1.08916851681039	-0.864272408219056	-1.04057123370934	-0.715079184914344	-0.501212012433485	-0.855084223211145	-0.915269158460422	-0.655172684341453	-0.726473952042035	-0.799055712398706	-0.989591801786239	-0.846840719803556	-0.875467601901548	-0.880318174640933	-0.904643504282156	-0.929993335114999	-0.821845614913924	-0.651190594826575	-0.841047163902578	-0.924110901966663	-0.986335706107638	-0.914686360902298	-0.833134705979235	-0.902452737083216	-0.865930360821976	-0.922737665357637
"29097"	-0.776596992854113	-1.0361244974148	-0.980998467558388	-1.08876489141266	-0.940757039922553	-0.943856320409388	-0.756307311959224	-0.930698448165356	-1.11499699340283	-0.942276645969436	-1.03868154719087	-0.87097975367984	-1.11853155275305	-1.02824277340963	-0.967019123784843	-0.990617340286038	-0.737939322042803	-1.17026312163686	-0.948375937982477	-1.13864179678998	-0.863445188602854	-0.986512741366213	-0.730453774864202	-0.834513775192076	-1.03881617754141	-1.05656901766246	-0.847051369650884	-0.934322997909214	-1.01842753141236	-0.830688691410218	-0.892184846282808	-0.906757397386999	-1.08548260597363	-0.928620703003748	-1.02079979805173	-1.08147883780131	-0.777036066301153	-0.843924640044385	-0.821917925815043	-0.733410545075886	-0.976904926558164	-0.909288202643556	-0.914904519448224	-0.746868150813066	-0.960745286483988	-0.915966228685437	-1.02599979771588	-0.950483842815767	-0.833530901187595	-0.849322196381409	-1.09167595051152	-0.919186091938898	-0.814947404168193	-0.823654537999978	-0.908876080205969	-0.970616497924667	-0.967416950373824	-0.698901998625024	-0.77970060943384	-0.76029665950322	-1.04390140320758	-0.886103533049671	-1.12844295991127	-0.903105427077679	-0.891146455098149	-1.02427274593114	-0.914181269038974	-0.955790616592751	-1.0063301201558	-1.06633422243041	-0.861574948729109	-0.895555762408121	-0.814612190867841	-0.967687395434508	-0.97583599221291	-1.02888576496673	-1.03257368065648
