	"ACH.000045"	"ACH.000113"	"ACH.000198"	"ACH.000259"	"ACH.000339"	"ACH.000362"	"ACH.000475"	"ACH.000488"	"ACH.000527"	"ACH.000768"	"ACH.000770"	"ACH.000827"	"ACH.001735"
"7920"	-0.16425302851068	-0.167866366952071	-0.266381645824182	-0.0940628937748191	-0.160217949229687	-0.329629508413129	-0.102658244828759	-0.136891346536541	-0.20995153481083	-0.143239289188045	-0.159731839346738	-0.167081740393962	-0.176048763886296
"150209"	-0.110769249505241	-0.221568527298304	-0.266097838654427	-0.176871845494654	-0.202856898359755	-0.115076164955973	-0.147704811148483	-0.172684925995101	-0.116289966582628	-0.207262839178201	-0.174977278521794	-0.184621788963018	-0.302894331543814
"382"	-0.338153771579579	-0.284259904642365	-0.419615908748485	-0.122714018745431	-0.30248020062347	-0.427154327264364	-0.243764339647133	-0.346901867510869	-0.445824440643759	-0.243671124783835	-0.507248383004097	-0.222234020470442	-0.237080662449574
"25855"	-0.37661785680891	-0.211210710265347	-0.468905822613393	-0.235750771390707	-0.292992347529724	-0.543697765728426	-0.28365442553274	-0.383427516030088	-0.330002293036295	-0.418483281595261	-0.550606931421314	-0.205059755459988	-0.363088032092263
"7862"	-0.466783698576913	-0.659245025708956	-0.767174154976872	-0.254322967926818	-0.429513591845306	-0.595620350615832	-0.224538904168176	-0.414801629686794	-0.290151239362451	-0.633832079677774	-0.677114925364034	-0.444956622729017	-0.401958841304927
"629"	-0.255769589966005	-0.322493577346774	-0.291054652714625	-0.285544520711215	-0.280967260675333	-0.383052300813529	-0.284933872389365	-0.278483935903623	-0.234049462530088	-0.215678570399281	-0.254453771697497	-0.271583490389726	-0.273066242701777
"79145"	0.11170919132711	-0.0826388969873023	0.122523754109576	0.0612056911862127	-0.00978469243078565	0.0321428971565021	0.0188392575218376	0.0667176718505377	0.0588136598062136	0.0492493384474205	0.127196899857636	0.0158431437998015	0.107887969403885
"8694"	-0.0112913136094887	0.157457100863789	0.103599543089151	0.0493393392561933	0.0178527945579559	0.0114680635457678	0.0166353863314572	-0.0450623972087683	0.0260762175653353	0.00905390599567212	0.115474309880828	-0.108982750490611	0.152698976463459
"345930"	-0.33517309712779	-0.357151138755013	-0.322655885079246	-0.331470746183446	-0.401668505894211	-0.224035177125548	-0.359571632029665	-0.339432289953441	-0.238027863761347	-0.395634397565689	-0.452689710710034	-0.306985171354409	-0.413376719212486
"8817"	0.0895837406635164	0.0336779010990132	0.0833825315394988	0.0922572941668353	0.0427201275203736	0.174661903488659	0.0663632834771029	0.122528508620059	0.0761504829555436	0.0644346192544345	0.197475339859782	0.0865463969947102	0.0981332006774232
"51659"	-1.58243938303195	-1.29653127709174	-1.45631929514412	-1.62327480408629	-1.51903777750899	-1.6130119024045	-1.59826684701396	-1.2589718333692	-1.38543264777521	-1.62884289721213	-1.62192350908705	-1.40467798236981	-1.46687951042277
"123688"	-0.0827694869170909	-0.0945784900468228	-0.207481733201455	-0.0645324502780532	-0.0282188642346873	-0.0981895127764967	-0.106509477013839	-0.179543993767945	-0.113963092180125	-0.150361998302017	-0.0195496068137155	-0.112207925409464	-0.124863645511862
"3746"	-0.259789408545363	-0.156103093288183	-0.225770169307712	-0.255218819756091	-0.29253119799747	-0.211135195909251	-0.187383713780762	-0.176655531810874	-0.263104936634045	-0.188792254719905	-0.194349599655229	-0.288889390166005	-0.202259089875093
"3853"	-0.345120433945011	-0.302791271654209	-0.442597928635074	-0.309526445371896	-0.423690078559263	-0.340144232924983	-0.289032436365648	-0.284646517676684	-0.315908962079627	-0.322039457690198	-0.378869771643423	-0.269173836074625	-0.382099382684851
"84695"	-0.149711482990504	-0.102495444922842	-0.174032879064382	-0.137188822887873	-0.0734094994891981	-0.180171219596229	-0.119360930163631	-0.21992294543097	-0.189188514196603	-0.122926262020585	-0.196817627829875	-0.115288797327953	-0.154398945045726
"84246"	-0.609271348681744	-0.607072794809189	-0.723544938408043	-0.663739894110335	-0.578232715585264	-0.567866690063956	-0.519892469680907	-0.706975625224591	-0.589825477660113	-0.466565094047879	-0.790233638320753	-0.698456608611422	-0.723906386635701
"219541"	-0.654651302957206	-0.533704000043552	-0.603069945816098	-0.657397775714403	-0.695343122795238	-0.542616499782607	-0.597490758247951	-0.487896896424253	-0.723796260301762	-0.535044571475677	-0.572706070621782	-0.652853577572114	-0.758850222879466
"64428"	-1.20599845987566	-1.17912953291243	-1.26521791682541	-1.29672321036894	-1.12926589917982	-1.37228941293412	-1.16375980461438	-1.15146941133368	-1.23750221018663	-1.22218813753826	-1.24664034613175	-1.22476224845609	-1.21763253452024
"9315"	0.221339082665677	0.191704682016785	0.230196218018902	0.252775201400526	0.127595494353327	0.335419437056151	0.205441310101805	0.279628327390362	0.204998838531601	0.156818624263272	0.244234186960078	0.173183058453473	0.254170576480717
"390037"	0.235085231853736	0.183476604758413	0.244964971160649	0.186105812639811	0.267835094162639	0.268392977773686	0.20865319754065	0.281197847089277	0.182930685488177	0.175743975290536	0.253124531342619	0.237982487413609	0.238065089659506
"219487"	-0.0869818166489514	-0.0577826233968061	-0.212507424829242	-0.088853360204068	-0.0970611321716051	-0.106040875353334	-0.103700751122695	-0.00225167532355398	-0.072324205486737	-0.120771819986603	-0.050970008837429	-0.16368397631471	-0.128846918171545
"5202"	-1.42312529393571	-1.25136975351297	-1.45771183972874	-1.39479156271932	-1.30205074696405	-1.1236896401592	-1.29375071508877	-1.30282173865197	-1.27457281523404	-1.19734339281936	-1.38236122866799	-1.30335289836325	-1.33675762263693
"11243"	-0.893021986131839	-0.896522406057502	-0.948801938919193	-0.980737156970459	-0.966282153312866	-0.970364278581576	-0.872406745963055	-0.865318337313998	-0.904483778771262	-0.902604430889835	-1.00964764856108	-0.792851203788147	-1.0343420896717
"116729"	-0.108896343803037	0.030124069792364	-0.129120944919049	-0.1752470258571	-0.089195608748605	-0.230627495187663	-0.10256965857707	-0.101714814567801	-0.119516657723332	-0.0812730323823691	-0.125355065826176	-0.107574579475729	-0.0899166145221487
"5709"	-1.20313856825525	-1.11156793915388	-1.31136643364457	-1.15739527853977	-1.19750157452579	-1.08364658762374	-1.27865704391135	-1.16511829533591	-1.07554121027364	-1.13601568594808	-1.30735645535569	-1.09457764128718	-1.13110165581435
"5901"	-1.90445197544471	-1.87169294337664	-2.04127338251535	-2.13219519296299	-1.80266614524697	-2.04134800681455	-1.78604437830121	-1.78392529135875	-1.78595185770404	-1.99300477995336	-2.11786780290696	-1.84535685436426	-2.03961824280118
"10633"	-0.157523689549046	-0.191175202679475	-0.289020647752331	-0.231710332863869	-0.184685197125046	-0.261835282706211	-0.159356577697046	-0.280220300213203	-0.249077127877736	-0.257079345856202	-0.169520962807512	-0.239508510946425	-0.361529029039801
"64783"	-0.312575493161178	-0.329101302931907	-0.507145908423022	-0.330535490744964	-0.20401626876312	-0.634898510977377	-0.516845909047977	-0.388640068144254	-0.347991863079852	-0.439680106458693	-0.273835261906563	-0.29786105925499	-0.448336813262732
"6167"	-1.64152227487885	-1.66310062376058	-1.7247255245442	-1.83997968779567	-1.7236107634022	-1.84087648040671	-1.61199091866746	-1.56629963956112	-1.62608494733097	-1.70314781809501	-1.75248404044041	-1.51986698587419	-1.81305644419054
"6224"	-1.56708294475261	-1.53299162207602	-1.50232440104781	-1.49615763869959	-1.54019883390519	-1.44579324831438	-1.48268150486557	-1.53867913220982	-1.37711229989443	-1.54152322958321	-1.60132394199589	-1.395749266596	-1.56193194950156
"27079"	-0.264125578050279	-0.201190076973117	-0.349075584635784	-0.214939578971413	-0.205278849128996	-0.182803018685282	-0.108081534751935	-0.246956336382912	-0.19292641132444	-0.150515780780579	-0.210793428792945	-0.218095586613741	-0.23769661444864
"6301"	-1.57321079988789	-1.57161820830199	-1.61481900053728	-1.58395443724103	-1.42247840734037	-1.52512425770753	-1.48363930522755	-1.40979580298302	-1.59319883325654	-1.44771042449649	-1.71340458433294	-1.55970053071112	-1.64569183377001
"399694"	-0.083637846884818	-0.0728243851777362	-0.186516575610345	-0.124695370384784	-0.134942877881421	-0.119638765545299	-0.00449487804180265	-0.0701983955844748	-0.114197079914317	-0.039399036998768	-0.192910304000488	-0.0586893742174436	-0.126291308061624
"10786"	0.117211806267973	0.135752209178364	0.190902675866756	-0.0110531214327387	0.146669708520212	0.113453049711594	0.134548277304498	0.17250296944323	0.113518648007802	0.18605888306096	0.0746359722854079	0.122548603181591	0.0821340503577623
"84138"	-1.0231426572503	-0.97693029326188	-0.913265929345101	-0.930798107055404	-0.968194223878167	-0.912572981124754	-0.979266233479622	-0.982162468415682	-0.965780396141135	-1.11692390296167	-0.924317988215222	-0.995156498990647	-1.00898415848496
"6632"	-1.44690563534093	-1.48704394009863	-1.54582284552531	-1.68813380504415	-1.52176391078751	-1.65221590780291	-1.6224784960827	-1.47684139649254	-1.54122584146393	-1.56432878462981	-1.55753572583253	-1.45591106641088	-1.48269923915813
"503542"	0.0439051409063787	-0.0817405994101716	0.0848010641998173	0.00914447810467646	0.083408625874276	-0.0784550802661462	0.038433740620237	0.0208640709191315	0.0461402567089087	0.0453918418547278	0.0370438070089115	0.0638802352806729	-0.078736343137972
