	"ACH.000009"	"ACH.000013"	"ACH.000021"	"ACH.000047"	"ACH.000132"	"ACH.000148"	"ACH.000248"	"ACH.000272"	"ACH.000318"	"ACH.000319"	"ACH.000387"	"ACH.000407"	"ACH.000480"	"ACH.000486"	"ACH.000620"	"ACH.000638"	"ACH.000694"	"ACH.000696"	"ACH.000720"	"ACH.000721"	"ACH.000747"	"ACH.000782"	"ACH.000785"	"ACH.000788"	"ACH.000831"	"ACH.000843"	"ACH.000849"	"ACH.000866"	"ACH.000905"	"ACH.000941"	"ACH.000946"	"ACH.000947"	"ACH.000948"	"ACH.000974"	"ACH.001038"	"ACH.001496"
"112616"	0.194777200202025	0.200485506304087	0.214510188700468	0.180272429395861	0.175201684743276	0.176038819793358	0.150658587818655	0.149242287591762	0.132803217597992	0.20521865597733	0.204855428317539	0.149156206053524	0.127924905858676	0.243529029225149	0.203325552147732	0.165713102756985	0.23331666023354	0.144845447353558	0.200336529291565	0.204133145828546	0.234968636128865	0.140868909340849	0.205270561680284	0.163233463626647	0.204110551265128	0.23567080382212	0.196478599046523	0.196408960154259	0.174978482190347	0.212959590192297	0.165465495639989	0.203693784176216	0.256106933709421	0.126898070171627	0.123308881620094	0.162647629370043
"4253"	0.0136094668414109	-0.0733908393167342	-0.0419573718503029	-0.305762938553549	-0.174835996556992	-0.165947944997282	0.00657257030535406	-0.0670874459334057	-0.00430945510440597	-0.0386775421914757	-0.0386473861501078	-0.0643801133789203	-0.112335680855988	-0.0501498657622723	-0.0870199920566485	-0.0363769637653217	0.0580970748811503	0.0590580928295008	-0.0761817528931836	0.0240288000747212	0.16141223377548	0.097771685088866	-0.0261644608097599	-0.0376113555915174	-0.0201699836521714	0.0305864107747499	-0.101115100539976	-0.223575026662878	0.0272988739688753	-0.118157913026785	0.0245233904169105	-0.0499975433122727	-0.139565797189779	-0.0377511662715571	-0.0423852509599034	-0.0243753918081752
"1667"	0.452112958348062	0.28255187435737	0.35254980985075	0.212926913232884	0.255849714380297	0.28816117653878	0.23782711161627	0.246078779088319	0.475844484910099	0.339725239527355	0.317790819711217	0.325123643721014	0.378173018819578	0.221023030956888	0.313950014374744	0.408311844342323	0.298084525545678	0.269936932228773	0.381084234175867	0.226149832023045	0.250540115376814	0.236827627171428	0.195687870156685	0.301925867003592	0.340198469168873	0.309557636275133	0.275801434364898	0.321820653560934	0.365147246229817	0.407890107483516	0.243132446060239	0.325668808686508	0.417717147175133	0.228701785328246	0.293298603263524	0.343760658209259
"1829"	-0.0744074637161204	-0.103072752075547	-0.0421641981597054	-0.130022982315898	-0.117803529455075	-0.0437599816168281	-0.0726623561246967	-0.0638400578857593	0.00617608654112958	-0.0262572217168126	-0.0642827658669162	0.0519196877710546	-0.124823087473803	-0.0260512935827651	-0.136939893125721	0.00552080117254756	-0.0256279909607904	-0.12648587075669	-0.130967682813384	-0.0587045443328465	0.146729852525811	-0.0665111132928725	-0.147229206762047	-0.0319273217661615	-0.0234599270774565	0.00440279315608671	-0.0557284177039308	0.0278895488895313	0.0169723722713054	-0.0481812181808665	-0.0371157865504849	-0.0718273467518154	0.0722987168080007	-0.0612836470377355	-0.156438681504943	-0.0172214201546536
"8487"	-0.272143177897047	-0.563626267868576	-0.239366046152247	-0.569674893381407	-0.177655562703468	-0.387604074624962	-0.233876088905446	-0.254708736602875	-0.226139043684544	-0.170436994429175	-0.105274385211348	-0.132608572616862	-0.468838541793527	-0.214032823027119	-0.221103940466093	-0.314827155912756	-0.322626709842793	-0.479334358668242	-0.437673091590618	-0.419001569551143	-0.408161680193133	-0.10402849816185	-0.220137760537155	-0.237125039830708	-0.308753143768508	-0.301539414954955	-0.362389050297962	-0.31007638057402	-0.272701595979234	-0.369505436353852	-0.446627590440227	-0.449112668542762	-0.52410625045316	-0.272080580797669	-0.247578980119395	-0.306945360086476
"2957"	-0.57263129178173	-0.905549440768494	-0.619848779840908	-0.822691110671333	-0.753225581408648	-0.79161636565813	-0.725397930854093	-0.766863908405159	-0.612461867171294	-0.704187301679711	-0.700032351657072	-0.791212175464626	-0.703074935636397	-0.738996867137504	-0.787837744053111	-0.597025924554749	-0.55766489590237	-0.817490613753488	-0.642084382118822	-0.689471389066475	-0.853736951467224	-0.61890797880423	-0.658116657964406	-0.713210737192224	-0.886535546530943	-0.696715250967901	-0.782662684331315	-0.760478495165728	-0.607486976400512	-1.04241650127504	-0.834201638292742	-0.825232647420738	-0.662914132953047	-0.736996149279577	-0.719844710365442	-0.622543577360309
"2975"	-0.390511642385567	-0.840898597921675	-0.651934339300964	-0.600248314975044	-0.688299452412323	-0.595936972758392	-0.859791978126127	-0.457920692815054	-0.661921513765442	-0.796360392207316	-0.556655643246633	-0.606662446374419	-0.533310182502018	-0.564862209516821	-0.566953320834844	-0.380975402740298	-0.26997929519687	-0.637300296763478	-0.478412975401806	-0.470277637506076	-0.689236811620119	-0.690495198798722	-0.705880392873339	-0.602648672754156	-0.626639167404307	-0.709707748968072	-0.706769812173389	-0.823592950550482	-0.64347272072196	-0.845510881948743	-0.788040752039237	-0.585789542267739	-0.85202144991983	-0.609370385483989	-0.696083925747588	-0.372364642250954
"64077"	0.0202263789560047	0.179934987602543	0.098636647236056	0.288752945468271	0.00821694729953898	0.0933496366400053	0.161534458183346	0.104778797469498	0.085986874298302	0.182361161687619	0.0389178731232636	-0.0311823116089259	0.0179072807431547	0.125530390516788	0.0882984501272819	0.0685905296371043	0.186713790070164	0.136324630717816	0.120448845495593	0.0117510027669958	0.144204200292198	-0.0126405834040969	0.126170099664415	0.0940851829708177	0.0316290303201658	0.213233131351934	0.106286841867067	0.182336272628098	0.0668638072998075	0.0864733268317405	0.143251728538322	0.0539119026425911	0.138706236448522	0.142144429149682	0.0405976641345622	0.0889818636306507
"5024"	-0.0970141211136235	-0.112767219833195	-0.214475897017666	-0.151177857513146	-0.286904048313559	-0.156816234705042	0.0585601283324919	-0.157991298322883	-0.325109299415889	-0.0943535982065126	-0.0813947190237182	0.116231699695797	-0.107740294091492	-0.197827665266792	-0.110247120059725	-0.244558666739993	-0.175254867117149	-0.11637864204264	-0.239036475567464	-0.110020773072996	-0.221765491894345	-0.0878255327702759	-0.065030625743146	-0.101503407830655	-0.165495967273241	-0.20779569981802	-0.208067374963645	-0.289585140375002	-0.0914498776194061	-0.295056284578357	-0.163007183383017	-0.219995554483175	-0.2707106947493	-0.168290239515255	-0.139387728068718	-0.205720450633403
"8106"	-0.941011697187325	-1.0426179945847	-0.86307062498103	-1.20517435288268	-1.08743265184698	-0.883721342920946	-1.1981326042096	-1.03123622135528	-0.906962571966607	-0.903174081925183	-0.948280056509566	-1.06218029639757	-1.06029307596749	-0.989741859194118	-0.979055050364502	-0.902092764248292	-0.692081989718087	-0.866970924725171	-0.975655782687458	-0.94165223991228	-1.19988657515847	-0.922895241909118	-1.08795032617567	-1.05609808678553	-1.14187910228455	-0.889259869526016	-1.02763450848131	-0.998402372579685	-1.03962511012197	-1.08581159099836	-1.00559373767727	-0.895912437712496	-1.06518003253393	-0.900739294259501	-1.08281261698724	-0.941859507890258
"5687"	-1.58835370731056	-1.64385317899537	-1.59376033455582	-1.67550529216568	-1.45794654516387	-1.61407898526697	-1.60179180580115	-1.49064939778244	-1.40285536885654	-1.41483163660759	-1.67649983155126	-1.5954435467164	-1.32635160135807	-1.45303804992217	-1.55037944466677	-1.46384650479514	-1.48968472126672	-1.53181473555584	-1.46038224299958	-1.66093595292961	-1.52241292317144	-1.48087765176549	-1.7814555349814	-1.49439612115931	-1.64904527913816	-1.63938432546015	-1.5528634342957	-1.58869689860529	-1.54112478037972	-1.61222959516354	-1.42473821631604	-1.60989631974292	-1.41718721555727	-1.60828818923412	-1.66772084435002	-1.66210205487323
"83871"	0.0113529614947206	-0.119059448726982	-0.026595922078959	-0.0991815956775213	-0.0855532051197845	-0.192445929965564	-0.157231451829207	0.00415967325780887	-0.205667220834197	-0.0522444656425979	0.0700132751663218	0.096451195036389	-0.0409882808022492	-0.10560941050222	-0.087229510963244	-0.0858474476464741	-0.0241639266622957	-0.0545976107662037	-0.229271051580131	-0.0751584561659448	-0.242553533628867	0.0403041922003411	-0.10172982339752	-0.00412852752338214	-0.045865040869632	-0.175306809706414	-0.0837123823570496	0.0152123980538604	0.0407048205663576	0.063036522821584	-0.00980549259849349	-0.0430014078007962	-0.0409060371121038	-0.0409050617850191	-0.166622020128499	-0.124224833990771
"5884"	-0.430415528478072	-0.843552454748432	-0.751886788215778	-0.889128742337725	-1.03744090013102	-0.820603266319302	-0.885447026174825	-0.848720049904064	-0.859976952559238	-0.843439164057499	-0.767601258394915	-0.839371834911042	-0.712947576104575	-0.791833259176986	-0.836941635853621	-0.79607437925346	-0.608336225077895	-0.812005214378829	-0.871012892755274	-0.71965123770492	-0.934908069217281	-0.865459383377766	-0.910803363647051	-0.890738570920113	-0.779084158559567	-0.849246466215986	-0.920782962072639	-0.603080582920826	-0.858947793828074	-0.626687213366121	-0.882010877865021	-0.750186824300723	-0.734557840428673	-0.72781213296552	-0.948272581212788	-0.700623578960809
"729873"	2.27208714701055	1.88541882879127	2.01078915252059	2.0560084797748	2.3201240289875	2.00434691949025	2.29602153838148	1.97499132438972	1.86158031800933	1.98480935245784	2.06687401731199	2.02523285414349	2.21308640439977	1.95563239607761	1.84206407201736	2.08512425410116	1.86667544714303	1.9525210196328	2.06089039976949	1.9430334595139	2.01691737097407	1.88511458798129	2.25026307694681	1.98372006297251	2.06782390882582	1.83323658217614	2.10014051594514	1.91371558819445	2.04289604856942	1.86740689522107	1.84883405048596	2.01305696505475	1.99538226950942	1.78358358317678	1.92942043158684	2.2840155023931
"414060"	-1.70364456751264	-1.58340216177402	-1.64917912003685	-1.70071318996174	-1.67505073840539	-1.81872929364502	-1.75164729618735	-1.61504085392082	-1.59494933395405	-1.68545716837939	-1.76484172560135	-1.48521224912887	-1.67288566942425	-1.37234272610362	-1.7128996856171	-1.44876068808916	-1.61010440923616	-1.49013496892742	-1.71544953550728	-1.50598516234723	-1.59765197325835	-1.14807239148699	-1.64137676336909	-1.59634093384412	-1.5441370188087	-1.46540946435634	-1.76945314828728	-1.55862151290575	-1.62739139246231	-1.59412449828228	-1.55372959729743	-1.61553998473375	-1.55831846815676	-1.51212245841264	-1.68924312077082	-1.74505554405565
"377630"	0.357079176679565	0.328595129877268	0.266140698819773	0.172939385128785	0.288904127240183	0.347909027142659	0.26856155094888	0.160609159621616	0.240665293920747	0.260808787754447	0.354734865584579	0.240576700717543	0.277786984722655	0.24136550472347	0.261781334370801	0.351722232415401	0.200556060615346	0.298879853315189	0.304678651092064	0.31705539287466	0.246266765116554	0.236470336465112	0.356090327602593	0.282575876562876	0.320484040867922	0.371507763091847	0.216257993488073	0.41473413992369	0.22471257255192	0.432509173006718	0.335035236871066	0.334280967574343	0.422450896776183	0.317261296047318	0.28172480373075	0.292384366419435
