	"ACH.000004"	"ACH.000168"	"ACH.000204"	"ACH.000206"	"ACH.000235"	"ACH.000258"	"ACH.000295"	"ACH.000308"	"ACH.000315"	"ACH.000336"	"ACH.000339"	"ACH.000348"	"ACH.000363"	"ACH.000436"	"ACH.000472"	"ACH.000502"	"ACH.000512"	"ACH.000557"	"ACH.000576"	"ACH.000593"	"ACH.000653"	"ACH.000658"	"ACH.000694"	"ACH.000714"	"ACH.000763"	"ACH.000796"	"ACH.000817"	"ACH.000821"	"ACH.000838"	"ACH.000862"	"ACH.000885"	"ACH.000901"	"ACH.000953"	"ACH.001038"	"ACH.001111"
"382"	-0.532699368057163	-0.2531871736422	-0.32507270645373	-0.439038127920036	-0.234515147609761	-0.347093986923263	-0.485336383409345	-0.323814554326666	-0.762229191427272	-0.287767524441368	-0.30248020062347	-0.380176464507764	-0.276648396748952	-0.366824755943618	-0.316062209043788	-0.236475784304064	-0.538609813986213	-0.227340973632102	-0.494222229477677	-0.411221881754858	-0.532422785068477	-0.499650546153065	-0.30212046231549	-0.294149055881106	-0.41646967130946	-0.241195638328502	-0.421672194114305	-0.288210483683353	-0.252268076586806	-0.364473707871645	-0.322354467952015	-0.483512366800722	-0.503352901265637	-0.373982187966278	-0.473966841806762
"100131137"	0.0591662632714873	-0.0236057871724429	0.220673918251791	0.214421955817273	0.0185267715097598	0.0469015070221456	0.196261471710761	0.0251180549005551	0.260660534274298	-0.0396335752823083	0.0891896765560321	-0.00955910078108582	0.150773223246223	0.210239174166587	0.103468127560761	0.131947845293902	0.163412173155205	0.105678592983169	0.179781501473408	0.169485564248612	0.0727641047176474	0.173017606640877	5.30451017469754E-4	0.185843115159537	0.175354297572514	0.0184569463783911	0.179269112317418	0.0449923251702755	-0.0660365283893417	0.0535695915354136	0.124892042450423	-0.0174615938195386	0.0987483729605046	0.0399192848758877	0.176779039077928
"51490"	-1.10346821511861	-1.03164667178953	-1.08163279021035	-1.13157833766102	-1.00845352492637	-1.20510263768468	-1.10257232906189	-1.19496571583641	-1.11949299078305	-0.844081887578434	-1.14714714681006	-1.07018468221911	-1.15699280447152	-1.11435467520285	-1.01841200851863	-1.01023396445878	-1.0298012348818	-1.09687822077527	-0.972041779545157	-1.05503774297356	-0.953682694859504	-0.937080445802131	-1.09231316914678	-0.949736127642762	-0.936589265031814	-1.12439203598119	-1.00070448364917	-0.92898594532753	-0.976701051257726	-1.02359571970581	-0.983716505628573	-1.10379477305842	-1.08347377244893	-1.14895962167047	-1.14712811843863
"51208"	0.094765947090854	-0.0021159554070774	-0.139414048924615	-0.168142629999883	-0.11242142982443	-0.142189669375216	-0.111622406119489	-0.116213593107524	-0.267809553645411	0.0997236453656082	-0.0830290717196059	-0.0548855290183861	-0.158911377799585	-0.106776170984374	-0.0748550445897512	-0.0899026536900394	-0.186797001349963	-0.00901156603719397	-0.136338525712329	-0.0888751682980768	-0.0821603352109922	-0.0915914137304507	-0.0763567416862278	-0.177285890116672	0.0157124560333771	-0.143030543878319	0.118100895475556	0.128393510442704	0.0421112693993365	-0.0745734018762893	-0.118518499791199	-0.0508269194764735	-0.0301972687892729	-0.0313649373747135	-0.0536734289891615
"149069"	-0.338512700207346	-0.161497014187438	-0.345391731768875	-0.149906735802371	-0.163271664238894	-0.266051813713203	-0.157387517674118	-0.140488788502691	-0.358057094031511	-0.269410589432061	-0.106943707948473	-0.163640872554073	-0.289506591903376	-0.199496315949769	-0.130999419214819	-0.27662933958047	-0.362448183652369	-0.118245266486735	-0.305984487296043	-0.3246519348838	-0.292378079210654	-0.13195941772421	-0.309376602298072	-0.253214196939933	0.0682317375300896	-0.101493258912988	-0.419709079470449	-0.10683198571879	-0.105453874124174	0.0304506671744015	-0.245443161463125	-0.266822078068553	-0.261423529847734	-0.222305936422699	-0.183067861064787
"57696"	-1.02676943225481	-0.947694024359065	-1.13491965280063	-0.981125197286517	-1.14312486812357	-1.33656897637904	-1.14556251977541	-1.12993375156363	-1.11049174824688	-1.32316430625166	-1.17826827754454	-1.05976735162593	-1.0809093771463	-1.07076687648103	-1.21692078431291	-1.14061545017806	-1.17789179147969	-0.89147245571331	-0.810412313037151	-1.20635121718113	-1.06623084609281	-0.995909009509361	-1.24522201500773	-0.99320314808328	-1.15889335204142	-1.0609698199032	-1.06982289176539	-0.896590383291581	-0.882934164815344	-1.08708478717595	-1.01018045249062	-1.24494172600186	-1.02801408015247	-1.24315850810451	-1.04966064957833
"1742"	-0.349730296925785	-0.010885041561316	-0.250952116127854	-0.546588312202373	-0.205813421205839	0.217697734147837	-0.295244860512384	-0.0303117847217189	-0.520075479078723	-0.120354454786512	-0.322789209409895	-0.221224201380454	-0.284741051657498	-0.287436810266247	-0.229835002534642	-0.224151418394489	-0.418043500295502	-0.195646375004948	-0.133191168551593	-0.208684850780374	-0.310095963770597	-0.0576847489014622	-0.30029765133918	-0.304682359710324	0.00202225118400904	-0.200556385880583	-0.331046370774976	0.189226384325335	-0.282322009082429	-0.190747755511847	-0.260970933899235	-0.143617338838048	-0.137832007285598	-0.259091750756935	-0.00706410712286844
"3146"	-0.578529308279902	-0.477232590673201	-0.379451615602477	-0.54829825506645	-0.470487379498371	-0.564960461694305	-0.40778956755711	-0.496238537086117	-0.71874715726896	-0.396635765128057	-0.45317017810867	-0.456444764137146	-0.500587703610586	-0.550957001589734	-0.488024859369975	-0.409949838624483	-0.489511092352722	-0.545890768988699	-0.461159915946632	-0.498836686266513	-0.477338670484581	-0.544590067764125	-0.449605710137511	-0.377297712544417	-0.44264346916599	-0.524281739455653	-0.541798894079444	-0.332226770541537	-0.347473213385228	-0.505942043007487	-0.432733377671871	-0.508181171409883	-0.435585852835032	-0.472362832108868	-0.426680510498244
"3223"	-0.212848302950726	0.00873652457536532	-0.441150724452482	-0.09091135058932	-0.250715942999442	-0.0587386773941691	-0.213849386497027	-0.263591300261844	-0.331557091033369	-0.401305610202426	-0.280419707810507	-0.26802016681844	-0.23785492611901	-0.269633619303391	-0.271755486716121	-0.287862684103121	0.0185295838265606	-0.115849674364862	-0.195394662295542	-0.253405305337179	-0.0752843834808655	-0.0231413729791078	-0.3182783683323	-0.284842207300314	-0.159772316113759	-0.223004022523026	-0.151472992530968	-0.0145718972030938	-0.148311511213541	-0.16178278168916	-0.305821094934219	-0.226063308673527	-0.162585193234225	-0.33095760328036	-0.205345153878049
"10379"	0.110898312679575	-0.0741336440935359	-0.102033235593451	0.130966806266605	-0.0206649907768964	0.111083030146957	0.132534753546372	0.0361912921494145	0.119471043710252	0.0329894149543079	0.0351493835607863	0.0262336205016441	-0.224509660458654	-0.067061347980765	-0.0173016645107257	-0.039162916487	-0.109418451612393	-0.139290386608664	-0.136359371957943	-0.0115094856821279	-0.0793648541100302	0.0379967176968188	-0.191537731394553	-0.103195903364098	-0.0890388748348225	-0.125323374873245	-0.107367197371216	0.0227610595500778	-0.0506709376397055	0.0777763822863398	-0.0882630684902011	-0.00796220587872371	-0.211219303416775	0.0485662579330761	0.0946384475183452
