	"ACH.000045"	"ACH.000070"	"ACH.000113"	"ACH.000146"	"ACH.000198"	"ACH.000317"	"ACH.000332"	"ACH.000335"	"ACH.000362"	"ACH.000472"	"ACH.000502"	"ACH.000648"	"ACH.000770"	"ACH.000878"
"203102"	0.195196517383969	0.158970531662122	0.152414153372413	0.218418614467603	0.16159134906801	0.241364044857865	0.0817273754367705	0.0643458484452911	0.124453563631155	0.138147139524957	0.0959041121892151	0.125742940354622	0.198493076215648	0.236960139897535
"79895"	0.274860951629697	0.171919466053702	0.082894674726425	0.192659051363471	0.121486883260756	0.225506335146253	0.168044245991548	0.213543887381537	0.193668584138381	0.207874290955338	0.148394718125726	0.0716068535746029	0.235993510966389	0.260646311010695
"6359"	0.415901043103691	0.286288433262818	0.298570287818607	0.384877929545206	0.277871849451826	0.369768852974973	0.354023314950117	0.358574624385281	0.175721180431736	0.32370762755017	0.358938620756534	0.211324239563214	0.353834987969944	0.414157260331058
"63922"	-0.469649321574887	-0.560699575630143	-0.435547011172789	-0.429173341410611	-0.223061036257716	-0.5993605385678	-0.51887567299928	-0.358968926337072	-0.554365344281398	-0.230834700055355	-0.419203466298985	-0.221102329471958	-0.557788666727923	-0.478841139129014
"54921"	-0.610924497761288	-0.590549321974897	-0.647408049010584	-0.51244241486478	-0.425717311863286	-0.651515796530023	-0.520279747662643	-0.526786777157919	-0.69220004216789	-0.453142823234285	-0.530885078006058	-0.450006344676327	-0.659475882738396	-0.733137441187534
"1211"	0.188436355782851	-0.00123654460487303	0.0974501131321141	0.203767289307199	-0.0377362179722853	0.186369382781498	0.0123720927230916	0.0329181304908852	-0.01892207470619	0.115788950642063	0.0949098332516261	-0.00491376777813702	0.0958383657153758	0.119419325299505
"10584"	0.198648282907218	0.0802261487772666	0.0916860715133769	0.11783341092237	0.0699567644189569	0.135513289914564	0.0918299344471202	0.124768208922947	0.124019674259931	0.0706065004698167	0.132964075065199	0.0229895413185606	0.143370358806827	0.129341694371669
"151835"	-0.109640846184356	0.0397533463362076	-0.0456683201738889	-0.00458924211218883	-0.0497192332631106	-0.0712818635895793	-0.0226975959548094	-0.0459849338862557	0.0172309566136237	-0.0441278691357967	-0.0706514564275493	0.00145118029431272	-0.0864661182005482	0.105072133859372
"8454"	-0.797662707891437	-0.808864409377315	-0.744150294224936	-0.977169048407558	-0.955649999609493	-1.04617859186361	-0.884473842138757	-0.759568428051602	-0.7609753941174	-0.867877964041126	-0.871517953885264	-0.624277882930429	-0.987752237734533	-0.946402961072355
"80864"	-0.230838713039241	0.0269144487737211	-0.0587990543471073	-0.06159125719171	-0.175451759726736	-0.220114037943715	-0.131875734974368	-0.0815988085333281	-0.13475816298048	-0.0582649215482847	-0.188506331725608	-0.0132268013657895	-0.183474091875302	-0.276752181156481
"3112"	0.0727106712342574	0.0481148696567099	0.0894578562278628	-0.0464720522655664	0.0388987833577111	-0.0898272760156489	-0.0723667400308758	-0.0557423708581937	0.00478291299872016	0.00310783123387868	-0.122575177213506	-0.0138380142126571	-0.0981963413595141	-0.102152396746728
"9493"	-1.00728495504458	-0.966061887736518	-0.951558708124992	-1.06084425229988	-1.00130484986329	-1.11847545976131	-0.928257511123001	-0.994797983986169	-0.951222251992512	-0.939062006663473	-1.09264120187167	-0.844260254065602	-1.16509253859934	-1.13092723340415
"353140"	-0.174014949904714	-0.0895451074196154	-0.11227914426768	-0.0798330425260765	-0.0745773667828715	-0.153404872757015	-0.155382308860808	-0.0815847318087723	-0.0773081729437767	-0.111424281181382	-0.0707104472283885	-0.0551045049049357	-0.156896806091223	-0.16386512442516
"3965"	0.0469871109679292	-0.00826613168999169	-0.0624140807745634	0.0112604900908089	-0.0213529178613697	-0.113930038791388	-0.085730432795066	-0.106421604128842	-0.0857431664393651	-0.0671151508770712	-0.0628621266490779	8.94910853632578E-4	-0.1367441607715	0.100325913186062
"5441"	-1.79417072841113	-1.53024983356544	-1.57792400004598	-2.00350242416246	-1.61008845326322	-1.76660491543369	-1.57602649503169	-1.45061190624717	-1.66012111323745	-1.69011695100505	-1.60420714009039	-1.73852456163377	-1.68619197443832	-1.53118316181314
"54509"	-0.390625743607731	-0.242638652432614	-0.242743332268177	-0.25320319746276	-0.133534350331713	-0.349574952531642	-0.359790682161839	-0.228045338166389	-0.526964314167971	-0.209291005775673	-0.306560422413898	-0.115398439892326	-0.469288542990583	-0.348679363671963
"23020"	-1.66188791743125	-1.55736913009798	-1.65404282140862	-1.89250270292184	-1.51950908825766	-1.71018550472892	-1.507140541507	-1.50346657459263	-1.55443821578319	-1.64325824242002	-1.4734020523292	-1.5999355671232	-1.6682812367061	-1.43586411849844
"6667"	-0.559192744404766	-0.30136478699941	-0.433982308606525	-0.485405369005627	-0.539847680411744	-0.407753355102722	-0.504508266759981	-0.349477480181627	-0.607476056182372	-0.427340858480098	-0.491948582754681	-0.214542536855951	-0.614599024175081	-0.470228814540089
"202051"	-0.209622789024658	9.46001185227529E-5	-0.0471356409380729	-0.127913782779078	-0.0290030246755062	-0.156083205591525	-0.166669561422758	-0.0873234692285997	-0.0020384978805695	-0.0842326228909456	-0.140823899531121	-0.0610189353276205	-0.13095381030499	-0.103163993925724
"163778"	0.221404426957668	0.220949533660121	0.180913673387582	0.2677139243466	0.255477627706633	0.238650376842811	0.17123720367951	0.235674243308529	0.241251803817254	0.210553769682719	0.207442978150484	0.163450005851688	0.280092594112676	0.277744854050309
"646658"	-0.235932222396957	0.0836308218787431	-0.017003091930291	-0.0628424791202278	-0.00296827496769564	-0.176511509319451	-0.148541205876514	-0.0856041412070264	-0.11481514034042	-0.148784730628076	-0.0901615502943266	0.0451266323046158	-0.143735548469572	0.0810113761590716
"729873"	1.99758285471073	2.10580081321654	1.9973037361376	2.03663833654169	2.15217072202921	2.00891435826907	2.03800619409497	2.35542981006776	1.91694688088116	1.85855008817917	1.96584178961247	2.12801237140822	2.03339887021624	2.10589263860321
