	"ACH.000030"	"ACH.000036"	"ACH.000040"	"ACH.000052"	"ACH.000067"	"ACH.000075"	"ACH.000092"	"ACH.000128"	"ACH.000178"	"ACH.000237"	"ACH.000260"	"ACH.000278"	"ACH.000319"	"ACH.000322"	"ACH.000331"	"ACH.000368"	"ACH.000407"	"ACH.000408"	"ACH.000433"	"ACH.000445"	"ACH.000448"	"ACH.000464"	"ACH.000496"	"ACH.000502"	"ACH.000510"	"ACH.000520"	"ACH.000550"	"ACH.000591"	"ACH.000673"	"ACH.000681"	"ACH.000693"	"ACH.000756"	"ACH.000766"	"ACH.000792"	"ACH.000799"	"ACH.000802"	"ACH.000811"	"ACH.000827"	"ACH.000839"	"ACH.000846"	"ACH.000865"	"ACH.000928"	"ACH.000996"	"ACH.001048"	"ACH.001050"	"ACH.001054"	"ACH.001380"	"ACH.001654"	"ACH.001745"
"55750"	0.199355838394092	0.0839083762445442	0.17971530042084	0.0540012752817191	0.155130106127264	-0.0163774005947365	0.11205014885631	0.198496067433042	0.101952492258086	-0.184906755442546	0.0682047096285419	-0.016655654653256	0.0583933442580674	0.183879821405667	-0.136312086580398	0.204674953581408	0.0631826493256742	0.038662997623793	0.193547712423411	0.212611470248175	0.0971096404526815	0.234136075779848	0.154418936216301	0.116195323101639	0.125030883637588	-0.027949018021678	0.0227047866338653	0.107236780900108	0.143462055637042	0.159825560935587	0.140868430743611	0.134761740355034	0.11857165193529	0.0830812882783828	0.201635688245813	0.135072096700768	-0.00764426387611154	0.179967275083299	0.16257328150588	0.201295049974152	0.0903612046999658	-0.0628180222443915	0.220773568227536	0.12867443028767	0.143217787824966	0.227537078842048	0.0542694184194828	0.276780214270554	0.0358233718487886
"25820"	-1.17702281307153	-0.914646412204982	-1.06167235144626	-1.01503024834174	-1.0392149215164	-1.02113448609445	-1.02319870921517	-1.06020898798739	-1.06789080639958	-0.954533830857758	-0.854317788421865	-0.892521208248843	-0.973210705997518	-0.862398891143662	-1.15797745141146	-1.10473173443321	-0.90687430298992	-1.09926025159044	-0.574886687117741	-0.895357106581621	-0.932507763381035	-1.07681850821804	-0.962107820108918	-0.794607532571805	-0.990292480934198	-1.07291329490891	-0.99697549302335	-0.92629240856103	-1.00768786670462	-0.865933295268393	-1.12689487314636	-1.19133928442515	-0.922720305346442	-1.1073465842667	-1.11593887828216	-1.09003248004459	-0.671159845085751	-1.07471692010519	-1.02495579605754	-1.07325909105051	-1.17168847033811	-1.18296103904463	-1.38413560093892	-0.713036806496746	-0.81149926896063	-0.949700851154316	-0.948895053165477	-1.16533318263601	-0.875785055944475
"406"	-0.153894648363537	0.00357711289145508	-0.193153534434539	-0.0470663787108321	-0.00803368795318054	-0.0334614817529847	-0.0717631132764587	-0.23513847245733	-0.0771418597810213	-0.233126713144286	-0.176900749557014	-0.0844202372207143	-0.104711800891489	0.11081150917163	-0.143554715870364	0.0022580421163834	0.0133084220733414	-0.0854447229630729	-0.0486410467495983	-0.0285716846555908	-0.112907253312382	-0.0789010691433453	-0.0499232740590702	-0.212955266980293	-0.119319835130881	-0.102212217826916	-0.105665375836497	-0.0751903734397253	-0.150839193484778	-0.115768702881636	-0.143905356486738	-0.225543222401928	-0.197080771794204	-0.0797842654927867	0.100512908995274	-0.231275094443166	-0.148697648400707	-0.252695205308461	-0.209048830093657	-0.0709799131050307	-0.119878917591497	-0.229163566044946	-0.245707445417997	-0.126965853719015	-0.039090747436361	-0.23657641964387	-0.0634833238033968	-0.0736293309168796	-0.125290878157816
"9184"	-1.69705116638641	-1.2207441026006	-1.44484985794508	-1.57470832594279	-1.4035154670987	-1.44105976485036	-1.45514523675162	-1.58138077586736	-1.54184981509372	-1.76714157376913	-1.66804544857928	-1.96910882013961	-1.68989550392506	-1.33793172859725	-1.63143853748859	-1.73944654008369	-1.69243483060834	-1.8239423721829	-1.18564629606584	-1.51060819150804	-1.47872960538021	-1.27753000446771	-1.8194267128701	-1.74960845096705	-1.54096783723432	-1.50385746156521	-1.50938469001003	-1.64959411335284	-1.51090343682317	-1.82502621653075	-1.60334198183194	-1.69922453438822	-1.59556127054715	-1.73488891834219	-1.15562067628292	-1.76058647682833	-1.2727836793072	-1.62004544926778	-1.31245792753817	-1.73518191409173	-1.67411421401899	-1.38379853209865	-1.43699195092333	-1.54434728948959	-1.18746215187618	-1.62963024828798	-1.6322531164508	-1.74655993877148	-1.84053936683276
"54955"	-1.51661707525904	-1.1205754139879	-1.58227038953918	-1.47945191652111	-1.22495169319263	-1.53872892072677	-1.36452172061392	-1.72016297801222	-1.45427767353742	-1.51647428079337	-1.5244979837365	-1.44120656112248	-1.48270228870311	-1.25105946120495	-1.51327304973943	-1.46810565559388	-1.63061826053086	-2.16479753549398	-1.3598708727424	-1.37607868310537	-1.52087267270575	-1.44435060441876	-1.82418597800816	-1.60493927694841	-1.55713038052237	-1.36577447392267	-1.64688095260886	-1.61302955503318	-1.46621181709741	-1.68035840020002	-1.56476647534442	-1.57097870868494	-1.69725749503778	-1.9922946098173	-0.933282680626087	-1.74305122729617	-1.11035221635752	-1.56506053459765	-1.15781602962065	-1.53633226835895	-1.63587261642777	-1.23131263574799	-1.15023757164775	-1.53407047322994	-1.55046016304371	-1.38874495081238	-1.34772641474143	-1.82982767339995	-1.49875338379029
"129852"	-0.0666328481867733	-0.0477368781260805	-0.153323464655732	-0.119912991861308	-0.162833241051269	-0.0216099508588403	-0.15411418235392	-0.0442181878015089	-0.0276880022676138	-0.0617598874447121	-0.100645899961523	-0.0860432189353207	-0.0971223352624714	0.0818324790755642	-0.070286688087936	-0.262821632867676	0.00905638902275176	-0.0172892806246903	-0.203134930648704	-0.106011209971563	-0.170121949094084	0.155562580905876	-0.064688539146212	-0.0289294860937385	-0.060601335124252	-0.10676503305364	-0.037432455032219	-0.202057631074458	-0.103584005017501	-0.180463604070084	-0.0602539419264651	0.0796182172153955	-0.147557466720505	0.0356672319823354	-0.209776481369141	-0.201379168726315	-0.0844042184957646	-0.0595150385536742	0.0785301676840985	-0.0632325660694017	-0.0656172453617991	-0.0546362293185659	-0.191536086367397	-0.0430540230702855	-0.00895700471232629	0.0571200361440962	-0.104928295949109	-0.0600811636653636	-0.152945968791225
"10498"	-0.308336882884074	-0.057357178358409	-0.400393816954129	-0.324891121151619	-0.211717329241007	-0.107275683794647	-0.315693139924547	-0.407638480241935	-0.259279359512198	-0.581957866416589	-0.202813479659656	-0.245604619667663	-0.487841061196155	0.31678680627191	-0.0824206146344948	-0.136389638294438	-0.238241100184713	-0.497989933818764	-0.589208944302102	-0.149839847813478	-0.231391010714427	-0.302866403827539	-0.288694288295053	-0.463734243643949	-0.364724402880796	-0.221264198307338	-0.197158922997293	-0.203999518044056	-0.225805503661218	-0.500234182891474	-0.307526066131558	-0.463658617074497	-0.483142647356239	-0.336159733004758	-0.376220700200249	-0.420731119911846	-0.302932965400877	-0.3219090805779	-0.370750713169502	-0.427866727058081	-0.360046852816409	-0.534495068515006	-0.26164212547687	-0.297137921715007	-0.00492885336336394	-0.319788776828665	-0.392395407028962	-0.30423808902708	-0.44392890053748
"9150"	-0.872936937318329	-1.15395620828645	-0.751955191650536	-0.596296233856061	-0.917405471504327	-0.750889258813008	-0.859859590631223	-0.631004694056728	-0.837860276196093	-0.81240109799224	-0.693642598775659	-0.905657213518995	-0.742338933256159	-1.04759434267181	-0.832000580058618	-0.964151604886199	-0.763121022086625	-0.818518141367634	-0.777785015912011	-1.02925003324883	-0.873957025873166	-0.860881911198482	-0.623974804218548	-1.13621733301155	-0.745897089843629	-0.810056131773694	-0.908136566012268	-0.748517146364247	-0.832536633262832	-0.702448622440766	-0.99319959811406	-0.802359797321776	-0.989144573865668	-0.945233689051561	-0.884547631490635	-0.957308766047834	-0.719107538391879	-0.711128164385835	-1.16542719620933	-0.788185404677714	-0.918000088369149	-1.10389189961657	-0.992618784735717	-0.835866673405195	-0.686209108837528	-0.807611731553413	-0.77450574413855	-1.27334512930732	-0.641848710498487
"1876"	-0.43485943609349	-0.425483452327119	-0.523972302725053	-0.406496011575241	-0.433634589291011	-0.337074278284318	-0.644292103430701	-0.434499806606474	-0.529857699144241	-0.474482479421715	-0.3878504036752	-0.625082563421074	-0.548433351457686	-0.397109475460107	-0.445408712846153	-0.455189938655639	-0.263949350592589	-0.368833126885907	-0.336541050035175	-0.512052304081134	-0.400211020847379	-0.453693325353645	-0.303181451551629	-0.449349720790981	-0.409838571099898	-0.495708459072382	-0.514762468675932	-0.206235714483101	-0.569415274435036	-0.486371698198978	-0.498923372584221	-0.566533912910801	-0.568798712681907	-0.430135896083038	-0.615131077075219	-0.257181542820921	-0.379392241610776	-0.375888513945688	-0.483814201104624	-0.390440702543545	-0.552452778912713	-0.505102738180702	-0.422277627322086	-0.377217941206104	-0.339658528919464	-0.609844417995726	-0.436809581358953	-0.450469034743811	-0.461301598565306
"1909"	0.161198330758334	0.115081293902658	0.212444706587321	-0.0286004683542536	0.115703105707415	0.0469651481694455	0.132429285459732	0.106591653797586	0.103512830082312	0.145687443478673	0.120240045648862	0.151059329945845	0.0879399315654555	0.057881357973225	0.0917447483590478	0.20008143845939	0.187889000334683	0.236817461580903	9.21930126956655E-4	0.0116749245466314	0.193763976206379	0.0989188088369462	-0.0353289532543181	0.18943235477458	0.0985154627315646	0.0628793165400728	0.0230839064007905	0.101884087261683	0.0877330769792022	0.136968201149799	0.128916367145346	0.0756026661362132	0.151159729112126	0.0943809224365906	0.0558108262751638	0.127623404624338	0.0773239482133293	0.0623989564767833	0.122368374612892	0.0719881011310349	0.097105571080054	0.270501955831921	0.100105017942346	0.12465716029415	0.0938998020212335	0.134813310189924	0.0464687690871258	0.0636214555451977	0.13883061761026
