	"ACH.000009"	"ACH.000013"	"ACH.000021"	"ACH.000022"	"ACH.000047"	"ACH.000178"	"ACH.000215"	"ACH.000223"	"ACH.000228"	"ACH.000235"	"ACH.000253"	"ACH.000302"	"ACH.000308"	"ACH.000329"	"ACH.000332"	"ACH.000339"	"ACH.000381"	"ACH.000416"	"ACH.000420"	"ACH.000466"	"ACH.000467"	"ACH.000472"	"ACH.000480"	"ACH.000488"	"ACH.000490"	"ACH.000527"	"ACH.000556"	"ACH.000571"	"ACH.000601"	"ACH.000618"	"ACH.000620"	"ACH.000621"	"ACH.000671"	"ACH.000694"	"ACH.000696"	"ACH.000721"	"ACH.000734"	"ACH.000747"	"ACH.000758"	"ACH.000781"	"ACH.000796"	"ACH.000809"	"ACH.000856"	"ACH.000858"	"ACH.000862"	"ACH.000865"	"ACH.000869"	"ACH.000885"	"ACH.000911"	"ACH.000921"	"ACH.000924"	"ACH.000926"	"ACH.000932"	"ACH.000936"	"ACH.000941"	"ACH.000946"	"ACH.000948"	"ACH.000974"	"ACH.000984"	"ACH.001028"	"ACH.001038"	"ACH.001119"	"ACH.001151"	"ACH.001163"	"ACH.001275"	"ACH.001368"
"23141"	-1.40810212119562	-1.52892157353795	-1.3609557752118	-1.31359458252016	-1.50370257558773	-1.35853936393429	-1.44136840433323	-1.57850334907385	-1.59770495439451	-1.46079803809478	-1.34425725413199	-1.54856947648047	-1.49706285726226	-1.47565396386016	-1.39099337197639	-1.40973032521069	-1.27698280046476	-1.50970518958623	-1.42670905575713	-1.50512426804952	-1.47101907620949	-1.39139611908309	-1.48704233438525	-1.40913333129268	-1.29640697072279	-1.30817578166164	-1.33165765639194	-1.57454505447714	-1.49634549065864	-1.48134631349363	-1.25659200250366	-1.56122466514396	-1.43143425483126	-1.54740789548525	-1.44854062032501	-1.47659500478266	-1.45277978607075	-1.40832248092466	-1.09850945383955	-1.50575716281709	-1.45035374554015	-1.53887926963555	-1.42280017743374	-1.25368552333524	-1.57801685158384	-1.62514862192339	-1.62131337146561	-1.38969998830737	-1.41582473873901	-1.43298695515697	-1.42765938378321	-1.5198811400271	-1.53510245611171	-1.25736405897959	-1.43343141692095	-1.53914552460975	-1.40035168290747	-1.39031101721031	-1.2427693248225	-1.44201688002603	-1.52647249490659	-1.49819205262892	-1.39683423171877	-1.54391498631435	-1.22811243035554	-1.43414231305741
"10513"	-0.0770529383859741	0.0848121008556037	0.0489950117346849	0.0199060892242426	0.0577852146599563	0.0869314849251359	-0.0488967580011309	-0.0818184916300666	-0.00256805349567647	0.023692795950551	0.0150596837104269	0.14122757946114	0.0438910658708102	-0.0219794572726139	0.00888231747832244	0.0326199458972555	-0.0552114465837235	0.0701407411032095	0.0980926321520709	0.0411423941955026	0.156101795970897	-0.102166727788012	0.0935015540863628	0.0730694730378499	-0.126931178731339	0.0371519320633984	-0.00823615357250705	-0.0536563691244877	0.0460133518741804	0.128316074664043	0.0886406778854307	0.101303482035403	0.0724072708854395	0.0500157983450198	0.0296124988488702	-0.0283530827200065	0.0740996137732668	0.0297784772766845	0.0014567339234587	0.0341348536367108	-4.457415990016E-4	-0.0364184020091405	0.214592421696459	0.020851188493565	0.139788839090678	0.0686996304441936	0.0559115019409291	0.0736377215458703	0.0662898457288489	0.0165421825136693	0.126778869420915	0.100302227117528	0.0150013745538353	0.0458941947213938	0.135310064286198	0.00534635221435456	0.0107164317610855	0.0404896261976034	-0.00510598939917845	-0.00649277902457556	-0.00277540899123937	0.0413452371162248	0.121100295577206	0.0739870030020782	-0.0762416231248336	0.0292615628156994
"8703"	-0.353195987220165	-0.237790891914551	-0.194126548591081	-0.285099658399759	-0.260606255809389	-0.250437157761461	-0.347390111334289	-0.283318837295018	-0.270549629704367	-0.419559997022471	-0.358644983615059	-0.37123450235191	-0.315108104048025	-0.223264522319279	-0.314354747962751	-0.227560014667007	-0.322265408447686	-0.311094330867863	-0.321683719704969	-0.276921638760766	-0.328673177789339	-0.217116524281917	-0.238224429636843	-0.257102477941168	-0.362696454639289	-0.291876279959722	-0.316014267938342	-0.323429870840704	-0.356363207347841	-0.32954610511742	-0.215766607551061	-0.227305100256923	-0.343503512741643	-0.268017451287534	-0.334573417772298	-0.326949942553081	-0.304164523940615	-0.312871015557748	-0.266516210140186	-0.326384041377756	-0.238800136243754	-0.202356894902644	-0.326790315981748	-0.389132918161736	-0.258379818832224	-0.279625265692245	-0.28976817317536	-0.207807444224792	-0.212512863864788	-0.332374933646602	-0.413353558589364	-0.24591287514544	-0.347491016393994	-0.443169443535274	-0.349433313919665	-0.280385022878751	-0.286835120148899	-0.22245494907334	-0.129815138639325	-0.308693568506938	-0.253513975174182	-0.226068830625628	-0.326786591353062	-0.429093891973844	-0.178727274825353	-0.196127978816772
"755"	-0.0180347928930199	0.0390862978473581	0.0144967330884398	-0.0760444953444606	-0.0936032557663682	-0.174013573301686	-0.0267927799860084	0.0863376374988403	-0.0733201148252472	-0.0466067576272068	-0.0514638852549195	-0.079866241816418	-0.0623020558085731	-0.0473095284103702	-0.102827704842959	-0.251014829027616	-0.114938850352315	-0.0832758562316381	-0.110224647597714	0.0234827715384197	-0.121151256064451	-0.217150214504718	-0.207969597110114	-0.336299811336438	-0.0178768200132427	0.0482926619536131	-0.0745133044572351	-0.0581336509848304	-0.135922516769905	-0.0210318705504838	-0.125916380635645	-0.0626058061790121	-0.13752212863004	-0.0895266199540775	-0.0243797748361422	-0.115418943400367	-0.0330374578367025	0.04213611031009	0.0141678772016333	-0.0833166684204478	-0.0287931708411766	-0.0337764610599089	0.136522657401466	-0.0485292007389392	-0.0428946705703867	-0.0551324358944685	-0.0519630573871129	-0.0225347478817471	-0.0527409426834541	-0.228172594898124	-0.0543481448425873	-0.0483121062475099	0.0962429217795178	0.0151042438945156	-0.0353816140265011	0.0169061991577617	-0.00800484006592757	-0.0116518328746362	0.0316352326640306	-0.0492802220707881	-0.00208754982904918	0.102178321237543	-0.207995217948796	-0.0213588942340831	-0.0280352092562633	-0.0797350420302682
"81576"	-0.51896079155702	-0.941984152914527	-0.635939890178317	-1.07170734894641	-0.920777741486682	-0.476910884951402	-0.700172853686261	-0.762947406527497	-0.821499315333526	-0.65574961840995	-0.661871492664729	-1.09994396388984	-0.695758635092661	-0.777393702694334	-0.506243339249039	-0.779269641650447	-0.632537981784278	-0.899138958479068	-0.560910760596206	-0.730779152725516	-0.606815580952825	-0.753355815067608	-0.570767853630826	-1.12464715859409	-0.609048496957831	-0.653934578404146	-0.677861955274975	-0.578262853856627	-0.81323794865531	-1.21057098117942	-0.640594887437897	-0.617805349376054	-0.639002584984969	-1.12784910121811	-0.842575351546898	-0.44530885532815	-0.616723393268346	-0.577682905736603	-0.621332398854252	-0.69364239267772	-0.532024976842493	-0.722446906824337	-0.855678337373439	-0.750524790306887	-0.646413872668494	-0.772103904213413	-0.670078179370606	-0.401618847080383	-0.652084333557259	-0.692035557074817	-0.657937485514419	-0.658821091167652	-0.515617886462101	-0.714716904603445	-0.980617599719665	-0.685164113214228	-0.833836503726219	-0.902749338431442	-1.00598913662972	-0.690058450885343	-0.7966415762615	-0.895928391727334	-0.772592685772769	-0.591211563651898	-0.45398014850584	-0.706327609536781
"51362"	-0.692736150083194	-0.68384914692804	-0.705803415284425	-0.506929233421632	-0.72083334093343	-0.675327455571454	-0.558969092422433	-0.735340226611886	-0.657484294660544	-0.699303445993167	-0.808947107095852	-0.589660108668567	-0.650682985459807	-0.460210964479281	-0.733377750123066	-0.588534344712325	-0.408669959919143	-0.838572480536962	-0.580332971932036	-0.567153773943609	-0.833596059133511	-0.471519928701213	-0.357429808069052	-0.818618372597924	-0.858159736422965	-0.652354997412707	-0.830980213543404	-0.724982920335957	-0.710053301615138	-1.14501008100218	-0.630795009735852	-0.600347390673193	-0.80381629203767	-0.881899565474295	-0.808403572444016	-0.774085605818012	-0.629763986353117	-0.586176692419033	-0.469888115097079	-0.57851474196525	-0.772331756794497	-0.504191869165387	-0.617370433281555	-0.775524914958896	-0.748820979724273	-0.916015337000226	-0.639619314774346	-0.537224908533136	-0.637572027889038	-0.861702204349257	-0.573399178377258	-0.521058552157733	-0.645104565339884	-0.811046908010938	-0.53754175885861	-0.663488770660668	-0.95436547215987	-0.969064069010362	-0.422987614972563	-0.64194038091076	-0.769024487952675	-0.696875281573201	-0.743392945428356	-0.690093501476328	-0.701619650069028	-0.696702164905974
"9391"	-1.07949283500205	-1.05456119229799	-1.21491198194678	-0.748360789374208	-1.27318473665281	-1.11689572374246	-1.3262226943847	-1.12570208266434	-1.05998696410222	-0.949321002125141	-0.96220269997061	-1.11065855227089	-1.03983072654641	-1.00697367499966	-1.13576029315178	-1.15140339546855	-1.03360406526206	-0.924542094541552	-1.04838319996294	-1.26901435194994	-1.14156993459803	-1.06633558745227	-1.09840884110752	-1.11994736968352	-1.24654358699611	-0.957603182187276	-1.09025804269148	-1.03153757723419	-1.05069413218366	-0.988773397757359	-0.960821100189952	-1.14943944611669	-1.20256946210752	-1.2182222440836	-1.05811646722969	-1.20327360657541	-1.20374716935861	-1.02923115659865	-1.01763266887749	-1.22962706498791	-0.948586203828457	-1.01206417902081	-1.05048690967997	-1.08737709975705	-1.26110706362039	-1.09733586303624	-1.2300103815539	-0.78594281211621	-1.02951276223109	-1.05185160887153	-1.06498906748832	-0.954281816754524	-0.872586089880746	-1.34659204532194	-1.06846783177351	-1.1381366227824	-1.1615416365742	-0.997928733591619	-1.00859771469254	-1.22281519631066	-1.13474205536951	-0.777678352253292	-1.2084526856134	-1.1289840539015	-0.740835118662059	-1.09206841715608
"1215"	-0.00309237399079687	-0.0126807052336426	-0.0487296521805892	-0.0688045141465127	-0.0289290228811148	-0.032529812854339	-0.0179708446962752	0.0253814691590874	-0.104712966080379	-0.0479501990447036	0.0510500488598252	0.0111351532900045	-0.0303413397414246	-0.0141894224004373	-0.086889239244629	-0.0161661471813785	-0.0127013686473669	-0.00699669250650681	-0.048652870366621	-0.0263017951783364	-0.0317846623108184	-0.0291371739646783	-0.102521463389061	-0.0676971630621291	-0.015626679383699	-0.0207342324439647	-0.0971863283646658	-0.0335645418438683	-0.0645379131445354	-0.0924362648493523	-0.0746338986767375	-0.0298519442120684	-0.0253447292741606	-0.131055453703482	-0.0939862208932276	-0.0315961837998414	-0.0433032469387793	-0.0979930547854042	-0.0670780029481762	-0.0281421745299579	-0.122118401482611	0.100479445762909	-0.161940318396848	-0.0684784287867845	0.150446097458422	-0.0672878798262571	-0.0959974468404676	-0.0685944326919761	-0.0349160726115432	-0.0935538876108235	-0.0224216483456253	-0.116473943311554	-0.0631199952955052	-0.106410141114953	-0.0918391257876693	-0.023501169009515	-0.243455839879957	-0.0824203038863341	0.103483829123109	-0.173223736820138	-0.0941972496865347	-0.00983681163703039	-0.0103804875483327	-0.0832620797566617	-0.0609412078860508	-0.0351950237156048
"1363"	0.00425578119969899	-0.16129012100049	-0.0739606816777791	-0.145312005150756	-0.186228902366951	-0.23439926066276	-0.183672337791441	-0.206124382994175	-0.203148718201326	-0.16055008188725	-0.0811617590210254	-0.168239831326485	-0.204092898777102	-0.210588453666951	-0.149874640476218	-0.115520479284394	-0.174458079344047	-0.224493141351221	-0.194065563513427	-0.130301198944492	-0.213522434397296	-0.0499615909564598	-0.0766215967794139	-0.1948205829407	-0.221229694586395	-0.176689338328345	-0.161022222573193	-0.214140568193262	-0.18119932376461	-0.380512202961067	-0.130223626959031	-0.0701899716289158	0.0481324468544367	-0.207744595835188	-0.18618493151402	-0.192490587750154	-0.0813652056946759	-0.108320572593799	-0.120387308719538	-0.0717382360237198	-0.22473896805428	-0.19814734863587	-0.187340281060514	-0.212153476263538	-0.205284882358338	-0.220054921276043	0.0599713018279792	-0.186904914914997	-0.242449534939884	-0.20109641295275	-0.219286648119675	-0.298651476612154	-0.131887958063934	-0.210723154527331	-0.150744995417505	-0.13014136489568	-0.199094132112655	-0.180598437862826	-0.173516424820043	-0.127633970991388	-0.109888066533077	-0.227822963128555	-0.208016068669757	-0.178912725695771	-0.225502701903152	-0.167101812620396
"399697"	-0.0383308770715368	0.0498409217640863	0.13630705096693	-0.0643343192383489	0.0568528158823816	-0.0180831045860779	0.0708450787399841	0.0726606338095777	-0.0161192813124491	-0.00906463212237033	0.0319010060186489	0.00846729055277496	0.052598335295972	0.0636349878436349	0.230268092332341	0.0186402868803197	0.0811399472956297	0.114550697882679	0.00618785715510099	-0.00120323223919705	0.11383092496719	0.0943440999711727	-0.0200859885803848	-0.0791895643101038	0.105145114732676	0.00293200336674953	0.0947960536353451	0.0982740095316647	0.0960072376733058	-0.0941130589628217	-0.0416258363796499	0.0159035708270617	-0.015282405463416	0.00734753360325517	0.0864510276899681	-0.0455346292252981	0.0996157184850508	0.010076277764775	-0.0235270823507612	-0.0701110385428455	0.0609475988240296	0.0699074138401623	0.187225659470189	0.0904964859477744	0.0872180737474242	-0.00799351186068275	-0.192526119021466	-0.00162465433407113	-0.0481025689887896	0.218858800406187	0.00125986680277579	0.103056993058513	0.106637586821218	0.0213663576869221	0.108531711731785	-0.0541269220874783	0.141197996302824	-0.0705169617657299	0.0109108272608041	-0.00438184460794682	-0.0246144155992741	0.0726896988161869	0.0934758437807545	-0.170859582041431	0.0011358765260715	0.0290732971720874
"9718"	-0.0747850123865695	-0.0733816187317335	0.0208555737916588	-0.14384155228763	-0.0671708499468075	-0.0214220597374618	-0.0674354888254553	-0.151743782540625	-0.0168462297981518	-0.100808603259236	-0.0795000378023974	-0.0738144491276221	-0.0651108367130287	-0.0558952352002491	-0.0796842392302148	-0.0560793071696476	-0.0419107680915413	-0.117638066340341	0.0290057236750027	-0.098540579457217	-0.196879000569082	-0.100524060435011	0.0145108841922698	-0.0809828221366631	-0.102417530576896	-0.0109329286534412	-0.0886577230569053	-0.129785376663424	-0.0686034138566846	-0.15110303121492	0.0776350610339755	-0.122477026697369	-0.153076849208769	-0.133128375529708	-0.0486505210502118	-0.103452516562016	-0.0120569572913002	-0.0396882933332531	-0.013558560604632	0.0216614318405574	-0.0406740852912406	-0.106157543246587	-0.143729111785688	-0.0574711012749402	-0.194692355552247	0.002960466252071	-0.0136601860049968	-0.0659339917845473	-0.0514437735582648	-0.0286485767309888	-0.0991555274273592	-0.0713537638514218	0.0816001284270826	-0.1772077872194	-0.0294771697372751	-0.00892167283135241	0.0232309604348299	-0.0690644609740079	-0.0355339253960938	-0.112677601752699	-0.091347286648835	0.0517204710808674	-0.100490249720387	-0.125341295266104	0.0800808225069436	-0.0476509347254651
"2058"	-0.977862865728539	-0.986905292569239	-0.979525291935245	-1.0149100630008	-0.833800444392293	-0.710487835235578	-0.947325865792648	-0.940892153874028	-1.02635273899905	-0.871689029555486	-0.913137135599882	-0.743819730272664	-0.773939005734749	-0.859917036143972	-0.934035648254283	-0.917736279942143	-0.978627192603733	-0.99560769574586	-0.827448251866502	-1.06982804508971	-0.808089029313886	-0.871323240730563	-0.965258132837343	-0.817693507548238	-0.923021589359264	-0.961139124498278	-0.849440981716797	-0.883989197674034	-0.776991509956496	-0.86117501773157	-0.970660869752867	-0.75497867060139	-0.905452966852067	-0.959316501034394	-0.982106808175241	-0.910975242345117	-0.967910131169093	-0.869034040716511	-0.876060206979093	-0.977905466727677	-0.87121485912428	-0.726153131658657	-0.926312198581962	-0.931186089060248	-1.1740161533717	-1.11626759730907	-1.19595007469254	-0.993540951788894	-0.875940827710771	-1.06941072573277	-0.883646779255622	-1.03289652688064	-0.864317464338731	-1.0890792224889	-0.782887655808156	-0.933480531410167	-1.20948674309618	-0.947021799652789	-0.984519884621358	-0.880172401732832	-0.828989985511636	-1.07097168374459	-1.12398420733674	-0.832994574004176	-0.944899712628304	-0.875164622738337
