	"ACH.000021"	"ACH.000098"	"ACH.000123"	"ACH.000128"	"ACH.000148"	"ACH.000235"	"ACH.000237"	"ACH.000261"	"ACH.000318"	"ACH.000389"	"ACH.000421"	"ACH.000445"	"ACH.000591"	"ACH.000695"	"ACH.000706"	"ACH.000788"	"ACH.000840"	"ACH.000881"	"ACH.000885"	"ACH.000907"	"ACH.000939"	"ACH.001075"	"ACH.001322"
"9255"	-0.0426108642078639	-0.0935884086144116	-0.0244414268875879	-0.0492786616727093	-0.043001671982276	-0.0252234461725834	-0.0339386079744697	-0.0978296978315183	-0.052834563109047	-0.379847252532016	-0.0288532199671374	0.0992169351877098	-0.0452792402300692	0.168286036630402	-0.025942562880268	-0.0217228474567255	-0.106580322092343	-0.0903966298065267	-0.1215723117296	-0.0845373561749809	-0.202469747870299	-0.0846635083080923	-0.0183191514362262
"51433"	-0.704447720222523	-0.863815788780356	-0.781737855847209	-0.824376299432822	-0.742348493083151	-0.742639817174667	-0.799272189570831	-0.821350305703631	-0.844927784846745	-0.673027243617565	-0.781494163257322	-0.873752420774164	-0.744820278540382	-0.57268580910562	-0.61290945181619	-0.711310993156855	-1.05067177472025	-0.733318490382854	-0.764682244664667	-0.811783803485293	-0.712097872779585	-0.845187704353735	-0.882668902276499
"527"	-1.3577567727219	-1.45231404694045	-1.40163477516031	-1.28796404078735	-1.47598445909778	-1.31449318463436	-1.36595419076083	-1.48654878014233	-1.42701931933226	-1.49734786715546	-1.37276669157949	-1.19826764760022	-1.5410712718875	-1.46173228694079	-1.49893763090946	-1.39309767341743	-1.15711833207388	-1.41993071208477	-1.20701278568883	-1.36733271459811	-1.27800785593896	-1.45015706884598	-1.20277244777536
"54897"	-0.241746797996832	-0.267450141756853	-0.0647203336609536	-0.382180009178527	-0.239283548586241	-0.239166487000033	-0.362820951323444	-0.147679242775758	-0.32175398246292	-0.245121864200933	-0.295098958464802	-0.222558959749561	-0.292449752338873	-0.315550936702746	-0.20670693374347	-0.256807615636392	0.0554536836821211	-0.144135208990119	-0.205515571590157	-0.271689827013931	-0.0614128737561244	-0.153192423850952	-0.230147351262468
"995"	-0.19875813260456	-0.214049127132422	-0.243667476940177	-0.326835240812106	-0.143205433247772	-0.339107221220007	-0.126276311812777	-0.275902090637297	-0.181245538802034	-0.321242320858671	-0.149870995852606	-0.164914238235116	-0.0890627473766186	-0.319789628970305	-0.177018504078363	-0.180475812579384	-0.436899703282172	-0.26904120949667	-0.05930912584908	-0.089993998032161	-0.237494901345677	-0.333222472161069	-0.401209453809469
"255919"	-0.439577019155555	-0.432905957762441	-0.31751940615656	-0.448826750700838	-0.323991469234177	-0.304416616810307	-0.592558209683815	-0.284434863842188	-0.256898944342735	-0.266854826853437	-0.483046926331681	-0.486319716812507	-0.435442042719601	-0.442483927642879	-0.44205832645265	-0.395600957579984	-0.398735760509647	-0.318820684117322	-0.329913244762781	-0.465844150534088	-0.165694002674216	-0.445588883528905	-0.249750499539279
"23399"	-0.560882328687599	-0.568169890046663	-0.456631182733723	-0.544114954883253	-0.435484803276227	-0.471725583228474	-0.638341206279767	-0.602794044331147	-0.621362722199385	-0.717432361371504	-0.677966460182495	-0.827025625449126	-0.554544997811602	-0.571504456695763	-0.624578311295887	-0.43908430078136	-0.451046742695166	-0.589460338244901	-0.420269477376876	-0.527165014110743	-0.477261206491868	-0.635686132379749	-0.325959663597955
"1525"	-0.08541438297974	-0.0569432164629944	-0.122983029184401	-0.0999530462754452	0.0393511845480055	-0.0778034104976471	-0.00929125649661228	-0.00274190666667241	-0.0514655659936164	-0.0388176282462023	-0.0220140517886123	0.0807239638563837	-0.0410832162273087	0.08544840774996	-0.117215164668147	-0.101211502903634	-0.0829681363930724	-0.0336409103684961	0.0609865199310694	-0.171090254630264	-0.191851969401035	-0.0367886411099938	0.162794324646579
"83939"	-0.11084311026159	-0.107077652393623	-0.12908445752835	-0.19002141222805	-0.149325466204214	-0.0612441474273492	-0.172977212879855	-0.148276706227575	-0.159389267528743	-0.251519004747913	-0.14649437209608	-0.119229822777644	-0.0698615755417489	-0.0309658394111272	-0.0991848195915045	-0.0763742130978201	-0.0173076207231431	-0.176773084586424	-0.0396854262554823	-0.198216353156664	-0.0479700694668349	-0.207289328081186	-0.011535257617652
"27232"	0.0560441343915173	-0.094637307306051	-0.0932671446653197	-0.0547318738258607	-0.00703854144927596	-0.0766920490471904	-0.0885691421904084	-0.101962210452496	-0.127763821779363	-0.0369976837323296	-0.0982592331701721	-0.119215173460315	0.00385999130176522	-0.0433667952270836	-0.024101007439272	0.0311288216124243	0.0121837162771363	0.0910346029951222	0.0347157639472735	-0.0484059065438575	-0.288280817137449	0.0278239016299715	-0.0167990135892306
