	"ACH.000054"	"ACH.000097"	"ACH.000120"	"ACH.000127"	"ACH.000137"	"ACH.000163"	"ACH.000169"	"ACH.000231"	"ACH.000288"	"ACH.000312"	"ACH.000316"	"ACH.000323"	"ACH.000364"	"ACH.000393"	"ACH.000420"	"ACH.000471"	"ACH.000476"	"ACH.000521"	"ACH.000542"	"ACH.000624"	"ACH.000696"	"ACH.000720"	"ACH.000866"	"ACH.000872"	"ACH.000907"	"ACH.001196"
"60"	-0.854156388789082	-0.822470837526541	-0.520099415735308	-0.862813604294964	-0.435535324058755	-0.940305368253494	-0.742987098010954	-0.546047928576293	-0.745603970209914	-0.506759485797693	-0.876412265901589	-0.84437039897359	-0.676114039305431	-0.873992592420181	-1.0025545080812	-0.795330439862097	-0.855623505531941	-0.439814626285264	-0.650561027586433	-0.633278063359839	-0.590178891402097	-0.91796845215461	-0.680572357840286	-0.426114395472638	-0.675081082819501	-0.569690457592009
"476"	-1.25542463842482	-1.10600624575816	-0.767140441785497	-1.18337414170369	-0.834810199867209	-0.61186263985841	-1.04041621072999	-1.22369401108537	-1.18135887660746	-0.521883594176432	-1.32808662111982	-0.937649948362325	-0.961565055521515	-1.08199786173143	-1.00502655585265	-1.35037932744964	-1.35258978904956	-1.32369922625355	-0.93342973399612	-1.24255568189063	-1.14156050963467	-1.13808664037404	-0.878155236639146	-1.25286925068567	-0.701690633471132	-1.01194915919327
"51637"	-0.441553582424036	-0.505075915253631	-0.582328259807215	-0.615042900234623	-0.437379916862867	-0.579681038630832	-0.6710383643484	-0.649867016046598	-0.781014991787066	-0.428907796706704	-0.568034119013166	-0.731551923594295	-0.574664756083052	-0.733730018909478	-0.677534661323536	-0.603764982037148	-0.439949290815791	-0.635329202942494	-0.625693960698189	-0.652415817988984	-0.588958266877058	-0.701009385234217	-0.629874594663807	-0.625363711990056	-0.645196007409145	-0.70717862325835
"54520"	-0.0386959113589338	-0.146500777004713	-0.0993122268388399	-0.119786853765357	-0.426043077775525	-0.00644470989785253	-0.0427069008284385	-0.202006145423221	-0.200802979740993	-0.189698550339226	-0.299708066108046	-0.221336159522135	-0.205969399092678	-0.345312083249626	-0.383131407305043	-0.147729857521422	-0.127222721487087	-0.196678907009575	-0.0926019406007986	-0.152639330295939	-0.101139993667914	-0.094235595892557	-0.0662015736866854	-0.343427919991411	-0.302554557882792	-0.0763596425196188
"960"	-0.252376224801794	-0.016507645571013	0.0427528979833719	-8.87219925145027E-4	-0.188123799878009	-0.00851582182200808	0.0200143191713608	0.0356219100067697	-0.199471877116717	0.0364613404249762	-0.0945812401083281	-0.262321521773567	-0.049311032476239	0.106668377893524	-0.204853034340732	-0.0205129368125557	-0.0460628261215275	0.00930490761884739	0.0895671044569009	0.233447619723195	-0.113266204107166	-0.222932804148879	0.0247343963812885	0.127351356407085	0.132748789845529	0.0994195908704922
"8872"	-1.39717437559239	-1.6013116464546	-1.57399798612355	-1.44089571960611	-1.62088329137261	-1.5145548487315	-1.58235790136619	-1.46616755284117	-1.45788267990777	-1.57479400831191	-1.59898008109071	-1.34001229270484	-1.46797146721096	-1.43247197299518	-1.43292170295228	-1.40971195834915	-1.39640115835292	-1.40427543229768	-1.44781043943578	-1.50609179840928	-1.44811274185691	-1.56790910128633	-1.59878943458879	-1.4354460983587	-1.62098533116405	-1.62682589399572
"84916"	-1.41743693129512	-1.28941839861221	-1.31767448144302	-1.36618805642843	-1.54807232823713	-1.34502439578614	-1.35833145641514	-1.51799615849309	-1.53122347744798	-1.34541515382614	-1.48915783084327	-1.36308489762611	-1.26692870570738	-1.20850294786135	-1.13240910097428	-1.51929790844242	-1.41659065061169	-1.42274588731639	-1.5507941115044	-1.35871261256483	-1.40095516462376	-1.37496465623075	-1.56321901539786	-1.54820272817136	-1.37733204050202	-1.4609542053872
"80824"	-0.211737949244364	-0.206782519244973	-0.0709617091996134	-0.112555231400407	-0.0444985475704114	-0.0873904239214961	-0.0712918733099889	-0.138922186203898	-0.0888015497705407	0.0209054685109966	-0.0329398659111857	-0.203862920810073	-0.0986280613576093	-0.240993341005548	-0.196794826566223	-0.114733305342283	-0.0956348809911197	-0.108202001194352	-0.195985837073598	-0.114537569140535	-0.130225761100645	-0.12917569859347	-0.222146713622385	-0.124686191307691	-0.0573256651697871	-0.201077342214999
"1854"	-0.983047711504013	-1.27898567989005	-1.12942057377158	-1.15683930610761	-1.19279271469957	-1.15039902409071	-1.50096400398891	-1.12822460463678	-1.15145652904285	-1.16711083950356	-1.27882313281745	-1.22261444178806	-0.776828835537814	-0.850302354979322	-1.11921466974092	-1.21166312454831	-1.04816353671196	-1.20402037123717	-1.18987540391924	-1.27397942597192	-1.1154336614013	-1.3429040825142	-1.11601658929002	-1.14549771665615	-1.1135736599589	-1.13825976107404
"30001"	-0.136915623395099	-0.0449189846507179	-0.0537180528533903	-0.0564353469279551	-0.129033624808835	-0.124066059186497	-0.00253521921046967	-0.0729933305724104	0.0184934891969827	0.0369649673244272	-0.010489529475386	-0.0557034578532305	0.00746183271927056	-0.158206107484952	0.113836548356485	-0.0335812153695974	-0.135511116159231	0.103790725313238	-0.068104172190139	0.00472306896212459	-0.0346469636397346	-0.120758612518891	3.08316433587723E-4	-8.62811457197224E-4	-0.0626550971278001	-0.0235646267285389
"9700"	-1.36502114390219	-1.48700675176901	-1.55673213241057	-1.28665066705813	-1.38388609524256	-1.43325219484421	-1.40196486358862	-1.38200174860579	-1.38760576053251	-1.43714228819554	-1.48547951175833	-1.44789896797345	-1.19172298929239	-1.369168500005	-1.3708644238176	-1.3733970640058	-1.46559479840748	-1.37665506608264	-1.32265666664845	-1.45242335988892	-1.33235099174462	-1.60974994513832	-1.48207554187047	-1.29217622050161	-1.39086044489152	-1.48090155103695
"130888"	-0.24001187200962	-0.178019945321527	-0.190012212058653	-0.270786848672373	-0.180741812326255	-0.325378768258207	-0.209488529412944	-0.212937237031858	-0.225755917521263	-0.127738840896795	-0.353215374439356	-0.190589395725425	-0.164335603858293	-0.352319305955997	-0.415237503914982	-0.126428519099526	-0.273294409659106	-0.213297953050314	-0.177283197809699	-0.198083899941809	-0.184819414635563	-0.172646336815915	-0.247652193400098	-0.227637810766186	-0.0916614565966446	-0.378834704838877
"162517"	0.0917057627339773	0.0386332235659568	0.0877268544539165	0.0186130780060366	0.0990558355123433	0.153576841125385	0.0258212759338213	-0.045800730624714	0.0340472781369724	0.0165349954858561	-0.0180866415731611	0.00888297112588346	-0.0434140607472916	0.0951287211813	-0.051917991734408	-0.0428644108548473	0.0786062762249937	0.0730828088393692	0.111437914696906	0.004847856360957	0.0184736813022783	0.0556087082924417	0.019115500815409	-0.0764994738288417	0.0450290822897932	-0.0494287814472506
"408263"	0.0339486141751104	0.0366337052444039	0.0600133463702257	0.0815022903252727	-0.0132691036184574	0.154827282968473	0.149686071907941	0.0201071358040572	-0.0101236162662434	0.0	-0.165846565841121	0.118361979610307	0.0785813262371881	-0.111667004672713	0.0212337043160243	0.0654264553583377	-0.132402435580886	-0.0219844519018098	-0.0339315923676862	0.0796618945983775	0.0608080922891801	0.132461737931604	0.109902391719119	-0.0583824345892748	-0.0118619066975407	0.0637368697154707
"8729"	-0.836938882353956	-0.760327549970516	-0.857115003136109	-0.718126049708348	-0.887031437006364	-0.820722310766252	-0.702152371804977	-0.70845139400604	-0.566730433850284	-0.775649505999565	-0.834590822773903	-0.967483717466038	-0.744059103066152	-0.918741229469911	-0.862999512038723	-0.695837860307221	-0.741743607704875	-0.721544171178762	-0.554726985319087	-0.733731855829386	-0.785104424507708	-0.575057363753819	-0.761965441700439	-0.836823325133403	-0.761286990765018	-0.820692705779815
"89944"	0.173682155172884	0.200674125245957	0.156686839061624	0.258407289514036	0.142096037146644	0.17438208927157	0.124235740693752	0.172113771886246	0.0758570698445658	0.0533796252588768	-0.0197561903139981	0.131513786295176	0.294736196239317	0.186870615611117	0.0381480048761955	0.193158079757799	0.273331084593	0.0986138882409772	0.319929550176786	0.128820644592852	0.327244310472954	0.24558323101403	0.257955554674959	0.119732135800677	0.265392289697137	0.253306244390448
"169792"	0.018249773486036	0.114702998989045	0.145242969403472	0.0670992057083756	0.0940137418086945	0.188743890382971	-0.0181573601278443	0.113276905679913	0.123790927417582	0.0264883908381932	0.0177323995368883	0.100343200030905	0.166143037921231	0.0125891128948599	0.178323046663697	-0.07477589248352	-0.280133273775359	0.0165031580143538	0.0501390150981313	-0.0139959247326975	-0.0188304673423693	0.118058988187526	-0.046240406235239	0.0300031100002907	-0.105283196893759	0.0497124101066035
"116444"	-0.0859032471178338	-0.178727791725193	-0.00395365633725004	-0.0767305038954423	-0.0591602158032937	-0.140891841157434	-0.11499809013536	-0.0431035434984176	-0.0348655854078402	-2.51113347066539E-4	-0.290797393944014	0.0481509871025698	-0.094930318174578	-0.234485189635374	-0.32875979223032	-0.095398051190322	-0.228602654184773	-0.104596258375916	-0.156628863747196	-0.107662371400059	-0.107126060431689	-0.101898647462295	-0.0807357168685269	-0.0721737040018847	-0.0939564611307295	-0.229039857729789
"3336"	-1.23413802168659	-1.65805813602037	-1.60992335567365	-1.32637893819632	-1.53730810656035	-1.65072325753774	-1.36606387631288	-1.5746786406843	-1.65878963185116	-1.59142199797901	-1.8998541014534	-1.56820068234032	-1.29770721990718	-1.37843252507564	-1.46888927343728	-1.71057328977121	-1.53007724447244	-1.60061133866966	-1.48157027633559	-1.5568859279946	-1.5631732541246	-1.73948795122067	-1.83029549596902	-1.64815401850778	-1.62263548450284	-1.76721834367787
"150084"	0.155138765103579	0.0503195151994452	0.0456519606121778	0.103405387448372	0.0931305295150608	0.136919753185788	-0.00633942721636941	0.0942158140251558	0.0855355046961401	0.0424795533498866	0.17399957973313	0.185380068397475	0.0436818820482358	0.241242092660623	0.172221147677051	0.0453979331020381	0.129340678082316	0.0190162114425289	0.096413530833191	0.0892526414586391	0.112376896063123	0.162343620090135	0.15731011858603	0.098414346855532	0.0235453824630061	0.128615403908611
"3746"	-0.165334416054595	-0.206042478345821	-0.157997615610939	-0.28449927811716	-0.288495544205234	-0.23478693377476	-0.28019399051357	-0.13347068815089	-0.172220847767471	-0.16744914877294	-0.127487725303381	-0.285459088858954	-0.212837682366708	-0.305416477469737	-0.175670479733721	-0.24922730980206	-0.15451731026117	-0.253469211357697	-0.21616045410905	-0.291149993026765	-0.240018043707064	-0.266830427162091	-0.184568885564589	-0.217977860802388	-0.191998120453207	-0.361453886662894
"3834"	0.211366850705806	0.125033627476419	0.122301996621699	0.124240027056932	0.147821399586127	0.161945557647502	0.209529927157473	0.133983039988275	0.172735255334925	-0.0157219840517858	0.183598809639496	0.145177971905002	0.168909022355717	0.319734331302998	-0.0877728423821493	0.105867235692948	0.233783686305424	-0.0212624109244431	0.0318552294109829	0.182667130318873	0.0880194630501402	0.00410599435527272	0.0174671631119834	0.14956363271669	0.22731618688017	0.21126787834629
"254773"	0.0459220186553681	0.170940432387487	0.0252080304824627	0.00600617613822297	0.0949594936412485	0.131665222326059	0.100685465169371	0.056321029575697	0.0354654635270396	0.0270592511324967	0.15498922009168	0.0986415005952879	0.0337242256111888	0.132612787856979	0.213445809931541	0.0258232981177672	0.272045816112289	0.069772433585077	0.126454994587009	0.0779381559250708	0.0327682245883225	0.0266164310145539	0.120237034776754	-0.100089729861844	0.0537684045206231	0.123458139890575
"4176"	-1.15606751147938	-1.22420539869352	-1.15657665786029	-1.33083600916424	-1.273161985442	-1.21921557681311	-1.28011565883704	-1.1775690967667	-1.21958497986638	-1.17246482075089	-1.24650679313977	-1.22542010125967	-1.04618106694928	-1.36875354910575	-1.43907380835949	-1.05302275323464	-1.21220450901047	-1.23598515011369	-1.26679894648341	-1.2792371992285	-1.24658445596439	-1.22085219230084	-1.16729807316991	-1.28399985605799	-1.279388956339	-1.10835723569925
"345778"	-0.202904009607318	-0.114147258302112	-0.0705207679924423	-0.0723152785901698	-0.10705606884458	-0.074606153990368	-0.0851588707059857	-0.0986717990645581	-0.0682426619089248	0.0471676393743107	-0.0227691395085197	-0.112858515629058	-0.111166043184325	-0.205253748993448	-0.113312666249258	-0.0790416183531889	-0.169895926399658	-0.145295405679503	-0.170855551953416	-0.0433788771504547	-0.117995150646641	-0.110598636973618	-0.165359477645245	-0.133348770099683	0.0262864908750336	-0.123802899579366
"10398"	-0.203529863053928	-0.357791023740956	-0.0963566602212462	-0.241041956924656	-0.201268397679204	-0.265770513759378	-0.257803840810947	-0.338018855665967	-0.156011890294726	-0.191535074199428	-0.176416376224454	-0.239542847890634	-0.120505378084582	-0.236369516685653	-0.319141744103387	-0.152766980789638	-0.223739554456922	-0.222913961406466	-0.318574621386391	-0.235436341557384	-0.260484023559202	-0.290286489955561	-0.2086910301902	-0.141933613158575	-0.23346449512488	-0.191357227432395
