	"ACH.000025"	"ACH.000045"	"ACH.000047"	"ACH.000078"	"ACH.000086"	"ACH.000092"	"ACH.000228"	"ACH.000231"	"ACH.000243"	"ACH.000261"	"ACH.000332"	"ACH.000337"	"ACH.000387"	"ACH.000415"	"ACH.000424"	"ACH.000505"	"ACH.000511"	"ACH.000527"	"ACH.000542"	"ACH.000601"	"ACH.000630"	"ACH.000711"	"ACH.000732"	"ACH.000802"	"ACH.000906"	"ACH.000921"	"ACH.000943"	"ACH.000973"	"ACH.001061"	"ACH.001301"	"ACH.001431"	"ACH.001735"
"161"	0.137364971349912	0.115398279224515	0.244429761663362	0.359002773154024	0.214676675153634	0.347776146325993	0.09566931015527	0.232750088296257	0.216586225713134	0.171922775212445	0.274449568123275	0.2336506391805	0.103978523104387	0.130573459135404	0.381027342819743	0.215233354167111	0.263340244023988	0.244436267558774	0.0935061839993845	0.144146289268222	0.281702308016454	0.199165361197415	0.329813169072624	0.155570932442854	0.247577766119107	0.213484849618146	0.248421387439331	0.121893755516324	0.191383840572217	0.243580475264221	0.254482473005146	0.296514424257567
"9114"	-0.563380263007413	-0.422209764023742	-0.328571935961431	-0.41803227811373	-0.42145402625222	-0.430106290494689	-0.385305925123678	-0.537024289150107	-0.349432474140408	-0.302840391973694	-0.467704906572302	-0.543687492004172	-0.463952627981205	-0.324153750491742	-0.565411781739845	-0.171257477863244	-0.346219957767704	-0.33173646325016	-0.527665737660145	-0.436096641222312	-0.335806843035992	-0.493631027817448	-0.446442170265532	-0.223396815897678	-0.243558721147189	-0.384635376330236	-0.410960979586995	-0.493963031965549	-0.502551860229965	-0.519107233957026	-0.630861743318338	-0.475023694027775
"9184"	-1.52630212991624	-1.41689953930342	-1.71365185405298	-1.4119006261336	-1.51453188135728	-1.45514523675162	-1.89449964145293	-1.39347259914652	-1.90925674827865	-1.58721022621327	-1.61539343644988	-1.76119977277315	-1.7494944137601	-1.71934764638779	-1.50118224747409	-1.63169553349215	-1.4104504025572	-1.67475720284139	-1.46681393630347	-1.52611886761939	-1.51263943698337	-1.54427913450468	-1.51123601246086	-1.76058647682833	-1.51188995903641	-1.53371099460213	-1.73168980386698	-1.4106819310163	-1.52009856832923	-1.43616639334575	-1.3575041677935	-1.5193243476227
"79864"	-0.297990477380655	-0.208918562610654	-0.358463135650655	-0.417608792340733	-0.320061124190977	-0.0717236510995313	-0.408056158630154	-0.389540987297179	-0.323140237200077	-0.32220960653185	-0.421932016123898	-0.201917785937287	-0.404154894234652	-0.272266685147304	-0.362833917177666	-0.343057748192509	-0.304974896123099	-0.252644071539195	-0.350718872805765	-0.318875413657136	-0.287951395291198	-0.429057993533172	-0.447242190765686	-0.3164949658729	-0.301834124759183	-0.413803234261944	-0.285318780519161	-0.384355867304965	-0.451914036138271	-0.203175599110352	-0.338705819152203	-0.250216555557028
"148304"	-0.582346268650431	-0.165348117700887	-0.319812381179403	-0.437810006994969	-0.356658278578915	-0.335498140584926	-0.277297957911402	-0.346841917530348	-0.4397956463664	-0.370815512326744	-0.290199403602368	-0.530596550171937	-0.119852966105942	-0.267430495139305	-0.167947306881833	-0.356452914403155	-0.479144827132604	-0.346429730084617	-0.397724221277653	-0.335319059002883	-0.301707199961304	-0.322829194315502	-0.285187313180293	-0.248812848114304	-0.308314550947711	-0.354354333750726	-0.341396701384773	-0.306748539961088	-0.259001281134585	-0.307273586608343	-0.318658241841598	-0.12749186806803
"1108"	-1.07760173658974	-0.854543720281749	-1.02998987071603	-1.0748383677475	-0.840638170538548	-1.16897460511465	-0.909594196401022	-1.07780496673859	-0.864749829073888	-0.883429012227696	-1.01905020193461	-0.925975260280985	-1.16787242364668	-0.707003728821723	-1.12173287885786	-0.779785175466533	-0.98591128563368	-1.03216104045802	-0.95631110172392	-1.10008887959342	-1.09835593957437	-0.895501671411681	-1.05840877085449	-1.22311896828407	-1.02160584695959	-1.10672644213133	-0.813900914791555	-0.910915153773327	-0.801239312328469	-0.919051098676788	-0.953148223887642	-1.05041695963166
"220042"	0.259782281998649	0.0271091421153904	0.134925479399582	0.127345748650185	0.10748728142007	0.173286787940121	0.204115572524943	0.16744092928847	0.173013066577698	0.0659167801613159	0.198668052627686	0.0804263794698263	0.280696046097105	0.107330227236589	0.0371814073948034	0.134878711282797	0.166701784757411	0.170862226211459	0.24236563413563	0.138233330888414	0.11337673648847	0.160780128318996	0.0660070455541912	0.128130135204112	0.165910616051343	3.38876520531031E-4	0.104500465478466	0.12576560692738	0.21351258467916	0.123697738936046	-0.0431155739267179	0.124085991216461
"2079"	-1.11588679218425	-1.02768195383064	-1.07102831781816	-1.02332609728021	-1.10918355934519	-1.12898987158691	-1.20960446101578	-1.1885557425514	-1.05233366206942	-1.16539492563587	-1.04089645274824	-1.21553188418277	-1.17250168687696	-0.983710787443979	-1.2708562843597	-1.08417713049118	-1.09051489681953	-1.07678578683641	-1.13905968343909	-1.08870401673355	-0.93112724339169	-1.22758793578105	-0.807283702507254	-0.951506234881826	-1.03894476230332	-1.1308167748615	-1.0167983933538	-1.09160483135121	-1.14068357634913	-1.07180875418631	-1.02361274490538	-0.968905538677804
"23014"	-0.206208112845537	-0.0336029302171743	-0.195787594862714	-0.315961739152714	-0.266136721127777	-0.225577006768963	-0.342574902173397	-0.364132128850153	-0.144286256766678	-0.217937724455951	-0.198230855292257	-0.126206620615529	-0.229792537484036	-0.214451547507459	-0.263447394826973	-0.324642595161328	-0.292964868064786	-0.143855186588765	-0.151309207803063	-0.203647830711473	-0.266277933205164	-0.192898619690788	-0.270881429195382	-0.257774898425349	-0.239421159988914	-0.153985738837765	-0.301095540414896	-0.193895005544459	-0.243974294164058	-0.227936853114627	-0.304082819344896	-0.122430101928887
"2572"	0.207092361429172	0.22079190531376	0.152758531305944	0.195046368278929	0.133532480878697	0.219293403382911	0.123154722975195	0.173880458476424	0.136103967356465	0.167394181758497	0.16446473984878	0.263832215478418	0.210971336769529	0.101603746241921	0.017844272896619	0.230306772682836	0.253351522660474	0.115722914311144	0.156092038230562	0.223715318164704	0.117422604682962	0.162263186021279	0.0933382990637012	0.146091174121978	0.233024513194521	0.256982044831862	0.145602404099079	0.129970664369752	0.205041393408667	0.208670604215915	0.273364614698482	0.150750579281032
"10614"	-0.17043249879077	-0.389996229320611	-0.360036346286741	-0.0817791677717994	-0.411875702987778	-0.210153629872193	-0.486506997849559	-0.391673674495663	-0.474963929581788	-0.213481731482491	-0.238534220428102	-0.0968085751874463	-0.449915327012786	-0.377318708873314	-0.0603432311657354	-0.262737939306677	-0.249758820583347	-0.124133813330409	-0.222419248666668	-0.365039554893639	-0.197736804350473	-0.495264827757864	-0.282154404751846	-0.315466545889803	-0.168922041755051	-0.486685105359673	-0.465722932421713	-0.294051546357301	-0.144527789600041	-0.231112625285956	0.199684133682324	-0.218510216336906
"3336"	-1.49434342097845	-1.57016550380837	-1.84139417816694	-1.62384998753209	-1.40770402660127	-1.51899289483896	-1.79774311312018	-1.5746786406843	-1.61351483771198	-1.63777048797484	-1.66395394909142	-1.57030639661378	-2.02246839729332	-1.67186603513467	-1.66122096247167	-1.60311361915379	-1.36837678979453	-1.68021769118841	-1.48157027633559	-1.43979895206613	-1.48676521483022	-1.66769244893736	-1.4757113865598	-1.55212228450861	-1.61446546340769	-1.5725492847893	-1.68969455476768	-1.56586545672687	-1.51697064047667	-1.57286313414667	-1.58509305320544	-1.53444040835785
"57117"	-0.523471656418067	-0.60650430487486	-0.377410595679971	-0.301388603447719	-0.378898233189124	-0.365104178068275	-0.50561359247141	-0.706345010293903	-0.586363448367991	-0.325159445812748	-0.284391468398636	-0.434793132678218	-0.555836408941682	-0.570695104598601	-0.385430965360523	-0.538804023304535	-0.867297111392089	-0.73291148743891	-0.428201444704416	-0.573657923768522	-0.36087239726242	-0.359640267693799	-0.176762950797748	-0.403834274245386	-0.315341697970832	-0.715310351353291	-0.418773563507978	-0.40046393484807	-0.493489066038862	-0.638984034341176	-0.521173439300747	-0.589117769167387
"57508"	-0.5882230702985	-0.447089567617386	-0.570765559915373	-0.440308179767867	-0.606195025996782	-0.523951549641581	-0.558929605342788	-0.729393931672371	-0.446078584175635	-0.428896952778739	-0.434860663072271	-0.641339398657716	-0.673416639613008	-0.637363720230982	-0.315732047548112	-0.554967100545947	-0.560925468902992	-0.556627324047426	-0.632713677148966	-0.461597315138001	-0.429948337779624	-0.557378201357467	-0.357866398718717	-0.504288969491227	-0.441973432341373	-0.550910145820368	-0.530423864640261	-0.735320598463732	-0.619613110894271	-0.55996384785486	-0.525506037624208	-0.530859495056363
"25896"	-0.962343560152545	-1.0712527008871	-0.930737532561602	-0.639518447952894	-0.759152979398359	-0.969940176933045	-1.01721284097775	-0.934618544174897	-0.853032326440718	-0.80556907640277	-0.898072338542171	-1.01888214062307	-1.10741166245571	-0.913885861958649	-0.872631710196858	-1.08413181121488	-1.02998693156516	-0.86851003791541	-0.876641830689904	-0.712438439435854	-0.95890496229588	-0.916258852366202	-0.933547091603805	-0.977739085867133	-0.686991285120991	-1.07613055330307	-0.951284970696545	-0.911953259632531	-0.860483040034125	-0.988296534295379	-1.10562750786135	-0.91421430878841
"55656"	-0.505745455387835	-0.583166391384031	-0.71645804253018	-0.663510601906655	-0.687319539701674	-0.704827679075982	-0.707342326822241	-0.713413256080104	-0.568336666169134	-0.576127914884581	-0.609728870904821	-0.666398416679991	-0.718428267339272	-0.719755208353358	-0.472496587431926	-0.676807053272759	-0.721900880983306	-0.554904797434523	-0.579434879949357	-0.633536109508594	-0.550882631476898	-0.598919665905317	-0.571992253635546	-0.624732392555907	-0.607984259815405	-0.628255354544495	-0.468574220249162	-0.71560732128068	-0.563747481142801	-0.763604662976516	-0.810457274194139	-0.533300447117277
"51194"	-0.837895554029619	-0.681052894567928	-0.860022502288805	-0.781547973134223	-0.899798079310695	-0.80838625114889	-0.862629233593742	-1.072891886137	-0.896955341621488	-0.896685258601243	-0.825420077690794	-0.732228171060109	-0.702357255943333	-0.768086814442262	-0.871074286531572	-0.775134844425251	-0.98576546335829	-0.795008051397262	-0.687079242274858	-0.889868236197631	-0.842226046713528	-0.971370419899899	-0.824832591141925	-0.851860269234553	-0.853133751649047	-1.06055640561433	-0.570540238147359	-0.644220831008499	-0.742295745809497	-0.786089067738702	-0.800822495239316	-0.614574871591369
"57577"	-0.242392514004069	-0.0158049674625043	-0.0668740586553849	-0.00787642069753622	-0.0927919923933733	0.0195752613582472	-0.262946003430039	-0.135054246502685	-0.108570177421297	-0.182849261754048	-0.0451062498894132	-0.0513454924941357	-0.0617231682941313	-0.188923196988866	-0.191858546546995	-0.136494073118624	-0.089440906982662	0.036561128356839	-0.0141672090473553	0.00463451340916865	-0.13021629740817	-0.139128631975563	-0.105550131374863	-0.0372269684941279	-0.0990335660884447	-0.0689987469056656	-0.0187770578056844	-0.0359952873843285	0.00242368211362516	-0.0364597352145257	-0.0282925188883574	0.0145553123212559
"91750"	-0.276508705254826	-0.553646317412984	-0.534421829380519	-0.33359007676701	-0.360876428435393	-0.616166389838439	-0.439949880068219	-0.356307517492416	-0.499035379945738	-0.529174495667448	-0.502893327646479	-0.263189517533093	-0.39864028173085	-0.232702763949138	-0.336505085479598	-0.338815307354039	-0.555912812697097	-0.411698240164745	-0.352457270583876	-0.380276924310277	-0.245100424317119	-0.503417690640942	-0.35199383079215	-0.308408703761696	-0.377809002968743	-0.509643592196808	-0.31514024856454	-0.279573507807054	-0.429336168641071	-0.581509163172037	-0.377783407921055	-0.336998561055316
"51631"	-0.33724689031087	-0.199250817952634	-0.331239982776659	-0.220891457913206	-0.267182232612312	-0.407595298438686	-0.223028118360599	-0.306154703722252	-0.359158434512645	-0.350774129655854	-0.272498802120479	-0.249526352310669	-0.606709027703998	-0.133236064048544	-0.432124766278611	-0.318243720976371	-0.302827956143509	-0.215813093610019	-0.169623248259842	-0.471160179346708	-0.315721803298061	-0.412825402259276	-0.0749752850440819	-0.456755441558838	-0.226326627789666	-0.464958312089213	-0.411705762222137	-0.166352236046166	-0.318213886356722	-0.228168218384154	-0.59831752381744	-0.0953098757027696
"25840"	-0.500920991416579	-0.29705958016553	-0.207096472085172	-0.381519470265495	-0.394247780675727	-0.293762090915958	-0.0626438278609311	-0.33478013415911	-0.332259655375555	-0.486839664708507	-0.423331704606236	-0.430620879718164	-0.521958788949255	-0.229182109320469	-0.302063776406675	-0.373424462775258	-0.294558752748541	-0.364226853555123	-0.383716806384692	-0.359976650398736	-0.27002124213789	-0.419616482249305	-0.440754188177333	-0.236484369545147	-0.366142409435941	-0.432801068166031	-0.360700344530151	-0.412892835561334	-0.393250580285886	-0.170430654560121	-0.454488448638305	-0.279733968553356
"4862"	0.198668893791976	0.111520460843551	0.0811176415995159	0.321116508533124	0.0229033456364781	0.165591911819241	0.146045618232259	0.128177526141602	0.173777372409493	0.186792987418561	0.210629180675796	0.225100876384488	0.171530723661954	0.0954287295972111	0.187568644930894	0.283406271195593	0.139915797820186	0.12203995670702	0.248934112100097	0.224171260882107	0.209684910499215	0.183098998980922	0.203555772262874	0.0557247246812853	0.214732971198976	0.309164279316814	0.142960555490211	0.176519896424798	0.275328147880103	0.201327358198654	0.189959703030272	0.0881615526898419
"5110"	-0.257194075371326	-0.226019855529472	-0.206109614338225	-0.0835802034595241	-0.145567782752639	-0.144603107396782	-0.234980336803079	-0.213226961719073	-0.193871187093257	-0.190108088248192	-0.143426442032746	-0.240213059842066	-0.179102141480028	-0.295196108098847	-0.320926299226355	-0.232099150070414	-0.2502636082432	-0.186874762665317	-0.265066770629244	-0.211992174147051	-0.160901980865545	-0.183127103174105	0.0303398526310943	-0.230677095081445	-0.19578851279382	-0.235360833567113	-0.147047006853895	-0.27998852230072	-0.166461069746022	-0.027233681406146	-0.122885035017438	-0.20542039905711
"25957"	-0.293524019885452	-0.0703947385228585	-0.340972417038061	-0.1128299407211	-0.332222347665184	-0.357207030291794	-0.369770068193802	-0.402689899094706	-0.323046020255338	-0.35110207101414	-0.390112172409308	-0.0613851509295177	-0.282892419222176	-0.328189774225705	-0.203410683468907	-0.166063118475375	-0.399935595505726	-0.434862460766473	-0.309192441017768	-0.286400820577955	-0.319695220516692	-0.464826391013723	-0.328725571649289	-0.330538212386157	-0.299403383059881	-0.467373827939582	-0.401468151695849	-0.429133994737171	-0.50531068116232	-0.278036533655816	-0.0194537938862662	-0.3255516370991
"5691"	-1.49536877954705	-1.76496839959332	-1.63322105424585	-1.74457363327258	-1.41120215991446	-1.52889744247104	-1.79806543822808	-1.52642777126695	-1.61795698477193	-1.45234975424107	-1.56129150001662	-1.7228840170425	-1.68841781856132	-1.87726673854627	-1.59165549034267	-1.56849230296977	-1.47680995295851	-1.57563973227834	-1.65440412349658	-1.52774977058172	-1.51450928213294	-1.6749701662187	-1.65444341577747	-1.59299977596575	-1.55263303439503	-1.65099342602018	-1.76579887913383	-1.75927671054532	-1.66378457305666	-1.5553961430123	-1.38708484811339	-1.77236463124442
"5901"	-1.72474652640474	-1.90445197544471	-1.91992399071282	-1.89880596896724	-1.58354327335824	-1.74420064709858	-1.69380584121889	-1.6411118250057	-1.94621464774526	-1.88357385631026	-1.84283516044735	-2.079220692143	-2.12723308221987	-1.72535209958401	-1.7834053375927	-1.68734224150197	-1.58983785682092	-1.78595185770404	-1.68621232375116	-1.75018235005397	-1.57173408154331	-1.75494931407939	-1.64449705276974	-1.78456856809465	-1.82879163422526	-1.79724505762726	-1.90207259823761	-1.62315964749337	-1.63983967283518	-1.81758020992205	-1.95829914572988	-2.03961824280118
"23248"	-0.151323954814689	0.123738662264569	-0.363087566623172	0.0618209956091721	-0.3135815781585	-0.0920811553946605	-0.318710406961893	0.0854582072222228	-0.0716654592050896	-0.122874273206184	-0.0156970176757667	0.0398996697799642	-0.0881726478591646	-0.168107149052111	-0.072325721863983	-0.151707115614797	-0.204199602739192	-0.140601377236442	-0.13520370977549	0.0113205250317632	0.0194816986681665	-0.437121934613945	-0.10740433702305	-0.243599707922669	0.0991769579621617	-0.107861713026348	0.00973049751029684	0.0108249540328251	-0.203306314718739	-0.0799728126639743	0.0180562752582166	-0.1019334588569
"65117"	-0.589636318442658	-0.470104909413197	-0.392777688874284	-0.522262312725986	-0.431793966790957	-0.648674418714374	-0.598438264294758	-0.555224717688215	-0.576018986148627	-0.59210879995151	-0.56800445870627	-0.529718280574453	-0.746194351515664	-0.471518339917863	-0.578375161463996	-0.463362017981732	-0.497469858402384	-0.475353361400138	-0.484608074833871	-0.577468313871138	-0.41111918757876	-0.412598756521348	-0.602685273808756	-0.529655199891925	-0.475544027276454	-0.673170774491332	-0.606301904946266	-0.394960273349826	-0.593811392576406	-0.622775953710746	-0.553560926295808	-0.561252486384825
"9789"	-0.510139310090465	-0.686962704898065	-0.769288739500983	-0.744150580432207	-0.714467747671639	-0.985711349035646	-0.755144181856378	-0.761356961657623	-0.636073118338179	-0.813764000563	-0.674058711421376	-0.704991941729405	-0.738015099706204	-0.900070852170561	-0.803867676782094	-0.793881167274073	-0.792782484386059	-0.615840042363984	-0.504744223586192	-0.792801542774107	-0.651264455235736	-0.838460426356257	-0.607054344370285	-0.705906413358095	-0.613819613109141	-0.67666872284273	-0.739839078435025	-0.738901196819547	-0.746543047180673	-0.955157306741193	-1.02586095724205	-0.648188945348342
