	"ACH.000060"	"ACH.000095"	"ACH.000215"	"ACH.000226"	"ACH.000256"	"ACH.000265"	"ACH.000278"	"ACH.000337"	"ACH.000619"	"ACH.000841"	"ACH.001054"	"ACH.001735"
"51244"	-0.830093017446376	-0.79781814081439	-0.700782672640478	-0.569392062067143	-0.820553947633643	-0.495569279195536	-0.693545055203647	-0.783979858547457	-0.546752424969718	-0.652991475650383	-0.773552354715782	-0.710946016203145
"246184"	-0.497411581660188	-0.364740579332654	-0.414139132698248	-0.401305227035759	-0.406956671619124	-0.372518297655053	-0.448887468968808	-0.0707753063742975	-0.27226756678627	-0.458646686131983	-0.362544443179167	-0.330896689124901
"57062"	-0.811025187273003	-0.799265250083511	-0.785644784485591	-0.635668691199456	-0.657719984373238	-0.753286968208382	-0.69249583752855	-0.754822758527599	-0.585725680002889	-0.787936175297647	-0.703143533113664	-0.884258725771489
"9879"	-0.296091534765151	-0.542616949078225	-0.503885365475994	-0.586034828451841	-0.497170705446288	-0.517510107155326	-0.603529423586289	-0.676121679901654	-0.67879249393323	-0.518914875569318	-0.455386421076066	-0.57627684757806
"8894"	-0.600164646188895	-0.591425597737242	-0.474170905277557	-0.446429790867995	-0.238150309947712	-0.456005094387173	-0.529149359221519	-0.535933574173673	-0.381068943714208	-0.370164878226943	-0.501095458686949	-0.640592679539496
"8729"	-0.549447982718071	-0.770524775052243	-0.661492810146418	-0.516591989872551	-0.637947302635004	-0.701393387690574	-0.536339258970956	-0.574723156431914	-0.578856279553908	-0.551286507546137	-0.771063286657553	-0.768324203467947
"2957"	-0.557869994484556	-0.558334112655202	-0.603393239317285	-0.658150304382939	-0.647176358090272	-0.632903078176682	-0.620540154288587	-0.737847323791788	-0.458028130737543	-0.644300311196422	-0.667080383805692	-0.546144497324237
"3312"	-0.0258979385873661	-0.414580288271247	-0.371898826882373	-0.00399690463036888	-0.312968989644291	-0.269119136433944	-0.373243826402691	-0.252103954174277	-0.374036452744882	-0.346926382100279	-0.23982956372148	-0.393629365182207
"3550"	-0.831478811730698	-1.00229532156868	-1.02607940045101	-0.767517267908622	-0.952584816733782	-0.786755501771434	-0.956557874701751	-0.970493535563389	-1.01304899146553	-0.853009879251018	-0.936641965493919	-0.957718399299249
"80789"	-1.00516854473284	-0.945647841115267	-1.04549776093544	-0.872783600013013	-1.06100892951695	-0.88700378376135	-1.0218285459907	-0.998841807855428	-1.01302613470713	-0.908829144380944	-0.928873538298472	-1.02035239289138
