	"ACH.000082"	"ACH.000113"	"ACH.000123"	"ACH.000233"	"ACH.000274"	"ACH.000463"	"ACH.000516"	"ACH.000622"	"ACH.000718"	"ACH.000736"	"ACH.000782"	"ACH.000880"	"ACH.000884"	"ACH.000958"	"ACH.001391"	"ACH.001532"	"ACH.001554"
"26574"	-0.65451421679478	-0.582894308355597	-0.492635437056202	-0.51241138498728	-0.516206153655896	-0.536925941360196	-0.614285411374607	-0.473386230050797	-0.557114352910198	-0.506139741099317	-0.484964067830783	-0.481750193300352	-0.727663372968734	-0.723884132942611	-0.377286528287849	-0.433132197846241	-0.645385608833676
"84962"	0.137439575209036	-0.0883417089611204	-0.173603737982157	-0.119634309664616	-0.0924012253736943	-0.255942289966036	-0.250035946820089	-0.0893854273385206	-0.0327526343346491	-0.0527753122003182	-0.0725324642011744	0.0669039774445171	-0.137269534886213	-0.218822164901064	0.0151438837232086	-0.259828648085153	-0.0562783661396686
"388381"	-0.183864880732305	-0.0126174571808295	-0.261699623060204	-0.108911511316477	-0.171575675342663	-0.0197250373219423	-0.132185032638632	-0.0597401418423974	-0.0280781875434846	-0.0491688834399087	-0.0479452918649113	-0.176683932527404	-0.0842504423873654	-0.257533331557366	-0.0101972934398249	-0.110207234973872	-0.0386591612261567
"55286"	-0.25283174047952	-0.229252985622648	-0.259693637358318	-0.26165740838943	-0.349751986523416	-0.167104096968747	-0.145144926650855	-0.187290861344624	-0.155268573161215	-0.107786004180617	-0.146332990705191	-0.190980870580753	-0.158343041492785	-0.335419599646923	-0.167579222157785	-0.271449679504965	-0.353881688783244
"51759"	-0.713927869280715	-0.636760332873838	-0.692144271974361	-0.522464783905926	-0.495792622034031	-0.51496600061601	-0.551282703645027	-0.550521546293371	-0.486580258174357	-0.535260064757877	-0.392999726918298	-0.557383872723587	-0.578669648129656	-0.75002741657088	-0.429704725930262	-0.605311306347149	-0.485522183975662
"27101"	-0.336010996742155	-0.147560917008913	-0.140284678567802	-0.188572596541774	-0.15799943026818	-0.18901230995887	-0.457887831827073	-0.128333861363345	-0.135285456014201	-0.116656865531387	-0.182534531831786	-0.178680884455484	-0.139953675516892	-0.297046820564185	-0.0885125700505601	-0.0949098554581042	-0.135999969673905
"10850"	-0.334486180508794	-0.0873039655263376	-0.263150706678656	-0.173797862019469	-0.244616931768164	-0.0661831394219417	-0.25619816605341	-0.211784497291579	-0.213187906655664	-0.0970069475924076	-0.122557727397682	0.0360440548574279	0.171859521401297	-0.250884825843047	-0.0569753939303286	-0.142027015923725	-0.167319587380138
"10574"	-0.597321267127536	-0.330792990549507	-0.413067902613132	-0.378862714453826	-0.525918680165575	-0.446597749540189	-0.552610014965597	-0.389929365267131	-0.56277582392539	-0.417114595363177	-0.255243684438946	-0.494223680255087	-0.464521234443262	-0.509775828475579	-0.451144911940214	-0.584176369591666	-0.366348096215296
"922"	-0.166862682553327	-0.146716192434053	-0.10483320754205	-0.125722367492194	0.0547307227584854	0.0154564400681974	-0.131586547110407	-0.0622736465866604	-0.00235830644753542	-0.135393596322303	-0.0878864260181322	-0.115529120365248	-0.191824240306949	-0.170692949681016	-0.0871464604214157	-0.138535702114209	-0.142850644460439
"92421"	-0.133490516353348	0.0211412167636033	-0.0294793297174162	-0.171565153867861	-0.167730889633555	-0.122081371021121	-0.133433932192971	-0.149823996846105	-0.106071272161101	0.0200553581698413	-0.058512003643753	-0.121981187581482	-0.0781567380046503	-0.219088523122604	0.0441902307547875	-0.158609651706854	-0.0380953402211538
