	"ACH.000004"	"ACH.000015"	"ACH.000018"	"ACH.000035"	"ACH.000060"	"ACH.000082"	"ACH.000127"	"ACH.000150"	"ACH.000238"	"ACH.000265"	"ACH.000319"	"ACH.000332"	"ACH.000374"	"ACH.000407"	"ACH.000410"	"ACH.000415"	"ACH.000463"	"ACH.000464"	"ACH.000487"	"ACH.000488"	"ACH.000518"	"ACH.000521"	"ACH.000549"	"ACH.000638"	"ACH.000649"	"ACH.000696"	"ACH.000836"	"ACH.000847"	"ACH.000858"	"ACH.000887"	"ACH.000901"	"ACH.000924"	"ACH.000935"	"ACH.000950"	"ACH.000960"	"ACH.000973"	"ACH.001050"	"ACH.001380"	"ACH.001523"	"ACH.001552"	"ACH.001554"
"79866"	-1.02803057690181	-1.02355727788411	-0.988942032944887	-0.832246628992875	-0.905609149847128	-1.09430569691333	-0.958715282912955	-1.16948265175084	-1.05636693944567	-0.788550472884343	-0.707666114342551	-0.695613277589767	-1.14101616622035	-0.879142005612412	-0.820753294379393	-1.0292112255309	-0.873768522801051	-0.746559017440795	-0.675229048406796	-0.854976487676201	-0.878726597660759	-0.972459667151015	-0.872393284384854	-0.787898377617914	-0.807581203931476	-0.89117199808373	-1.01432319556957	-0.770968939137203	-0.98861653093789	-0.673536690882821	-1.02963071189625	-0.96482162427542	-0.748027662816929	-0.931869833846255	-0.85641433433576	-0.786371266988181	-0.815123602084949	-0.843883064052802	-0.889002577190245	-0.741034225091739	-1.04482605462431
"100132463"	-0.0501168468754882	-0.0134702562732127	-0.0511194551409387	-0.0195644237097839	-0.0287100978663421	0.0123035966339082	0.00832861582699732	-0.0397145891596156	-0.0613699406025877	-0.00974962287976009	-0.0973315167586482	0.0467606352353444	-0.0495819498299482	0.0250148308847402	-0.0192138024175737	0.0363068213075765	0.0294276598372777	-0.0327248558201226	0.0176915750146792	0.0016863527548558	0.051930297145366	0.0152932302476851	-0.0892132276416834	0.0583274883944415	0.00306778084230082	-0.0560741329097605	-0.0506342497681296	-0.0285980575451946	0.0317987643640243	-0.0289232931988986	-0.0371389562473227	-0.062949716695009	-0.0327613937103709	0.0467318057260374	0.0122210532503283	-0.0101848636966307	0.0418534084700388	-0.0496122757112458	0.0238265260211346	0.0202857845659576	-0.0220926073451403
"22894"	-0.858943459229507	-0.88269869183074	-0.521081355011784	-0.950901683742076	-0.862697207596679	-0.652245401025604	-0.824778891351973	-0.654320103165679	-0.651373385802331	-0.694105818504463	-0.628936025899482	-0.826533699924667	-0.811978712477145	-0.614887760395341	-0.699118222093344	-0.833613997681468	-0.864677077902951	-0.64739689647778	-0.435477143657676	-0.704173567109715	-0.873840026285901	-0.87902740600575	-0.700620660788724	-0.80780864027199	-0.758675827078623	-0.748326817297343	-0.718309899668401	-0.502520422420385	-0.744252582894539	-0.597634968147128	-0.809461869077155	-0.894005697784716	-0.531357700268081	-0.808198488284567	-0.73328466879167	-0.713597745473932	-0.740653624148807	-0.819191039604049	-0.832805257749875	-0.71266238593547	-0.786996045706326
"11340"	-1.18655975725443	-1.35002956359704	-0.974738896775409	-1.28848448855948	-1.32637120009406	-1.07027787377506	-1.16855788285291	-1.22850670620019	-1.12453004465381	-1.2662140952618	-1.28782843716859	-1.25740611007554	-1.17116584538501	-1.21665512807344	-1.23259897303437	-1.25016192267274	-1.4224396237114	-1.11503291359653	-1.20200654279512	-0.963446123141966	-1.0801805449105	-1.51882388986476	-0.971544186981676	-1.1969228170871	-1.28588641872045	-1.20039987371682	-1.20903466514261	-1.25857413103958	-1.03651241807675	-1.23496553585225	-1.32987082873291	-1.15123075796716	-1.01655707453517	-1.15490313246654	-0.965444813008743	-1.12768811962632	-1.25080559081989	-1.11053877228854	-1.02703950836988	-1.20039116414343	-1.28360510980232
"2971"	-1.03135263214156	-1.31972232836719	-0.773214739646543	-1.24731117871972	-1.20339934854717	-0.967810572686802	-1.03685216501964	-0.997533398992177	-0.850424488586375	-1.07637393999951	-1.11524542700141	-1.14951195329827	-0.853284490436226	-0.994468612084962	-1.25866336283051	-1.18614685163793	-1.04299409354803	-0.889470352856861	-1.05332640080213	-1.22556230593747	-1.21681790862561	-1.40602180601089	-1.07297285011625	-1.18852407461793	-0.97751478455017	-1.13300992143578	-0.974129785088504	-0.8939882446065	-1.04051583405174	-1.07453576146432	-1.1493097800887	-1.06240941257936	-1.11995152947831	-1.10582839660777	-0.740208083005608	-1.08082638420836	-0.920527370304547	-1.1863042103857	-1.11351228760301	-1.10526406651213	-1.07559950078457
"440145"	-0.317048099822052	-0.478068184648376	-0.456385041698146	-0.527921331797259	-0.491877471954	-0.514411208697173	-0.528894785152438	-0.46300493924287	-0.258116129335316	-0.37079937982615	-0.515629004116017	-0.413636728440289	-0.788491742179753	-0.486737568366779	-0.313600044547947	-0.707744128910895	-0.536731806244607	-0.519779134268095	-0.389790744434238	-0.524877986487719	-0.642776437400881	-0.670746330629653	-0.441873151404462	-0.486093784139501	-0.465335267809421	-0.404951600419995	-0.582579994547179	-0.39049828369335	-0.585244837424103	-0.328018747179333	-0.552490456825022	-0.470132172534682	-0.313553289772658	-0.385577342965513	-0.524552431623095	-0.464408840461867	-0.491902060880518	-0.546931044446894	-0.482997798681386	-0.280218049835642	-0.50050699471643
"26747"	-0.266135424224241	-0.40458748024364	-0.319227513924681	-0.518402956025472	-0.529951325640144	-0.240044285513597	-0.301251782508566	-0.241788729239758	-0.272082652229137	-0.540204291163931	-0.258001980276309	-0.334468995958878	-0.370127830850502	-0.282588166325182	-0.362613535420333	-0.504088111013962	-0.442942477233386	-0.235762598947192	-0.255208314970137	-0.265474205104995	-0.439140589447332	-0.188008639703726	-0.265815982042668	-0.301733141263792	-0.403407914971739	-0.358303432276738	-0.296919866114491	-0.254937099421305	-0.356815507353452	-0.333742944659538	-0.315718435455728	-0.51482566500613	-0.283383555014621	-0.392070740194693	-0.132937660087591	-0.457322885828619	-0.432554130005274	-0.26305269228457	-0.51448230169586	-0.13932153087698	-0.448323726150727
"5888"	-0.985977603667805	-0.703352501129691	-0.656669231485251	-0.706253694297668	-0.845828375709748	-0.798211598796743	-0.895445082503897	-0.568783546504558	-0.830682507373312	-0.793341898176892	-0.746314364493794	-0.977475419017335	-0.932090866319366	-0.775262712391634	-0.712386677225396	-0.878391127821517	-0.668952052746161	-1.09172644249701	-0.797930174415438	-0.598498151505082	-0.893870402057081	-0.694617608750277	-0.92910820047761	-0.728330407816667	-0.699896659725402	-0.906871976281595	-0.984771713837445	-0.857414027091262	-0.837643937070723	-0.741339862413206	-1.0523781921411	-0.882997793668222	-0.824114614939846	-0.610126295389999	-0.979118067538832	-0.826419030766237	-0.843450279495151	-0.692446778435321	-0.625353510133942	-0.862212018049139	-0.776964836677719
"5890"	-0.321700823274685	-0.105106659642171	0.016654650103281	-0.0416114992348814	-0.178817927830181	-0.245989407120459	-0.0399185000063681	-0.0981205385549394	-0.245090848866242	-0.0259305125992718	-0.291502832895678	-0.0530848331982374	-0.319446289518349	-0.308472205063569	-0.297426937782912	-0.307603075108244	-0.144441497455786	-0.155005931641104	-0.253608661082964	-0.156172257279863	0.0140068561986059	-0.0155116769497508	0.0159272319740927	-0.0389963513741437	-0.142129008613797	-0.38083657196526	-0.474445730982017	-0.279666349624189	-0.114831811266464	-0.0772545842781357	-0.210349017472434	0.0549483138301506	-0.316985610415025	0.118284005229764	-0.0727878632370244	-0.22101296904321	-0.183345399736021	-0.072088863084956	-0.264240914236093	-0.279933356713141	-0.095431532697064
"5889"	-0.590039204635857	-0.685974647791722	-0.745254431521999	-0.856708640405356	-0.600079982284667	-0.555924708098139	-0.738739117318476	-0.555510590023246	-0.779939133154901	-0.529554206943515	-0.554619083972472	-0.450633327485312	-0.757980534437366	-0.623653138400593	-0.7552804250692	-0.989459232671221	-0.480162602624054	-0.556939985371019	-0.581762629125991	-0.638440614374486	-0.919964446833555	-0.709719261307818	-0.397078065281648	-0.629599560499105	-0.874046967854976	-0.53271069484838	-0.802710108763973	-0.586427289902528	-0.615085716988339	-0.633454604225285	-0.891096007840954	-0.605548393395768	-0.599021311202407	-0.704482020084383	-0.718359751300795	-0.660103587457043	-0.641603862840533	-0.570917618061878	-0.928365960035722	-0.772771697777684	-0.555802796975693
