	"ACH.000036"	"ACH.000053"	"ACH.000078"	"ACH.000092"	"ACH.000095"	"ACH.000120"	"ACH.000215"	"ACH.000226"	"ACH.000246"	"ACH.000248"	"ACH.000264"	"ACH.000278"	"ACH.000279"	"ACH.000324"	"ACH.000331"	"ACH.000348"	"ACH.000350"	"ACH.000376"	"ACH.000415"	"ACH.000510"	"ACH.000570"	"ACH.000576"	"ACH.000683"	"ACH.000684"	"ACH.000699"	"ACH.000849"	"ACH.000858"	"ACH.000866"	"ACH.000869"	"ACH.000880"	"ACH.000898"	"ACH.000901"	"ACH.000910"	"ACH.000948"	"ACH.001192"	"ACH.001300"	"ACH.001654"
"9619"	-0.141518143243056	-0.345438604343128	-0.448913157233609	-0.345807829472656	-0.369829262361912	-0.279050265582553	-0.354130921876796	-0.509155799004805	-0.407183669918645	-0.232071204562742	-0.434739794704804	-0.380158273725385	-0.480427442341273	-0.443224253346078	-0.40915422059686	-0.471624470551476	-0.581314423642047	-0.175132329779892	-0.492346539534472	-0.3201093057685	-0.476461034760264	-0.595094830524816	-0.329600842704136	-0.273530686929592	-0.552745642582078	-0.387603612872748	-0.556044125435791	-0.420939031614505	-0.278792159869606	-0.263256833172221	-0.332071256986262	-0.586136921881229	-0.528530447201247	-0.563753911134203	-0.521626747022907	-0.377348721811638	-0.451642669016463
"3013"	-0.199650408475938	-0.167059490949212	-0.261096875907197	-0.308434890594786	-0.261144205427472	-0.175090619549626	-0.318853150860887	-0.417755195049569	-0.267380553292172	-0.433723175554166	-0.34760171167307	-0.26507882658487	-0.165256111954731	-0.2171012166923	-0.457076959174455	-0.310102764946756	-0.156621993239084	-0.255324116021641	-0.320159486834296	-0.190971040709593	-0.301447497769361	-0.220589212540973	-0.286530216114004	-0.220826876743199	-0.360149839049721	-0.46873608782814	-0.117266495129222	-0.336167457430947	-0.23883870923783	-0.271026861865111	-0.243493695226957	-0.288828942859769	-0.172124066649004	-0.393985149219908	-0.22874068546613	-0.232633823842856	-0.305916104877786
"3012"	-0.360749340166676	-0.478773444052326	-0.547788425009098	-0.401799175150684	-0.510280476839381	-0.307240819026867	-0.454769750774828	-0.538495263610778	-0.418663366562224	-0.572223492964449	-0.495964855464304	-0.610990688436366	-0.513851585127078	-0.542814867521692	-0.446356233232859	-0.369703855363566	-0.333646523701729	-0.457907405004582	-0.43232954782002	-0.336571912158479	-0.429814285121127	-0.550261235605859	-0.406297000908184	-0.454112928128621	-0.521013736463402	-0.413969777465893	-0.254350169576996	-0.443070850134914	-0.386173943997374	-0.396549340801224	-0.340698993868448	-0.453618926407373	-0.462284548354029	-0.372900692269687	-0.279659327080482	-0.432313970106253	-0.449332515001348
"8331"	-0.220089422077879	-0.277874260041632	-0.37900084032171	-0.400123937864996	-0.387674814492972	-0.251462682151233	-0.375990672976835	-0.215849842168352	-0.259852405045441	-0.34462523393174	-0.294261369965238	-0.41687581385583	-0.415407574068221	-0.312265658857909	-0.41616408571317	-0.273050984383867	-0.407923479900095	-0.329656990579529	-0.385478762800147	-0.190263239567042	-0.439356107998576	-0.437142873444682	-0.381723233117849	-0.358144272481426	-0.242166542259266	-0.185921724194937	-0.384832668720152	-0.422918023224945	-0.268289860748892	-0.477705362104062	-0.41199124878208	-0.332276447722687	-0.280376178645612	-0.393386058985427	-0.481827608992626	-0.235383338171475	-0.406142450654712
"3018"	-0.363262775804644	-0.42481974308052	-0.626711162160229	-0.455526083960731	-0.603452717140012	-0.370112121164821	-0.416172438736181	-0.334422023759166	-0.433054999011239	-0.208766526391126	-0.253130644498935	-0.51029370673611	-0.427919519061175	-0.400021779047619	-0.35778198855474	-0.213489189219483	-0.458066249841851	-0.456965453375276	-0.414656444052737	-0.0736918791590195	-0.333857050729574	-0.349296453193375	-0.379393510770048	-0.565732300940004	-0.404916146233868	-0.276578451520565	-0.453429704215414	-0.462953531432416	-0.354857048724374	-0.527576429328992	-0.31958144482978	-0.314102763810126	-0.29316771882308	-0.459007648429987	-0.542448658636815	-0.71769643571809	-0.477247216918722
"8347"	-0.627288212958062	-0.614415437198867	-0.598559753746879	-0.750406631141509	-0.905604014922587	-0.697716664708038	-0.618987314477595	-0.716484497342713	-0.544400143064358	-0.605506961788509	-0.711583803912663	-0.582606806105924	-0.624526891367509	-0.612256861706298	-0.75096772884857	-0.649001449470019	-0.673008395592598	-0.586956007907233	-0.7990053330537	-0.540650639953124	-0.722282884038126	-0.766450428198291	-0.674905840471925	-0.635294617609916	-0.775875328089212	-0.76188612579963	-0.698444705319908	-0.692244721354231	-0.662761971675431	-0.876566351382831	-0.655049804476773	-0.68832641647593	-0.749190286574958	-0.717051251124107	-0.748298055302113	-0.736852490564665	-0.729212793064489
"8344"	-0.538740521797643	-0.600326977623039	-0.875690365324023	-0.555681930965299	-0.801852818588119	-0.625239872233603	-0.57326399496201	-0.622576753936112	-0.639548311235919	-0.771477380849422	-0.584578691499239	-0.603157476185273	-0.625442312710692	-0.824931783616745	-0.498852983130834	-0.608755452211127	-0.691513220779218	-0.550519975837818	-0.611265749596659	-0.531188191259793	-0.572178540430317	-0.783700874727392	-0.620866472926526	-0.57796317813936	-0.718669768726282	-0.794541139150287	-0.582264853289056	-0.659283908300373	-0.585554926985253	-0.64693246626851	-0.613145363389672	-0.609266304953792	-0.542032197876515	-0.638207725496084	-0.689901221183693	-0.860604277159811	-0.682731687486807
"8343"	-0.255075270274878	-0.0568022056560237	-0.147668986857023	-0.116733448492082	-0.192455859839477	-0.0808358744790284	-0.24999814245816	-0.175669533417806	-0.0673193125104662	-0.196301113922909	-0.165103295423598	-0.229110979056446	-0.151354807496552	-0.207219095612187	-0.18891609927402	-0.101796603801291	-0.122164220156559	-0.0584665779615337	-0.182388873090916	-0.0873714577715305	-0.179516531961132	-0.161698038560636	-0.20029218440694	-0.239800546339955	-0.225497225311103	-0.118698212808193	-0.0914916230304689	-0.0846148258768822	-0.182980480157453	-0.264792819022617	-0.0485228166851635	-0.146129951674204	-0.0789332554061952	-0.0950678001261696	-0.14204384086844	-0.209601181157639	-0.225435798716749
"8346"	-0.433213397089178	-0.435513728503996	-0.555042415122143	-0.390526565868752	-0.465485511686913	-0.383912637152931	-0.367926301249266	-0.444359692960708	-0.331338616905924	-0.628566939654395	-0.416050741208789	-0.416969087664092	-0.415919441891137	-0.437251783404826	-0.4405718582642	-0.350726211313385	-0.352875346029618	-0.345659881214623	-0.440423725631827	-0.277764111996541	-0.40113571040548	-0.472100228845251	-0.4024825423743	-0.436084969060764	-0.419649798120194	-0.435883501757662	-0.393189130681055	-0.48513248969473	-0.498581142775432	-0.350004961567252	-0.415245715086206	-0.354447732177585	-0.438591693420102	-0.46407068311841	-0.559647016346502	-0.530406012902734	-0.433596101174286
"8970"	-0.920022066359125	-0.963954076007988	-0.993561647558009	-0.964655294444393	-1.14909944984502	-1.07924376275308	-0.972499307881758	-0.99191486918889	-1.05308042218273	-0.951778651077583	-0.915404327570855	-1.01630793819295	-0.975009112096084	-1.1527794713588	-0.909779053736071	-0.835835941384788	-1.06350093211631	-0.907643703886148	-1.01843092440932	-0.862944756075888	-0.805389730114135	-1.15126335886287	-1.02290281707431	-0.962553616861506	-0.959378242891541	-0.839165935574022	-1.00190015417474	-1.03972454023328	-1.0400835666748	-1.22420749103789	-0.92859100260753	-0.869254795516952	-1.02729969024547	-1.04398894340109	-1.02777087493022	-0.987887720372436	-1.03577358281061
