	"ACH.000022"	"ACH.000035"	"ACH.000042"	"ACH.000047"	"ACH.000053"	"ACH.000070"	"ACH.000095"	"ACH.000116"	"ACH.000127"	"ACH.000132"	"ACH.000198"	"ACH.000221"	"ACH.000222"	"ACH.000227"	"ACH.000232"	"ACH.000238"	"ACH.000246"	"ACH.000278"	"ACH.000279"	"ACH.000293"	"ACH.000296"	"ACH.000319"	"ACH.000320"	"ACH.000323"	"ACH.000335"	"ACH.000341"	"ACH.000350"	"ACH.000376"	"ACH.000395"	"ACH.000407"	"ACH.000448"	"ACH.000460"	"ACH.000461"	"ACH.000464"	"ACH.000485"	"ACH.000486"	"ACH.000527"	"ACH.000537"	"ACH.000542"	"ACH.000601"	"ACH.000614"	"ACH.000622"	"ACH.000647"	"ACH.000718"	"ACH.000724"	"ACH.000736"	"ACH.000746"	"ACH.000757"	"ACH.000767"	"ACH.000770"	"ACH.000777"	"ACH.000798"	"ACH.000811"	"ACH.000819"	"ACH.000831"	"ACH.000834"	"ACH.000848"	"ACH.000859"	"ACH.000869"	"ACH.000905"	"ACH.000906"	"ACH.000907"	"ACH.000910"	"ACH.000915"	"ACH.000935"	"ACH.000938"	"ACH.000957"	"ACH.000958"	"ACH.000968"	"ACH.001038"	"ACH.001183"	"ACH.001328"	"ACH.001332"	"ACH.001353"	"ACH.001450"	"ACH.001552"
"3013"	-0.136025022730068	-0.469829908333942	-0.163313194821992	-0.336459925045188	-0.167059490949212	-0.515768650006333	-0.261144205427472	-0.395185510076988	-0.382612149646995	-0.232493931236488	-0.351386747475992	-0.26378995223643	-0.367740436025681	-0.500796624243143	-0.248047678589221	-0.472442120200618	-0.267380553292172	-0.26507882658487	-0.165256111954731	-0.508687778418007	-0.34705620037654	-0.350940558608818	-0.366510788805108	-0.261784977696575	-0.279697816192211	-0.240970132646182	-0.156621993239084	-0.255324116021641	-0.145605074393038	-0.313265576941596	-0.290934777928301	-0.298162123362404	-0.189117036632696	-0.364385235792285	-0.386033472870171	-0.32667393148401	-0.375274647566695	-0.398482752631804	-0.255749998046997	-0.156163173346816	-0.352322492605393	-0.284634477703333	-0.411407389296492	-0.164989729273963	-0.426055995701934	-0.322594420950388	-0.28674257797554	-0.068374190572427	-0.125663497626015	-0.298942387082442	-0.442279940244816	-0.262537917193865	-0.282078269423095	-0.208546301149681	-0.242754545136162	-0.244367664706051	-0.416693798853582	-0.219526907385322	-0.23883870923783	-0.338391567299277	-0.319596267041084	-0.178142850983392	-0.172124066649004	-0.283932830439631	-0.293483893862613	-0.226162174081802	-0.0517250298956838	-0.348431893404212	-0.317579151243045	-0.291879501076561	-0.196002483758328	-0.290699440018633	-0.353192147138796	-0.278504744963476	-0.10749695474697	-0.383284225671807
"3012"	-0.270209775595839	-0.415553409993481	-0.287895090294682	-0.419379718014667	-0.478773444052326	-0.500177683422278	-0.510280476839381	-0.409430858085599	-0.474691663329577	-0.245392921862578	-0.552209409805186	-0.11498241272574	-0.419056931260352	-0.486561063219733	-0.438308774986054	-0.394408049329292	-0.418663366562224	-0.610990688436366	-0.513851585127078	-0.538134793585185	-0.400223052570551	-0.432093892473548	-0.354534676921948	-0.322830876208505	-0.61310464718311	-0.304809908003893	-0.333646523701729	-0.457907405004582	-0.260825737416694	-0.422547612791571	-0.504656522913897	-0.490318883961921	-0.141560535719061	-0.426883164983646	-0.289588202274297	-0.505918469737818	-0.478487312801968	-0.488019848162962	-0.355857877236579	-0.35044784742536	-0.235248946656213	-0.459620938184227	-0.456197181120321	-0.595593593355347	-0.593347170523873	-0.426565592990609	-0.353590643000739	-0.193383587194625	-0.241952975199811	-0.398675429491892	-0.452840337624004	-0.403313880179634	-0.475101332949618	-0.386215150157396	-0.160112184553631	-0.327829608258153	-0.183476951808079	-0.537547990078484	-0.386173943997374	-0.414423628343589	-0.303414401415219	-0.264190173993	-0.462284548354029	-0.276699641634724	-0.589715131786048	-0.333501977572787	-0.206088460871871	-0.212842112161139	-0.609061447961607	-0.385547964909025	-0.255665596396035	-0.461496643639922	-0.097101698186251	-0.420297901711893	-0.220773889356998	-0.282687600545133
"8331"	-0.291475446003005	-0.428378349465556	-0.360605532109716	-0.308259924067621	-0.277874260041632	-0.348539133930664	-0.387674814492972	-0.426620061156661	-0.309111011919694	-0.285971674488253	-0.395638865494919	-0.305704429375392	-0.32866349075132	-0.373197074806063	-0.334334366832027	-0.418955854050389	-0.259852405045441	-0.41687581385583	-0.415407574068221	-0.397121233682106	-0.253635163824886	-0.236037739446631	-0.488794645742487	-0.269739626241196	-0.405990027551405	-0.353552313001844	-0.407923479900095	-0.329656990579529	-0.272619680453095	-0.355189655628397	-0.307129967936423	-0.353190035325834	-0.357391982203114	-0.348507313618929	-0.224048078823562	-0.366860697240674	-0.149740813179735	-0.381205450415424	-0.280603053381756	-0.372056857745444	-0.25156681458404	-0.36213992981575	-0.475546670728855	-0.282441813779165	-0.464499204829106	-0.522262280212627	-0.24304075411732	-0.536875822929504	-0.34946691241817	-0.500650759728589	-0.285881685737985	-0.711608714244652	-0.30867847477201	-0.109832330156273	-0.286838912924077	-0.423730000449084	-0.344099571908765	-0.489897394843051	-0.268289860748892	-0.413594091631131	-0.243319271835135	-0.32297333444977	-0.280376178645612	-0.27305771836917	-0.255529106331187	-0.517048225215166	-0.156328153522801	-0.421886044258324	-0.369195602690059	-0.481693532474591	-0.311297962621586	-0.46995595423843	-0.30745155106157	-0.43792512917684	-0.423931294990992	-0.33652539618718
"3018"	-0.264766457346212	-0.48409078102619	-0.512750128965778	-0.375005498927056	-0.42481974308052	-0.517210013023686	-0.603452717140012	-0.426601837241229	-0.302191157141045	-0.323748800673699	-0.51129226701346	-0.305970820037349	-0.443009068616587	-0.367312692514351	-0.320633950233452	-0.349073767199576	-0.433054999011239	-0.51029370673611	-0.427919519061175	-0.446339742228183	-0.453150505165461	-0.410169671496591	-0.457720448328269	-0.492730093023674	-0.362134556696453	-0.433137974385491	-0.458066249841851	-0.456965453375276	-0.331988790490472	-0.408984433386395	-0.534256402596584	-0.491079211611288	-0.332602026883748	-0.455303984960746	-0.506642650303919	-0.534233027304876	-0.298656072689174	-0.402177610886542	-0.369442166208321	-0.533665195188436	-0.365326441593436	-0.505033462987312	-0.342123909125281	-0.319401784528116	-0.447512202999927	-0.490211793694604	-0.32994051246673	-0.418706219199786	-0.429028069674976	-0.303043820542147	-0.435118854941346	-0.370778564005354	-0.34731413946743	-0.36076418575657	-0.399827865313464	-0.366442791387412	-0.466113251523819	-0.0413700729049683	-0.354857048724374	-0.640941072907287	-0.27883725170483	-0.516862254208042	-0.29316771882308	-0.481122327246219	-0.482548559513637	-0.538683739498103	-0.369654671602628	-0.175302846816952	-0.496079110988353	-0.360497835650865	-0.362422455028961	-0.559145741081953	-0.386616962352582	-0.478706237699655	-0.376607535398643	-0.466534047380796
"8347"	-0.591905247369439	-0.976258698965408	-0.673539391195157	-0.544622171332435	-0.614415437198867	-0.821758566068227	-0.905604014922587	-0.543980408092885	-0.60990299596656	-0.535155237265856	-0.658406534639466	-0.585810082560659	-0.638741702077747	-0.534220713421746	-0.594216574250072	-0.600923112216803	-0.544400143064358	-0.582606806105924	-0.624526891367509	-0.83981364486137	-0.524786066760835	-0.489508331875087	-0.721493713103763	-0.590856657336735	-0.794626629010563	-0.642045382768672	-0.673008395592598	-0.586956007907233	-0.775486964958887	-0.586676594529102	-0.673388725999176	-0.54007638590035	-0.663931841422583	-0.506184910493417	-0.607365564414022	-0.771027309120634	-0.423650786493559	-0.611921128895832	-0.495007785830068	-0.689461815179212	-0.446795909893048	-0.672249593533579	-0.659300601623762	-0.616151367544164	-0.597938014479183	-0.710367587143181	-0.477334993969023	-0.58597070966681	-0.585230461948562	-0.670600002183207	-0.671804523800246	-0.661783985866574	-0.593849260466096	-0.419621308756169	-0.610187628538007	-0.640493805458075	-0.571116145228222	-0.674120341370909	-0.662761971675431	-0.739123836592866	-0.455689309449076	-0.687276689654942	-0.749190286574958	-0.528437914258145	-0.636999669642095	-0.721528890008473	-0.6766015605973	-0.585713064257439	-0.712992532611059	-0.703165034129568	-0.573575508711913	-0.68079715124748	-0.897028662562672	-0.589596011226087	-0.81859154921146	-0.573633422230373
"8344"	-0.638380503692893	-0.883207652458194	-0.55385849818153	-0.74931337776428	-0.600326977623039	-0.724847010711775	-0.801852818588119	-0.75102837661953	-0.656717475102271	-0.477112496617201	-0.76179622627785	-0.508091330426203	-0.56900938148565	-0.767781747059057	-0.605080748622862	-0.501565406483516	-0.639548311235919	-0.603157476185273	-0.625442312710692	-0.589822869289385	-0.666726981375753	-0.623018071334052	-0.691179869202187	-0.474728837595324	-0.477840923254621	-0.614032872058172	-0.691513220779218	-0.550519975837818	-0.568749419513291	-0.437153207210997	-0.531796201756829	-0.640114623701183	-0.627040699722032	-0.638767933653369	-0.554290519167757	-0.547146602374525	-0.51132904524066	-0.6629096934979	-0.552226102481107	-0.594434854984489	-0.531711934668019	-0.862826469348117	-0.593912446316585	-0.525334792804898	-0.853061727316046	-0.716581127261436	-0.430124031779886	-0.481510054544088	-0.622690218129419	-0.708817569395464	-0.815584928813271	-0.532037276498967	-0.61629700351675	-0.480393405532947	-0.622253490108019	-0.489541623017687	-0.686610675020325	-0.578023513769125	-0.585554926985253	-0.74005553546128	-0.533713630576383	-0.552217617642502	-0.542032197876515	-0.530071740142101	-0.640370930970716	-0.994664778933898	-0.494731468276523	-0.524435271912058	-0.48226430782406	-0.625012450766523	-0.769803521753555	-0.754011756363861	-0.726757947371003	-0.699736006984647	-0.45713181154479	-0.649243768807798
"8343"	-0.032085775874006	-0.344400795802652	-0.206473330842678	-0.161266743062841	-0.0568022056560237	-0.345905913851273	-0.192455859839477	-0.0140299977397423	-0.0707081743938914	-0.115298543151147	-0.221029342571624	-0.0999095174152218	-0.0615643105076333	-0.0930315429768594	-0.0520939429123103	-0.132807442275848	-0.0673193125104662	-0.229110979056446	-0.151354807496552	-0.167039930118447	-0.222289516942498	-0.058362575088619	-0.26939842512869	-0.00295727667618682	-0.117329628902034	-0.24066895917249	-0.122164220156559	-0.0584665779615337	0.0323000147613551	-0.0257638354047161	-0.0718990443435802	-0.0499804376573725	-0.0175351909371585	-0.16657846725697	-0.234439990550518	-0.13381580518598	-0.011299038236099	-0.127361251818281	-0.0378106081820535	-0.224088491596074	0.105186047149428	-0.0951487624828771	-0.123617845566727	-0.207903295311047	-0.165668208161021	-0.183720449028402	-0.097415406332743	-0.119967526047756	0.167873362536874	-0.142206366998561	-0.196078320294551	-0.171467405802621	-0.0816825427241093	-0.125963625230784	-0.0234578655531542	-0.180008315833553	0.0472571004603585	-0.183758000834944	-0.182980480157453	-0.122859562961573	0.0515044953778736	-0.150734712080923	-0.0789332554061952	-0.105212909957296	-0.0354956137795506	-0.293529868214129	-0.0978203505344589	-0.0545638253376754	-0.152397112865943	-0.154086886746747	-0.100655784369434	-0.181877172301835	-0.0303069984463922	-0.0979133541224962	-0.279399830888355	-0.185255037385044
"8346"	-0.174181060131462	-0.577714372506649	-0.284419956691434	-0.241421904402485	-0.435513728503996	-0.34434710143206	-0.465485511686913	-0.295277667629248	-0.26496087005175	-0.181245788763191	-0.535094969632442	-0.223248356693099	-0.278859534973254	-0.379744615320598	-0.308743506386725	-0.475687485096327	-0.331338616905924	-0.416969087664092	-0.415919441891137	-0.254754543377927	-0.365680097013509	-0.423815340805753	-0.266823386073387	-0.381652988920342	-0.373216158633589	-0.356934855780751	-0.352875346029618	-0.345659881214623	-0.172863769656937	-0.358848115294675	-0.409345659930783	-0.259189498746325	-0.515608468888672	-0.407774714120873	-0.296106462919028	-0.478053568040456	-0.313690792880973	-0.300399147693495	-0.309213397607267	-0.34081706994451	-0.255902774310221	-0.288273732950859	-0.442704642388258	-0.423177275106913	-0.583433201729624	-0.372647479571868	-0.385093289697671	-0.417428499888416	-0.179901216654233	-0.404008094468191	-0.457685415581031	-0.656199570847564	-0.311955175505159	-0.369173985547815	-0.257158412696932	-0.274339506603849	-0.332490635301602	-0.400213511280138	-0.498581142775432	-0.286712656458581	-0.209829310040119	-0.248219987482842	-0.438591693420102	-0.37929119089904	-0.41933436512459	-0.393460704803376	-0.238255530144908	-0.38448077975455	-0.482334897827117	-0.41115684228674	-0.191477754484027	-0.363482904350582	-0.617698410885908	-0.466068232007804	-0.338727966890637	-0.284081293033787
"8970"	-1.02540335250167	-0.910941275242833	-0.98149546304211	-0.909950461979151	-0.963954076007988	-0.938355149925476	-1.14909944984502	-0.976842003501476	-0.861208790449402	-0.888293125087444	-1.07519803199539	-0.875878904529127	-1.04533721721418	-1.04430478374225	-0.824279554508459	-0.912539043489628	-1.05308042218273	-1.01630793819295	-0.975009112096084	-0.708856107315223	-0.906640802159703	-0.95942672619675	-1.02544605628794	-0.949202109897671	-0.963763725498419	-1.09548297710147	-1.06350093211631	-0.907643703886148	-0.815207835708317	-0.968993752829016	-0.970283722182314	-0.819761439129802	-0.908858789711285	-0.821264893320353	-1.01100356734111	-0.810930523839836	-0.811662554999175	-0.896989291653087	-0.866762539078897	-0.900288699833754	-0.650823954178573	-0.879049695816683	-0.912205497388852	-0.899571047158302	-1.12457144408076	-0.940658477413925	-0.895241541466409	-0.823940431212224	-0.933695884309659	-0.888141467674688	-1.01659811942951	-1.03352587282568	-1.02635043841105	-0.82650936988118	-0.87036460500126	-0.926924085798787	-0.623092467314882	-0.802100158761156	-1.0400835666748	-0.905818415448078	-0.8576601600156	-0.926158481690905	-1.02729969024547	-0.84323082483333	-1.01100178500059	-1.09216175695731	-0.823504793015566	-0.85525920172831	-1.01968037369083	-0.921892802854023	-0.836460435486598	-1.15831199452306	-1.03620565847487	-0.943657931818237	-0.714375950248089	-1.00138179747294
"8340"	-0.645096487325945	-0.913859341360593	-0.831638369521468	-0.778268919698619	-0.698823996093361	-0.752461239444441	-0.945635232993838	-0.658403155777877	-0.75359837633008	-0.681011179311869	-0.893147143109403	-0.435811679545934	-0.798282532403271	-0.842352211152056	-0.788941524732992	-0.733144162135807	-0.641091420939113	-0.843182735200304	-0.807365014859651	-0.823609273967817	-0.762112402377395	-0.652582452532834	-0.764545068158362	-0.747949743638963	-0.868207945524562	-0.786143231758047	-0.809095293172432	-0.768898097697192	-0.586037556837292	-0.759733981046126	-0.609290813813019	-0.733423823031594	-0.686830839620674	-0.65542802672247	-0.829761752695886	-0.890327445352416	-0.648753059335551	-0.839827859809611	-0.791859901533989	-0.837536803009353	-0.819430206012946	-0.755406408506751	-0.772798108054062	-0.760168850792426	-1.03568380717712	-0.676206698144113	-0.758137504219826	-0.806708220692655	-0.718053695137804	-0.763913218346819	-0.783348071416224	-0.676968535842755	-0.793210633327296	-0.709039464716585	-0.737062875834171	-0.707919134453672	-0.543385766912498	-0.798402470709898	-0.760220535843898	-0.815193746788783	-0.537699203174883	-0.806162854312111	-0.890097735026916	-0.408093821314543	-0.605032002732067	-0.733298547157653	-0.645733937030457	-0.920911606226402	-0.810372720806211	-0.652777736954284	-0.712283113045491	-0.857458124363085	-0.670327618220867	-0.749069043255082	-0.721770208089226	-0.744938168653003
