	"ACH.000012"	"ACH.000014"	"ACH.000017"	"ACH.000018"	"ACH.000028"	"ACH.000078"	"ACH.000095"	"ACH.000116"	"ACH.000120"	"ACH.000123"	"ACH.000127"	"ACH.000138"	"ACH.000188"	"ACH.000232"	"ACH.000246"	"ACH.000253"	"ACH.000260"	"ACH.000261"	"ACH.000262"	"ACH.000272"	"ACH.000291"	"ACH.000310"	"ACH.000319"	"ACH.000324"	"ACH.000332"	"ACH.000383"	"ACH.000401"	"ACH.000407"	"ACH.000445"	"ACH.000460"	"ACH.000470"	"ACH.000517"	"ACH.000552"	"ACH.000570"	"ACH.000585"	"ACH.000591"	"ACH.000621"	"ACH.000624"	"ACH.000649"	"ACH.000652"	"ACH.000661"	"ACH.000693"	"ACH.000718"	"ACH.000735"	"ACH.000736"	"ACH.000769"	"ACH.000776"	"ACH.000784"	"ACH.000837"	"ACH.000851"	"ACH.000878"	"ACH.000905"	"ACH.000917"	"ACH.000926"	"ACH.001239"	"ACH.001270"	"ACH.001328"	"ACH.001377"	"ACH.001380"	"ACH.001408"	"ACH.001496"	"ACH.001500"	"ACH.001654"
"132612"	-0.0153377462151433	0.037604410978086	-0.0172745874174526	0.127016339630603	-0.0321900932631782	-0.0749506482368191	0.0420906676275467	-0.0186584076539516	-0.0500914369575635	-0.0169713860722079	0.00850659965093112	0.0971591268193114	0.0522768582244161	-0.0279184575034358	0.0535650165315598	-0.0113654563940399	0.0154411781785067	0.0435218282059145	-0.0635302035584916	0.0350225838064084	0.0826573430135347	-0.0431087353292475	0.133396925098556	0.0653665269608241	0.0429536859100931	0.0249983118143278	0.00517592089580816	-0.0171758274860708	-0.0197653430749396	0.0912380290041487	-0.0842777193484396	0.026137976077508	0.029131177159048	0.003520893620802	0.0231067737991745	0.0444461398061104	0.0495064403295437	0.0482661242807139	-0.00837077222272034	0.0560223085650688	-0.0138585616561531	0.00362945647916976	-0.0396521237965229	0.00197011201508952	0.143082930364023	0.0799546485869076	0.0207644688343931	0.0237209202300709	-6.31393564425499E-4	-0.00982657738092359	0.141765556680777	0.0525407988397339	0.0307165450660033	-0.0162492921154265	-0.0104894664667393	0.0320207046327152	0.05809175406249	0.0471476350617829	0.0567191362548179	0.0155720017915166	-0.039045334465837	-0.089829376195315	0.0326426565225391
"100132463"	0.0176493831944036	0.0858356083147054	0.00462598400640684	-0.0511194551409387	0.0793139727499447	-0.045354158696299	-0.0255766537980184	0.0592890723336563	0.00609003938933743	-0.00920335544239241	0.00832861582699732	0.0462850100630964	-0.0678602760717056	-0.047239927234624	-0.0687316367728973	0.0641051629963494	-0.0614902752309486	-0.051680803928236	-0.0609977850175879	-0.0658818163489754	0.0305749468714774	-0.0250800456237021	-0.0973315167586482	-0.0451664042893214	0.0467606352353444	-0.0149442843860354	0.0134553972513231	0.0250148308847402	-0.136090765301113	-0.0696493080778515	-0.0342030037011797	-0.017552586387282	0.0358156905700352	-0.0134731975507856	-0.00685000731349534	0.0142624748408247	-0.0224670174041635	0.00144869563400524	0.00306778084230082	0.00756241976029567	-0.0258902858347114	-0.0383328927455313	-0.00867495005573759	-0.0662822479423541	0.048510999729996	-0.117315610981347	0.0119915526925909	-0.00658042244323814	0.0464930796089617	-0.101605127575109	-0.0349555998824274	0.0983992355601611	0.111247333093889	-0.0677850270539038	0.0166485506952028	-0.0596490649277652	-0.00647244996116242	0.0299744518592505	-0.0496122757112458	0.0599116271719599	-0.0416908938605296	-0.0387930311460264	5.83475736610459E-4
"1303"	-0.0109786479422267	0.028667515430395	-0.0240315176078894	0.0462140982804101	0.0206774843338633	0.062708175796825	0.0562186306610293	0.0362430362979546	-0.10769338416194	-0.0240552388029745	-0.0446569979983319	0.0259898267474865	0.0785256265756965	-0.0838338466860258	-0.0382706115873577	0.0493987837973847	-0.0364137886723955	-0.00868919599862947	0.013148982531383	-0.0479297646922333	-0.00202653445768453	0.00936488229114786	-0.0556378064563162	0.104215016179201	0.0389998964336235	0.0112994050935629	0.140575620621794	-0.093097097721157	-0.0180976474271328	0.0307262147181671	-0.0281167226789003	0.0201979918480197	0.0664858321803799	0.00391454866180294	-0.00320015982100912	0.0173509316046583	0.0332797771195091	0.0279092913699738	-0.0463752368827355	-0.0150903179476658	-0.0514547699982488	-0.028956734508597	-0.0113921249682762	0.048041552364939	0.0907427928211734	-0.0159281490595552	0.0226658531950025	-0.0106549957898108	0.0394819763870807	-0.0144231195874369	0.0156388673954617	-0.0188630392387982	0.0613590001039505	-0.0789822923559201	-0.0363486925320288	0.057268076427373	0.0453053939675589	-0.0199285153082569	0.0354945908013716	0.123340490046759	-0.045320010232172	0.0902180534076889	0.0504839551778519
"27292"	-0.572730149234596	-0.509329359548127	-0.543335057965148	-0.502061263065371	-0.500792965405692	-0.425736157494405	-0.530741598204216	-0.675557632220344	-0.549474994882325	-0.320124525073056	-0.443933143448929	-0.437117677533518	-0.310109646968214	-0.460771270032966	-0.407952139029456	-0.613762273409292	-0.547845214169996	-0.48129596960579	-0.433655832298584	-0.6067933818028	-0.485036337094172	-0.438127458788262	-0.595076314979519	-0.451380178821409	-0.388774795108156	-0.367450136375931	-0.566306888205896	-0.500609848767463	-0.24467221965822	-0.319027885429659	-0.320450606659664	-0.435763979029325	-0.603180567621502	-0.570528628402674	-0.588528599133987	-0.531227383690714	-0.364923289211806	-0.52766378555582	-0.671066998239973	-0.365535438883957	-0.465526723740582	-0.550421067906083	-0.311947538164532	-0.638802405061951	-0.376864574976731	-0.531803693184434	-0.480069903694375	-0.63732375662902	-0.565445624225948	-0.492635624899899	-0.596455150087547	-0.496156018624413	-0.585459216496949	-0.274255927569517	-0.416794464520961	-0.487718040642902	-0.548201524751465	-0.382263362849482	-0.401805323226003	-0.563115549759846	-0.697918747337316	-0.378658397146853	-0.583168709184556
"1977"	-0.864188987846048	-0.996031879837289	-0.788195301228745	-1.15673898463187	-0.694782835611612	-0.750624215050325	-0.763903144071297	-0.888629525299431	-0.743942405211961	-0.636641891105397	-0.778310591434941	-0.721369555752442	-0.777037842799604	-0.791831514284486	-0.806621876814871	-0.750655867325486	-0.899143324123624	-0.807861172511975	-0.948102405730716	-0.844502310129574	-0.939858517875699	-0.888376725761411	-0.975225568928269	-0.633386869270726	-0.769597243416443	-0.685480034235846	-0.829989564073521	-0.828847863956787	-0.771313553577714	-0.879881662266646	-0.779135941040129	-0.883764822452609	-0.854539270777948	-0.765595998332723	-0.921886372088197	-0.82277223659476	-0.829199989010127	-0.837347878351113	-0.82601226387839	-0.77268093583787	-0.942583275292484	-0.676088078618861	-0.807868010337621	-0.874504255698798	-0.794956271200068	-1.02051807676342	-0.998944618282321	-0.755303159128262	-0.854584641710701	-0.887669764065003	-0.944556324397704	-0.7722819280721	-0.922755830363895	-0.929671640583529	-0.933529301427587	-0.710723354564241	-0.837180819096826	-0.67510097634184	-0.799642633343594	-0.797646531491309	-0.838198744255574	-0.730367375202573	-0.856572883704618
"60528"	-0.731657575651067	-0.783956752148605	-0.786894007781801	-0.992039011083872	-0.572450810523855	-0.834674186050911	-0.658290196173301	-0.849656906811437	-0.71472997243992	-0.783210093147612	-0.652870096542442	-0.756931130581028	-0.630567375179181	-0.880867345250773	-0.780864318803208	-0.627856701249049	-0.805684025454158	-0.724969278382226	-0.925663310165453	-0.573080193701608	-0.738194877219158	-0.588098960455949	-0.915450729041492	-0.71421694121896	-0.939600678440528	-0.788796285293387	-0.704746523130617	-1.02960426554038	-0.772122484829023	-0.879980843591768	-0.680220505938951	-0.704082433109299	-0.869929690762775	-0.755253874849503	-0.771167988023312	-0.652236580345861	-0.773626695972695	-0.623602377569823	-0.678848639023848	-0.832540508525594	-0.670135742430791	-0.866948610666013	-0.752086635530155	-0.83371979049986	-0.72893154630198	-1.0360124069761	-0.823054504259556	-0.721366280686908	-0.76894474380961	-0.785132491762004	-0.56136689246369	-0.880025031617366	-0.895642073966503	-0.598530396696992	-0.833356041658782	-1.14711180969321	-0.827572098885294	-0.6947226691131	-0.663887813539041	-0.660147654746269	-0.975729614840102	-0.614263555066706	-0.829115356577842
"2058"	-0.930335567640059	-0.731514301098122	-0.788927423368801	-1.03086065479676	-0.928412190305961	-0.825252277728447	-0.840081461003767	-1.07615771935383	-1.03810034084323	-1.03540358189787	-0.917243134728985	-0.966129886499253	-0.857702440098702	-1.00526140166099	-0.723751252205004	-0.913137135599882	-0.997077359660839	-0.932509070838698	-0.808763742084726	-0.983436050309464	-0.908268660212202	-0.98724799762947	-0.93224827636224	-0.85533406175654	-0.934035648254283	-0.902046461630893	-0.839844160291025	-0.994746589302779	-0.960931301024618	-0.882997933046534	-0.9838638481677	-1.03292807400534	-0.821104186085085	-0.861618499636523	-0.928284453561266	-0.91622549844047	-0.75497867060139	-0.790071201697303	-0.971451383000901	-0.954551680345958	-0.927989629606099	-0.944783894896971	-0.962010737410748	-1.0911152104038	-0.718382211404522	-1.01324845991119	-0.697970580597646	-1.04419563321828	-0.948379785508589	-0.961151869318952	-0.90584965810434	-0.844529642852757	-0.95567832550001	-1.03289652688064	-0.749474076150927	-0.704342534913179	-0.809076172935721	-0.87001262956885	-0.953213769945462	-1.03406647579756	-0.989242309924915	-0.943121866788726	-0.989590207288257
"55699"	-0.772274815820211	-0.907596411577991	-0.774413165877031	-0.94632142849402	-0.768267772073595	-0.790612466390156	-0.795249203997523	-0.907323577061956	-0.724183706521095	-0.800263612190036	-0.864054470544936	-0.854766399479115	-0.856439327111935	-0.827002721680209	-0.753519806519957	-0.805475822086126	-0.750903252930128	-0.907317362170362	-0.883101647229177	-0.740273965893494	-0.846373347246011	-0.771692355534169	-0.677532339178087	-0.851971135409588	-0.66882160561532	-0.788753618252179	-0.744690681277002	-0.823021813846311	-0.693677034790209	-0.65647021057955	-0.812027442108122	-0.785592650860239	-0.916620415999088	-0.681583052249222	-0.879306618510637	-0.822015124310055	-0.329791537858538	-0.777518072972786	-0.923907610332764	-0.923783458874816	-0.517389022374057	-1.05756811760316	-0.635321592997571	-1.0917280130988	-0.630114866457552	-0.791509446367373	-0.60931949316412	-0.877816149153587	-0.901672197110734	-0.81253965621689	-0.780610668962165	-0.785900888168344	-0.853848046370758	-0.789876005659602	-0.758285473748407	-0.778573163153894	-0.82948179262895	-0.681670230510483	-0.710608603452887	-0.850303918108649	-0.807487112684911	-0.84926312158278	-0.882979892645589
"253430"	0.0601941230812675	-0.165474133044146	0.0520469485282202	-0.082795105782028	-0.144818875471447	0.172376981603839	0.175045202079809	-0.0443380719728687	-0.0342335632667232	-0.0535922643272972	-0.0710328559689846	-0.146305555112214	0.0433918518720281	0.144417967711145	-0.0199321975568633	-0.265783159531577	0.0269266467298399	0.104060041839167	-0.156678020775271	0.007966698683454	-0.0367456523580322	0.140711276031913	-0.00250515617111509	-0.135085274014056	0.0069352991991955	-0.0500475319248439	-0.272153757840094	-0.0986419639934924	-0.00101112587955584	-0.296749849281857	-0.0893515437635869	-0.141921999131854	-0.123274830993137	-0.0408104866036535	-0.0826140834446556	-0.143263929211734	-0.131456732066655	-0.148513357240098	-0.0749743775542888	-0.0348287094927796	-0.0534311974958819	0.0733136446733993	-0.0947642517950475	-0.0220127168626825	0.246936327448223	-0.0526825186827644	-0.201052518042969	0.0397087883608578	-0.0864966070693192	-0.118976618837927	0.0161224641184855	-0.0391066687675369	-0.0032396635934012	0.0725802031322631	-0.00672112710786424	-0.216844491917924	0.121108571398752	0.113314299801657	-0.199216177992961	-0.091219994743071	-0.313924966433293	0.0179095703989582	8.91323852350038E-4
"84549"	-1.4570495199189	-1.4905723604822	-1.05924144187395	-1.40937324137354	-1.35784392207233	-1.3233907091953	-1.2803661305677	-1.14458494174878	-1.44824412501886	-1.20895533305053	-1.36747275818709	-1.30032876122666	-1.3527576537206	-1.43765133805426	-1.35853207544318	-1.36346286717852	-1.17490540635266	-1.28701766417687	-1.19721709941732	-1.26151183411969	-1.43082737307404	-1.35350232609243	-1.45712278532712	-1.45258047968031	-1.35648738355902	-1.48035570504378	-1.25140749548069	-1.24346325338565	-1.41186327670982	-1.13661657384974	-1.57486645067758	-1.4104468878517	-1.31911387650072	-1.53618979049214	-1.16981517613804	-1.16248769440918	-1.20105477437894	-1.2420528587662	-1.46203777378816	-1.30283170354445	-1.38033045112808	-1.37765502843292	-1.44000652053864	-1.46037327421042	-1.15393115064445	-1.25035660223826	-1.33918718513599	-1.42602931096556	-1.45244954225849	-1.24253682596426	-1.52288891381123	-1.15793818436839	-1.48692790570381	-1.35931024681936	-1.45198364468948	-1.5118545098066	-1.37705793824963	-1.39120067405543	-1.32087212352105	-1.13134071989853	-1.42915572008951	-1.27793853177762	-1.29865541425307
