	"ACH.000009"	"ACH.000013"	"ACH.000021"	"ACH.000022"	"ACH.000042"	"ACH.000047"	"ACH.000054"	"ACH.000098"	"ACH.000142"	"ACH.000143"	"ACH.000148"	"ACH.000233"	"ACH.000250"	"ACH.000261"	"ACH.000264"	"ACH.000302"	"ACH.000308"	"ACH.000329"	"ACH.000339"	"ACH.000381"	"ACH.000383"	"ACH.000389"	"ACH.000416"	"ACH.000467"	"ACH.000480"	"ACH.000488"	"ACH.000507"	"ACH.000517"	"ACH.000556"	"ACH.000570"	"ACH.000601"	"ACH.000616"	"ACH.000620"	"ACH.000621"	"ACH.000623"	"ACH.000627"	"ACH.000653"	"ACH.000657"	"ACH.000671"	"ACH.000693"	"ACH.000694"	"ACH.000696"	"ACH.000721"	"ACH.000747"	"ACH.000758"	"ACH.000781"	"ACH.000791"	"ACH.000796"	"ACH.000823"	"ACH.000848"	"ACH.000851"	"ACH.000862"	"ACH.000865"	"ACH.000866"	"ACH.000867"	"ACH.000869"	"ACH.000887"	"ACH.000910"	"ACH.000921"	"ACH.000926"	"ACH.000932"	"ACH.000936"	"ACH.000941"	"ACH.000946"	"ACH.000947"	"ACH.000948"	"ACH.000974"	"ACH.000984"	"ACH.001028"	"ACH.001038"	"ACH.001048"	"ACH.001119"	"ACH.001151"	"ACH.001163"	"ACH.001328"	"ACH.001368"	"ACH.001380"	"ACH.001523"	"ACH.001554"
"80755"	-0.334610112844701	-0.177876826173757	-0.108014354725643	-0.0876964958305306	-0.155948804047231	-0.142940994283683	-0.198384579612889	-0.240656161508037	-0.282679012119961	-0.179775127051713	-0.321176888632739	-0.0862885437508723	-0.271852977071803	-0.194550158497286	-0.257779362745272	-0.248598469114066	-0.170820012977419	-0.258824654743255	-0.190775228639994	-0.448278693960035	-0.151007391120692	-0.314618919170103	-0.260119071410196	-0.305885142398534	-0.272927599935748	-0.187228948910934	-0.352094326099254	-0.203888645977855	-0.227434485386923	-0.34136871153384	-0.214433247608337	-0.246305982491468	-0.107661177715296	-0.105528808946405	-0.241841033909124	-0.369464337518007	-0.213175214032968	-0.264920938049106	-0.276205814930969	-0.222851418208906	-0.105595941657191	-0.243822613157956	-0.224320302944461	-0.408870020402178	-0.296586684608827	-0.126266005995278	-0.257222855794638	-0.269947329385137	-0.198985456531529	-0.268223474900948	-0.199954142106206	-0.107625094046277	-0.241078004746346	-0.0958463056823581	-0.254508288077525	-0.283397409639823	-0.305170136697428	-0.0963927820219562	-0.179000403148324	-0.368470081010789	-0.33574327801761	-0.18331172340981	-0.280130729845587	-0.222750588479055	-0.209303869325364	-0.127007784059478	-0.310304015795835	-0.259594318539639	-0.176187409604099	-0.156299751896318	-0.175721786911745	-0.287961253707791	-0.208565002945588	-0.331690494442234	-0.281065292247671	-0.351901330551456	-0.288467653170879	-0.306523307589992	-0.276283310728839
"55210"	-0.0782929445205803	-0.0405305799574603	0.0133398301801637	-0.10131393219907	0.0292957910532135	-0.0307491078657191	-0.0118344808304384	0.00499289106195736	6.06766564554997E-4	-0.0773703205455708	0.0229828249601064	0.00666451942104864	-0.0105865573519725	-0.0135584324888458	-0.0270052033538867	-0.0508901283696808	0.0245961002165017	-0.114767643372627	-0.00506647731679831	-0.157234612674248	-0.042616343903605	0.0147967068098541	0.0422473339807251	-0.134937550391797	-0.158641324936947	0.0863945126586904	-0.262561524202944	-0.0196144561784217	0.0163673070553034	-0.12580226481796	-0.164613482942194	-0.0310464590855644	-0.0373675397589459	-0.154268419924559	-0.0912742273034426	-0.0890952996964545	0.0169082349892576	-0.0420883208674214	0.00763519202748712	-0.253800337478943	-0.121746434713639	-0.359827105170865	-0.184168360684188	-0.15384919154484	-0.353307279646451	0.0809747773002155	0.00854733453949367	-0.00500012342348968	-0.102577232614791	0.00355737742468975	-0.0635921178145978	-0.133340034293471	-0.03691451227666	0.123919463573114	-0.0524596716747229	-0.00945481324736059	-0.107086686835432	-0.0324184286354915	-0.196855317445248	-3.92529925920308E-4	-0.0412908559469317	-0.116715524666222	-0.113137667643977	0.158399520562767	0.102168815130702	-0.0498590578993367	0.0583236809660707	-0.219883679160133	-0.0355913285313773	0.162943903501106	-0.0529210218547342	-0.122351209236449	0.0257835008055605	-0.0148033705448311	-0.101449233328182	0.0242479906866847	-0.01436357358306	1.47578522184261E-4	-0.0764881013750955
"83858"	-0.262188373535043	-0.121739240248271	-0.0756355525266128	-0.225092067775447	-0.133214397062414	-0.059923473060928	-0.193254537790375	-0.206680166643214	-0.179605837648848	-0.256286552468583	-0.270520389333485	-0.199924764008475	-0.147543175050044	-0.161551304418477	-0.174665932655537	-0.219296079116114	-0.103332792769511	-0.277414341691739	-0.0373540033638917	-0.212423346031831	-0.171560369601109	-0.433852025433073	-0.08258597022936	-0.255392732355057	-0.254250543974798	-0.194390563052617	-0.311539436911534	-0.208480769037263	-0.100908739723662	-0.22283043042072	-0.32397948312213	-0.148744698611173	0.0401823632318172	-0.129227005268579	-0.225739876014377	-0.211547092577265	-0.187748743005695	-0.126073058204264	-0.0812430904670202	-0.21319167600437	-0.0963158657285961	-0.43543459730851	-0.13440132986195	-0.333949201867995	-0.419359082734275	-0.220361505441428	-0.0657360850923314	-0.095385061132772	-0.18561377947066	-0.118022707928355	-0.12470289009937	-0.219188985728452	-0.32939436772695	-0.0309172599922767	-0.242503933955006	-0.203804271700776	-0.249495988714932	-0.219732060964886	-0.137821524034932	-0.252827405365125	-0.0284277895123199	-0.0595919008024715	-0.220553482121917	0.0270313596376522	-0.14588833472134	-0.200561604048025	-0.0172372069198861	-0.151189185445936	-0.149960528241413	-0.0786231222697076	-0.132339436408103	-0.214960473363975	-0.177121128589962	-0.225874104483628	-0.279371689653403	-0.130669897659623	-0.2160731585943	-0.151934797351853	-0.244628228513207
"29798"	-0.553591782416669	-0.549092779701718	-0.715488384437628	-0.573602609885209	-0.516586026576006	-0.570760067840285	-0.567624471697619	-0.623321521610185	-0.545009622104372	-0.722947486163886	-0.663936175175908	-0.480356040766751	-0.450310951762951	-0.615647198714292	-0.605367637287178	-0.565257333534612	-0.579728106260851	-0.455201522386164	-0.518493067321458	-0.68456410325035	-0.399635723915523	-0.691800822593663	-0.590207977619025	-0.555590675791897	-0.529167919361479	-0.382036490877257	-0.682579966253204	-0.616900920028515	-0.546140361394606	-0.697524788204011	-0.482587056948961	-0.577293265968513	-0.553446416509881	-0.58845401327995	-0.630477176948313	-0.504325552817125	-0.661513766727334	-0.467555274738977	-0.663985929308079	-0.498457995203467	-0.562408254476369	-0.609599630181702	-0.645546145272619	-0.553798389300635	-0.462270606086561	-0.491224668044526	-0.637397165131527	-0.635432574764916	-0.511733003856761	-0.57147281757863	-0.67436366350017	-0.53389925337594	-0.544533124636841	-0.523336815083562	-0.646649546975781	-0.619613393062276	-0.612003719143649	-0.561226409542697	-0.675567735549683	-0.620368941586262	-0.678630399576518	-0.568877010312467	-0.735708552569467	-0.518042569979142	-0.679608902030265	-0.559833646290157	-0.492715579682367	-0.512345349705436	-0.653749024106451	-0.626516249142429	-0.688803861831828	-0.625929804539547	-0.428611876210334	-0.554961609739331	-0.556896998767711	-0.637269261634815	-0.637644722471661	-0.555569177041965	-0.544041225090891
"726"	-0.126425272324099	-0.245754085114914	-0.147243303699199	-0.0830444869676902	-0.170027341496692	-0.19113715337091	-0.0567231222318966	0.0761002013367278	-0.0534564406219926	-0.141064639194961	-0.092747226325071	-0.119787267668451	-0.132206002886596	-0.108630592591216	-0.172807362294326	-0.138770735030473	-0.323100609567168	-0.0743789645628153	-0.0583489494652006	-0.273312649117427	-0.169632454833102	-0.168654501449849	-0.151045675429767	-0.0539062420982495	-0.163279406978776	-0.182513516011397	-0.293236650665923	-0.114399706488684	-0.117214318214474	-0.18700416685167	-0.201791808561314	-0.0345897740209172	-0.0675389329420993	-0.135676771131267	-0.195235597768167	-0.165307021990221	-0.0883502090818593	-0.226481163689313	-0.194233686755002	-0.262030739758319	-0.215357084849023	-0.110462825129058	-0.0770090006469758	-0.198304237354598	-0.217871420229382	-0.115669690577401	-0.0714744753830169	-0.163321496178245	-0.205271851860759	-0.0591745684534376	-0.0297162253162908	-0.214691802263758	-0.142977782132946	-0.112736456998077	-0.11374353472187	-0.0654149297746325	-0.1720398147693	-0.296822868629361	-0.0849509645564977	-0.0295380349333834	-0.144468835478353	-0.215986982655373	-0.120909405385365	-0.180091578643291	-0.153727957920184	-0.0834140575222793	-0.0149771296551167	-0.270863680135578	-0.112205318939458	-0.208624956513539	-0.0175549921950258	-0.222072680204911	-0.204156507659832	-0.237078609796392	-0.184943576045003	-0.181358039858437	-0.197348458319896	-0.188578720387729	-0.075533712421699
"84865"	-0.159852159258489	-0.125168358507327	-0.211343968421444	-0.0681920928659486	-0.257139114202915	-0.279407449924792	-0.257263308983742	-0.216086153038302	-0.220593762214042	-0.0719585977610755	-0.267591287782265	-0.186131161902893	-0.268370619861951	-0.177898912316111	-0.219821578648331	-0.125376298871022	-0.212204218053047	-0.059112915022627	-0.0883883045146429	-0.264638510739694	-0.208347725558355	-0.314173894761142	-0.311943664518745	-0.130197924105239	-0.119366171279793	-0.195420741234932	-0.307950830279346	-0.319142851814156	-0.1419951368439	-0.279915042584897	-0.241128010475451	-0.283249657506112	0.0246539462290402	-0.158860439192859	-0.153487524822367	-0.303473972377495	-0.0921834874818011	-0.188237685623337	-0.0965894655373307	-0.194126643439107	-0.0216637052741019	-0.360296639954464	-0.40699917919907	-0.112643707246465	-0.140659940234781	-0.193933165176798	-0.281748388877084	-0.146551904620369	-0.130585509714607	-0.109751146135738	0.0499039741245208	0.0318777234995836	-0.195258792540914	0.0290046450964197	-0.314816872447072	-0.275341039096169	-0.158628008098396	-0.143347839756265	-0.108625649240896	-0.0618471951341208	-0.200754250587949	-0.10935965287276	-0.119375554551576	-0.18531643599267	-0.238939397592989	-0.0714484316159567	-0.174688619432309	-0.183994566454205	-0.0865027554450497	-0.204879535731398	-0.243770220556025	-0.177031626776796	-0.117661972472287	-0.066363261290469	-0.268244633748395	-0.0979148116367142	-0.161382225240851	-0.06398124358449	-0.216374148673295
"56882"	-0.339189346013312	-0.334137135856789	-0.400568010369926	-0.21439879341136	-0.157941742489067	-0.22623108901156	-0.163762845078592	-0.332092874841932	-0.382418097695147	-0.206406111404291	-0.339422118241012	-0.177934438268869	-0.355751857502363	-0.245206557426117	-0.35118456091272	-0.24881369377274	-0.407926090894155	-0.282947178806498	-0.27356236266656	-0.468297017883538	-0.205456961730968	-0.254247869783929	-0.383266159432906	-0.325462770865245	-0.60772954821661	-0.414298275524825	-0.354482074027939	-0.273649603728463	-0.407862200297372	-0.387500054012913	-0.452202778678588	-0.321835133982247	-0.358502911372859	-0.259225062916771	-0.229697289611793	-0.387871050090946	-0.369137819437033	-0.393831862834269	-0.293285245189505	-0.168143100015777	-0.166098590631087	-0.4182879769537	-0.394728934426504	-0.363094511980147	-0.574776708423187	-0.279058941408308	-0.298365532040054	-0.295194697833264	-0.238972428753587	-0.19778863846224	-0.196059527896273	-0.301076026665744	-0.20120554616647	-0.344904338266694	-0.42299707144038	-0.523625800741202	-0.429531389657973	-0.426230902739525	-0.129971603800207	-0.503492949133496	-0.230092770241275	-0.529836673912983	-0.265639088630526	-0.293963737644997	-0.28777311623103	-0.356964321567577	-0.418022415752115	-0.300542700005587	-0.355760627966172	-0.411518920976299	-0.280617094263514	-0.237386696361054	-0.428053472371775	-0.361936236228225	-0.386779932221	-0.31387427057509	-0.245799626292609	-0.212782126863177	-0.327462862309639
"1420"	-0.25826122217809	-0.171484066082728	-0.367299791042198	-0.29512208631456	-0.298948381767854	-0.178064094650404	-0.197122668074919	-0.282061848269602	-0.10663106431992	-0.077074869733028	-0.340909291504225	-0.155828599248313	-0.232006593173502	-0.260736881744562	-0.153304839943409	-0.130672945539432	-0.183932973342032	-0.249084357994567	-0.140703585542339	-0.371724908931225	-0.219625957274315	-0.221441890142843	-0.0514053215748928	-0.150492061545549	-0.145710611025592	-0.175702205268349	-0.329204261598779	-0.203592905585067	-0.105302551295913	-0.275074960661944	-0.173085490585723	-0.327458899966691	-0.0798402209513543	-0.26345959814961	-0.234431372524556	-0.215817768822334	-0.38691293743472	-0.163484966742898	-0.0995335519817092	-0.117188961609249	-0.138879163729445	-0.201970932044906	-0.240309157628032	-0.38363525420964	-0.24668876454637	-0.226549502906665	-0.210915965304439	-0.296374346434909	-0.20127034304002	-0.106244515011679	-0.27707846924715	-0.245079144818743	-0.255457977480665	-0.195540275701773	-0.236513117980253	-0.153703456050963	-0.226033927362362	-0.34972352317352	-0.111149142484916	-0.231208269753129	-0.0991296243819157	-0.172313388419076	-0.222257622030873	-0.282966752511372	-0.344270246504961	-0.21917112624842	-0.239180068173933	-0.1993787475879	-0.293103402779838	-0.190343834233311	-0.227114482777263	-0.13646878664331	-0.149360989309381	-0.247373206069373	-0.112838064677594	-0.205477545694177	-0.301913635571242	-0.272916058954237	-0.234810307658213
"54883"	-0.461150837038547	-0.380195711106378	-0.435593045860195	-0.431141524535136	-0.385033866008278	-0.353007355263354	-0.343211246830756	-0.327468630522612	-0.408830970817984	-0.3603195370634	-0.430293882288744	-0.311436152965944	-0.397212829825144	-0.350780770899903	-0.536936863046464	-0.364597206201931	-0.380921866676986	-0.419926164073928	-0.442350147571999	-0.43084065496502	-0.363776531313104	-0.365726993010107	-0.415855350217738	-0.300369345887422	-0.482882742381251	-0.511205684869509	-0.592346081727825	-0.242273241234791	-0.427571892173062	-0.3207254378529	-0.334734438835137	-0.486667192008978	-0.159549274547346	-0.34642620518302	-0.249697007755874	-0.259662897417703	-0.402798694942338	-0.484241337885859	-0.244199265505946	-0.372033519189914	-0.390444527325003	-0.370476875574388	-0.474752441412796	-0.363002499745814	-0.488424671182526	-0.28722860373882	-0.482671730701637	-0.290758272604415	-0.323847809406444	-0.387315571912578	-0.388612600924522	-0.321453790390723	-0.277853675900019	-0.370784976478366	-0.385738213841937	-0.484869468675919	-0.394756246797994	-0.282856651654001	-0.521302875212167	-0.2505740394608	-0.558135695686217	-0.155006178705791	-0.294386819279953	-0.349944896653908	-0.285181493873745	-0.355896416326766	-0.418722609175479	-0.41159573510392	-0.403324480530351	-0.544649687125863	-0.428704088262157	-0.398509705638189	-0.341572038598271	-0.503606962612225	-0.3723378294809	-0.382260626467497	-0.39834502195674	-0.341284139881072	-0.306391916845827
"1746"	-0.15184479855678	-0.0351528897254884	-0.0193877490987386	-0.20244957770626	-0.0705331988045225	-0.0468196612509508	-0.155598734145471	-0.200638652320633	-0.07634103043919	-0.0727420922537628	-0.0111647313541123	-0.114203121737769	-0.0754763285122738	-0.0587642908168936	-0.0833467271725534	-0.0795143773627894	-0.0911867293072521	-0.13712639149755	-0.126388754248607	-0.17961843981571	-0.120366728380859	-0.00168929089291186	-0.161543112802303	-0.211295763433452	-0.349189069099036	-0.0922108052130662	-0.227599707631231	-0.0517811628559334	-0.0232388764432423	-0.202761957412089	-0.118126526775954	-0.127475872850488	-0.10298896314687	-0.207786384947056	-0.0266097026411092	-0.0140743915582914	-0.105229697643666	0.0208278745132304	-0.0588973009278121	-0.139902910461196	-0.0539432630181196	-0.203847293853078	-0.164614626250174	-0.0794996755694959	-0.145840727154493	-0.0404081532607093	-0.188279244619243	-0.111727670793494	-0.16176475528826	-0.128647843596966	-0.279491237468395	-0.123810900528642	-0.110350376097142	-0.165520529090373	-0.0993748464021271	-0.118164010971092	-0.0717197403736306	-0.137949545681333	-0.036642129238099	-0.0798311637473164	-0.168423844713179	-0.0402903324945903	-0.177066318593654	-0.0875056499502768	0.0210401669964436	-0.160705402528344	-0.19558677041874	-0.166564306287693	-0.0592881962772593	-0.16463760890567	-0.100680226811103	-0.00485427054479884	-0.0740116254982242	-0.0892601420846783	-0.132345262087263	-0.0628258739020793	0.062973179845602	-0.133402597770241	-0.0910879938190794
