	"ACH.000004"	"ACH.000007"	"ACH.000011"	"ACH.000022"	"ACH.000042"	"ACH.000047"	"ACH.000055"	"ACH.000060"	"ACH.000070"	"ACH.000078"	"ACH.000082"	"ACH.000099"	"ACH.000132"	"ACH.000133"	"ACH.000160"	"ACH.000223"	"ACH.000252"	"ACH.000253"	"ACH.000259"	"ACH.000260"	"ACH.000264"	"ACH.000296"	"ACH.000302"	"ACH.000312"	"ACH.000315"	"ACH.000320"	"ACH.000330"	"ACH.000352"	"ACH.000356"	"ACH.000363"	"ACH.000390"	"ACH.000395"	"ACH.000396"	"ACH.000401"	"ACH.000406"	"ACH.000414"	"ACH.000424"	"ACH.000448"	"ACH.000450"	"ACH.000470"	"ACH.000477"	"ACH.000484"	"ACH.000491"	"ACH.000499"	"ACH.000502"	"ACH.000517"	"ACH.000518"	"ACH.000520"	"ACH.000527"	"ACH.000569"	"ACH.000573"	"ACH.000579"	"ACH.000608"	"ACH.000614"	"ACH.000618"	"ACH.000624"	"ACH.000627"	"ACH.000653"	"ACH.000661"	"ACH.000676"	"ACH.000681"	"ACH.000711"	"ACH.000718"	"ACH.000725"	"ACH.000736"	"ACH.000746"	"ACH.000765"	"ACH.000766"	"ACH.000770"	"ACH.000771"	"ACH.000778"	"ACH.000785"	"ACH.000796"	"ACH.000810"	"ACH.000836"	"ACH.000839"	"ACH.000849"	"ACH.000867"	"ACH.000876"	"ACH.000906"	"ACH.000932"	"ACH.000938"	"ACH.000947"	"ACH.000960"	"ACH.000969"	"ACH.000972"	"ACH.000973"	"ACH.001001"	"ACH.001020"	"ACH.001038"	"ACH.001050"	"ACH.001053"	"ACH.001054"	"ACH.001151"	"ACH.001163"	"ACH.001211"	"ACH.001212"	"ACH.001289"	"ACH.001328"	"ACH.001368"	"ACH.001391"	"ACH.001431"	"ACH.001550"	"ACH.001745"
"9255"	-0.109594123502831	-0.0958606383228366	0.142007376830367	-0.0846304209541099	-0.0910209819697247	-0.158768213928807	0.00133458461518635	-0.154818694532748	-0.114165549885419	-0.0421541725439686	-0.208372205483172	-0.112017391945219	-0.155694513826851	-0.164215939404144	0.126506128864995	-0.0298966498942023	-0.324736735261561	-0.299223559385302	-0.047326483214369	-0.105583957982697	-0.336371676274172	-0.144918781550107	-0.0294129343382112	-0.0601322861069293	-0.10844629940781	-0.0757054116738175	-0.0573240274114686	-0.103576009592231	-0.306923925435965	-0.124900654140515	0.0436463640282901	0.0653728335399805	-0.112654544280353	0.022255909251484	-0.0321689994396978	-0.0205723682854582	-0.104024520592868	-0.204354859180515	0.0135685073338612	-0.0763751642633245	-0.0464705411400138	-0.367013979508799	-0.110631844759332	0.044600136598206	-0.0905018619261685	-0.0666869101156453	0.0669018022972626	-0.221306152580509	-0.065153082678308	-0.0579474619912806	-0.0788528165943524	-0.0797111802011181	-0.034123140107172	0.194403001606142	-0.0516032960592537	-0.0307369436836891	0.0407896800266762	0.0230555732379058	-0.172677387382378	-0.0241362238420579	-0.0430228578503758	-0.0789283417560575	-0.0421092382142103	-0.156423339354696	-0.155416427666124	-0.10692611547134	-0.0261472245123642	-0.126552870904674	-0.159896106411619	-0.132064373368283	-0.0330181018706102	-0.173671023236588	-0.222983039720934	-0.1085669546298	-0.100521905071749	0.0460887373205976	-0.0852410958368295	-0.0953239725258157	-0.0758060335366166	-0.128600764756996	-0.0795389263929292	0.0336272574170492	-0.084397459229776	-0.133292859752975	-0.205780288308598	-0.358602707198565	-0.0498616741455757	-0.111238070961207	-0.397577998020119	-0.207710520843809	-0.104801326816893	0.00511963498320297	-0.142607670952814	-0.146075589851749	-0.0790677560230029	-0.29125220814234	-0.178609644886469	-0.0273506724615649	-0.12570432233775	-0.171259277346682	0.0631371082018482	-0.0682345677514779	0.0822572900980268	-0.0316995255002645
"51433"	-0.808818174719008	-0.74826540269013	-0.810287150715465	-0.946684563997044	-0.815054194817246	-0.796841928938391	-0.762265657437258	-0.709753429310254	-0.55817165122109	-0.685094061553838	-0.908094303564146	-0.516760693556352	-0.869137613295599	-0.7156344433407	-0.965333710375848	-0.776044105316122	-0.675570144840588	-0.700096552557135	-0.764116370400089	-0.874357225277948	-0.917879976122737	-0.786969030995328	-0.677942023270811	-0.980616381164381	-0.837768751634507	-0.651319754060895	-0.69511027117659	-0.86532036406119	-0.637308467241863	-0.718737197536187	-0.671600637026223	-0.627138067333634	-0.850387644018469	-0.98026503367098	-0.77713840261763	-0.75823656737772	-0.792394437407283	-0.775932951410615	-0.850679950794152	-0.672001776931435	-0.79229919076113	-0.796317198057303	-0.813487085441066	-0.863215829161165	-0.682922757555291	-0.877887307355664	-0.911259865897134	-0.904594230362776	-0.776669178257972	-0.950392699326368	-0.70730637693246	-0.846330496467503	-0.60355602938193	-0.513855309024543	-0.831399007911537	-0.852141483815677	-0.477628878743386	-0.763280230457043	-0.767997582912911	-0.792124155035269	-0.618989562505305	-0.760464661343296	-0.880550371069786	-0.709937259064019	-0.697629341822749	-0.789021022237993	-0.811182486086142	-0.896723630075069	-0.656469746971636	-0.778225183773801	-0.782822430504659	-0.997799693282722	-0.832109489666417	-0.578443056307378	-0.885095691880036	-0.84317364123573	-0.883114603911251	-0.877418326135699	-0.68973643434777	-0.629474213307928	-0.806813459297287	-0.712938284557542	-0.695657465586028	-0.623575448391243	-0.585136090251802	-0.77896013723797	-0.684823140900731	-0.813491875486063	-0.914012721578668	-0.745773660936735	-0.646926399199096	-0.774459545290755	-0.73298508192295	-0.759641202991526	-0.694900923255681	-0.911617913925551	-0.762622324288468	-0.838468009692844	-0.857989494990493	-1.04629580339314	-0.769907952652548	-0.687358601233031	-0.782313169797752	-0.897308555870143
"54897"	-0.260168893739483	-0.428280406033527	0.0490020367894898	-0.169886415244262	-0.189960820274014	-0.242383877719503	-0.411869323514369	-0.16439733982093	-0.252487198346608	-0.295115691305006	-0.099750898970889	-0.243552010734374	-0.24135604649419	-0.150911408280947	-0.121565228362553	-0.130123036560808	-0.0469928779741029	-0.300811017617964	-0.155576436115356	-0.265936445963657	-0.260102993166193	-0.37422849177804	-0.359266739692241	-0.279878749675923	-0.263075526122194	-0.270716601394958	-0.474177776818085	-0.644591476009768	-0.334477436774511	-0.393062873137322	-0.178420689171117	-0.286505372338185	-0.464620141763234	-0.306391053831397	-0.29729472771378	-0.154561613349864	-0.320063258888775	-0.13393732181262	-0.175717783188012	-0.242167514157094	-0.338604047082784	-0.401047308069272	-0.0953177142963067	-0.106765960117442	-0.237880785777504	-0.260735697774372	-0.118497733347569	-0.355554951983274	-0.190815067517894	-0.12979754774505	-0.233956296683867	-0.413438359430096	-0.207985182337007	-0.38177636087899	-0.223989252962117	-0.235390845856377	-0.450044123965902	-0.198146330447757	-0.112619935008937	-0.271446536741706	-0.386322289321143	-0.168430884199416	-0.234204672584309	-0.111531497291124	-0.116780024390395	-0.154641301957185	-0.306932049932148	-0.31477597765274	-0.358476472914424	-0.285731191094194	-0.163063247091157	-0.166675591319289	-0.320626703046008	-0.122393685683249	-0.294444467576126	-0.439090138565842	0.0500287786893064	-0.137083399331895	-0.501717107320012	-0.236954975091922	-0.203674240732481	-0.286646636585581	-0.285282539827743	-0.223725482939881	-0.138688702151254	-0.142865398274054	-0.196746421813913	-0.153619864160443	-0.194889115189402	-0.280902335314013	-0.368272999128483	-0.596833907510538	-0.514759768067478	-0.199130854089692	-0.262006829753486	0.00399435431090354	-0.305957589971855	-0.0866256797905244	-0.408246326866469	-0.210062514125324	-0.152278541764255	-0.124196005840582	-0.270974870145056	-0.195482639400522
"995"	-0.259550081170249	-0.237279925991419	-0.112545825275649	-0.207633078746671	-0.303134476036484	-0.137340058315614	-0.288696101127099	-0.351245375939276	-0.114313026412093	-0.15367727992701	-0.135658551128636	-0.261429378052357	-0.248641753947427	-0.157290173516742	-0.23920725497292	-0.246215002442095	-0.245563875344356	-0.253821188871994	-0.241689548040407	-0.256068793426924	-0.219411909714544	-0.110681109599005	-0.216707483570318	-0.286395286576264	-0.177286791558642	-0.130095025337364	-0.126342196323107	-0.26164347415635	-0.110787071922944	-0.139265536123428	-0.160438317894959	-0.194243082735274	0.0216646284272619	-0.10795039035712	-0.161924574622861	-0.168843072973605	-0.274755343541807	-0.117625574514168	0.0461938926461037	-0.173341646079254	-0.18986128631122	-0.179264961426858	-0.174827982207925	-0.207967532493437	-0.294214711378398	-0.232669389777467	-0.296352883775625	-0.393020394571551	-0.166648274298942	-0.171212367782185	-0.203158467887655	-0.300750148648441	-0.222940822037251	-0.162329728228685	-0.138478796812827	-0.258343774767923	-0.238269265850943	-0.161273017601848	-0.252555944143287	-0.177635771900141	-0.251419994328128	-0.228356299696083	-0.102952016343292	-0.149444344601969	-0.257272329707008	-0.0933040653063061	-0.238874976893511	-0.229061539395778	-0.271948087667911	-0.210091632115935	-0.273875622358356	-0.266982103551781	-0.152116843428385	-0.20672876105693	-0.120467022210911	-0.271106742869768	-0.17026119534147	-0.243279505980369	-0.29848844612399	-0.232395483608571	-0.275830840090376	-0.172974259978653	-0.168879846948402	-0.152518057313022	-0.278716211824006	-0.159239395787198	-0.167074980290157	-0.223287927154175	-0.554204558916842	-0.266435236032559	-0.183936606662311	-0.14257040999403	-0.0782052462911096	-0.185665174972054	-0.224243563097092	-0.18539508527024	-0.0671689518586438	-0.390826319506359	-0.233061309329386	-0.253533086766519	-0.202715814895535	-0.354024480441106	-0.238059966867318	-0.188961124343067
"255919"	-0.253219230215032	-0.0456859127668706	-0.123141592917293	-0.0662217847702545	-0.178943456772045	-0.150607606304264	-0.0985406440211095	-0.153112521248718	-0.173267084788559	0.0233361110081472	-0.27435494683906	-0.0330590205855325	-0.166746056110178	-0.336936061607533	-0.0822429601474955	-0.14763135525168	-0.135573688506971	0.1383017715721	-0.0127446287009461	-0.0956654363000413	-0.0860980820242174	-0.186579871705592	-0.0360392047093346	-0.0130938996903365	-0.378241681034199	-0.156957513850017	-0.0928850636175326	-0.114745905401721	-0.199369940815756	-0.0155025475657226	-0.12531251839551	-0.100369149731019	-0.358066944224548	-0.261639586237403	-0.148535537198553	-0.0152354060169974	-0.446034136860472	-0.259096266803142	-0.276989127521623	0.0761690237746366	-0.00767357998838825	-0.216413152247272	0.0139217116041436	-0.255797321866416	-0.0458672727302406	-0.0277973164795076	0.0159860217235051	-0.37356024666608	-0.0754121551931801	-0.139119222590025	-0.134450958828804	-0.259723451153474	-0.0968948414997078	-0.109640896290689	-0.156961198161365	-0.0712827185355408	-0.13240645366978	-0.128891005488386	-0.155186907860374	-0.100637444544799	-0.249342609306486	-0.0961772815189724	-0.224914032331577	-0.048222060248678	-0.296853649152525	-0.200711878436578	0.0203551166529353	-0.183749599444806	-0.212667894248119	-0.313231023840499	-0.0728436398751056	-0.139525226870542	-0.173472460934406	0.161502280071726	-0.192595617614721	-0.139720734807796	-0.221742243555927	-0.00830194554051071	-0.113003060570188	-0.116623974586047	-0.168661502995191	0.0131081580755937	-0.102402659791641	-0.166969483890512	-0.270163612291244	-0.147021135494406	-0.126863698269619	-0.249698539055908	-0.305401302971214	-0.124710042504543	-0.343167155089838	-0.114861409972577	-0.228114845833852	-0.216553840931164	-0.121982359194899	-0.267857093957897	0.0378574151495197	-0.168033712076227	0.201655786525629	-0.037443695385419	-0.025404837935208	-0.0245734573754946	-0.124833955527481	0.00168953057364116
"1525"	-0.0893535786579318	0.0558154329792453	-0.107959108182115	-0.00973811066574417	0.0491197784692299	0.0329618212877948	0.369045827807934	-0.0376573206349218	0.00133532090922259	-0.0294029217108256	-0.029265836697278	-0.113708080532697	-0.174439070728853	-0.0261977547453621	0.0660997262847473	-0.0285861605694029	-0.145644433128768	0.0678482408790207	0.035423640616497	0.0213201723366979	-0.171248045841719	-0.150148284248323	-0.229944239777603	0.0344737380338607	0.197686417403258	-0.11379233734	-0.248860126408072	-0.0534506441293946	-0.129409419170939	-0.0655681165237955	-0.0344404165815896	-0.176824995020858	0.284215560162348	0.116033565776456	0.0517297007551342	-0.0134568855478626	-0.100186934234679	-0.0035058354852285	0.0603083484784142	0.0459926532316895	-0.00518738003380904	-0.0668242246299245	-0.0242201341688546	0.107408893768564	0.145612748552574	-0.0922432829484537	-0.137274083571266	0.0876264659288264	-0.119718652520767	-0.114610999453119	-0.13382582652355	0.155410305259673	-0.128508482436087	0.102372501663963	-0.109033056515222	-0.236894929289556	0.0273454950568992	0.10058810308479	0.116362362032306	0.0620093673260927	-0.199833626155051	0.078380808829845	-0.118074982115291	0.0129803714514676	0.10170312786195	0.148184717972318	0.105106785491908	-0.0373067603802212	-0.148986871563626	-0.050925173514821	-0.0773462843183116	-0.147507970943377	-0.140794962175717	-0.0584874355790513	-0.0734003366474559	-0.0370524625387195	-0.254115608911895	-1.58608052601431E-4	-0.0461277956907411	-0.0531115670820006	0.00573845514364071	0.122457134926956	-0.144132341245603	0.0209211769706898	-0.0561150800346515	-0.0788040385170998	-0.218659703214119	0.0746548918395791	-0.0503798901916251	-0.119533092812027	-0.126766726445793	-0.0707868555799642	0.207151585341239	2.85262934079871E-4	-0.123811292216242	-0.256988496827712	0.0403719840392544	-0.183883268259905	-0.119732958043622	-0.167904580893179	-0.126742385615245	-0.0660135356914976	-0.0470091182253999	-0.045508280827843
"83939"	-0.030379686995334	-0.0120188398136476	0.0369354566227466	-0.0626823684352874	0.0754010848977069	-0.0201616419886699	-0.157129501956152	0.03193944563358	-0.0830021392373882	0.0282034264114584	-0.0609824486350631	-0.0350599949643147	-0.362926984691585	-0.16181921051954	-0.14273058741505	0.124898098598983	-0.282977512730229	-0.0426732211705904	-0.00932720103132349	-0.151638696062592	-0.122604554950767	0.0541059079609874	-0.0602262483451911	0.0247316645306389	-0.104030916013937	-0.202246532469523	-0.0111706229881642	-0.208242415697968	-0.176426396705997	-0.100473264352691	0.0351767877944157	-0.321312376982135	0.190056325491297	-0.283918595882007	-0.159752593750342	0.0761313431090456	-0.202669370322843	-0.0849734240579895	-0.0329750346178616	-0.132588141503348	-0.0966678501625632	2.20023393236756E-4	0.0851589458200887	0.00539713033659239	-0.0705024243425739	-0.0904927854960115	-0.0888968497588122	-0.208119706214542	-0.0708958459140995	0.0965651596754849	-0.157770046633391	-0.0835436244684875	-0.0576191687367844	-0.0500244813391506	-0.0877928432972957	-0.0741025968153073	-0.0869805803189305	-0.0293917212474613	-0.192839693700962	-0.0421586851167418	-0.0601900825402507	-0.0351109621658723	-0.15209662224425	-0.0387370084745692	0.108731303310736	0.0132807446226272	0.0473343379568158	0.0264883339814412	-0.323994943615132	-0.213229989749493	0.0126699790831902	-0.0815175088100603	-0.0975950414665651	-0.196575440746685	-0.270761441733556	-0.156108742725502	-0.0314833256714981	-0.0628872834315722	0.0173092609402443	-0.154926026008421	0.0291565957670975	0.13503018398645	-0.0692004883819482	-0.0166229429718103	-0.0262781645000854	-0.136457459888282	-0.104947562942437	-0.0663523568039525	-0.0470686774342306	-0.0212138939017171	-0.00962509312149095	-0.161066123744684	-0.10580735166725	-0.00564644709724441	-0.0120768412114773	-0.0542418295698695	-0.0739631857326363	-0.0302198630583552	-0.0896177983141636	-0.111482223543115	-0.0749007298166159	0.124344605503128	-0.0661321300857992	-0.161122972645554
"1965"	-1.74018322481632	-1.46355775740807	-1.52425810914821	-1.32804607397331	-1.47957030697142	-1.43933629884001	-1.53094489546725	-1.50516917938976	-1.67862415324588	-1.53812722383426	-1.58068149656722	-1.41838139988092	-1.59303977817099	-1.51339743533588	-1.41220915514853	-1.53062728799043	-1.71245717305538	-1.44497145886171	-1.60480175306459	-1.56038030735372	-1.63936383660332	-1.43158354114694	-1.57297496315996	-1.45754599861818	-1.45989473043432	-1.56941823187818	-1.27935947483719	-1.47306698712271	-1.40011525326373	-1.62123499679651	-1.31323907677579	-1.61348865942534	-1.43032165464628	-1.42415052887403	-1.35798805593861	-1.52657788060797	-1.61608682030353	-1.44225544687117	-1.68421609825451	-1.58280824093325	-1.80529531582714	-1.54167888323508	-1.45607657974473	-1.71149397876243	-1.45607861268522	-1.52498196724127	-1.49399294115482	-1.50317904157349	-1.46518550091659	-1.53810711744503	-1.44486843763778	-1.70222959045357	-1.58432605486125	-1.86551193307236	-1.48759997128916	-1.52697068619739	-1.46042655094285	-1.47415028252452	-1.69226134285216	-1.45673699758815	-1.45950222508725	-1.49524569660073	-1.50321304154247	-1.6192841649948	-1.70442994612587	-1.60099644026236	-1.61267758743392	-1.53262467642989	-1.54789435697806	-1.40931922325059	-1.59539878854091	-1.37473781351975	-1.46942639107994	-1.57101806260469	-1.56380581069186	-1.17273950112576	-1.54236970697797	-1.42908819289584	-1.77044177398624	-1.47129226181378	-1.35798732648447	-1.47533729374056	-1.50327504679746	-1.61896773315274	-1.4466942876587	-1.49177338417641	-1.44866243047873	-1.39908076045442	-1.645112360511	-1.51193721499814	-1.42511327252069	-1.81922183753266	-1.44744859842377	-1.33361820607366	-1.66875031824547	-1.67877762171804	-1.43836654032452	-1.34908259638798	-1.52231020233201	-1.53020833762981	-1.49052265151801	-1.56828730193375	-1.43098795459378	-1.33418351141511
"27232"	-0.316055964616771	0.125031196212014	0.0242512128920341	-0.0610321895529303	-0.0521965352550594	-0.113366081732664	-0.286809329938546	-0.240614616110475	-0.0496657405423437	-0.119846816565351	-0.0892966525251513	-0.0211618919068403	-0.0952314885922976	-0.104478574351889	-0.0257955471888032	-0.184288657700093	-0.200439807954966	-0.0927231517514243	-0.0720527831571088	-0.132262256090423	-0.121186585834197	-0.222014867446918	-0.13894382438066	-0.108990859761419	-0.0894172737108399	-0.0605240121953836	-0.185573035514626	-0.117132847699493	-0.205338213262927	-0.00978518732285802	-0.152001908400809	0.061154768299227	-0.230682009207076	0.0143344384177917	-0.0650671057041658	-0.109661719856589	0.144969186925639	-0.0620524439842731	0.0649591238527452	-0.130396100412579	-0.107325986753865	0.108293353083886	-0.127209027325403	-0.0571184805157462	-0.123538424484495	-0.0424231771720153	-0.203596007265331	-0.0475820597411548	-0.100131203026201	-0.0208023851449366	-0.0897646170854573	0.09171354144967	-0.00978419665004738	-0.0658978541017446	-0.265102626788527	-0.104171996301084	-0.0396482275128757	-0.119045041321802	-0.160286630724442	-0.00580601438675937	-0.0983111521680653	-0.141598812112584	-0.0463423141075871	-0.0187735185271441	-0.0826162098376923	-0.0233794907662572	-0.133501994037982	-0.056174336734039	-0.098625586565051	-0.0715913914962897	-0.0613850729935594	-0.101976802368082	0.0306070242886512	0.231115305844499	0.102853989065173	0.0272221641423779	-0.0363948719939656	-0.0523980563556553	-0.0729585182842001	-0.102427411429694	-0.0823278174026391	-0.0532094729389092	-0.134297928687514	-0.0862174630654614	0.0118901329004394	-0.318568516025873	-0.127386017829094	-0.134170183865399	-0.169041930437333	-0.11131662776948	0.0391767541314508	-0.155246744178955	-0.071790282422372	-0.156840869420123	-0.122439475318533	-0.168365215030646	-0.00636392824866326	-0.0505752643892548	-0.22027163232949	-0.107346609414239	-0.182824747617505	-0.230778756285039	0.0383834365490483	-0.143944237218813
"132243"	-0.157485480251358	-0.0812785382872111	-0.231997682832441	-0.0979431525528508	-0.182822674050783	-0.0443582476545894	-0.268774371396295	-0.158175317037564	-0.231784199557132	-0.352874635751306	-0.180826833872416	-0.0951326422679052	-0.104649254290596	-0.250474905242518	-0.0335091138671191	-0.0946014338914912	0.0455943431312839	-0.195103616065734	-0.130872445415824	-0.245528553700225	-0.262124045450191	-0.134369919551393	-0.278241393559422	-0.137745225942354	-0.387503270428404	0.0578457795421575	-0.208081160565712	-0.331261748880572	-0.355046522076002	-0.121161956616195	-0.205619413828839	-0.166418898922516	-0.23318068897116	-0.113434177059769	-0.216156991393024	-0.13271119906165	-0.0170569039297103	-0.11654582947278	-0.248430711174913	-0.158225533832371	-0.122491361554598	-0.225038655022777	-0.153239841258489	-0.401883536257478	-0.0673016484457375	-0.139298419871637	-0.143404867051487	-0.097768958498774	-0.0974899174590697	0.0463208415197759	-0.228540177623635	-0.044556484308859	-0.107949821310757	0.0515818918412498	-0.077416353314427	-0.130445232994285	-0.135796830630007	-0.168594864832164	-0.220807267040334	-0.23684003300665	-0.332499308762078	-0.0918385737873531	-0.332575562052651	-0.0956433040970579	-0.295545450156816	-0.191526805559658	-0.318990491892388	-0.0297497606586481	-0.0969240610290496	-0.183903255366079	-0.0760504413735832	-0.267860453661945	-0.122027867003163	-0.296489137365207	-6.92532678178536E-4	-0.0329525248542982	-0.198539652617393	-0.231558572069893	-0.207839434755814	-0.166897669100078	-0.200165331191098	-0.138001698002192	-0.208191492005416	-0.0951080194087905	-0.2136318429623	-0.268735743223486	-0.109009734642839	-0.238856441246121	0.0895776165276706	-0.257469774309102	-0.203373351871744	-0.297978274853915	-0.209882626834122	-0.163588778763603	-0.110416439939202	-0.185232984912207	0.0439738477660659	-0.26895700652793	-0.213152124737463	-0.31895545406425	-0.116432843334157	-0.208131137229176	0.0418186836900616	-0.274877621540348
