	"ACH.000014"	"ACH.000017"	"ACH.000021"	"ACH.000085"	"ACH.000207"	"ACH.000211"	"ACH.000223"	"ACH.000226"	"ACH.000227"	"ACH.000233"	"ACH.000235"	"ACH.000248"	"ACH.000261"	"ACH.000330"	"ACH.000331"	"ACH.000339"	"ACH.000348"	"ACH.000356"	"ACH.000421"	"ACH.000427"	"ACH.000450"	"ACH.000528"	"ACH.000548"	"ACH.000579"	"ACH.000637"	"ACH.000657"	"ACH.000661"	"ACH.000696"	"ACH.000697"	"ACH.000725"	"ACH.000768"	"ACH.000773"	"ACH.000805"	"ACH.000829"	"ACH.000846"	"ACH.000855"	"ACH.000865"	"ACH.000887"	"ACH.000900"	"ACH.000929"	"ACH.000947"	"ACH.000957"	"ACH.001075"	"ACH.001134"	"ACH.001164"	"ACH.001197"	"ACH.001554"
"79934"	0.129060751574167	-0.0173606246703551	-0.0680388715957737	-0.251016600201048	-0.136885600436158	-8.59673245636225E-4	-0.113135056142937	0.0142143129171441	-0.184063873280668	-0.0443679987277604	-0.172066307659603	-0.0968051777001783	-0.0572964945006353	-0.0225692057708533	0.0844701709448726	-0.0855344893850195	-0.0534328877205514	-0.130742139189494	-0.0952403300190023	0.00911998742855246	-0.153784585098472	-0.27790139898205	0.0253103780711917	-0.0440789311717254	-0.322737895552075	-0.1017966119649	-0.141973850195171	-0.0911930245183865	-0.130762608937256	-0.259742931549766	-0.0648004862326229	-0.0858461072013328	-0.193863583520561	0.113783463840584	0.12526995914847	-0.125161743721958	-0.107283765800778	-0.132868448832882	-0.154482856866882	-0.192530365724038	-0.0389971470328349	0.0569288828644467	0.0341768338132945	0.0189398058755164	-0.160375718476002	0.025868103156769	-0.0654329837433193
"1264"	-0.129339814885048	-0.140802819077108	-0.277238453661052	-0.343761324981062	-0.261607893264651	-0.189354890487537	-0.158737532107049	-0.0744128263740878	-0.0630838612690556	-0.147113946911099	-0.0978141175501104	-0.221659571782831	-0.150880206713767	-0.0357773989438918	-0.117993797977954	-0.151444175718117	-0.172667320827693	-0.10019377457567	-0.194623257725741	-0.109675514430147	0.0474438435921927	-0.27059326688918	-0.148851844890059	-0.170419842874264	-0.426332035754436	-0.155227009117398	-0.103030612739833	-0.142561662131224	-0.11790598453602	-0.245087249397986	-0.294675772948148	-0.135506743906714	-0.150134225663252	-0.0667711523918674	-0.126510475684658	-0.0540371573127782	-0.210519301839855	-0.215719227356391	-0.0460375185844274	-0.254497779528036	-0.230243000129491	-0.298344595449683	-0.244200395212934	-0.150041110561174	-0.112445810578669	-0.0451045314324416	-0.110701877330653
"4848"	-0.40635550638688	-0.338669207356778	-0.557859067585478	-0.684216084057195	-0.43181632129848	-0.461326346980886	-0.661057095618359	-0.398716520379268	-0.526844991148392	-0.527261095271506	-0.485714939248327	-0.256822763217132	-0.561963082551848	-0.468443278024846	-0.594009201078057	-0.516307781238496	-0.714103064037824	-0.556480460727645	-0.616032088593853	-0.614366872309595	-0.693799714653718	-0.625293238912405	-0.678969008594501	-0.53440169763045	-0.823766513925242	-0.474634598505792	-0.451790932535641	-0.544591536050181	-0.487516052631674	-0.559158656478984	-0.639302551924517	-0.375682230637205	-0.583542148633192	-0.139261422144305	-0.449759504238917	-0.368545898039643	-0.630339660026664	-0.565540285281116	-0.297775682037202	-0.677632468802294	-0.573719415230947	-0.439973234546054	-0.624713345185479	-0.597759219164879	-0.487874154872322	-0.33656473525024	-0.530531826280973
"4849"	-0.994173608472403	-1.15327974577121	-1.04910374663808	-1.25422583937642	-1.09449494000654	-1.18435223714869	-1.20153600955215	-0.886386048330399	-1.07653381717639	-1.19601657288546	-1.21994751050805	-1.01913948279815	-1.19043917595613	-1.0858675056694	-1.12917040648871	-1.12117452890462	-1.23152321048662	-0.997430498863102	-1.11712922435863	-1.11876449752282	-1.01906379371093	-1.28032347409557	-1.08802699004899	-0.97578696030969	-1.39762367161559	-1.15655256374153	-1.09715689908145	-1.12662287106766	-1.22780451596233	-1.34033057619756	-1.11901077075131	-1.1376750689731	-1.11042203410041	-0.993174204205623	-0.891800728921381	-1.1429393710708	-1.05315974817188	-1.01953645505641	-1.14649032545083	-1.43279441069606	-1.23440276001157	-0.921828850703686	-1.17032111706044	-0.951278231290355	-1.06811940809701	-1.06901100738558	-1.08337319964957
"2006"	0.171862553511609	0.145678063053839	-0.0540392290793549	0.307548278500858	0.216046174845852	0.105707399658897	0.0763692878089666	0.0535645485326024	0.221125280209361	0.100219847165744	0.012406378724627	0.243532034722902	0.102222681389564	0.228702017863135	-0.0181804849930646	0.00218459772324204	0.0452998320870578	0.186407003939051	0.193056938336922	0.164739061176743	-0.00680360415317401	0.133301507884762	0.140811271634863	0.173172324767259	0.313749120538202	0.149777277936648	0.267455672620116	0.219133388289566	0.135105175911713	0.205002147320506	0.141007360842199	0.133910170896119	0.280793063259736	0.0624028559636515	-0.130522560544207	0.0171591033942707	0.102629027443189	0.0823323394038678	0.2011466638739	0.301684084768015	0.150279072739749	0.0976389677660175	0.274466650006411	0.228756979159288	0.0923034682448776	0.0963232310660603	0.0500961287068111
"2527"	0.0674503470650932	-0.0921929124451857	-0.132910199797754	-0.0783062962989902	-0.141098635515161	-0.0313206921769384	-0.113665752716475	-0.148053881646408	-0.0729683300936102	-0.180695831026173	-0.0967250144985839	-0.026878690927617	-0.053239035462839	-0.00637231100073855	-0.141426181342728	-0.0300072725231585	-0.10171930749237	0.0363756818261272	-0.13866050857552	-0.0508943736702813	-0.0990274776416314	-0.0176768420996654	-0.0432767505822764	-0.131044832421398	-0.226816854813746	-0.0800208732624235	-0.19845186142611	-0.18333339669507	-0.0565924163123348	-0.0688568914777716	-0.0357998105381753	-0.0614668649921771	0.0859380025408235	-0.186075886525775	0.00123247441409126	0.0547569541584923	-0.0807395188430664	-0.0906647453632546	-0.0886734058472849	-0.179123272503431	-0.0802950367676752	-0.0678186064999471	0.125893973020683	-0.0886913859532583	-0.156415922651389	-0.0228064443147206	-0.0587891708033917
"147920"	0.141433410183093	0.157807173917154	-0.0175781878889423	-0.0493172125475235	-0.0959067511887405	0.011503821576692	0.0170387470339484	-0.0771657932942329	0.0737972177405294	-0.107004568988481	-0.156033794999366	-0.0177590574405576	-0.00844826560689058	-0.0295154522718291	0.230897065688058	-0.115409471583898	-0.0114172327501342	-0.175276370920772	0.00706003248024074	0.0688948384900076	-0.161339134109446	-0.09809399900395	0.0224086917947855	0.0322001426371231	-0.203168283925971	-0.0766129227635697	-0.111892542551161	0.00529761970256962	-0.157459517576177	-0.227520395114157	-0.0827264819650528	0.0020360102559554	-0.0517697619331743	-0.113815608486062	-0.00382278516396215	0.0511391276661131	-0.112148146499512	-0.00409897634015335	-0.0641272279234624	0.0240758374553277	-0.146888904453037	-0.0644318443720523	0.0180127985469115	-0.188994609728607	-0.248056357581829	-0.0391537494979602	0.134620598779177
"55614"	0.00867728272604032	-0.188587092103907	-0.0300036633962321	-0.0164571264205464	-0.0869556646796093	-0.0494598660722081	-0.0504717918028453	0.0290919867280657	0.0200683007141718	-0.177711246637438	-0.143876369847446	-0.0148776996804143	-0.0962396368172831	-0.0856792244886188	-0.136296161004992	-0.134362321589372	-0.0584480049573038	-0.0327234501218433	0.0200569936106393	-0.0606217209703641	-0.16407511212929	-0.0817305941716743	0.0182548680408219	-0.0236356250876578	0.13795879640497	-0.13785218852409	0.0128058014349991	-0.0394022806296664	-0.0179527576177224	-0.197459010183735	-0.0763821218550275	-0.0419813817931783	0.0467858909670511	-0.0375761631882152	0.0435049755342045	-0.117360721881757	-0.0821816052582712	-0.115204586137403	0.0384799706159282	-0.173171805809401	-0.0208008462191012	-0.170348346074037	-0.186952820202515	0.0475360256512668	-0.00115522274207911	-0.0764333051411463	-0.0793266478642835
"64130"	-0.113016192058002	-0.137840541894495	-0.12729703933582	-7.580199894169E-4	-0.128074034033112	-0.159713395163594	0.0197274954206144	-0.0218263631202583	-0.114009287660309	-0.127898108826307	-0.1378614620226	0.00306691837333897	-0.111003074345103	-0.0068428796613767	-0.0888905631748598	-0.167431432376334	0.0375589867102381	-0.239647843085624	-0.126977569494382	-0.312699206020352	-0.152720646711412	-0.0475421377839765	-0.12359661765387	0.184032659014361	-0.211874192771734	-0.115442238006873	-0.164715752010884	-0.0766507429682291	-0.302393275423554	-0.401401137071197	0.010067698477398	-0.113677165921735	0.0092641422488601	-0.313481066856362	-0.100916679386371	-0.151823162892182	-0.114836140598704	-0.133383144528845	-0.0844030247511358	-0.12985227470024	-0.0715505718634871	-0.0307934661335315	-0.191355789270406	-0.291728970014477	0.215708782755783	0.188536835555462	-0.145976921340982
"90390"	-1.54005983703552	-1.30018031882825	-1.28329299898937	-1.32564848668653	-0.916851797552138	-1.33914147055237	-1.48827603785902	-1.21470354158392	-1.27469137906354	-1.30323698325661	-1.36511970931906	-0.899473756813495	-1.3303485875976	-0.96936500538255	-1.51125660320221	-1.41198986709568	-1.4266972902943	-1.24476974535131	-1.45748368703719	-1.00076417495658	-1.57443879164863	-1.38059679227098	-1.27434453285454	-1.73523941049838	-1.36484624269174	-1.35123166151933	-1.62825210984965	-1.17185381829561	-1.20976788089056	-1.15849867247388	-1.41473896878444	-1.11303179940927	-1.33175547211537	-1.29612102168863	-1.52431710947068	-1.39476442669429	-1.38169973461191	-1.1683697994125	-1.346888924049	-1.54360086933017	-1.64365863306724	-1.3370835684748	-1.28879959387246	-1.10736261098539	-1.47820393304346	-1.27285548617647	-1.2463666076657
