	"ACH.000082"	"ACH.000123"	"ACH.000266"	"ACH.000274"	"ACH.000296"	"ACH.000472"	"ACH.000485"	"ACH.000516"	"ACH.000542"	"ACH.000622"	"ACH.000673"	"ACH.000718"	"ACH.000736"	"ACH.000794"	"ACH.000898"	"ACH.000958"	"ACH.000974"	"ACH.001391"	"ACH.001532"
"223"	0.280593020059757	0.213205018529426	0.17990179976783	0.22014154629423	0.0401450781302869	0.179843367993682	0.0643480852046036	0.133363017384112	0.170805848457432	0.192886481076388	0.111358801053468	0.0883422928030685	-0.0416009055557199	0.136497383929082	0.228744729255987	0.0740557604754322	0.0296976892659607	0.169936348467894	0.073901661823615
"314"	-0.123236046094919	-0.186635758231113	-0.16777983212267	-0.262718970757541	-0.133478499121974	-0.215875262478369	-0.0451251384090375	-0.202801251751213	-0.178138274937318	-0.143401414593567	-0.19312495814152	-0.0968426388440401	-0.23910633840737	-0.276794723949575	-0.23253982892916	-0.0888696054600328	-0.0752130524477412	-0.208441666285489	-0.1111713155479
"378"	-0.951343742206045	-0.452032080451002	-0.550390433292161	-1.18383473029516	-0.868666334683277	-0.64212905054165	-0.377765145688786	-0.754109747841215	-0.632200311101139	-0.54249245877748	-0.608587893871681	-0.498240434046027	-0.490812190206405	-0.445124006937175	-0.707334872414851	-0.561678833487146	-0.476049738318775	-0.838490954874897	-0.770554900355761
"196415"	0.0528258414647303	-0.0502672659443008	-0.0178362358090917	-0.142195786496632	-0.0451107661347335	-0.0355546528196444	0.0197181333449445	0.0612863068554938	-0.0708779673435402	0.0763510147215465	0.0426464787049234	0.0086923617319857	-0.0687636646991973	0.0723660099531332	-0.0365351001560863	0.031794750094607	-0.00386298167139336	0.0549349327550624	0.0343157489242672
"27440"	-0.14589158428707	-0.177174696516772	-0.141510913671345	-0.282189478412578	-0.241807393062573	-0.255395596852821	-0.0645011706523169	-0.214680045056892	-0.136299125645688	-0.240435942296515	-0.236269854833949	-0.0822002554979953	-0.115961501009724	-0.138443114604262	-0.243490278808071	-0.14941721097489	-0.173432797971379	-0.246235234313651	-0.244392680496176
"4166"	-0.222711649080639	-0.107441030331943	-0.173263725167538	-0.210433387880655	-0.1121164906623	-0.183504228051146	0.0315019862077979	-0.154010659502718	-0.212995859375157	-0.206406225297101	-0.127746073384842	-0.0875739057367759	-0.137488594452412	-0.0442135004352613	-0.0947555723310209	-0.0377554349447025	-0.148936360351162	-0.25941871265351	-0.172558458723081
"1154"	-0.122249492711365	-0.106907782905789	-0.150187955178489	-0.24367046988313	-0.20574781149607	-0.108783094558887	0.00207876370250377	-0.132090624733957	-0.156977781515003	-0.195867588928856	-0.152031829894144	-0.0518663949178069	-0.153962535828506	-0.132869890525356	-0.125802790955736	-0.0398065166501689	-0.109972502708591	-0.163103120098436	-0.0469201329985828
"29097"	-0.882099130748576	-0.800917380518814	-1.04416168117785	-1.11197058998334	-0.893794963719975	-1.03286848637052	-0.800543126183842	-0.953485471018212	-0.9070442214435	-0.836048308194009	-0.935741982269466	-1.0422752633352	-0.984239392002555	-0.86296482161831	-1.17672701526786	-0.753860855390063	-0.914181269038974	-0.793643065238267	-0.962282489754246
"28958"	-0.241478021477249	-0.243966416547368	-0.154482219284098	-0.351019869169397	-0.369425175277144	-0.250296992453897	-0.147427014215215	-0.227628473971572	-0.145553548208383	-0.388597058041795	-0.0801223778609719	-0.26855536249766	-0.288320676950861	-0.121175175994384	-0.26148332279791	-0.0141173934440311	-0.083544927698084	-0.377147339747054	-0.215392273700276
"1444"	-0.0925852366004824	-0.0825068862286194	-0.0904928292004025	-0.198629643077496	-0.137947017958495	-0.0414873484517252	-0.0533445873250414	-0.118702035468478	-0.0681578065493987	-0.00260642097352499	-0.177909216866028	-0.0289645166908803	-0.0316910278208695	-0.0555307206636936	-0.0723795656457834	-0.102999582993424	0.0694647451474307	0.102447779329369	-0.147477343544281
