	"ACH.000015"	"ACH.000025"	"ACH.000235"	"ACH.000255"	"ACH.000454"	"ACH.000480"	"ACH.000576"	"ACH.000606"	"ACH.000618"	"ACH.000665"	"ACH.000693"	"ACH.000694"	"ACH.000735"	"ACH.000794"	"ACH.000835"	"ACH.000855"	"ACH.000884"	"ACH.000887"	"ACH.000906"	"ACH.000921"	"ACH.000943"	"ACH.000947"	"ACH.000948"	"ACH.000958"	"ACH.000986"	"ACH.001061"	"ACH.001318"	"ACH.001328"	"ACH.001353"	"ACH.001523"	"ACH.001654"
"92949"	0.00499592493378911	-0.0918492465184365	0.00881047887167468	-0.138590134137089	0.0562640177938075	-0.0646911028820805	-0.128854412677582	0.172376146356596	0.00250398260317497	-0.00214909413772673	0.0453953949267213	0.0668215603363855	-0.0437494165705978	-0.0546807336328862	-0.062217890416539	0.0317606741587668	-0.148675523593771	-0.0656043454998458	-0.0478676156287774	-0.0802817961534685	-0.0409788056063998	-0.0849077419013043	0.055577504714528	0.0409133354187048	-0.0484672013840738	0.0718726351086359	-0.107654741498898	0.0891493589978771	-0.0441835548238589	-0.0115995352494419	-0.0310178662851186
"55814"	-0.831052703662566	-0.588046890511542	-0.650162895291611	-0.739906608275618	-0.629875247694052	-0.663406740786171	-0.789145866884455	-0.638386692993184	-0.983922610611285	-0.842973973611372	-0.753167089888368	-0.500382656971556	-0.700294536209501	-0.647853911529956	-0.71696617111236	-0.76598022527013	-0.883686876146436	-0.738261942921623	-0.723408688497059	-0.906724798554508	-0.834553230871404	-0.643752946985679	-0.493914160616727	-0.542842566814297	-0.516260089991258	-0.73366275309506	-0.789992043941628	-0.787997159567182	-0.491733585149896	-0.758387826967758	-0.766530545696927
"8945"	0.00534180920689921	-0.063092753198242	-0.0283657587112207	0.0100038108404084	0.114247529865319	0.0367757092041862	-0.189849055144192	0.0197558786909791	-0.0691195684205716	-0.00646728601550024	-0.00599662384626213	-0.0067928076855559	-0.0142315819715538	0.0260983489229243	0.147189554664846	-0.00174467744180452	0.03530137235751	-0.0273682422462395	0.0965144845835375	-0.0616588535114921	-0.0509131863000714	-0.0634683241840396	0.0245703537732425	-0.0739641025154054	0.0528136972292532	-0.0986063023040168	0.105073060160215	0.0860564241986468	-0.116824729989969	-0.00437165238519181	0.0405479345118628
"53841"	0.132541776009895	-0.0170836008632785	0.0134905462646973	0.107271721244479	0.144758332774053	0.0457219888017002	-0.00633588203862863	0.126098230184305	-0.0302805966578443	0.00846587303140075	0.0311068846874851	0.106283705352642	0.0197080236072547	0.112124765839834	0.0756280131649029	0.213873924747909	-0.00249980572612771	0.0276897102233112	0.0305994976726216	0.0855611415161456	0.0335578013811228	0.0183039942028734	0.174910735223113	0.0636685473213606	-0.0581713231017991	0.118414218018914	0.122916073558027	-0.0998564084212049	0.0696832614916817	0.0382221710577108	0.0312956000182747
"1060"	-0.412197879619721	-0.513289583786115	-0.420529232121645	-0.340931560320172	-0.497446440118458	-0.60770106466971	-0.386810572184806	-0.707761323320258	-0.520643970347689	-0.480222373488143	-0.640403869444905	-0.524474410663709	-0.488648501369022	-0.481497126352751	-0.47333137323294	-0.460240749602964	-0.514816685872645	-0.497164955683657	-0.597647806014441	-0.496252470799893	-0.524272487682205	-0.594485529778092	-0.716946972562428	-0.482706323721673	-0.446797851025507	-0.589112700334108	-0.473759481552901	-0.543411526114514	-0.441108815297155	-0.670563141488186	-0.426297487817668
"1134"	-0.0522898446082281	0.0592233087797526	0.0365875449545922	-0.0811667205324976	0.0395880250241236	-0.0573874854980212	-0.0113729492937265	0.136998668846323	0.0546324268997303	-0.0740552086131727	-0.0308517351695854	0.0196906513744391	-0.0235025944355741	0.0246546274424356	-0.0388784897358679	-0.147551814664114	-0.0183683381895402	-0.00164982399296033	0.0332351941174725	-0.0658597729204268	-0.00768742010714954	0.0114727402980106	0.0343972185895944	0.202490741586151	0.145581880398796	0.0235383440279918	-0.197919899562379	-0.00858576704940752	-0.00180414893979337	-0.0963932053911138	0.0718019721698308
"3020"	-0.601253358363979	-0.588326059073226	-0.486128265762349	-0.54844785765085	-0.774120806645608	-0.358787832700159	-0.399170314971439	-0.478867700904591	-0.563864436586999	-0.406757114331367	-0.531063408293713	-0.564496227653347	-0.622955649511587	-0.593729014336122	-0.518756244623449	-0.620099341787167	-0.578464406150681	-0.566980403982749	-0.564593796962879	-0.535112349063787	-0.500269083886229	-0.717832111479041	-0.600324421963652	-0.798696918550337	-0.598756537061776	-0.495143942382566	-0.793866674638573	-0.435684738300063	-0.554415992755229	-0.643096068221856	-0.541569046955042
"10767"	-0.210641358906135	-0.186428893209556	-0.221761446870551	-0.196184798318357	-0.156306945387734	-0.25963267621622	-0.105333334906112	-0.233589129254141	-0.142015306928716	-0.208471805243704	-0.200280638223767	-0.223279047715236	-0.0273471883876026	-0.0591628088874706	-0.225660075929144	-0.060706956131907	-0.211367891304798	-0.233719691824022	-0.19896673242974	-0.0715002293261784	-0.21157957473059	-0.298718078070132	-0.164014831419758	-0.258509560520097	-0.0983257885744018	-0.288669680856031	0.0110451614798275	0.038833714138456	-0.115410220839812	-0.147788278694258	-0.426257711547588
"730249"	0.0135330346686629	0.053149048311934	-0.0178009640209287	-0.0126266595217137	0.089076099609924	-0.0970349827885773	-0.0737943510713813	-0.0152363602283603	-0.0270443401318293	-0.00387534231125112	0.00623140028047648	0.0761770554543747	-0.0634104420522899	0.0128987582109569	-0.0324830673381869	0.0769827959484496	0.0573139497787705	0.0247073119115087	0.0302823891353286	-0.107058453214005	0.030859413867372	-0.0587355602419251	0.0296276067264687	0.01371069515476	-0.0508361804231729	0.102638462314957	0.0841323942696605	-0.0163332045440393	-0.0669763046558136	-0.0542877453940706	-0.0444917852039006
"23608"	-0.4150593018372	-0.272446631021123	-0.462727266061837	-0.422336156264716	-0.340632763380415	-0.507580918109589	-0.340714675859207	-0.524306709271534	-0.481182127785673	-0.397812398842295	-0.50447095276108	-0.449510377876272	-0.361936343305105	-0.366796858994488	-0.470850627049643	-0.566720496051634	-0.760841763707888	-0.341017363803089	-0.556416401182651	-0.323578718392245	-0.497949073853161	-0.533328833873112	-0.429077703687209	-0.638730268415953	-0.302686534516618	-0.518012665598058	-0.397716944933022	-0.464250309088191	-0.380280440218915	-0.547876311775097	-0.438713035194543
