	"ACH.000082"	"ACH.000123"	"ACH.000178"	"ACH.000250"	"ACH.000260"	"ACH.000274"	"ACH.000296"	"ACH.000362"	"ACH.000448"	"ACH.000488"	"ACH.000516"	"ACH.000524"	"ACH.000736"	"ACH.000898"	"ACH.000911"	"ACH.000912"	"ACH.000946"	"ACH.000958"	"ACH.001391"	"ACH.001532"
"122970"	-0.199830387169315	-0.280076422621667	-0.229390561544457	-0.136554335651433	-0.235229671342766	-0.107875343731825	-0.0642529159087153	-0.333803029788346	-0.260932997049192	-0.113692766511531	-0.0461689967992646	-0.337672808343806	-0.108096473564341	-0.363469039606054	-0.22468403181834	-0.226476692111953	-0.412346128162892	-0.332059121556325	-0.157656727708495	-0.331376277536501
"86"	-0.937351014657426	-1.12720238746997	-1.14872593309871	-1.07420050407153	-1.26244445522178	-1.01542129485733	-1.2308009038958	-1.0618072194589	-1.13180366620823	-1.07643294596255	-1.1253875217138	-1.12994164449349	-0.925051142492307	-1.09553939909132	-1.15144804464586	-1.1117781411555	-1.15128680570531	-1.41972727493249	-1.18486646837109	-1.231481067329
"366"	-0.190179116042161	-0.125297704169034	-0.260239936934834	-0.144576007947651	-0.139165603219391	-0.230561673547572	-0.220975810595314	-0.17947598615023	-0.183896857298199	-0.202053523538307	-0.0590625802150286	-0.159399156926872	-0.0225236260426852	-0.193918288849759	-0.255422210346632	-0.21053510467351	-0.181481548356456	-0.270502721606255	-0.289337619065982	-0.152527287424974
"427"	-0.080328118860342	-0.086679316641227	-0.137857568179983	-0.0665518478973554	0.048773040867007	-0.0688509842185107	-0.16352498010408	-0.118378429648878	0.0105030101749753	0.047252123145383	0.052675097121636	-0.0810768475758871	-0.014115363925564	0.161490717702229	-0.0644811077329459	-0.0374348634323891	-0.0442100434557023	-0.208065343467652	-0.107515857530294	-0.160270293313914
"516"	-0.384553559587891	-0.314247183021714	-0.402178884249659	-0.457916052342536	-0.304845994013442	-0.477799069148824	-0.389078184621674	-0.246440302671455	-0.284288164383913	-0.280367641524266	-0.206891320295535	-0.293235378456471	-0.297236241602222	-0.409909608812472	-0.406336108889329	-0.24320657725814	-0.403134712199181	-0.578418626610746	-0.337191201173526	-0.481085135407993
"55337"	-0.197492185541054	-0.23059911681428	-0.203795337879829	-0.216031024367622	-0.084321503334173	-0.146533075746203	-0.197189626448532	-0.0970795314790343	-0.17095112320424	-0.154817759982578	-0.257502290702653	-0.127580225518804	-0.107452649379311	-0.244347826604886	-0.133252316782853	-0.116351068044934	-0.260162873058486	-0.232241613194666	-0.338004019283793	-0.191345765625743
"51806"	-0.116266125993925	0.0237440186653964	0.0125054804714083	-0.22443946930737	-0.0695856989827879	-0.101552702372788	-0.134736498739524	-0.127072794739721	-0.0488941507851348	-0.0621050495916247	-0.0511018444263027	-0.136562444722003	0.0469552660307378	-0.110027427585825	-0.0576713361003632	-0.0450832800301103	0.0481293563335507	0.0866174650713674	0.0586916737098719	-0.0710873661343749
"942"	0.133197523270224	0.116438381263639	0.10181904134462	0.00552410952728923	-0.0292634748747557	0.100994514094507	-0.100909681069433	0.0220778809371022	0.0202489154996757	0.120167518699882	0.0624395609336496	0.0838806409811516	0.0691239125048835	0.119202297814965	0.073353821663255	0.0134336763082352	0.0375608652470346	0.143665223254377	0.0984926043044647	0.109016544887291
"11056"	-0.490729785475151	-0.410649989999946	-0.515579936709917	-0.540058471392931	-0.53974987379312	-0.448608453376947	-0.510524448160762	-0.454968211949272	-0.315301842008973	-0.381931655007204	-0.50955699077315	-0.548094174268021	-0.374568953175298	-0.483211201645659	-0.566279705114578	-0.462173172348288	-0.403844831199427	-0.553506102189401	-0.528891170781345	-0.540428710115279
"1758"	0.0194619480272194	-0.0852255231195306	-0.0452801178936641	0.0277257433224243	-0.118669994831997	0.0163816250671218	-0.0446906879936599	-0.0522885012618983	0.0371661841812393	0.0503700804423991	0.0020490875660111	0.116388773968428	0.015311845368899	0.08978796929747	0.0221337871819985	0.107026771169644	0.0153485190257314	-0.128069334008392	-0.0300740426456897	-0.0753503766025247
"54943"	0.0605326551704077	0.0817012369237911	-0.0248472708092669	0.0338787304761372	0.0442159428183734	0.0145231104481884	0.137112517304942	0.0397790103273421	0.103973642972335	0.0542101371336893	0.0364791168847277	0.0612382027732379	0.0822809750957401	0.220599117262252	-0.0991887057521856	0.0808339363375544	0.0631900515189533	0.15081788802038	0.145073074521829	0.0783307951541149
"23268"	-0.0568256871624838	-0.0222678511991757	0.0386262501441483	-0.00768673479029532	-0.0513469240248628	-0.0760082943922717	0.0751945294673505	-0.0574075581383858	-0.0915338271633791	0.0575571393658443	-0.0243109065365289	-0.0798401494510651	-0.0100173177803675	-0.151772460674966	0.0309951729253602	0.0322505152371405	-0.00817812883761815	0.100242753951779	-0.213574663708007	-0.00113469548997505
"1823"	0.0764477967684744	0.00899669703215687	0.0765214892455797	0.00420275028465969	0.102368061967582	0.0926912506318142	0.127669605363024	0.0324158142890798	-0.0161826633793317	0.104571474758908	0.016717347678906	0.0740283581493435	0.043153588915816	0.149822934713849	0.0667691461140116	0.065361045677751	0.0774961756762178	0.101587131260074	-0.160011405981654	-0.0117787380482333
"26298"	-0.0899419869878153	0.0535763247573799	-0.207985564754931	0.0411089409371305	0.0745131869980511	0.0752328604791365	0.201733837741824	0.0399180283531068	0.0245294868410139	0.0476717572026497	0.0383485898108061	0.0737273621866427	0.0346211421765105	0.162035332069161	-0.0191034308096743	0.0278501391069509	0.0216968733556906	0.215753321469617	0.182880206531307	0.11429568230346
"7458"	-0.081229355987981	-0.120875455846414	-0.152024101949354	-0.242964085953473	-0.0987729770647713	-0.31786699230143	-0.148717474941899	-0.139378633904405	-0.21781513746029	-0.120472626001872	-0.0599327574220928	-0.219004607997019	0.00675473673834876	-0.264109005565172	-0.149282519512103	-0.155806420223901	-0.167653113181553	-0.38737302310374	-0.309774140513817	-0.299577744474691
"54855"	0.0973936036658531	0.166911042455285	0.182446824388599	0.114516954139465	0.0490976662213644	0.0753745820669178	0.116429886107344	0.145251964865046	0.0797049837382957	0.00166397814622685	0.118029016906877	0.218790804098677	0.132854932806611	0.173702463277389	0.0303609102579462	0.0937776852912983	0.106230850161334	0.156450155407867	0.275873029746576	0.142048478626966
"54461"	-0.0142970291249736	-0.0226020722999045	0.0310301631599705	-0.0375672865260573	-0.0380783904168485	-0.0783804498845188	0.128040936497034	0.0112484756764957	-0.00761435037607891	-0.0131645450694722	0.00455015497954543	-0.0900520550016141	0.0489980401968977	-0.107708241077261	-0.00486347307724707	0.0455022816031373	0.0592922593258644	0.0819169011276512	-0.0991122991856341	-0.046022534638231
"2766"	0.0522596052696551	0.0953205632481638	0.181928552362311	0.122397021165122	0.163408042382807	0.0918444222480156	0.161712546559528	0.0875145776724255	0.0870413186839604	0.0881074699872466	0.0335563970767115	-0.00138233207149723	0.0734200261698391	0.23736421711112	0.0962585118174547	0.171057753655276	-0.029176057715117	-0.147187512422171	0.163851906998776	0.0974412306090796
"3190"	-1.53631870870506	-1.33305869982895	-1.21391970928194	-1.05740345922455	-1.40961374992209	-1.40432197465774	-1.27419734078464	-1.42361842346957	-1.39002541768538	-1.41122970521681	-1.4511007070739	-1.41726315281152	-1.51651207410807	-1.45800996673993	-1.44013838168625	-1.38872895882197	-1.50862019946959	-1.23049523299694	-1.31626200602728	-1.5049117989715
