	"ACH.000004"	"ACH.000012"	"ACH.000028"	"ACH.000030"	"ACH.000040"	"ACH.000078"	"ACH.000095"	"ACH.000116"	"ACH.000128"	"ACH.000148"	"ACH.000150"	"ACH.000152"	"ACH.000211"	"ACH.000238"	"ACH.000253"	"ACH.000258"	"ACH.000272"	"ACH.000280"	"ACH.000310"	"ACH.000317"	"ACH.000324"	"ACH.000383"	"ACH.000389"	"ACH.000407"	"ACH.000433"	"ACH.000461"	"ACH.000463"	"ACH.000467"	"ACH.000469"	"ACH.000499"	"ACH.000503"	"ACH.000576"	"ACH.000585"	"ACH.000624"	"ACH.000649"	"ACH.000657"	"ACH.000658"	"ACH.000677"	"ACH.000683"	"ACH.000706"	"ACH.000735"	"ACH.000756"	"ACH.000763"	"ACH.000777"	"ACH.000782"	"ACH.000798"	"ACH.000802"	"ACH.000831"	"ACH.000836"	"ACH.000901"	"ACH.000941"	"ACH.000963"	"ACH.000986"	"ACH.000996"	"ACH.001028"	"ACH.001054"	"ACH.001061"	"ACH.001119"	"ACH.001197"	"ACH.001228"	"ACH.001328"	"ACH.001380"	"ACH.001430"	"ACH.001496"	"ACH.001745"
"27292"	-0.473082955493815	-0.572730149234596	-0.500792965405692	-0.466378974107089	-0.555590614039851	-0.425736157494405	-0.530741598204216	-0.675557632220344	-0.499597313070703	-0.491067284562573	-0.3893611486667	-0.473888370906042	-0.4534277833843	-0.454345651713484	-0.613762273409292	-0.469547233924123	-0.6067933818028	-0.408319363106157	-0.438127458788262	-0.481233551716782	-0.451380178821409	-0.367450136375931	-0.645998055445122	-0.500609848767463	-0.667646734328895	-0.397845509449718	-0.482446639286258	-0.443599724498684	-0.374628463203829	-0.235139772867072	-0.151996634438149	-0.252118385090314	-0.588528599133987	-0.52766378555582	-0.671066998239973	-0.388366504573819	-0.34873950412001	-0.139756211730216	-0.441875628392714	-0.434501858885865	-0.638802405061951	-0.562143091229585	-0.539592442887667	-0.428100093598088	-0.185081739547117	-0.675587780863459	-0.631081895756478	-0.475229811811937	-0.444199971690718	-0.516649328178635	-0.482049031277944	-0.442516948681996	-0.435826857595515	-0.832506168359276	-0.352924131889718	-0.504105564826765	-0.456405068085843	-0.501339603057048	-0.515418229481363	-0.237095776192745	-0.548201524751465	-0.401805323226003	-0.163308216257552	-0.697918747337316	-0.420150439530483
"1977"	-1.08706521801309	-0.864188987846048	-0.694782835611612	-0.963672013327673	-0.776978312467064	-0.750624215050325	-0.763903144071297	-0.888629525299431	-0.86257941548417	-0.82740339382167	-0.945748920801416	-0.891251040317959	-0.854536084615058	-0.835758290135998	-0.750655867325486	-0.821650482276516	-0.844502310129574	-0.755739897754706	-0.888376725761411	-1.11481810396296	-0.633386869270726	-0.685480034235846	-0.971216635813624	-0.828847863956787	-0.924920055864194	-0.775289403163601	-0.749243668892821	-0.758221398472659	-1.12046713652241	-0.981089268198165	-0.895402691360523	-0.701489136075184	-0.921886372088197	-0.837347878351113	-0.82601226387839	-0.773657654198152	-0.552468204987899	-0.942408276876102	-0.727369856792754	-0.755795576601628	-0.874504255698798	-0.826053129256707	-0.6687403418002	-0.915370726926673	-0.798983331333745	-0.986542785226646	-1.00973888472109	-0.770122831847643	-0.873609451117708	-0.809480923458227	-0.883780467036638	-0.908102346442704	-0.854580837791184	-0.853433681058379	-0.849638046285904	-0.868826234193782	-0.882200235413194	-0.901956784371991	-0.706986801432594	-0.755298432629549	-0.837180819096826	-0.799642633343594	-0.895219260550421	-0.838198744255574	-0.794468907776056
"60528"	-0.607918742549179	-0.731657575651067	-0.572450810523855	-0.599025521569122	-0.752267753328901	-0.834674186050911	-0.658290196173301	-0.849656906811437	-0.86046632217586	-0.736581929837391	-0.660511071721754	-0.867300333262969	-0.630944041049259	-0.931726593306927	-0.627856701249049	-0.703516062070638	-0.573080193701608	-0.940664211141499	-0.588098960455949	-0.722421905488867	-0.71421694121896	-0.788796285293387	-0.826812154056161	-1.02960426554038	-0.91509142130174	-0.721214304504052	-0.696135144431411	-0.837235179086794	-0.751359841059532	-0.741122632818216	-0.735516906163578	-0.325773649058231	-0.771167988023312	-0.623602377569823	-0.678848639023848	-0.753579190165187	-0.873165918696608	-0.74841513617651	-0.835031137704733	-0.848844399728661	-0.83371979049986	-0.522036756690593	-0.745799318959101	-0.429582943936198	-0.845411533607397	-1.08329306310743	-0.899420703477288	-0.775937481263628	-0.701186965569526	-0.585993073840879	-0.676774167781718	-0.734410902428836	-0.857965580505623	-0.824178986679305	-0.727018060050657	-0.725388115033528	-0.851053712854116	-0.608366864024467	-0.511940320791278	-0.79088548724863	-0.827572098885294	-0.663887813539041	-0.479316891223374	-0.975729614840102	-0.790625931015227
"2058"	-0.944514076197505	-0.930335567640059	-0.928412190305961	-0.942453297101861	-0.785361636580665	-0.825252277728447	-0.840081461003767	-1.07615771935383	-0.888691086403761	-0.978924539952957	-0.730823381920689	-0.867422887963324	-0.85610736814472	-0.846064045449247	-0.913137135599882	-0.707410469394036	-0.983436050309464	-0.90962533187796	-0.98724799762947	-0.972403643192912	-0.85533406175654	-0.902046461630893	-0.857482498205949	-0.994746589302779	-0.776262608566849	-0.960244911876855	-0.81706923107039	-0.808089029313886	-0.804193564790094	-0.808561126151574	-0.837994843096277	-0.478541580554785	-0.928284453561266	-0.790071201697303	-0.971451383000901	-0.782111687454851	-0.732773490599514	-0.882784228473015	-0.93815279295588	-0.897522537902486	-1.0911152104038	-0.846787719925437	-0.638588987420943	-0.818415022462228	-0.913108182820854	-0.954370964404884	-0.87040088179281	-0.972684353579329	-0.968856823639625	-0.908733082027059	-0.782887655808156	-0.696253203941819	-0.899010858897176	-0.83039990571254	-0.880172401732832	-0.750472955619526	-1.04692776194807	-1.07097168374459	-0.689558112261256	-0.674291188946515	-0.809076172935721	-0.953213769945462	-0.787648111685244	-0.989242309924915	-0.896107959678094
"23560"	-1.36765991707695	-1.01579657550238	-1.10796942577546	-1.09146209342097	-1.12641220010816	-0.799148730120397	-0.931591137171886	-0.914603699513801	-1.37736182018544	-1.18864080088301	-0.95523665566681	-1.01350710457176	-0.855279374887569	-1.28869159570936	-0.989945302483201	-0.968674470250237	-1.0298852967396	-1.52304523589175	-0.868884692306896	-1.3360399911868	-1.02093452352845	-0.886583440169861	-1.09279557998486	-0.894866912525676	-1.22339186685909	-0.983720180083244	-0.931393616843241	-1.15137947940545	-0.921120095117652	-1.23684791157118	-1.33318606037585	-1.0014774565662	-0.970780436754267	-0.906572717536153	-0.929593919438506	-1.19867595649856	-1.18197393097503	-1.2963928462923	-1.54609171583036	-0.949053122639497	-0.947590099524074	-0.943962094904582	-0.97735904452877	-1.10577889105383	-1.184553134505	-1.10359637508499	-1.46362439944181	-1.10041483670643	-1.18832457014195	-0.952228059194574	-1.18426993902227	-1.27442481482613	-1.16852037492541	-0.874678065659469	-1.09567879301074	-1.09430159383915	-1.13276339436958	-0.87059025638816	-0.923951273239045	-0.92545506752558	-1.06249991297766	-1.02427921229933	-0.951782417637503	-1.08718605418098	-0.785833489036715
"3191"	-0.863207977328503	-0.706478312363236	-0.648627456733025	-0.746154250083953	-0.791689085467382	-0.611365152836821	-0.665416437151321	-0.866557036587338	-0.638440514810707	-0.79030667019237	-0.51314698263436	-0.916783083325236	-0.756284036848956	-0.740655189548231	-0.712469212420567	-0.715763368968774	-0.727445344453367	-0.68337932729538	-0.524863438165791	-0.842481005492187	-0.768301053018125	-0.808923317104517	-0.583833623405215	-0.848691943152166	-0.615684691059978	-0.550421245223817	-0.895836180542836	-0.679558413870209	-0.747166508170947	-0.674262141484193	-0.508723929650589	-0.828776462956238	-1.03930723455906	-0.863293601119577	-0.787068101511978	-0.647467885749004	-0.82945873944993	-0.822056338672684	-0.536936433754144	-0.623255860188435	-0.923378523342926	-0.809840416238209	-0.785826247197015	-0.874957426008301	-0.779515485711868	-0.877019285170655	-0.815733292402634	-0.607678953482773	-0.981898211146202	-0.76065093958737	-0.657736620674177	-0.929026029802003	-0.772855132349965	-0.718669336682878	-0.694244845151556	-0.585402564338225	-0.708578760998106	-0.621104891718512	-0.424044882270445	-0.635849086130751	-0.775643788886549	-0.743550465341229	-0.825980729453806	-0.815874379501736	-0.753915664278672
"84549"	-1.27604139464065	-1.4570495199189	-1.35784392207233	-1.31108221556624	-1.26056861248341	-1.3233907091953	-1.2803661305677	-1.14458494174878	-1.37951978784269	-1.25075837028716	-1.23622406772907	-1.30191370093835	-1.18187642034356	-1.35868742015974	-1.36346286717852	-1.0344786708864	-1.26151183411969	-1.48927921367034	-1.35350232609243	-1.1836080831695	-1.45258047968031	-1.48035570504378	-1.12851542304226	-1.24346325338565	-1.26363622100187	-1.07319317169816	-1.27380983305276	-1.27109252245484	-1.30596283916253	-1.56102691014306	-1.55600438997782	-1.09938778070779	-1.16981517613804	-1.2420528587662	-1.46203777378816	-1.29791011648066	-1.19478773913111	-1.50713373446289	-1.28747983578245	-1.32547739577862	-1.46037327421042	-1.23873553959163	-1.01107743413463	-1.3889994596149	-1.45714491988489	-1.25808347171192	-1.44288885481045	-1.21605171280686	-1.40125969395151	-1.17282609862387	-1.07892052457342	-1.13985810266374	-1.29807523756489	-1.32047351446726	-1.42038179613571	-1.27956582012628	-1.29917762819286	-1.13452640784683	-1.21997473443767	-1.04127527168964	-1.37705793824963	-1.32087212352105	-1.20823054684496	-1.42915572008951	-1.22263784017471
"10199"	-0.676536271396079	-0.694288109186179	-0.629998214503473	-0.685302080811581	-0.675112244294059	-0.450772727718855	-0.688671692713954	-0.718000666394592	-0.521490600129351	-0.801594888088758	-0.750708909053878	-0.749500010015805	-0.759788071681404	-1.07388424126052	-0.747950750060564	-0.546478443236106	-0.740112831011132	-0.742344275194515	-0.558030047289536	-0.760375832576124	-0.685684553555302	-0.620621618419122	-0.879410821141475	-0.748757899368049	-0.806931717292522	-0.779085403633075	-0.773565184243349	-0.585028374250933	-0.715703424900147	-0.695325947977533	-0.647312053847067	-0.722973774558347	-0.791198693781856	-0.809099552494973	-0.804044256307807	-0.720890121538407	-0.510246716234124	-0.555671710255554	-0.422368398470846	-0.751837639356609	-0.685070562542132	-0.821266588251102	-0.773969238728974	-0.769858404787037	-0.571391810362317	-0.974987649991513	-0.911132305364841	-0.870384062099077	-0.784288605033074	-0.798587923486361	-0.798045399306117	-0.704722886265432	-0.766121220603028	-0.672440758105923	-0.764235879756305	-0.809780296618084	-0.607689659155443	-0.947498591998411	-0.534673410633284	-0.66474718645127	-0.60152543559229	-0.733072475116173	-0.702095498685015	-0.880232377602411	-0.462070598362774
"80155"	-0.746979487449078	-0.878867312719833	-0.870334741544404	-0.963931486009111	-1.13900898047519	-0.850649938971882	-0.872114579031913	-0.922597563411183	-0.97895729259362	-1.13572730215754	-0.848489756290324	-1.04287324688332	-0.965296835783215	-0.973061568367374	-0.756427315464201	-0.703523054565921	-1.03765231248426	-0.94863977116401	-0.737439207173353	-1.12279344415768	-1.03694719945383	-0.971476846846222	-0.876984251409041	-1.02308572928138	-0.711699489290245	-0.921637665866985	-0.975292629125703	-0.878379219661548	-0.970899501269686	-0.910255234718011	-0.921954468499277	-0.90157593767714	-0.980498492166535	-0.828034837208855	-1.12826650725466	-0.751279832195898	-0.94495636639052	-0.774525302421371	-0.875649936569836	-0.909994479370426	-0.971425884026804	-0.8653749109419	-1.02728747913426	-1.10821111161948	-1.14447818925419	-1.02233459050722	-1.24731324791095	-1.19468929760034	-1.13909742738292	-0.932930388866402	-0.9822043115375	-0.628159946525314	-0.670607520753484	-1.05379865508047	-0.974474045866075	-1.06726481198089	-0.946703634667631	-0.97528048568607	-1.16874521642901	-1.13367053482211	-0.939045693192954	-0.850536219613379	-0.924819251442856	-0.917979844141845	-1.01083993969312
"51491"	-1.03447532882226	-0.925864473789307	-1.06522064340259	-1.0692146232245	-0.836770861967942	-1.02125432160304	-0.945525470016579	-0.884088279657585	-0.895567526251096	-1.0602013794566	-0.83146799571654	-0.868682258496101	-0.911627918182985	-1.08249406983949	-1.13047212192566	-0.893573453083481	-0.88920941900225	-0.945853747843303	-0.944525834452415	-1.22077305227968	-1.02000555063902	-0.97456005583802	-0.840986622891155	-0.950213952089273	-0.929594706621969	-0.919196914632788	-0.961306365800483	-0.796245683452733	-1.04604474003216	-0.80571525489922	-0.764125525803523	-0.742422377887154	-1.01276388883084	-1.00633521259614	-1.07077174933175	-0.946287730299679	-1.01796542827814	-0.902794563256249	-0.959861385387838	-0.963514531257148	-1.03944800894312	-0.678484522810971	-0.786170241806573	-0.774492913346873	-0.858305496195828	-1.10351400861558	-1.1722280636608	-1.02582049809312	-1.0241007955427	-0.882414227438874	-0.972560837600942	-1.02366184009022	-1.00561770138773	-0.797248395874713	-0.80937874631535	-0.800397587314144	-0.984991083443642	-0.898475205338177	-0.833017717857028	-0.949986004331501	-0.87130787100107	-0.916839347007528	-0.938902081821538	-1.0420097539216	-0.844921302673552
