	"ACH.000054"	"ACH.000082"	"ACH.000118"	"ACH.000138"	"ACH.000142"	"ACH.000178"	"ACH.000235"	"ACH.000265"	"ACH.000281"	"ACH.000317"	"ACH.000335"	"ACH.000383"	"ACH.000403"	"ACH.000408"	"ACH.000467"	"ACH.000469"	"ACH.000502"	"ACH.000507"	"ACH.000520"	"ACH.000545"	"ACH.000549"	"ACH.000601"	"ACH.000796"	"ACH.000802"	"ACH.000834"	"ACH.000840"	"ACH.000858"	"ACH.000859"	"ACH.000861"	"ACH.000905"	"ACH.000911"	"ACH.001048"	"ACH.001067"	"ACH.001111"	"ACH.001353"	"ACH.001554"
"9184"	-1.67055454261596	-1.30754499288157	-1.82246845797251	-1.69899583756447	-1.78425390699123	-1.54184981509372	-1.56500872189887	-1.64122802224339	-1.8915792818568	-1.72917999479024	-1.6791093359949	-1.45329968200619	-1.61616925622873	-1.8239423721829	-1.87841812995095	-1.67301241480505	-1.74960845096705	-1.62609422081396	-1.50385746156521	-1.64036710239504	-1.65177688155513	-1.52611886761939	-1.38114646643899	-1.76058647682833	-1.55408270884138	-1.49570837495577	-1.68198794099872	-1.67089797833273	-1.84063276883667	-1.50040317425965	-1.59566518469725	-1.54434728948959	-1.45047010985588	-1.54309354203096	-1.76781761817788	-1.6496795978949
"285237"	-0.630895163761525	-0.764508804629425	-0.37640426421495	-0.39979844542677	-0.2629682545883	-0.7794987726636	-0.5261453220857	-0.503735416369092	-0.14278044077504	-0.500541008760521	-0.588375960635937	-0.220789740530088	-0.315310211113451	-0.463895741630245	-0.670339505500683	-0.849634580996207	-0.333002692680069	-0.331964843060251	-0.281876661715794	-0.327698697179855	-0.459873808599048	-0.655588089028893	-0.211591783486084	-0.308768144870052	-0.247149291653851	-0.343682871752716	-0.230898027087788	-0.756619147804111	-0.334189111710646	-0.289660521884222	-0.170023826262548	-0.582956189855357	-0.530941770868589	-0.517290332908418	-0.230512588322856	-0.551973698436151
"10849"	-0.325851922184842	-0.262548055754577	-0.546019044718811	-0.382304222966362	-0.408360694902621	-0.430162219223149	-0.353632061912584	-0.54038390779379	-0.348478089783768	-0.387905059288149	-0.428978819358886	-0.329260602618188	-0.306533527104945	-0.365684775961829	-0.411600943568799	-0.492831372040803	-0.318403415784355	-0.302987088660915	-0.575993696506309	-0.362188639009235	-0.436185972852379	-0.472611744948647	-0.307503888410757	-0.524589296150541	-0.375991430109921	-0.488253417077505	-0.514373026207184	-0.304367906561545	-0.558167657416675	-0.407290036180586	-0.33884363030979	-0.392632389760069	-0.515341405220395	-0.489189126743846	-0.333539382788127	-0.447469112019174
"998"	-0.96488693848772	-0.750220635143312	-1.04475975616576	-0.958909041693644	-0.90903881479559	-0.838047642040815	-1.06140733893192	-0.844318547248743	-0.761699223910617	-1.30946368871148	-0.985389821641228	-0.716731942386253	-0.908346044089425	-0.979627444426289	-0.788646349820327	-1.11575569187347	-0.748387631256375	-0.525982066646285	-0.950795828064849	-0.788969034962238	-0.977658366636227	-0.885388404040002	-1.20107229873362	-0.935102332328961	-0.698710209005529	-0.901324781489385	-0.861508334534583	-0.850514146028725	-1.0090602538006	-0.972733386486422	-0.77777009355571	-1.03491747390088	-0.836395227958327	-1.06093161739024	-1.0578274274668	-0.872897472849982
"1105"	-0.403091606638713	-0.507464432377444	-0.295654834279739	-0.0943924183746048	-0.194171915050462	-0.480147961227547	-0.228278468000068	-0.341935468636997	-0.332518067271236	-0.30887644292046	-0.494271007800812	-0.20227620909077	-0.442305922463286	-0.337619921335256	-0.210706802612903	-0.421707371389793	-0.149510802177876	-0.390259351248222	-0.239643485623736	-0.105792212513951	-0.350842682193982	-0.420495371803647	-0.259455072109104	-0.452771159418731	-0.175923303194748	0.10513303362727	-0.292900730004211	-0.328060050038266	-0.342341837071957	-0.223790333959008	0.0375757709595855	-0.338020638358542	-0.647808747508537	-0.403034394182143	-0.250939877025326	-0.257715731019759
"84516"	-0.765821507326369	-1.07001108394649	-1.03917310972689	-0.804613610257359	-0.974135108357038	-0.925082637168339	-0.837253755034541	-0.963236351780336	-1.03476265408951	-0.961576157215287	-1.31241223068825	-0.785943299981343	-0.900090230711289	-1.03211731812487	-1.05423463548032	-1.04619026767131	-0.890737300136722	-0.861328612233764	-1.12843765291773	-1.07104156001303	-0.899976491449161	-1.00188185732586	-1.00343426744844	-1.25002359174453	-1.02386605679105	-0.895007406827832	-0.82433565900751	-0.958893994617071	-1.02869509159586	-0.951037220240563	-0.945145025612277	-1.00431636898759	-1.16170731665978	-0.773529887902734	-0.951776306493239	-0.917602536152169
"84301"	-0.0424736767205512	-0.173562678125436	-0.0509034223168622	-0.52247216003541	-0.121930033943908	-0.1358850962701	-0.296337342328168	-0.123119855940679	-0.142349946625283	-0.37841496506513	-0.34147103975227	-0.103409774285783	-0.153333835821144	-0.294069107258364	-0.0119676835822701	-0.0267942100330728	-0.0475898501849613	-0.0887506823286724	-0.0943235613099249	-0.531954325872923	-0.0252631837104573	-0.148957484413295	-0.0653612611388483	-0.124966491511432	-0.113419578512437	-0.382894905725913	-0.115698712559124	-0.276258266149527	-0.191651842663821	-0.00882433573509365	-0.0154381473202547	-0.0883201752298998	-0.29360567323106	-0.0107932117646532	-0.257681688302817	-0.186295515203278
"85440"	-0.381549153902097	-0.154547807358263	-0.209660684597829	-0.0774819224817635	-0.193518158564169	-0.0577881427403093	-0.17539014293582	-0.226519659908489	0.0758207892342281	0.0735939456894	-0.542229009050434	-0.25091938919291	-0.24474735873337	-0.133760939254972	-0.0907583454458981	-0.12957148527039	-0.179669997481575	-0.244215213389188	-0.239650952119472	-0.204841072386325	-0.131316289779113	-0.0478067053519101	-0.206772741047299	-0.121614119597583	-0.0699550708686857	-0.0785851612596236	-0.210467076498867	-0.052549271104908	-0.483571705664944	-0.110529007493132	-0.22701470528256	-0.422976511445007	-0.283315321426306	-0.206388015733089	-0.343706708436575	-0.205285999809362
"81930"	-1.23826518761217	-1.05802013741994	-1.06260260401058	-1.35023170575753	-1.13810942642946	-0.806690530215492	-0.919898488333466	-1.11369088338987	-1.38216363953795	-1.30388444625676	-1.55141467222634	-1.29196563403742	-1.4152580698361	-1.61444762846778	-1.26118034845373	-1.20774175995747	-1.25654187738915	-1.36458174168153	-1.21527838717596	-1.1030650208449	-0.99841284548108	-1.03643104372224	-1.22133479065414	-1.31372511025878	-1.12209636030346	-1.26547745871427	-1.12275729132883	-1.34260342177578	-1.11324690916853	-1.1429378104829	-0.980567513913323	-0.898390629880177	-1.29208939656227	-1.38003829784214	-1.08995001216682	-1.01597350849905
"4000"	-0.0186664804265516	0.0900130151999148	-0.184670948815779	0.00753545169333322	0.0677054007010284	-0.0121414561288846	-0.0921633226132027	-0.0958622343458778	0.0769097460626446	-0.0361653095709275	0.0788248580766253	6.2975449543614E-4	0.121124742360465	0.0449430869286746	-0.144280695019643	-0.589640275928099	0.132059375991636	-0.0212942505833072	-0.323432237141179	-0.0919079868652279	-0.157008381319043	-0.372845947499799	0.0946332082044892	-0.0189421011749099	-0.108707250378599	-0.0874032109831182	0.00838399435179443	-0.111333521898174	-0.0892479893420578	-0.03733965915804	-0.0853461671294573	-0.159715120681919	-0.285234520045148	0.00548680110132413	-0.0874012897557326	-0.124438320770666
"4001"	-0.100881768381906	-0.0294105208875733	-0.229609583492172	-0.18170646737838	-0.394604754639648	-0.0452754235927758	-0.0835382439221772	-0.155567637079484	-0.16012480383917	-0.211379935073723	-0.193137570659274	0.0265719617635685	-0.0409523335258395	-0.0954823813751516	-0.104336072449879	-0.114303639875162	0.0220557921858212	-0.263272519743649	-0.334705468553352	-0.167852095536077	-0.148855289435559	-0.0580353411837474	-0.125798919447693	-0.196108666857653	-0.121936143387635	-0.261936705201649	-0.0587461020072515	-0.200944745465026	-0.311164969301328	-0.289287111304712	-0.00828415067742535	-0.183604761810625	-0.0996104356142501	0.0288863166819446	-0.132938688639552	-0.0633028828845477
