	"ACH.000025"	"ACH.000075"	"ACH.000086"	"ACH.000118"	"ACH.000137"	"ACH.000160"	"ACH.000190"	"ACH.000277"	"ACH.000315"	"ACH.000339"	"ACH.000381"	"ACH.000401"	"ACH.000402"	"ACH.000459"	"ACH.000475"	"ACH.000480"	"ACH.000579"	"ACH.000601"	"ACH.000606"	"ACH.000627"	"ACH.000694"	"ACH.000732"	"ACH.000760"	"ACH.000770"	"ACH.000785"	"ACH.000855"	"ACH.000937"	"ACH.000947"	"ACH.000957"	"ACH.000974"	"ACH.000994"	"ACH.001193"	"ACH.001332"	"ACH.001374"	"ACH.001550"	"ACH.001736"
"55290"	-1.23338225895866	-1.15582231950772	-1.22918299779543	-1.35596249814325	-1.22587010568025	-1.49857059292804	-1.41255334764597	-1.39705466581397	-1.65660272808273	-1.25228859019062	-1.37806413327211	-1.27429891607458	-1.47510711195201	-1.32493062118108	-1.20817501083857	-1.00836255302964	-1.25185144381227	-1.22903841992987	-1.20566457717824	-1.27811498592074	-1.34094524577707	-1.19489053737032	-1.1546950919996	-1.2606530076246	-1.45194666237698	-1.41591061738078	-1.09481870546204	-1.40582333697723	-1.25302155622603	-1.26891522113315	-1.27368550481012	-1.29645318407166	-1.17400471195654	-1.08301695601202	-1.43807435556183	-1.30700576692162
"317761"	0.0328504169536851	0.222739041839617	0.0781862633738094	0.129986950549232	0.102992025181379	-0.00352310261233486	0.211658951889347	0.0685501170012501	0.116808512641151	-0.00187975135366789	0.226932058171161	0.00653026903087906	-0.163558174285773	0.147468545510725	0.119443519171683	-0.112569203817497	0.0523823650476365	0.0922526729912257	0.0463306493403211	0.0349901836749271	0.0300207338762832	-0.0865817535317392	0.0200935074061517	0.0292434339728724	0.146936653309735	0.123226964354049	0.0797982864561363	0.0977281635904749	0.122498025680613	0.0949542987743884	0.129942412037399	0.0500451217027316	0.0195282736513203	0.136560391918085	-0.0037736349387632	0.0543602740591118
"388649"	-0.00509859886315768	-0.0556513016386161	0.0646877454053383	0.157231079843261	-0.115073712696867	0.129017647059603	0.191399519381292	-0.0412063890257965	0.0877145369294722	0.0639957614745459	0.149524840986608	0.0889423448458442	0.0116173525135665	0.116267963154876	0.0574841928643141	0.178619434084077	0.0875555409592909	0.0723872751047062	0.0951616932872678	0.0677077806707654	0.140288523428863	0.0960064617216369	0.0412475100687462	0.133278780931929	0.0546912589629683	0.119616543420537	0.0258941591956038	0.104249416064133	-0.0308019317527305	6.22437445070365E-4	-0.0390956711297272	0.05648877158498	-0.0319953030553887	0.163973345226497	0.0192878063944837	0.0281604653040172
"11140"	-0.927322094468221	-1.15063482777885	-0.967591031580863	-0.744852334524712	-0.915854481138946	-0.908812302538769	-0.897310570687803	-1.03237755172561	-1.16412732682957	-0.951664983078449	-0.930764611884938	-1.17734719391327	-0.604381823037739	-1.1549855731159	-1.02905608102904	-1.1012096536416	-1.0339911639639	-0.781477282021212	-0.812330646265132	-0.889659931059951	-0.928422961683787	-1.06166466069915	-0.673223787114226	-0.776937596210407	-1.05410328840588	-1.04213554139743	-0.833149394011779	-0.877220434044682	-1.01727878125098	-0.792690378140814	-0.947286185841732	-1.03761722987392	-0.982430620104461	-0.850632679715763	-1.0430061921663	-0.89642819353068
"80152"	-0.612006896176237	-0.773296495096776	-0.587917052070027	-0.685822153626454	-0.702769300617663	-0.770927734130252	-0.62442381222717	-0.763870462666231	-0.836177293523355	-0.59670195817042	-0.672297049459981	-0.788658084719682	-0.91216306731914	-0.86105171202868	-0.780061428787985	-0.82003727651052	-0.28279782614326	-0.624509317806127	-0.790908156635965	-0.639467477443394	-0.757242052925015	-0.757392340116028	-0.749038113299603	-0.638084046674841	-0.651127393188534	-0.560192773721358	-0.542206240021665	-0.676080352949182	-0.785598865249273	-0.69406093157508	-0.684005845941341	-0.555500857672072	-0.694878256308628	-0.696837550770382	-0.867106347635768	-0.565491786827873
"387103"	-1.26435349598045	-0.939880096006855	-0.935289351347115	-1.39182730584134	-1.39087771787444	-1.0998613725743	-0.973424657235131	-0.907050883435064	-1.13849878860758	-1.11940122111128	-1.3422356392002	-0.89505254621357	-1.13056590061153	-1.27987088300701	-1.12360098664412	-1.22470055629387	-1.06206242397755	-1.11626524097676	-1.16661283448657	-1.1908187850492	-1.31461087819293	-1.14673688357194	-0.921615310094276	-1.30872762425095	-1.37405176156157	-1.55812755772251	-1.27005543835584	-1.18298048270213	-1.17929415523761	-1.02500404110149	-1.29787670394299	-1.09934462606443	-0.810728503076103	-0.817041281973412	-1.07270558712174	-1.03988138345909
"10980"	-1.1037662185902	-1.24895759237166	-1.13191857269897	-1.26874363002477	-1.31399622809352	-1.39975672367392	-1.3124266265871	-1.52133298031298	-1.2603720647727	-1.2196380928033	-1.4244389182498	-1.20782341090818	-1.05762176993638	-1.22157698090954	-1.37073199939134	-1.36902020822404	-1.22395888255609	-1.15780671182382	-1.34383160131174	-1.15899215762881	-1.24257907690535	-1.07222972334696	-1.06068522388278	-1.10683683346114	-1.40662719702883	-1.38415864235054	-1.20266671897761	-1.31467294493453	-1.26959662741851	-1.2305023967581	-1.43830764674622	-1.12352226801393	-0.915797314391331	-0.851470588264163	-1.31010078639927	-1.19387937623927
"10898"	-1.14530388491068	-1.24498683650482	-1.29234529519739	-1.27468294939879	-1.33774630583011	-1.31733484124316	-1.28675291426884	-1.22664584124861	-1.62498809064886	-1.18143331834068	-1.26806588310795	-1.38006852367876	-1.27741738774527	-1.11185711630148	-1.17024892395302	-1.59489087322105	-1.40484103539384	-1.16582809187698	-1.27380121924249	-1.3647355432616	-1.21717200601632	-1.15366770241926	-1.22873757821197	-1.1413317264174	-1.17440109011274	-1.59919709615458	-1.24644807212854	-1.18054398734648	-1.35966287418007	-1.26906922674726	-1.05452150844544	-1.3853211056577	-1.33451044972643	-1.4316553505661	-1.2912332940564	-1.04505453122154
"27297"	-1.11337560562933	-1.00746751441179	-0.953183029202075	-1.12047580660063	-1.3166478062321	-1.26038475722828	-0.955495329634843	-1.22735735489945	-1.23885804669553	-1.06788774039813	-0.882388180249531	-1.00795954180363	-0.8583905383445	-1.28902481070363	-1.06786683394755	-1.66933968112804	-1.13651841346292	-1.02641844392282	-1.02512740000533	-0.874288995524537	-1.14452334594971	-1.36878103885038	-1.38321060489432	-1.07000391991563	-1.02084468552591	-1.06398742163918	-1.00514462258396	-1.12705056539248	-1.15006498521405	-1.1354909034012	-1.10213896234406	-0.853335996337367	-0.997200557981857	-1.49471541862675	-1.23908114830145	-0.823825090634001
"51428"	-0.994474234518747	-1.32555585474369	-0.928676921812756	-1.20528429397927	-1.11081184474261	-1.27051107030076	-1.05147983394055	-1.21465652795544	-1.11870551630443	-1.0766438941901	-1.14304831881727	-0.947457157212041	-1.08337886285566	-1.47713102281377	-1.11580980593797	-1.29043232733017	-1.04594176065828	-1.1158304183983	-1.09867672792266	-0.963709366539092	-1.18866882583424	-1.32629677050433	-1.08323771379554	-1.1119066997562	-1.09686175175228	-0.975818242289865	-1.06719213478926	-1.2386420909029	-1.17321984166403	-1.08968427019159	-1.03515504659001	-1.12574932376599	-0.893674694191234	-1.13169710059038	-1.34923132323231	-0.895866885395563
