	"ACH.000012"	"ACH.000014"	"ACH.000015"	"ACH.000022"	"ACH.000035"	"ACH.000053"	"ACH.000067"	"ACH.000085"	"ACH.000086"	"ACH.000092"	"ACH.000097"	"ACH.000123"	"ACH.000152"	"ACH.000159"	"ACH.000163"	"ACH.000168"	"ACH.000183"	"ACH.000188"	"ACH.000211"	"ACH.000222"	"ACH.000226"	"ACH.000228"	"ACH.000235"	"ACH.000248"	"ACH.000253"	"ACH.000256"	"ACH.000261"	"ACH.000265"	"ACH.000266"	"ACH.000288"	"ACH.000291"	"ACH.000319"	"ACH.000329"	"ACH.000330"	"ACH.000331"	"ACH.000332"	"ACH.000339"	"ACH.000362"	"ACH.000364"	"ACH.000375"	"ACH.000381"	"ACH.000390"	"ACH.000397"	"ACH.000406"	"ACH.000420"	"ACH.000421"	"ACH.000448"	"ACH.000454"	"ACH.000458"	"ACH.000469"	"ACH.000480"	"ACH.000485"	"ACH.000486"	"ACH.000490"	"ACH.000502"	"ACH.000505"	"ACH.000510"	"ACH.000518"	"ACH.000520"	"ACH.000527"	"ACH.000528"	"ACH.000537"	"ACH.000542"	"ACH.000544"	"ACH.000548"	"ACH.000576"	"ACH.000589"	"ACH.000601"	"ACH.000623"	"ACH.000633"	"ACH.000651"	"ACH.000652"	"ACH.000657"	"ACH.000665"	"ACH.000676"	"ACH.000681"	"ACH.000683"	"ACH.000693"	"ACH.000696"	"ACH.000732"	"ACH.000735"	"ACH.000746"	"ACH.000747"	"ACH.000753"	"ACH.000758"	"ACH.000766"	"ACH.000768"	"ACH.000777"	"ACH.000781"	"ACH.000791"	"ACH.000792"	"ACH.000802"	"ACH.000827"	"ACH.000831"	"ACH.000851"	"ACH.000858"	"ACH.000862"	"ACH.000867"	"ACH.000872"	"ACH.000880"	"ACH.000885"	"ACH.000889"	"ACH.000896"	"ACH.000910"	"ACH.000912"	"ACH.000913"	"ACH.000924"	"ACH.000936"	"ACH.000974"	"ACH.000984"	"ACH.001048"	"ACH.001151"	"ACH.001164"	"ACH.001274"	"ACH.001275"	"ACH.001278"	"ACH.001289"	"ACH.001300"	"ACH.001306"	"ACH.001318"	"ACH.001328"	"ACH.001368"	"ACH.001408"	"ACH.001532"	"ACH.001554"	"ACH.001654"	"ACH.001735"	"ACH.001765"
"51529"	-1.33025348132673	-1.06309959123603	-1.20198471593214	-1.33328664357514	-1.28130272664735	-1.34284129718213	-1.29887324074819	-1.18347214980417	-1.29297483992287	-1.39011894743647	-1.03571357822167	-1.24613444352486	-1.25928183808294	-1.08884645036951	-1.36368911703969	-1.31488667004124	-1.35925895334281	-1.17126894751152	-1.25540612716762	-1.25521601695127	-1.22233468071998	-1.26405593764226	-1.19899228253034	-1.29568542771365	-1.18567127168502	-1.28238245436668	-1.296953512639	-1.17887204610253	-1.29140312111465	-1.25221345094518	-1.2437260007277	-1.33350135837387	-1.29022182280767	-1.36747765946666	-1.31937268711703	-1.1002700301243	-1.35673225497638	-1.24304587530954	-1.21099819997316	-1.18856316341449	-1.28254301173048	-1.30970674564213	-1.30822545880841	-1.45314780471637	-0.987870967356554	-1.28819699166475	-1.23956883839867	-1.2553074294831	-1.255355311158	-1.35314594711204	-1.2705247540464	-1.17305768188997	-1.29201398341085	-1.09017426953442	-1.08693749426755	-1.27417322912088	-1.22848014615735	-1.30715517271715	-1.39096036711828	-1.28760017779231	-1.14385548561162	-1.32504944346988	-1.16611137773892	-1.11267982143097	-1.08791785040566	-1.13093515860502	-1.30695812081043	-1.23965263157021	-1.25298938435721	-1.08254561016852	-1.18695250104185	-1.25302460962459	-1.29380485336768	-1.25520992487199	-1.2308030248831	-1.08290387843633	-1.18103134882094	-1.23514402649839	-1.27673167473228	-1.16301030030481	-1.30987842413329	-1.39269499050538	-1.14225915511708	-1.2551122536763	-1.16116239235739	-1.24273588495278	-1.20583583761455	-1.11962411849107	-1.12255525959946	-1.40468119697114	-1.16556782941382	-1.33069397526111	-1.1478530191641	-1.2312847857064	-1.39728900955933	-1.29930848207423	-1.1807289390494	-1.40177705593518	-1.230284240622	-1.12278089189333	-1.29183907974325	-1.20852340645295	-1.20152532797603	-1.23321267175396	-1.1463286766462	-1.39634229932658	-1.36820091421684	-1.28007161183095	-1.3037038851159	-1.32739275491466	-1.29013656231066	-1.28165584154645	-1.21377860850284	-1.08586644605679	-1.28175960547498	-1.26066183187266	-1.24507719406178	-1.26553050624439	-1.16117233282251	-1.36124423092765	-1.36939485985025	-1.43449711465281	-1.12344072613822	-1.24933388921021	-1.03312472463074	-1.21893102837739	-1.3749770437641	-1.25869986380535
"29882"	-1.18920933129259	-0.938626554450825	-1.0866783430998	-1.08797556619732	-0.943577636462712	-1.12562111006611	-0.984944744145	-0.700710408045061	-1.05234841771898	-1.15288575089394	-1.01320027545779	-1.12132794102273	-1.16513119720919	-1.10362487637243	-0.919360313402526	-0.966334217553494	-1.2378404246744	-1.0066976683204	-1.0021297185879	-0.937308675658032	-0.993799404639924	-1.14071498174449	-0.966489812284371	-1.08200719389775	-1.07252723455365	-1.12387709796345	-1.09052255271798	-0.846848694787396	-0.971027760251636	-1.07754722890867	-1.0807798566966	-1.13312577511529	-0.994547398962322	-0.893401405894556	-1.05631150658574	-0.898115158473263	-0.970179868454858	-1.05927495818245	-1.25715647902721	-1.31906039690259	-1.01967104687691	-1.29330955028176	-1.27879184945251	-1.12952200613999	-1.17543628687779	-1.01980615850313	-0.915241670800794	-1.0695457113498	-0.799656952413502	-1.02256318585699	-0.938328275240279	-0.959908282380883	-0.836225438946863	-0.981096834984809	-1.08237106885831	-1.12808341571314	-1.17341068102451	-0.903526621862843	-1.15811115950918	-0.851568955430083	-1.01913315427297	-1.00984510553568	-0.961094567874706	-0.966539844089669	-1.07550316622355	-1.03334570574389	-1.03245536078505	-1.0277525294849	-1.19642237992777	-0.903942874286796	-1.12541227960871	-0.906067237011838	-1.02337041358128	-1.17688315227664	-1.0367017249798	-1.06675886488595	-0.998094277019818	-1.04524857279881	-1.22579845806373	-1.34825736523477	-1.02641591412081	-1.25024961438046	-1.08630456033416	-1.05323288038935	-1.07387834105632	-0.986815232148979	-0.91231987603591	-1.00627263817002	-0.952906575508694	-1.01709563080991	-1.02618296125653	-1.20194840245255	-1.10776074513201	-1.06654233736248	-1.05601523342628	-1.01062663441944	-0.934846748615373	-1.02963807563112	-0.855899542217165	-1.0210903362753	-1.02308011463441	-1.00081799167637	-1.12405401456779	-0.980974140827249	-1.05127306560794	-1.15842176065333	-0.938194927404566	-0.806354874850915	-0.981165305176766	-1.03793001242163	-1.01478523624112	-1.11752139223732	-1.35879263419856	-0.911933292366067	-1.0281142666351	-0.773244730475024	-0.911620380731943	-1.21888568334311	-1.16995944177486	-1.05358203160505	-1.00798354093908	-1.21280702135401	-0.853517267944023	-0.987690420167536	-0.928242672919429	-1.02194082253017	-1.15261264012697	-1.04122383875095
"23141"	-1.4124400331547	-1.4134306066436	-1.46131147056841	-1.31359458252016	-1.32913783440375	-1.45297859263352	-1.35733486180645	-1.26541093041852	-1.44299283131924	-1.36576005577462	-1.4611396151263	-1.4764122613049	-1.49942979876802	-1.17573407856549	-1.41845751574697	-1.29040012470767	-1.41927226388698	-1.40004726983945	-1.34724060462001	-1.44814676801287	-1.34646514389892	-1.59770495439451	-1.46079803809478	-1.55973660581326	-1.34425725413199	-1.36609636862925	-1.36485422835062	-1.39226235416765	-1.49412010799569	-1.42150035154171	-1.42373738865344	-1.29886673284385	-1.47565396386016	-1.2434952329314	-1.43353502079696	-1.39099337197639	-1.40973032521069	-1.34592630510498	-1.2104071327258	-1.2880139499519	-1.27698280046476	-1.628769557045	-1.50006182691054	-1.51997607032359	-1.42670905575713	-1.43193113495664	-1.30511977041523	-1.11155698123512	-1.39230663600921	-1.50871571867418	-1.48704233438525	-1.36616464626139	-1.24089956212994	-1.29640697072279	-1.18971701846306	-1.40831167049158	-1.51635973345982	-1.57492130353172	-1.48534320054817	-1.30817578166164	-1.563663082717	-1.5147445784978	-1.345535175287	-1.35853662936876	-1.4321323224034	-1.42552316939264	-1.42199697847391	-1.49634549065864	-1.44960029019135	-1.34172521947843	-1.36633256398218	-1.22850340596885	-1.48159324080849	-1.43449606132176	-1.30562389260986	-1.42818736602872	-1.4544327031997	-1.66749458423568	-1.44854062032501	-1.63964973554742	-1.4123443744507	-1.42433207155931	-1.40832248092466	-1.40976883402166	-1.09850945383955	-1.48052897169501	-1.46997340046594	-1.53192075401699	-1.50575716281709	-1.33855069259058	-1.37638873818662	-1.5246931273969	-1.50359735278875	-1.34109249721222	-1.27722103527391	-1.25368552333524	-1.57801685158384	-1.42793879716716	-1.26659082082728	-1.39656359579941	-1.38969998830737	-1.48993460319333	-1.36117129350227	-1.60051918437797	-1.48141989468011	-1.36566187645872	-1.42765938378321	-1.25736405897959	-1.39031101721031	-1.2427693248225	-1.31745129418415	-1.39683423171877	-1.34558247636174	-1.47178475989134	-1.22811243035554	-1.36068555067919	-1.2167081425002	-1.34699784257186	-1.57820354141564	-1.51219444284202	-1.36973998861069	-1.43414231305741	-1.35915400945743	-1.61184574036461	-1.47670397592256	-1.58232975218554	-1.49674464956227	-1.42098522647868
"9716"	-0.825188693402852	-0.960458764327332	-0.993419929358808	-0.901693961126661	-0.688658224943489	-0.806847740345665	-0.850591182763549	-0.910983555438139	-0.703157032670577	-0.687757700890387	-0.751224136396391	-0.877759030621199	-0.798012272671725	-0.581409254507677	-0.642862044876124	-0.662566374211683	-0.972862742837164	-0.917134281174807	-0.74848587912454	-0.620611390284596	-0.838523856394633	-1.00817061900294	-0.779692056970001	-0.782098900149305	-0.896179849074236	-0.854982155462463	-0.882192861542905	-0.958075010561758	-0.917358959818225	-0.762137428187094	-0.938943366774438	-0.66249672693924	-0.812531022066905	-0.671469707551843	-0.658033037989779	-0.752372803941048	-0.700842357790398	-0.793012419345672	-0.83012711537847	-0.824869654325785	-0.762344257285282	-0.719170154151676	-0.84724130702259	-1.06286683539527	-0.881668755906125	-0.676407541657109	-0.784824337801751	-0.777040891616596	-0.55467348421559	-0.875717651477934	-0.793212399460984	-0.718634868817748	-0.696400861271712	-0.460955184141522	-0.807041448325311	-0.79206243175048	-0.849657239357627	-0.860521226509579	-0.868230765194819	-0.828911067462679	-0.810595522847707	-0.71024466569441	-0.712346742268972	-0.779646797988102	-0.886555509894648	-0.617568149027751	-0.795612702237038	-0.826585419605117	-0.726911122366413	-0.81705419197345	-0.865143911987846	-0.638370340561591	-0.953713331687309	-0.84726902776133	-0.852397574816736	-0.619051875813638	-0.917088906693834	-0.953761076492587	-0.816824660515909	-0.874040358215319	-0.701563094190297	-0.898664098183981	-0.898468836366827	-1.09448887785875	-0.795015949449636	-0.719688377075072	-0.887403421133362	-0.821081023657291	-0.901979326843843	-0.548852829864317	-0.656468484392128	-0.821881578352772	-0.915863695989623	-0.661668894157658	-0.672848129539596	-0.777585313083484	-0.637214272376724	-0.777371438649586	-0.821983023978961	-0.747801283627041	-0.825148047772287	-1.02620398916623	-0.913166689917102	-0.871449997429093	-0.952226683593422	-0.733507111391014	-0.853986597016027	-0.97556572924544	-0.94022225158238	-0.906580741802463	-0.719004221646333	-0.819808656272142	-0.692182217502915	-0.651535056527568	-0.885182858496531	-0.75673701650305	-0.693848183036957	-0.690959623991969	-0.725630274329609	-0.817943869470399	-0.611889235228581	-0.942890819064083	-0.699767262578734	-0.856846486488064	-0.974159309827188	-0.829665782997164	-1.04184877167219	-0.70733285417912
"55702"	-1.22631034399949	-1.18574497716004	-1.24786390925748	-0.987702172131903	-1.34904524649022	-1.17330115772525	-1.00970825945084	-1.2274976169954	-1.01983079867851	-1.13001378881674	-1.20610132401753	-1.23441341375875	-1.09995521572425	-0.980124909035174	-0.924372597324436	-1.01647220636113	-1.19810221943366	-1.26695066942549	-0.998801844152357	-1.13615371453922	-1.2003191066462	-1.27333147177985	-0.993841373640261	-1.06275065940861	-1.1047283350814	-1.26430128222485	-1.0229861368879	-0.977862422943299	-1.18110076715208	-1.16862386798658	-1.11719670313348	-1.41824873530984	-1.01139035661576	-1.27648941574082	-1.11809336312194	-1.11194015994011	-1.14199447444556	-1.15548468146944	-1.25984767131852	-1.13783299723374	-0.880915816494584	-1.26109423082168	-1.14043400999657	-1.22791162625477	-1.24828268105913	-1.20195870382166	-0.98469904881513	-1.26222079355952	-0.951311421515748	-1.12647424548303	-1.01405681287779	-1.01886738054214	-1.15346809712477	-1.09929570431282	-1.08432952288632	-1.24645767377271	-1.03139378985774	-1.17308579230118	-1.22194122598783	-1.30107815586728	-1.2099367964946	-1.08191842275654	-1.08674808566374	-1.12661209571234	-1.03880043413508	-0.90398478844431	-1.25734600007303	-1.19533238266352	-1.15201361353971	-1.09352653595701	-1.15346805296849	-1.12180382466361	-1.23181211799784	-1.23464346354425	-1.04494211962285	-1.12933292185476	-1.03916971635675	-1.09568792134271	-1.21448174938961	-1.3824365468733	-1.13086314357327	-1.06940079185443	-1.12380861309336	-1.09740124864181	-1.26873602102753	-1.01992265172017	-1.15482958884021	-1.16297388828292	-1.15927330083852	-1.02155060810367	-1.33303989231436	-1.07190915316114	-1.1598143736648	-1.23949302917368	-1.08062247295493	-1.21247343341552	-1.13126994598494	-1.27956644851809	-1.16003852713005	-1.23554637167088	-1.26527373049254	-1.13179777416481	-1.24787854440139	-0.948509783337304	-1.21016070160763	-0.998103412143819	-1.03431057121171	-1.01416427171489	-1.22054125260253	-1.13863654685722	-1.23889285590742	-1.16892721504377	-1.02780557753381	-0.985243514020422	-1.05038770775105	-0.98776306071542	-0.938651534026627	-1.00014828570182	-1.11027225123905	-0.972969375746657	-1.10508112064779	-1.29062793984405	-1.1873231041524	-1.19807192904038	-1.07689854252617	-1.09219410443036	-1.00348193153307	-1.1324658895604
"7203"	-1.49154377868986	-1.43599760685691	-1.57204817321469	-1.58409078719093	-1.51086617033415	-1.64144913322579	-1.52282278110452	-1.45721806648444	-1.42843567565875	-1.49226319984097	-1.36099214794674	-1.58279406191352	-1.28126447325918	-1.40871346287998	-1.55055610227194	-1.46790264738173	-1.38317338455664	-1.45182127341696	-1.4692050747142	-1.53696788304704	-1.27311191724134	-1.60604605380603	-1.32354550357278	-1.43569917170732	-1.44385559806327	-1.34826803336489	-1.23501828287989	-1.39507604071708	-1.3996290932738	-1.5550175066413	-1.46035615408631	-1.43387608305895	-1.57770726143998	-1.53325111777944	-1.35427129042045	-1.40192087259698	-1.35097295158478	-1.47602875235524	-1.37162273167412	-1.69325716425878	-1.44829059781212	-1.50831150732792	-1.75574270202959	-1.57628020376567	-1.60968709643865	-1.44212097633836	-1.1991932929264	-1.51549227200523	-1.42958962358419	-1.5312742228829	-1.40604491024507	-1.28775112381289	-1.33215924980714	-1.42775315300326	-1.39048814331582	-1.3665410436942	-1.49605981395509	-1.70152088333216	-1.52760982946593	-1.39112777891713	-1.36003424306217	-1.5390327761286	-1.47073367819234	-1.51780212145406	-1.52795067386626	-1.38471479201929	-1.33271674783304	-1.41181067326983	-1.68099622052364	-1.45977533158252	-1.55237933943048	-1.48650784887362	-1.41746704315379	-1.4278341787954	-1.62543517728971	-1.46998313988034	-1.50345104232457	-1.51112590797386	-1.44733417771397	-1.29109831194412	-1.54883403543826	-1.51361195324022	-1.48279171921626	-1.52877797690623	-1.38831044854633	-1.56030704189893	-1.44727621471574	-1.62034122129043	-1.43595025777679	-1.42494977454012	-1.61804892605919	-1.59282950358845	-1.42374687988183	-1.614470747483	-1.54408125670589	-1.35808295056193	-1.52034892272691	-1.36020202781695	-1.36097853622132	-1.30746243463168	-1.57115534123579	-1.56196170585468	-1.56619719714751	-1.44063218951406	-1.50814431025764	-1.56307041754173	-1.48363392684047	-1.53285181868081	-1.53393464677812	-1.6704211838519	-1.43822037223022	-1.43797092223158	-1.44322094362653	-1.39058999462863	-1.51306433704563	-1.35627089784435	-1.1862624072346	-1.44754144918184	-1.52754865778403	-1.41758033375259	-1.45416684611287	-1.54794481489368	-1.34292694467796	-1.43992594365417	-1.52417378424155	-1.4602905023158	-1.45657631052699	-1.49625909261246
"991"	-1.00862272166485	-1.23082173437987	-1.25836153300724	-1.22502847418625	-1.08017041010609	-1.30914250421658	-1.39780217518382	-1.19330902067386	-1.14759632203035	-1.15510075714039	-1.53479816975157	-1.31740809117332	-1.34228520624173	-0.984049659418955	-1.24274531383822	-1.1392642319299	-1.14926867513913	-1.33379409653616	-1.07108256319123	-1.28129445913443	-1.38120084270933	-1.58667909528252	-1.26519833251834	-1.23227706045591	-1.20236317688144	-1.17273614229029	-1.28202578981385	-1.12733416421956	-1.08011878840685	-0.987217789785026	-1.21474675622004	-1.34113946144798	-1.07558615425663	-1.15699113990391	-1.27356575021425	-1.17432041744175	-1.11925734271584	-1.20913364960533	-1.37741023857279	-1.229720780868	-1.36963855189377	-1.28839532243302	-1.34133668770322	-1.2753492771652	-1.10550295788292	-1.26135527344705	-1.01547673934318	-1.11112011865104	-1.41187977016038	-1.21724853269267	-1.20204840891516	-1.21142585017651	-1.07030404722809	-1.15174470493523	-1.36288096414169	-1.05455786135837	-1.19880652558364	-1.62681505252291	-1.16006553133465	-1.22723846321008	-1.43543357521683	-1.20863221002293	-1.02126603068271	-1.22206835728816	-1.25079363152985	-1.19729233999109	-1.2480825809575	-1.26084619295702	-1.28186766375325	-1.13459591510047	-1.31022475379393	-1.11242462344549	-1.36133160369878	-1.09278932864814	-1.1194483213799	-1.37061022849052	-1.13018087327323	-1.12276695943139	-1.23494826753079	-1.21894201404751	-1.26242624763083	-1.35598859167901	-1.24054506252144	-1.23650482527863	-1.36704406056891	-1.15867725109913	-1.10373088535862	-1.08702605585026	-1.19345726314839	-1.17330703187166	-1.3678708567934	-1.37835093728413	-1.17213801591709	-1.35807951977937	-1.19079134916565	-1.34842470943579	-1.39432352655688	-1.26248021194445	-1.31657775343157	-1.37527582243092	-1.02804101222504	-1.29801880438459	-1.36172569190845	-1.27390321312059	-1.36678244298289	-1.1663875156995	-1.2555392778261	-1.18979933528087	-1.09179056389989	-1.30655616902458	-1.19152540512656	-1.2714640661847	-1.31088832498839	-1.25684293551647	-1.25231970873217	-1.42994243380951	-1.11045730475727	-1.29528234206856	-0.966239253014376	-1.46356854018769	-1.19899861936904	-1.2210565705702	-1.34607709761704	-1.18876653188971	-1.35243635084003	-1.34199160445433	-1.31189154334924	-1.18735603523361
"996"	-1.34466516051377	-1.16555435491521	-1.36564411050176	-1.55561796296017	-1.37179707431164	-1.31075135726479	-1.24296613274071	-1.48215515271068	-1.25867273741889	-1.40082372591389	-1.32552283870356	-1.38416087923682	-1.41008356015858	-1.12226374039091	-1.3119438859921	-1.27153266412412	-1.33909519067653	-1.25288705547738	-1.31516370229005	-1.27679193970042	-1.22451585379262	-1.51004089322501	-1.21892368894184	-1.33215997188059	-1.18753717759164	-1.13878238136457	-1.34827247261985	-1.28975010744186	-1.26387786212281	-1.33779171036803	-1.31994478902623	-1.36247696384547	-1.32601949772526	-1.55716787111153	-1.26247607784867	-1.2298095670994	-1.27239264922162	-1.45630468051204	-1.30140445099301	-1.37859552061619	-1.21464446887094	-1.61307137980224	-1.28978870699387	-1.53969758714908	-1.2875493313191	-1.36292978874431	-1.31568551834563	-1.25511231141228	-1.3542653358387	-1.23638558631418	-1.24115689939381	-1.37549500354264	-1.27401524888602	-1.14501047694245	-1.44584212566311	-1.2548831244617	-1.31307389570118	-1.61226070755738	-1.34157527979513	-1.32111175752381	-1.30268105921119	-1.35870522681999	-1.24612596241545	-1.36296809940244	-1.39847617677155	-1.27116609413311	-1.43646563277329	-1.31787840677796	-1.30864468788611	-1.19483088612121	-1.36943676652043	-1.31091922288606	-1.40522891483642	-1.33734353285394	-1.25903327603633	-1.28821377787994	-1.13384851982592	-1.22701955458968	-1.32204929715508	-1.46587542154933	-1.33109622241735	-1.29997805411082	-1.40967091520493	-1.47781895513624	-1.37963828933924	-1.38610166089838	-1.3734187713547	-1.36206293451297	-1.2430643122667	-1.24293827192659	-1.47360283649473	-1.38459882515709	-1.39738407424363	-1.3209101424264	-1.34867249597841	-1.24430238868733	-1.3115190775888	-1.48839068311584	-1.33863909344924	-1.41439146915615	-1.38226960157817	-1.23219530062946	-1.28946205753902	-1.18734620192523	-1.3675305457852	-1.47540328127135	-1.16143943622677	-1.20868466731569	-1.26967433936661	-1.35205055015362	-1.16742959074036	-1.24755641467381	-1.33814182142737	-1.16006082724453	-1.13679895839445	-1.51177066961869	-1.23288323618159	-1.18216715925014	-1.10634318418624	-1.3352467161659	-1.28379827731442	-1.28592715118096	-1.38731625651786	-1.34523845061784	-1.35437104607905	-1.23957937161797	-1.41746517278223	-1.35806205533177
"8318"	-1.44356838647014	-1.31820114021471	-1.6590996455762	-1.58297088134348	-1.43382084220662	-1.4522031210553	-1.20546554917262	-1.55402556084787	-1.23928610681763	-1.41118866808144	-1.48938936479005	-1.36474764085714	-1.37955996543751	-1.46091821819216	-1.38637532204247	-1.39710401623745	-1.34788141601853	-1.2638232591836	-1.54174138078663	-1.45424506663134	-1.35044934802213	-1.65562211112337	-1.48916178049549	-1.44715140273875	-1.5360417674948	-1.38408207170629	-1.47935594992101	-1.4929758283315	-1.46645261949705	-1.39433705960506	-1.47781548554602	-1.52294013455357	-1.45946399963983	-1.62335453844862	-1.39162065381971	-1.34531513565524	-1.3627095524406	-1.44239774220222	-1.62927639847762	-1.48960103505661	-1.45505506744376	-1.59832605948871	-1.62384180935427	-1.60365000962214	-1.47347678811893	-1.24466435341122	-1.48265392545963	-1.40859107929135	-1.23243327588872	-1.47527317152808	-1.37654155100774	-1.34241558959886	-1.32476928627102	-1.45462245321061	-1.50495931475209	-1.55246283432633	-1.45725133361006	-1.66204016727244	-1.4100419828936	-1.44450063863285	-1.29406548016193	-1.61810203713721	-1.32133690023419	-1.47729219359266	-1.54508280582354	-1.48199539224069	-1.57264432795888	-1.43807891996793	-1.4755851630626	-1.2517793731341	-1.46430109608677	-1.51374162687188	-1.51964521381872	-1.41326089922567	-1.43582270567179	-1.40314298801752	-1.43070431172854	-1.36361657773163	-1.48711987261768	-1.51019155567288	-1.47484482826966	-1.56564540400423	-1.5559459666483	-1.47647730892707	-1.41945371884412	-1.47970461011487	-1.44471387129526	-1.2718578909548	-1.50386682059541	-1.62098993052794	-1.61394332041949	-1.5025492329453	-1.43395209049244	-1.61752809908372	-1.47074742876722	-1.67549198565624	-1.63986890284171	-1.47301114514776	-1.12073194821665	-1.51446110374755	-1.46297437393571	-1.40135904297956	-1.59435487621497	-1.45344294158128	-1.52526989516667	-1.49058554600884	-1.40525842498076	-1.29469278647464	-1.44840230650824	-1.30000882493869	-1.43820800368543	-1.36974305164864	-1.47727889270777	-1.5215416005887	-1.35398429876141	-1.59139825629891	-1.40758314745824	-1.44307189688715	-1.29156844695302	-1.64988633818555	-1.43591521456714	-1.66546347628332	-1.52891103616053	-1.48956989704743	-1.53970839396672	-1.51365403227952	-1.52838929554251	-1.60804296251563
"983"	-1.33996677193079	-1.4637238608995	-1.33533211140994	-1.48972630940498	-1.1850968660004	-1.42783729056451	-1.4930420319576	-1.48818150658759	-1.18641274595877	-1.49951614771166	-1.3916101050614	-1.2573081332996	-1.34044247931498	-1.15767307224221	-1.53780874417967	-1.42694769724881	-1.54922770570462	-1.38944336472231	-1.22518092361041	-1.46302217276078	-1.17207457944454	-1.40700233044266	-1.24641699949099	-1.45797599523951	-1.34525003077355	-1.5580960876287	-1.51046837086678	-1.26276778773759	-1.30072288604381	-1.35388044647088	-1.28938310261127	-1.45261386489668	-1.50396026979664	-1.31567828662212	-1.39952337968606	-1.22023908296628	-1.34860290691105	-1.27659930152585	-1.27203837065919	-1.22069813169188	-1.45355388297082	-1.36467487993364	-1.29208315263396	-1.38871299876939	-1.08335784772781	-1.36320695500354	-1.33839537037285	-1.32233481510469	-1.398662959261	-1.50651728516003	-1.42150330630006	-1.52308781697641	-1.35972993348926	-1.26628499639673	-1.41155386993698	-1.55362329275447	-1.28570319509306	-1.42493557370411	-1.50407657478153	-1.3293389057512	-1.28517014015932	-1.58361869819986	-1.34356765726453	-1.33209172122785	-1.21623527821487	-1.28149140914564	-1.62090277459593	-1.35700691280315	-1.52952621986277	-1.21387139909054	-1.28474364271247	-1.06423676475095	-1.3510449946363	-1.3745500741787	-1.24888956718498	-1.38311246103328	-1.47074981902941	-1.50440375490543	-1.32842224048365	-1.2555997055399	-1.44462098261651	-1.45042877244022	-1.35059867082363	-1.3738840519744	-1.42564331934065	-1.40334589155741	-1.32882461987021	-1.48504931190488	-1.35874822484346	-1.38586454333934	-1.42077613035306	-1.29948675237191	-1.36463500781485	-1.47826598384137	-1.36390199786053	-1.2695351070887	-1.42301935716766	-1.33291941548321	-1.31247952353496	-1.4332759223599	-1.3474754514975	-1.50739943673442	-1.34185887370099	-1.49222683759848	-1.58892157778972	-1.27203352974382	-1.33661141746881	-1.40617795801304	-1.2061561673117	-1.16721622279073	-1.33760759924788	-1.43166670356039	-1.2726442323409	-1.19033537981173	-1.26515017735218	-1.34679265097701	-1.35533277486108	-1.30698870550607	-1.35986115906347	-1.30281314303389	-1.48684311706472	-1.53816132621716	-1.48344677050097	-1.50612510626208	-1.1977966575679	-1.43895175541375	-1.40784771147204	-1.2690413605889
