	"ACH.000007"	"ACH.000021"	"ACH.000025"	"ACH.000070"	"ACH.000075"	"ACH.000099"	"ACH.000120"	"ACH.000123"	"ACH.000133"	"ACH.000148"	"ACH.000159"	"ACH.000198"	"ACH.000206"	"ACH.000208"	"ACH.000233"	"ACH.000274"	"ACH.000280"	"ACH.000323"	"ACH.000339"	"ACH.000416"	"ACH.000424"	"ACH.000433"	"ACH.000464"	"ACH.000467"	"ACH.000491"	"ACH.000510"	"ACH.000516"	"ACH.000518"	"ACH.000521"	"ACH.000542"	"ACH.000556"	"ACH.000569"	"ACH.000570"	"ACH.000571"	"ACH.000576"	"ACH.000579"	"ACH.000584"	"ACH.000600"	"ACH.000601"	"ACH.000606"	"ACH.000621"	"ACH.000623"	"ACH.000637"	"ACH.000648"	"ACH.000649"	"ACH.000706"	"ACH.000720"	"ACH.000762"	"ACH.000777"	"ACH.000781"	"ACH.000794"	"ACH.000827"	"ACH.000835"	"ACH.000837"	"ACH.000865"	"ACH.000880"	"ACH.000881"	"ACH.000882"	"ACH.000889"	"ACH.000901"	"ACH.000912"	"ACH.000932"	"ACH.000941"	"ACH.000947"	"ACH.000953"	"ACH.000958"	"ACH.000960"	"ACH.000969"	"ACH.000974"	"ACH.000986"	"ACH.001028"	"ACH.001031"	"ACH.001111"	"ACH.001163"	"ACH.001275"	"ACH.001289"	"ACH.001380"	"ACH.001431"	"ACH.001654"
"429"	-0.158757071136201	-0.0608561139839034	-0.140323609925757	-0.147356481720328	-0.0153860568013698	-0.102270794843431	0.00714228600473618	0.0116611855834885	-0.0581067354071197	-0.0233818082444575	0.0114985942849047	0.064384389042803	-0.286969143929938	-0.0529013691507728	-0.036002790278278	-0.029294927920989	-0.0564803555001085	-0.0108417873879255	-0.138743956671682	-0.0707028301625913	-0.0225928947454254	-0.104832383735412	-0.0800431209335113	-0.118804416810246	-0.0447196463464596	-0.0497801130981203	-0.062697037140481	0.0823369430334669	-0.0459824094884514	-0.0497710073733482	-0.0481497332620956	-0.0806965439354745	0.0712481338234673	5.83677656210527E-4	0.0607310820716012	-0.0295506852195265	-0.00876530363775221	-0.00500849709412211	-6.97771876531825E-4	-0.0630073243526159	-0.104872553240892	-0.0658749767337896	-0.11541420529342	0.0537205536768263	0.00130252371305622	0.0227703207780008	0.00301770743784016	-0.0668756716933395	-0.11478501454673	-0.117106941150008	-0.0123446473685025	-0.162338689450682	0.0356135716743431	0.0294429398473396	-0.12331268183801	-0.0363561006231528	-0.118268551439228	-0.163164391207866	0.0109458273787446	-0.0364505108637676	0.00916489187211468	-0.0704750564608805	0.0150521817446583	-0.0365313893950372	0.0380859547781592	0.045181184166325	0.00272208083169368	-0.104157458209609	-0.0372340689641696	-0.114472704020039	-0.0624742175890887	0.20808332977227	0.0866616857827674	-0.0907740712100603	-0.0998098631229642	-0.217724897394435	-0.033833314983381	-0.0080896522430723	-0.0466190433626033
"54971"	-0.554479087073756	-0.865102873238092	-0.774754104332153	-0.653423986962087	-0.772389249813735	-0.629401421426297	-0.879594301721719	-0.747678817736276	-0.814674632992162	-0.778291763217672	-0.710010829551227	-0.676859748621261	-0.735250678791464	-0.778015209930633	-0.78942662211243	-0.790919437887909	-0.754608613357941	-0.711754277954355	-0.694707562832426	-0.881252767213968	-0.815274784116653	-0.614283224430374	-0.840349398873565	-0.668410811177484	-0.509718280676719	-0.587237017780905	-0.999020758295095	-0.718306681385095	-0.83438836062113	-0.629407699960614	-0.638507337319067	-0.721152783397556	-0.63680430393857	-0.667309644427871	-0.61128291139798	-0.748845372388675	-0.687075614149624	-0.592938239050249	-0.790449552841546	-0.70316010425456	-0.887906882556894	-0.667678106152411	-0.5567635342475	-0.924615049192103	-0.618562686210587	-0.784814304946563	-0.76977846167172	-0.775866659442766	-0.669746342709929	-0.714823310054091	-0.673901906909015	-0.842640890534116	-0.695479930668382	-0.653938339091671	-0.649572399285186	-0.689453233389023	-0.586030880383377	-0.545478558716986	-0.642096623495917	-0.725996529068219	-0.652442715523144	-0.716025495430719	-0.709821633384544	-0.642795933207876	-0.676753059464098	-0.745753760953948	-0.845837012131394	-0.605835010173249	-0.722654675094308	-0.719492652739181	-0.673452440987182	-0.675153923865095	-0.751000177646251	-0.88023192582358	-0.667025161915289	-0.626216377751667	-0.945058815404667	-0.889038660328777	-0.76296305295295
"79577"	-0.654046450520802	-0.769995293709767	-0.7793524202149	-0.605484076365429	-1.01029568412783	-0.949123351645996	-0.758190434381629	-0.78435326989242	-0.896151129888478	-0.845615247448878	-0.52970448041795	-0.769933767397553	-0.775356909273864	-0.491331360612767	-0.628841123156545	-0.629862702309854	-0.575707180557457	-0.810358244902874	-0.648177502526964	-0.801232786405646	-0.812490210061477	-0.75106162329566	-0.635446265183674	-0.815320934673008	-0.708871608914539	-0.900943111665624	-1.06584918847238	-0.767876046810142	-0.624220034789584	-0.788668550457902	-0.640864116731252	-0.837363930023012	-0.646002408292538	-0.665050342934976	-0.612976778614288	-0.536184060652212	-0.635472074106922	-0.648727832307616	-0.871545798846714	-0.874385534565271	-0.589999244396734	-0.68233082892801	-0.623807751981128	-0.791779115284512	-0.565773365865239	-0.758451259854127	-0.850162562058353	-0.621432803238839	-0.674246788013076	-0.566484324708109	-0.671184549405334	-0.827557435602293	-0.744004915960426	-0.75546705764926	-0.751879117309476	-0.531941090110815	-0.900458343276074	-0.618016111757361	-0.70437070111987	-0.866515329570715	-0.857124115918862	-0.741860173278027	-0.707429097596136	-0.725309967954324	-0.707057754606882	-0.800131303341589	-0.768297059105814	-0.710892187992291	-0.760978358255108	-0.833048891158334	-0.612783164443526	-0.812566216274984	-0.687783893941713	-0.787089670788315	-0.577394290184254	-0.734802122365088	-0.696342285307178	-0.836302759723492	-0.74849904419147
"1025"	-0.851553832195133	-1.12271206154708	-0.953536312859156	-0.905332480685154	-1.23656471590534	-0.973836218772739	-0.955274807692457	-1.11961344042466	-0.826154583034493	-0.998722416330855	-1.11115425992543	-0.992885983816774	-0.855985699594395	-0.770097080805835	-1.02084870082205	-0.961935211776939	-1.22467716869136	-1.21795876665772	-1.02322041596892	-1.19840897562597	-0.775525451850436	-0.85462751235971	-0.918470125357995	-0.871826013543541	-1.10869293923147	-0.911044743798375	-0.957645390689963	-1.12762937313344	-1.13338331209922	-1.09279327745446	-1.01259163647525	-1.0123189188438	-1.16527846083663	-1.04997857904568	-1.16633463991045	-1.15737219147473	-1.18111809221503	-0.964684630607387	-0.940361317405275	-0.874562231029189	-1.1544537595121	-0.961688521340891	-0.964396959636985	-0.823652007974107	-0.818650171444315	-0.938614510417276	-1.15561349163548	-0.89475588631554	-0.678511853221447	-1.01697807345114	-0.786021614893893	-0.994465890138414	-1.08703227359879	-1.10635367317233	-1.03063646674253	-0.896842921426081	-1.0037958001476	-1.04253610771679	-0.974315020441381	-1.1411495889459	-1.04459296699309	-1.03415634718264	-1.22651331175185	-0.940538045334383	-0.885423127975946	-0.9612284498111	-0.980547320470854	-1.10187507895948	-0.848736422832945	-0.974351462676559	-1.09144701252396	-1.13732811830701	-0.978697555548873	-1.19203838360754	-0.981111226970007	-0.994662945648656	-1.03659145972664	-0.891596070980617	-0.977859788659811
"64105"	-1.06203413993867	-0.951800199701178	-1.03432403784531	-0.921468457960185	-0.847287053483819	-0.902028034981641	-1.05211503958494	-1.05589093947126	-0.94979922261497	-1.12401884748334	-0.902117454916273	-1.10033395876882	-0.845550251904911	-0.89652384261185	-0.851460200767292	-1.11844380046999	-0.841774194908332	-1.04842113271185	-0.989056830725136	-1.11911282819585	-0.945192512029331	-0.761803554643657	-1.00224743060193	-0.930281784371004	-0.895041318516862	-0.979078114435058	-1.06055229115363	-1.0308396843627	-0.812240398240834	-0.981921191842424	-0.840310085425455	-1.05626304402697	-0.956683473811527	-0.850293348635933	-0.835602230806795	-1.02339981056818	-1.13271666074487	-0.712222057357638	-0.860041088773256	-1.08114108091045	-0.995396229408462	-0.939200510689447	-0.647187256743213	-0.973324816567652	-0.9967799751522	-1.05779109395797	-1.03918082309227	-0.871503871140046	-0.810407975107548	-1.13871715962949	-0.974529546971994	-0.756527212879587	-1.08018668598568	-0.87743909933654	-1.05951277898974	-0.856574759110738	-0.828061796289894	-0.939680887316764	-1.03582665811541	-0.993399061381633	-1.00738508016241	-1.07487042836588	-1.16014034695773	-1.16708396204852	-0.988249757582471	-0.9569366644002	-0.729640241663745	-1.10455703221701	-0.998467243463491	-1.08825771021375	-1.04667559870188	-0.931822875982592	-1.02669347958957	-0.936543676889797	-1.09254916532944	-0.715162024475378	-1.09439010888713	-1.05010536415778	-0.962147362555745
"10978"	-0.922195447013839	-0.914882062297919	-1.04829315092285	-0.930094433120605	-1.17325950632148	-0.991139000457818	-1.04938372926818	-0.906518565673518	-1.13097909311804	-0.893409994186698	-0.877806831437784	-1.06624369564357	-0.913380172761227	-0.969395501119867	-0.941057205497782	-1.05606669338279	-1.18398903069124	-0.975903295515309	-0.959094878245233	-1.00749244434275	-1.07396426664063	-1.14077293022405	-1.02726283595929	-1.06056968275382	-1.19702339022607	-1.04258634922146	-1.05195724279464	-1.22333387786571	-1.08408881344081	-0.821148085903406	-1.0756101364926	-1.21926632826513	-1.10891230837836	-0.867748953065958	-0.915902760905558	-0.934240988215962	-0.936721227343278	-0.908352185390116	-1.11668236198169	-0.98342622304252	-1.04535905881889	-0.99690696456189	-0.812665599743617	-1.16482231982463	-0.979186571679273	-1.00776097427846	-0.992644279987471	-1.06321118520218	-0.864727535946867	-1.1122129013106	-1.03387302825912	-0.950202030329785	-1.06469191018792	-1.12019915591996	-1.04758182067432	-1.00205448793981	-0.913271900633846	-0.890677873779367	-0.925254284974593	-1.01426352413232	-0.926628766699675	-1.08306255100858	-1.22372689139699	-0.980209555299667	-1.10684905881185	-0.856029292643842	-0.904424925788411	-1.05586077574424	-0.966443577960305	-0.906247777346891	-1.1196966271257	-1.01091514487386	-1.03137193932451	-1.0348848479152	-0.931229666286703	-0.929058626310395	-0.826365324788676	-1.07988800356186	-0.957305046311067
"10664"	-1.37020037925994	-0.855538338529045	-1.30850444546663	-1.13935411432903	-1.0605395992623	-1.06605318270886	-1.02555218196925	-1.06267436488919	-1.17451026543675	-1.28056924756968	-1.07785418066706	-1.24575628308354	-1.39484771399247	-1.1831325358429	-1.24645396491586	-0.970478899456224	-0.987773686332469	-1.21632286675125	-1.19205003155788	-1.06197123111389	-1.30317587477573	-1.15329037244979	-1.184774795733	-1.07952016534585	-1.20785396286851	-1.08938962865128	-1.19504484403113	-1.43244334134268	-1.197253554503	-1.16151406784159	-1.06151213757867	-1.50744780341922	-1.17499219466639	-0.945035439090479	-1.31945989482391	-1.19007216359028	-1.21322536848462	-1.38653458827077	-1.09157626925242	-1.25458213770081	-1.27766847513076	-1.069392151308	-1.13333725558211	-1.19779914273187	-1.20245166259921	-1.19837200021438	-1.11039913881796	-1.26701906877926	-1.14685884532228	-1.28386413358596	-1.21125312429306	-1.22157230894548	-1.0782100937937	-1.2918278250421	-1.08676393967317	-1.0801457117238	-1.33368656948862	-1.11345971454288	-1.0906075998064	-1.31219540728228	-1.22481399864573	-1.00992896434753	-1.23686922336759	-1.20968772482836	-1.10210694209913	-1.18021150378034	-1.10407701934318	-1.04375132765672	-1.03119267351984	-1.1416994669363	-1.10003826320295	-1.23317284877832	-1.09955865354968	-1.08750830012637	-0.947225341034252	-1.44606000025708	-1.18416862271119	-1.25160288349825	-1.15010097542767
"1642"	-1.37188433912043	-1.3729481981437	-1.36201989573939	-1.17669830800061	-1.32654013581089	-1.3080611141947	-1.28836676475798	-1.37955661819477	-1.35388650254047	-1.37991293191586	-1.1497127693668	-1.48926370496292	-1.35576728474151	-1.17532771753707	-1.53838631349908	-1.38001206885926	-1.40078453477055	-1.52801549136601	-1.38156999589026	-1.36006923888462	-1.40047875009627	-1.26132369076687	-1.35165575486589	-1.26881513224997	-1.44303884711777	-1.3207160607899	-1.39375064531368	-1.51837118316346	-1.27529868470949	-1.36756237335625	-1.31791146602972	-1.51629819813337	-1.31141100984313	-1.17793139466988	-1.4643597408608	-1.2120696713722	-1.40727560954083	-1.19718942778209	-1.28829863896431	-1.41668862831118	-1.36674470870495	-1.33080653282878	-1.3535128561774	-1.49047940253301	-1.42237758936247	-1.32811093454599	-1.41838258170107	-1.38462288478198	-1.35809147245092	-1.51687716693627	-1.44743753661425	-1.3763247637305	-1.26765152415444	-1.35065157877962	-1.45320250545743	-1.17446191384134	-1.50152524143296	-1.44611864828346	-1.42897468639031	-1.34220434941521	-1.41920141035595	-1.25819267922749	-1.40350460991918	-1.34119060917729	-1.43505188679711	-1.32093375189553	-1.35518621528148	-1.04330669246434	-1.4194956180613	-1.49593332963748	-1.45248641484641	-1.54068964431246	-1.46809655835618	-1.34488426874874	-1.36691519349836	-1.2344849382168	-1.34490218974996	-1.35258572345198	-1.37101456523278
"11319"	-1.21834832813268	-1.21893605256773	-1.09100462264738	-1.11681002967649	-1.30991759683241	-1.09406556242426	-1.09621928180482	-0.982082070383123	-1.08866850881667	-1.01258569077949	-1.17160931458799	-1.10657279744628	-0.855847147790495	-1.09835921071789	-1.08937358295325	-1.11058931746512	-0.881637424275904	-1.44061253659315	-1.08599286277338	-1.14604133186008	-0.919018872620891	-1.16708792158424	-0.892186021301631	-1.11083632498845	-1.16900949819107	-1.12178187279299	-1.15740995278926	-1.23939671392862	-1.02016263291979	-1.05552484488002	-1.31171939231646	-1.18251385760473	-1.00797888183139	-0.871772195032846	-1.07049653671777	-1.24454682885761	-1.07479607260345	-0.852029883420681	-1.06992839697355	-1.0228070941953	-1.21436620138702	-1.20739839304745	-0.702595378598354	-0.999105259754746	-0.986682294396188	-1.05208502052123	-1.17698122178776	-0.966192021288051	-0.987203831694303	-0.975185865319367	-1.05126931405559	-1.06561335523091	-1.04980501562193	-1.11438350175428	-0.965880559364843	-1.13424629641824	-1.01964777834194	-1.16397340746196	-1.28376946379654	-1.20281130431336	-1.1062388063378	-0.979332279614306	-1.12583228835423	-1.07474183994792	-0.889577134122615	-1.00064129245754	-0.960278833963886	-1.33466012653539	-0.854502466666535	-1.07214927540618	-1.16322198509075	-1.17211853579648	-0.869790881885735	-1.1448753425937	-1.27848426640919	-0.934384150222927	-0.993686029202505	-1.34605859181893	-1.21719819486597
"2071"	-0.478027215269549	-0.374551578934321	-0.550517021012356	-0.312474047209356	-0.670094897890848	-0.297734111734253	-0.649193982929968	-0.402461048874093	-0.516964065672238	-0.454668018340206	-0.443126820471581	-0.527670637155105	-0.676233981149443	-0.612761870908723	-0.457887055436001	-0.466949675068889	-0.573832514153395	-0.505894042588342	-0.500341218134973	-0.569410369348513	-0.412256816322557	-0.408435844310714	-0.52554605954558	-0.488391650600465	-0.423114566059624	-0.370634859799411	-0.525003006280489	-0.592883302827358	-0.485207447032059	-0.495999080721191	-0.723721778288788	-0.535050450129207	-0.560307415416156	-0.355234162722514	-0.563918484145718	-0.26172666188216	-0.47724053725466	-0.600625776606613	-0.479172568321761	-0.70733282285038	-0.63473100745937	-0.537244171210234	-0.65523906926386	-0.455256329574338	-0.407603298327026	-0.494168244217352	-0.480587794242913	-0.557121089134171	-0.554062453926461	-0.448473717043165	-0.360938660985392	-0.467461830387014	-0.601831915796455	-0.598848398956673	-0.487386594581626	-0.557477951982991	-0.448681279158592	-0.391604634346637	-0.300629033309548	-0.40189596428067	-0.504642203003098	-0.378386447039981	-0.550581850840188	-0.570630282040913	-0.306790124680308	-0.538091083844168	-0.267854343632689	-0.380728319005211	-0.431163887678085	-0.763163359219216	-0.484177040885644	-0.458109786414437	-0.283715422400595	-0.416748533531321	-0.596416353637919	-0.538081068917505	-0.499047594012626	-0.542878877028457	-0.620653175198259
