	"ACH.000007"	"ACH.000011"	"ACH.000054"	"ACH.000108"	"ACH.000159"	"ACH.000231"	"ACH.000234"	"ACH.000252"	"ACH.000272"	"ACH.000296"	"ACH.000324"	"ACH.000348"	"ACH.000411"	"ACH.000517"	"ACH.000570"	"ACH.000573"	"ACH.000624"	"ACH.000649"	"ACH.000663"	"ACH.000684"	"ACH.000827"	"ACH.001134"
"58489"	0.00667360456921084	0.0287048848090154	-0.025265521627481	0.114228180069421	0.228789049667908	0.0417478614782184	0.033059227499604	0.03541978074114	0.024956040320189	-0.0694051914737907	0.0778961263287451	0.0116293326146374	0.0609734599408789	-0.044167637726034	-0.00379139426802384	-0.0460538380820144	0.0524720867258652	0.0535784017866836	-0.094436373864223	0.0955119541106826	-0.0104020715821862	0.0342716494263658
"137964"	0.087294500465352	0.139549192483804	0.175537218209781	0.125226247861442	0.0536358880297396	0.0991327280191377	-0.0459028806857504	0.193790360526644	0.177711587293301	0.148248234736246	0.210668930182434	0.0511098762829618	0.143858478001892	0.173751853995891	0.260053181214873	0.146937795863204	0.0952200194713495	0.0287280054572219	0.136283596541063	0.277853700176999	0.138388751624741	0.196241597044742
"881"	-0.00613909281061592	-0.0674831998961499	-0.146860918671409	-0.157936082961547	-0.203477273016571	-0.15931482276952	-0.173930751587267	-0.0673612614558328	-0.158648011510701	-0.309532061978243	-0.00478854983229486	-0.0984481229894516	-0.0893115737551455	-0.0955504245738447	-0.161176066926877	-0.0480448563691642	-0.203787415013285	-0.122625320597544	-0.155064768975832	-0.162599482797476	-0.180203622386469	-0.127642687540828
"6359"	0.283766058277634	0.406815057718685	0.366496334791147	0.262364837350103	0.285815991625084	0.288871039385349	0.258907935521805	0.265276560964842	0.259124223029436	0.338474261164733	0.352780457160347	0.449946907415292	0.36686211403052	0.303019818635114	0.445600069984796	0.392355547164254	0.235885542030108	0.384048946937029	0.341575415288103	0.512502967782653	0.285681384281845	0.309187050520253
"8763"	-0.0218266902607278	-0.228441981072375	-0.206153565922889	-0.222080013794416	-0.189719815945185	-0.288014788720499	-0.37299149933814	-0.0954592259245286	-0.192518522069162	-0.232284694367748	-0.222924810211212	-0.242475732713774	-0.169032939293129	-0.171556322616848	-0.145953465033826	-0.25787104061359	-0.185455890780771	-0.247616423415518	-0.295108665611745	-0.36958401620111	-0.236619502255	-0.226692250358562
"990"	-0.964834354416791	-1.1512718726411	-0.88490610132871	-1.01243450304149	-0.942937298592402	-1.11775501576656	-0.895329779636216	-0.967073877465123	-0.940076622941168	-1.08631494851842	-0.868494313399056	-1.02928588302442	-0.987569779093355	-1.0167471464744	-0.911196168554333	-1.11778404015212	-1.03462614448558	-0.832040011348743	-0.936693547934841	-0.996339164256275	-0.983050419959288	-0.891147560952745
"1592"	-0.182371823953352	-0.466214515450816	-0.208435753285409	-0.228863301809958	-0.100911351509181	-0.235205937792275	-0.249437464667011	-0.263882859326018	-0.220084489841363	-0.169297800143903	-0.132528945252657	-0.181761059924717	-0.194450212786503	-0.192285774840487	-0.241077512331082	-0.17162280729834	-0.163646443902086	-0.243569443539876	-0.279464219617792	-0.330522771117665	-0.187884759692046	-0.196598473175129
"26052"	-0.0375443962560113	-0.295682507533355	-0.255704733655455	-0.181456568585183	-0.195858190072706	-0.258140320023452	-0.214869441354015	-0.0472041612067089	-0.273834584470959	-0.124149085724986	-0.253416016931264	-0.20504601446164	-0.241845892180393	-0.170011236624919	-0.276994273479968	-0.155176556994688	-0.15230071440448	-0.118655110944022	-0.264511533494685	-0.216664152792709	-0.192118847785478	-0.141650370838906
"1943"	0.0510136218926582	-0.261684691358887	-0.203333726649104	-0.205481681019573	-0.246392558376535	-0.101743421552813	-0.222848799731214	0.0487983256434965	-0.161441660115439	-0.176783121272222	-0.127315028178002	-0.0713659376323389	-0.124428633728552	-0.12099646325148	-0.145982885526627	-0.168271001512614	-0.150589718600156	-0.245810897589726	-0.167356030565235	-0.218371013788835	-0.212299970859637	-0.157171656017088
"284131"	-0.0719917338623936	-0.221578038732494	-0.0217968393109826	-0.166146170274537	-0.126094631696908	-0.090687640123619	-0.140826559403097	0.00520879152467046	-0.119712793295278	-0.170793784176413	-0.133421421686114	-0.0922747755075211	-0.0213763898311879	-0.168761583598674	-0.187638990384496	-0.0474348994135689	-0.106061449377498	-0.0754646951277179	-0.140087362073926	-0.101042847421075	-0.0771790394824655	-0.103806996577723
"2965"	-0.406709737272196	-0.813878641385438	-0.606707754946678	-0.629644483837624	-0.424860744635294	-0.623103545830109	-0.403018637373413	-0.587527120660912	-0.484298106987986	-0.761756242389756	-0.55935153503641	-0.616085056106937	-0.670799258829737	-0.621965027088751	-0.728774871444578	-0.672897894329893	-0.477188072687802	-0.765903686292329	-0.44812666541648	-0.789324318325605	-0.644177442476331	-0.471147790494784
"8360"	-0.0500990953588605	-0.415085929346503	-0.184657668334898	-0.138745169726646	-0.137067482425029	-0.259777162346079	-0.28311800637822	-0.0117892963132441	-0.195404812406504	-0.212331086177085	-0.141692534267891	-0.207024461126916	-0.172439056239011	-0.165355054047876	-0.178019505254012	-0.187535264646797	-0.191954540049987	-0.11315275103353	-0.226043476424311	-0.219761230209572	-0.216419198140048	-0.228828252183637
"10642"	-0.00436412883270438	0.0252149544876053	-0.129436945356476	-0.0992265628561613	0.0265842327065946	-0.0948297711052991	9.39148957795231E-4	-0.0249926398764681	0.00184717294442783	0.0145877408230619	0.0143559506956738	-0.0321829786784736	5.05863366891959E-4	-0.0240702378645204	-0.0670247368008136	0.0304817114329488	-0.0395795181056613	-0.0625485805546265	-0.122742932862558	-0.0725389979712092	-0.0182320272026859	-0.013623328756725
"3843"	-0.457198153026483	-0.74178626787788	-0.511441188074562	-0.589176439237601	-0.382778707570444	-0.344411451530137	-0.41854297318298	-0.225959150372768	-0.192667889775759	-0.432435814262995	-0.412737816065255	-0.324832515419979	-0.473812683405676	-0.339077352151279	-0.463414757098976	-0.319832014107041	-0.439756866077813	-0.418500116530141	-0.444227013845908	-0.564020042672727	-0.321780703612472	-0.584552136228999
"337970"	-0.236106844234389	-0.314469390232962	-0.439045697056376	-0.288360949272878	-0.276963614892929	-0.349044102842409	-0.338207330602131	-0.287851559374195	-0.301994785100209	-0.370014307969803	-0.26747990511592	-0.270964915103395	-0.245200582133863	-0.261805152629547	-0.344034054504366	-0.503031118462855	-0.345662392850046	-0.36712524700991	-0.306680850643303	-0.376367421292447	-0.29807236337941	-0.425959139118126
