	"ACH.000030"	"ACH.000045"	"ACH.000113"	"ACH.000127"	"ACH.000198"	"ACH.000235"	"ACH.000307"	"ACH.000335"	"ACH.000362"	"ACH.000421"	"ACH.000601"	"ACH.000648"	"ACH.000653"	"ACH.000770"	"ACH.000782"	"ACH.000878"	"ACH.001735"
"191"	-0.86503658110374	-0.744891475643993	-0.551941014476662	-0.743303030812197	-0.818645872354507	-0.831692333949904	-0.854533571995371	-0.636695874792813	-0.800915307015997	-0.665739049979222	-0.982141470905583	-0.874967754290833	-0.827586560337037	-0.811453243294224	-0.609367778189742	-0.640544785944787	-0.923230191718509
"51490"	-1.0469962868234	-0.989078635932729	-0.972518439339972	-1.08147001775343	-1.04708072080623	-1.00845352492637	-1.11149581649103	-0.978925587903384	-0.889723600098685	-1.05114785113516	-1.09708517309611	-0.90049174430013	-0.953682694859504	-1.06700157057566	-0.97242609204453	-1.04347826338691	-1.04033916161371
"8913"	-0.295874070073497	0.0472506297774688	-0.157265255680649	-0.123934516346061	-0.131478120727904	-0.254943029659199	-0.287772717560048	-0.165411871922831	-0.22350251406934	-0.140699433498114	-0.294186023180655	-0.174023784408116	-0.195454285742798	-0.240151977125336	-0.173699962024929	-0.248711749575219	-0.178352157244356
"55661"	-0.729923861671665	-0.596522403952961	-0.568763885291346	-0.6521628238794	-0.707201268290703	-0.571172014462954	-0.692612748808646	-0.858294611238517	-0.685749028975251	-0.81930350551253	-0.687799803802863	-0.666456703330831	-0.657392700191841	-0.720225776286017	-0.647908338290151	-0.906978318777112	-0.787853810878582
"245909"	0.143702915333792	-0.0105506905182364	-0.016651759399434	0.180979088957998	0.0563857499876033	0.229811578353942	0.12549330700558	0.0980214046897342	-0.15215325049106	0.164855462021065	0.212008646100787	0.118134962888095	0.189396524647407	0.0941663535080235	0.144235047578641	0.191028871947387	0.265473497034143
"1841"	-1.25023488494013	-1.18435159871452	-1.09711342176105	-1.41203038031013	-1.3002157585261	-1.41791267524536	-1.48567499472029	-1.32069693552067	-1.21514876336959	-1.2765784651137	-1.23190633846014	-1.21422717313504	-1.23495237508869	-1.47550934517417	-1.24751656752135	-1.27581637788856	-1.34888870583537
"1915"	-0.886278777405643	-0.986093180523661	-0.787568653803031	-0.947575173756481	-0.908122516102068	-1.01946089957101	-1.06056760923772	-0.981883503544054	-0.845688637250427	-0.793150938192979	-0.811714178365008	-0.824577653166827	-0.881507840962426	-1.01199770994116	-1.05458182934717	-0.844637225055293	-0.91159743768928
"56915"	-0.841329412239834	-0.514984614869621	-0.662936016106498	-0.788823697709959	-0.59439363793388	-0.839958576265489	-0.803411309382615	-0.582335217550191	-0.643371977885946	-0.898317160752189	-0.792759397754	-0.571047956861145	-0.640572152892749	-0.639099894266495	-0.625370874995425	-0.747775315351411	-0.756628594099114
"51659"	-1.59807017730938	-1.58243938303195	-1.29653127709174	-1.37325361783973	-1.45631929514412	-1.43911227113001	-1.41705015401509	-1.50624633292082	-1.6130119024045	-1.40414735530814	-1.39826295893334	-1.50614374644246	-1.36810897461006	-1.62192350908705	-1.43480859808436	-1.45212201103592	-1.46687951042277
"152007"	-0.0885360855277455	0.0133888830106462	0.0504147327317483	-0.0757268169229727	0.019392010421412	-0.0655260904672854	-0.117414864419284	-0.0949129725177687	-0.0960972265588744	0.0385459315845188	-0.0331462380912647	-0.123935414187149	-0.028632450962426	-0.0836662777770824	-0.10156569760234	-0.0980803188444504	-0.15478986230916
"3157"	-0.685046619465707	-0.736332848294045	-0.809893940197345	-0.868431439474681	-0.828511123807996	-0.752692365957081	-0.842429651129183	-0.587963277407694	-0.665028779283609	-0.757122157587222	-0.772453801306183	-0.820419428690795	-0.697841228174603	-0.897686848859	-0.645851403524391	-0.674922009419486	-0.89829694736831
"9173"	0.137175309023304	0.0272477656821383	0.0341601435625535	0.0972489828295801	0.00929459948718932	0.138002711081534	0.144238203053337	0.150808882145	-0.0194453200400804	0.0432161737733787	0.0705587388784667	0.0179064600425165	0.0963514739662841	0.0577579472114356	0.0402372264686463	0.130066684579411	0.121441447406968
"3707"	-0.0337509007519669	0.0103338541228849	0.0140727624720652	0.00187512137126418	0.00836284049465434	0.0149026681947935	0.0525803020277646	0.00539702717032931	0.0291758386065666	0.0386495404206217	-0.0164827832841999	-0.0368449073726364	0.0377159030020681	-0.105367799509129	0.0377915018786876	0.0550504068178619	-0.119794961386455
"3735"	-1.20400079516569	-1.03482349810154	-1.00301279071653	-1.2627859554852	-1.20309407984704	-1.22794844054134	-1.22544986935773	-0.988019230422128	-1.14154548376097	-1.25928508754068	-1.16947746800754	-1.05040558853727	-1.25619729535551	-1.25849731667475	-1.28536216932262	-1.27318590882896	-1.32066166477073
"55534"	0.163063615952345	-0.0337672533456451	0.053291856717792	0.00702628596600761	-0.046828010016564	0.0927197374982866	0.00655952867684541	0.153795114708331	0.0709047613350988	0.0982771502857091	0.0411462483731018	0.0195651437947513	0.0704988855100714	0.0203193190619201	0.0691936711606405	0.146777307105746	-0.104383419846506
"255374"	-0.00436106878778293	-0.0435341221191011	-0.00391740911688172	-0.0695941782598953	-0.0340213469765111	-0.0929768859617607	-1.91681174156506E-4	-0.0707578154873933	-0.048333006496178	-0.104935845837337	-0.0131041140073699	-0.133490283022002	-0.0726732350559989	-0.11751008135867	-0.126328723838818	-0.144968047968145	-0.215823300953267
"3084"	0.293826182072212	0.187577075622089	0.201042456389216	0.215862924966961	0.225957610862325	0.249403505941186	0.215779375632709	0.154757576587388	0.284206041981676	0.231035711755891	0.201158211076768	0.195438782405012	0.314549907423926	0.202812832188387	0.245059258033754	0.283752673064133	0.265403324299891
"64943"	-0.123086967526978	0.00708710797415521	-0.0855911014412682	-0.147001239173573	0.144656961839127	-0.213279769647779	-0.1187989280489	-0.0846108343643982	-0.264257480619184	-0.0949255430199959	-0.120289002681259	-0.058749347798699	-0.120218837916272	-0.162272455580416	-0.217442699881987	-0.149763997808938	-0.328208136162556
"346528"	-0.396223263181076	-0.407587343395873	-0.269415553447179	-0.38482442368987	-0.322357565024733	-0.36425267880248	-0.299553415199954	-0.326339612950528	-0.449461467091027	-0.321572360200628	-0.315555728050258	-0.420378511731139	-0.450488491180721	-0.506197256560809	-0.318658221784825	-0.346476695728495	-0.452009840018509
