	"ACH.000017"	"ACH.000018"	"ACH.000021"	"ACH.000040"	"ACH.000041"	"ACH.000092"	"ACH.000098"	"ACH.000108"	"ACH.000113"	"ACH.000118"	"ACH.000120"	"ACH.000138"	"ACH.000142"	"ACH.000178"	"ACH.000211"	"ACH.000221"	"ACH.000232"	"ACH.000234"	"ACH.000238"	"ACH.000251"	"ACH.000256"	"ACH.000263"	"ACH.000274"	"ACH.000278"	"ACH.000280"	"ACH.000281"	"ACH.000293"	"ACH.000308"	"ACH.000323"	"ACH.000332"	"ACH.000336"	"ACH.000348"	"ACH.000356"	"ACH.000374"	"ACH.000401"	"ACH.000410"	"ACH.000424"	"ACH.000425"	"ACH.000466"	"ACH.000485"	"ACH.000496"	"ACH.000502"	"ACH.000507"	"ACH.000516"	"ACH.000521"	"ACH.000541"	"ACH.000542"	"ACH.000584"	"ACH.000589"	"ACH.000605"	"ACH.000621"	"ACH.000632"	"ACH.000657"	"ACH.000696"	"ACH.000697"	"ACH.000706"	"ACH.000713"	"ACH.000766"	"ACH.000769"	"ACH.000783"	"ACH.000788"	"ACH.000796"	"ACH.000819"	"ACH.000822"	"ACH.000834"	"ACH.000861"	"ACH.000869"	"ACH.000873"	"ACH.000881"	"ACH.000885"	"ACH.000898"	"ACH.000906"	"ACH.000910"	"ACH.000911"	"ACH.000917"	"ACH.000921"	"ACH.000928"	"ACH.000947"	"ACH.000950"	"ACH.000957"	"ACH.001192"	"ACH.001275"	"ACH.001283"	"ACH.001306"	"ACH.001318"	"ACH.001328"	"ACH.001346"	"ACH.001377"	"ACH.001554"	"ACH.001654"	"ACH.001735"
"29777"	-0.34052628972492	-0.650941771422772	-0.338733594100448	-0.306093111659865	-0.492402712025841	-0.436742669856537	-0.546909116541315	-0.502669461240192	-0.436005723975765	-0.624142048339368	-0.406320811471552	-0.262434421238021	-0.283090730332156	-0.40762409416146	-0.258984205654482	-0.531107236183121	-0.487743985084837	-0.238925433609682	-0.256342853682742	-0.64606443821027	-0.300692773021714	-0.395582308625665	-0.344824486740801	-0.49811841387602	-0.339680141145466	-0.246844429146268	-0.528185439231135	-0.40846866964822	-0.407384599507471	-0.47630430198398	-0.357390790991275	-0.404109228834403	-0.538364053106402	-0.624090220428059	-0.615483152926429	-0.542824268233964	-0.567064695070285	-0.709259439070739	-0.258918892115506	-0.267279701901079	-0.504112976034585	-0.240481348566635	-0.348302055321903	-0.331668218891708	-0.474738167102394	-0.244268730768416	-0.565483818032911	-0.315945539290436	-0.39280180978985	-0.39072026955454	-0.422032498929381	-0.445842350392925	-0.412404737223312	-0.46037012756827	-0.597662425552488	-0.718804127783535	-0.548023842198961	-0.448680217682567	-0.513095509760431	-0.284424816303866	-0.371047331170544	-0.28308953701796	-0.522327964093271	-0.225277484132197	-0.401073035916168	-0.422015008174681	-0.293307532291215	-0.502321337318594	-0.654189451615891	-0.514936130300564	-0.301807766112274	-0.303157029570644	-0.261976508916234	-0.406617328266159	-0.355061741911763	-0.389198046409057	-0.277285441661746	-0.437217789565089	-0.451822117678997	-0.526095680508936	-0.497759820223845	-0.405880304375894	-0.392952883216691	-0.418661642657315	-0.455025003287951	-0.4519240380648	-0.615854123258557	-0.465075886474715	-0.355229834050633	-0.591998184973993	-0.391262493683445
"81873"	-0.201579396473362	-0.131773011779272	-0.0489029512792088	-0.0302953318290445	-0.136777518297958	-0.0197571544244327	-0.0469297070682956	-0.00709190228497688	-0.174473896287431	-0.0967217194323777	-0.0172222498950684	-7.6811080897716E-4	-0.109190808047136	0.0699087658156915	-0.118219966568326	0.0715211583165793	-0.0618176379829633	-0.206293746195022	-0.0390293480630574	-0.0019946429364034	-0.133699060214636	0.0752022790337697	-0.0134352941648233	-0.106040558875953	-0.14784189888079	-0.0256212457838001	-0.0172327490752469	-0.0289730748800043	-0.145659003490127	-0.0424014992917872	-0.0320949167890334	-0.00668340747937445	-0.0183538252775263	-0.0141540371846859	-0.0865705689228387	0.0550696272163959	0.0629518950720685	-0.0935498426825198	-0.0461657213144907	-0.0756181128783122	0.0525150636431832	-0.0644583497797299	-0.146253488408385	-0.0238856444029948	0.00376740920094493	0.0845233441819955	-0.0561179507885981	-0.0721153865496439	0.0908861935858389	0.0269865129201702	-0.0144504882212704	0.0744449429064636	-0.0479117156966657	-0.156059753017096	0.121347360917599	-0.104632979398371	-0.119884813363708	-0.00673537090605875	-0.0967047787493681	-0.164399939847668	-0.0194612079253975	-0.0649337035365607	-0.0383758093219174	0.0212604889873034	-0.0617180095705795	-2.90150152743817E-4	0.0355966476814851	-0.111482435451593	-0.112636629074079	-0.153765789782018	-0.0294124439925162	0.0140272001131643	0.0104912124638198	-0.0770665097707148	0.00429364374404901	-0.123007160289065	0.00652667237957635	-0.0576960905720127	-0.137689964017859	0.128668144560395	-0.0264376740443328	-0.146847259130626	-0.118625675495538	0.00286970072669768	-0.00502977382697076	-0.0346347923221775	-0.0400519183440138	0.0268237073674623	-0.0369191746043535	-0.0497244863847767	0.0488011634159108
"57082"	-0.329498117267978	-0.322156845168346	-0.598406684032465	-0.391906802755328	-0.571612039954081	-0.409987688774827	-0.332973675343543	-0.466202788923132	-0.563973873983628	-0.544139926898378	-0.515610970299508	-0.368882252219126	-0.477471566730855	-0.549120554593958	-0.438879145345841	-0.21171288912178	-0.726961824439284	-0.516076656222479	-0.423181237320748	-0.386537445145275	-0.492721332353426	-0.725706002739688	-0.463806991607295	-0.464092516059714	-0.463621141024627	-0.481359984937912	-0.629237078883997	-0.65123174519388	-0.561266894267359	-0.549771442018459	-0.42287722969383	-0.432660513485152	-0.500483196239542	-0.764905921168605	-0.365979951869446	-0.579704929832625	-0.396270116675743	-0.406358125607682	-0.515933017773931	-0.670404165917762	-0.383125866201996	-0.511287644182278	-0.723257195746959	-0.456857422048255	-0.301164180544314	-0.510081458404237	-0.475890200187472	-0.444481230383991	-0.47836414158633	-0.545576265107941	-0.511096753215824	-0.511661537644645	-0.392724411383761	-0.586831696136945	-0.519782021066721	-0.437874909961302	-0.574163322394202	-0.525027779020594	-0.397228358749221	-0.444861850405364	-0.577482732956043	-0.534613310857579	-0.66587083175741	-0.426824086095744	-0.529857516380705	-0.554583441346585	-0.417004597912859	-0.343430569300329	-0.51868366448642	-0.472729181329661	-0.60691295375684	-0.645313161101516	-0.35329870401981	-0.49370781987685	-0.226317519343583	-0.527726415787677	-0.577288489241021	-0.395666190750145	-0.47268134444288	-0.411257299063631	-0.510992586924025	-0.756823655274857	-0.481111245830177	-0.408504926742593	-0.278220296289252	-0.501426728812464	-0.493082752957992	-0.449770882583239	-0.538616351020842	-0.510888488118997	-0.54428390255983
"10036"	-1.01503383686055	-1.14596682189907	-0.932499586308503	-0.812508585303602	-1.25888933260156	-1.04431699420535	-0.968858106703968	-1.08051565104561	-1.20003040901515	-0.890008336328986	-1.04092751872812	-0.944186387392124	-0.813210047241917	-0.963555733187446	-1.02673755391082	-1.15809110615385	-1.0404696943758	-1.00371499722588	-0.939293682652925	-0.779389412023966	-0.895509994291164	-0.946121160378819	-0.905544244595121	-1.09222481369436	-1.07919878071971	-0.870216074526405	-1.10095355549426	-1.06382164830017	-1.01630885819053	-1.02022522880096	-1.20968580379736	-1.02827221501547	-0.841347726696198	-0.980778787081426	-1.09588390091598	-1.29418033187268	-1.04607349717232	-0.891111030399315	-0.868956230338138	-0.836033519031608	-0.987137217880116	-0.923827270258502	-0.93028378570071	-1.17134961308689	-1.13709092817919	-1.06243952115095	-0.923021532623479	-1.24334383037434	-0.90729411855252	-1.1607385062784	-1.07914528468398	-1.08934161326847	-0.943683376570636	-1.07547642984283	-0.879025266971136	-1.00671264912658	-1.10001781664384	-0.93136447956246	-1.08434747874768	-1.07073986831661	-0.969061651979321	-0.911022400098876	-1.06940573772115	-0.9313449680357	-0.841567097931516	-1.1774179520374	-1.00972538523205	-1.10909611696842	-0.960962542978785	-0.968543299441706	-0.797595642903929	-0.908350330230722	-1.09293768254013	-0.895228625815362	-0.902430854459581	-1.00256219603976	-1.08543157420176	-0.866294001365473	-1.01258185907742	-0.870050696435178	-1.00410054053277	-1.05674594362405	-1.0221488923729	-0.944226828051008	-1.05066198706251	-1.07373142310493	-1.04646391799988	-0.886777448347511	-1.03797273675013	-1.04279509534369	-1.07384560524064
"8208"	-1.60686798643092	-1.40717284176462	-1.26060061596501	-1.25098147627811	-1.47700473460399	-1.35682646538452	-1.41201821769039	-1.40434543076764	-1.53496259888684	-1.35891238034727	-1.58090541616799	-1.40762184476116	-1.29682769611798	-1.39891915453709	-1.38330326816697	-1.79361351326933	-1.51569983764765	-1.48689131893406	-1.40131343229199	-1.47550109367105	-1.6121934414676	-1.59378452237481	-1.4112203746832	-1.5790085439651	-1.44780873814871	-1.46784826725446	-1.80576574059639	-1.6958875681933	-1.47032780694595	-1.47386921705026	-1.41920164264954	-1.54723449554681	-1.41288135437747	-1.69938196615372	-1.59018210485402	-1.47685585278659	-1.47683915485858	-1.5795200748751	-1.57800728351251	-1.31536828911523	-1.52957406953549	-1.34673055423356	-1.4205028895854	-1.35577666431186	-1.60681699793122	-1.27250027259411	-1.45804666727451	-1.49517462561055	-1.40095440935998	-1.7328382300755	-1.42095086700223	-1.6175225619422	-1.58954567408315	-1.54366540908069	-1.38576380910991	-1.61193817906944	-1.30090724720041	-1.49239548834071	-1.38646188504784	-1.64571959114118	-1.55465619031328	-1.55649739891846	-1.33507247337535	-1.42765962965111	-1.42455833286859	-1.57454632537562	-1.74640684691827	-1.35401999570274	-1.43716665199967	-1.63932439282205	-1.51757794190161	-1.46254093394429	-1.5506674826262	-1.5085380290483	-1.51317659722746	-1.20566505010307	-1.43385162980074	-1.54477992102724	-1.46709720296943	-1.40190048964515	-1.43068199127709	-1.62649602351759	-1.52160984389383	-1.49937029076045	-1.42172312248991	-1.34349120946668	-1.51466137008699	-1.49024854516167	-1.54224863007193	-1.35402431871991	-1.68501929578088
"1786"	-0.339060235979231	-0.333147131455403	-0.484062225033524	-0.242420607437932	-0.576090257535151	-0.427215656656153	-0.443149107723073	-0.54272647840992	-0.496847150463774	-0.293366579067404	-0.334473766014988	-0.405128297546814	-0.421466221381395	-0.416585331427881	-0.26748625862076	-0.400894291288332	-0.254512667569098	-0.485066004261276	-0.172817733826247	-0.51967910339878	-0.471769001712361	-0.3083633955438	-0.396200573813802	-0.496267121429699	-0.443741491451392	-0.444348377893822	-0.482039580365542	-0.380434077363943	-0.408034073398831	-0.475669785030526	-0.582337034537079	-0.343955379108983	-0.386174826056578	-0.442843526208823	-0.53646697051691	-0.390355137066863	-0.365521427427426	-0.328462251088807	-0.450872315339261	-0.46066830010617	-0.226592259835629	-0.305900457186235	-0.479049726642033	-0.476906096852792	-0.289411688396907	-0.312401041688426	-0.4322708944315	-0.654197059126047	-0.517718688194211	-0.41219975011194	-0.334871280219696	-0.543559006165534	-0.324156519318129	-0.44696347073872	-0.546119411236904	-0.50318306350048	-0.469694085237487	-0.36390964493893	-0.361985591065632	-0.232727075024464	-0.627920097763191	-0.42160124018483	-0.472423255593248	-0.28398205362967	-0.411672256860118	-0.476224466529567	-0.266726556300721	-0.46807432287692	-0.377345598069509	-0.445506257823731	-0.6324887446651	-0.288532249248895	-0.342344801105817	-0.378279890776138	-0.526786864089369	-0.469914170334297	-0.465150259233486	-0.512312754775235	-0.32984418983781	-0.344488275290078	-0.448767921130093	-0.537291298866407	-0.479092614860456	-0.538441717307657	-0.465611580331851	-0.476386032533628	-0.7186823540313	-0.304335346780216	-0.465718478662944	-0.340223422674929	-0.616247551877006
"221357"	0.100870922092167	-0.114987921226234	-0.0856522852365025	0.109746794771909	-0.0305144274921481	0.0154122351700946	-0.0328413337111145	-0.0973129230340791	-0.223376092509483	-0.0152237145912738	-0.0571673276801625	-0.0370774374500332	-0.134904370113615	-7.27187524320794E-4	0.0117535673765419	0.165594432550176	-0.0788891105211278	-0.0120124940966149	0.0294296325593578	-0.109004392169727	-0.00435337335817605	0.0327362753546886	-0.0655039140348839	0.0202501647142453	-0.141929299861543	-0.0500997437493576	-0.127575932465469	-0.034971246492298	-0.0695163276308114	-0.11356596674748	-0.0805275413728626	0.0243484806308793	0.0109906301217382	0.0077483197292831	-0.150187388337211	0.0295354633070678	0.0540492993976353	0.00468772544822212	-0.102691373697664	0.00284850890817534	0.069841131205539	-0.0919587217454905	-0.062279086974853	-0.033366587722716	-0.0899988124450081	0.276489127062504	-0.0877186613932583	0.056732994474113	-0.058893097785224	0.0087417895724978	-0.0440584447755086	0.142692588541416	-0.0510641377368189	-0.148538230376423	0.0711347983708565	-0.0156171527782943	-0.0641088853209297	-0.0726808582354899	0.0814426793520971	0.0786530595140559	-0.102880274169199	-0.0861147086319198	0.00511519705987783	0.0577937634824826	3.95212441433305E-4	-0.0400124057113289	0.0660057658239229	0.125284543393485	-0.0299776259858172	-0.00694388171116225	-0.0819756451176215	0.0195057873532748	0.0550375557872095	-0.0567213995263478	-0.0397716459292701	0.110009094796272	0.0107175096694531	-0.0568801400511063	-0.00286323081513935	-0.0949907021594142	-0.205696706231077	-5.52107010326413E-4	-0.00780551350163087	0.0410000811065642	0.0525273442669553	-0.033362424168654	-0.0257612651162164	0.0101294455729469	-0.0327697890651363	-0.00647087031362548	-0.0824616158020402
"3190"	-1.61117992705227	-1.15703204413054	-1.37274997023639	-1.35208635202567	-1.47250308081577	-1.43492416787939	-1.16143912405861	-1.3546383238725	-1.52170540278317	-1.41897065966855	-1.40799057205121	-1.40249566890262	-1.17944874596195	-1.21391970928194	-1.2806144063117	-1.74791401869252	-1.34426559232692	-1.56748680824232	-1.42991904169095	-1.38057221027069	-1.55200846901237	-1.43034310162565	-1.40432197465774	-1.23340255812087	-1.47643823751944	-1.17856421065067	-1.60136036947013	-1.61915110776802	-1.46947430458956	-1.22247010971697	-1.35878628847895	-1.54451897980981	-1.53771701738784	-1.48008823794788	-1.69709120915667	-1.42342818767838	-1.49315669429354	-1.24401902808674	-1.45982952084139	-1.22447139894322	-1.32199356290847	-1.3451150453281	-1.37041823043359	-1.4511007070739	-1.56048519566187	-1.56118859427902	-1.27247250272274	-1.44002019117849	-1.28955955866551	-1.43311690529146	-1.39597159043125	-1.47123545417334	-1.52531382615696	-1.33044841415007	-1.35036446426603	-1.36892412839103	-1.40105286935617	-1.46575892530463	-1.23332572634263	-1.63420623357363	-1.3732159649944	-1.45373797114853	-1.30976386128529	-1.639022771753	-1.44103301763339	-1.44286171073043	-1.51008982151227	-1.2775552145518	-1.43565909242426	-1.5129080673874	-1.45800996673993	-1.2478128892604	-1.43194696682697	-1.44013838168625	-1.56155808368106	-1.40758205628923	-1.56747305554811	-1.45038017704167	-1.06166001991327	-1.48855379628914	-1.39464286564196	-1.26131242284889	-1.35297722532519	-1.17043459307516	-1.36655121791028	-1.38780499578377	-1.25633725762818	-1.441432439838	-1.47980355070573	-1.40196850911849	-1.52235886216946
"84246"	-0.466784276745224	-0.386595076178197	-0.595564828604383	-0.42080113194228	-0.583381323798966	-0.544759665844573	-0.454672870626157	-0.573335470235972	-0.607072794809189	-0.576336222416774	-0.679706854707478	-0.381991828493087	-0.421622022041887	-0.596712318793902	-0.463779742820495	-0.584465501919159	-0.532764839567426	-0.437825024126335	-0.40908776605313	-0.508874019373395	-0.326254441383783	-0.447354386640095	-0.541209258523282	-0.420333771066906	-0.533366065248537	-0.469340075743486	-0.631212520735628	-0.360963134184307	-0.760384622472293	-0.466136463200012	-0.31304513495688	-0.560718103355926	-0.281030963423376	-0.23967235972247	-0.615873697131344	-0.55982271656241	-0.658767803574881	-0.462501493743003	-0.480553838265726	-0.528942634594393	-0.530018289481097	-0.526253055406532	-0.705694331871448	-0.42845768668072	-0.542250670950099	-0.340245441621763	-0.524950923878707	-0.363853452947073	-0.68213766236381	-0.434155436662674	-0.593978849890143	-0.496807754210025	-0.336452899047377	-0.442067376701439	-0.65022755871377	-0.402176888218311	-0.499748370321912	-0.482529435381442	-0.531438997039147	-0.309488942783046	-0.528539536238177	-0.365640989808663	-0.606767387387136	-0.353591420439465	-0.611390461541344	-0.635546053216961	-0.409064382067514	-0.385173117006808	-0.504812099737076	-0.475677266832889	-0.533405120327903	-0.45589714388155	-0.410900845789608	-0.54657166087225	-0.448590609486798	-0.629582686185749	-0.473995401516038	-0.534288347463013	-0.601693063145225	-0.498663262922235	-0.451642002618835	-0.183069800573768	-0.415805712789359	-0.498684909098768	-0.471899137050553	-0.325932965982925	-0.638977716028062	-0.341337371444407	-0.34028014496347	-0.553514262429804	-0.723906386635701
"400569"	-1.16945504597653	-1.36315793870036	-1.1192231342357	-1.3640033530287	-1.53789402166309	-1.16797165269279	-1.26729015968913	-1.19174825029487	-1.28880432148112	-1.29383692396596	-1.37550431151465	-1.24076515319628	-1.20699227198111	-1.10553216733514	-1.15818045339235	-1.34633712729553	-1.24783020407913	-1.16941824208097	-1.20910850427914	-1.56287545057147	-1.51471560437325	-1.58725897937733	-1.35512395180125	-1.51633018338794	-1.36230982388802	-1.33003963625577	-1.52228963538605	-1.15748578566817	-1.40555379295733	-1.37662918242361	-1.22460582469649	-1.22782283323966	-1.16617073328693	-1.14641628758542	-1.29492501128345	-1.29305821994879	-1.37105716091339	-1.1303929196939	-1.19247430028088	-1.13401571274218	-1.2138850194648	-1.38505917735445	-1.05500318751891	-1.2281954041072	-1.36558785468588	-1.47100423109502	-1.13619132857257	-1.22542931675948	-1.11049828524013	-1.29975868275462	-1.1128775701006	-1.35679970316987	-1.15956397908234	-1.19149559210945	-1.28130578082441	-1.38283372573996	-1.33808137351232	-1.13466812415414	-1.22682116456776	-1.34200274284122	-1.26584257865664	-1.32965283150364	-1.35528496915033	-0.963199543456064	-1.43962225357879	-1.57930779601034	-1.04893873985709	-1.07923993481155	-1.36282596970579	-1.16169288505672	-1.3847485169938	-1.17598983612022	-1.288765313316	-1.18444632745319	-1.4189885424336	-1.20152877383049	-1.19765269434373	-1.33635619120954	-0.996555030238595	-0.934015018551678	-1.19471895486792	-1.32029685148914	-1.41228302516752	-1.28200009267625	-1.35382804793483	-1.26723937590593	-1.32943150209593	-1.20586940100471	-1.12152482848709	-1.2260294991667	-1.38339190931163
