	"ACH.000013"	"ACH.000015"	"ACH.000021"	"ACH.000035"	"ACH.000047"	"ACH.000060"	"ACH.000070"	"ACH.000078"	"ACH.000108"	"ACH.000116"	"ACH.000118"	"ACH.000138"	"ACH.000153"	"ACH.000188"	"ACH.000207"	"ACH.000215"	"ACH.000226"	"ACH.000232"	"ACH.000238"	"ACH.000243"	"ACH.000255"	"ACH.000265"	"ACH.000280"	"ACH.000288"	"ACH.000296"	"ACH.000307"	"ACH.000322"	"ACH.000324"	"ACH.000331"	"ACH.000332"	"ACH.000352"	"ACH.000368"	"ACH.000395"	"ACH.000411"	"ACH.000421"	"ACH.000425"	"ACH.000445"	"ACH.000448"	"ACH.000452"	"ACH.000454"	"ACH.000466"	"ACH.000467"	"ACH.000469"	"ACH.000484"	"ACH.000486"	"ACH.000490"	"ACH.000520"	"ACH.000528"	"ACH.000544"	"ACH.000584"	"ACH.000600"	"ACH.000601"	"ACH.000608"	"ACH.000614"	"ACH.000618"	"ACH.000620"	"ACH.000624"	"ACH.000633"	"ACH.000638"	"ACH.000647"	"ACH.000671"	"ACH.000676"	"ACH.000688"	"ACH.000694"	"ACH.000706"	"ACH.000720"	"ACH.000732"	"ACH.000734"	"ACH.000736"	"ACH.000757"	"ACH.000776"	"ACH.000778"	"ACH.000782"	"ACH.000783"	"ACH.000785"	"ACH.000788"	"ACH.000794"	"ACH.000821"	"ACH.000823"	"ACH.000824"	"ACH.000827"	"ACH.000846"	"ACH.000856"	"ACH.000867"	"ACH.000887"	"ACH.000900"	"ACH.000901"	"ACH.000907"	"ACH.000913"	"ACH.000917"	"ACH.000929"	"ACH.000937"	"ACH.000943"	"ACH.000946"	"ACH.000953"	"ACH.000986"	"ACH.000994"	"ACH.001028"	"ACH.001061"	"ACH.001163"	"ACH.001197"	"ACH.001328"	"ACH.001346"	"ACH.001380"	"ACH.001408"	"ACH.001500"	"ACH.001550"	"ACH.001654"
"54936"	-0.310259946507608	-0.237904054633532	-0.218308504478689	-0.248977104657367	-0.256553388374881	-0.336366429833934	-0.128448624169869	-0.362158702592651	-0.213680460974163	-0.178701522763537	-0.201157392066088	-0.240186625181567	-0.176586129410964	-0.34757208055505	-0.259976692400679	-0.215884321953328	-0.196567978891272	-0.215225626664408	-0.321468337551863	-0.188148576740683	-0.239613056492706	-0.134745803470292	-0.0751235935076448	-0.308937794591347	-0.321286494656114	-0.120533310041043	-0.300217864709431	-0.289624992819184	-0.2646799891296	-0.315725176321626	-0.223943522882798	-0.35891680227812	-0.357106897492427	-0.246574853098301	-0.182421598665981	-0.134248952000558	-0.262419976757546	-0.275978968348773	-0.249286045003944	-0.187027726067647	-0.0862316894107076	-0.161097664317883	-0.298936966936125	-0.342010784457747	-0.230083428861457	-0.309873156443972	-0.522344678761575	-0.184067099530279	-0.262651408218647	-0.100896553707383	-0.362309109279958	-0.261393329331013	-0.120828691380987	-0.0383705266550389	-0.313345294762798	-0.227887408743802	-0.330637610375428	-0.291300453840638	-0.359291674668595	-0.140242594869333	-0.220305114973789	-0.284146954698299	-0.212147056988347	-0.233412042368452	-0.164054564859986	-0.172806916392997	-0.252360597544883	-0.241496686152507	-0.287008510951761	-0.30287513510598	-0.164401440155226	-0.292786347085867	-0.142422326331945	-0.321690881869499	-0.26783891188416	-0.193300423797451	-0.287327749352934	-0.108831635263811	-0.288953794078701	-0.256164016038568	-0.132817860302915	-0.362320936606565	-0.169167559841983	-0.17748205801157	-0.24874430525469	-0.19656240054249	-0.320655004140416	-0.262225091154005	-0.236844313170212	-0.149646510250246	-0.230934523785612	-0.176883173940569	-0.160085066389854	-0.216956169863099	-0.232827955124934	-0.3977326547532	-0.288570601787829	-0.221199907432539	-0.211929929879163	-0.151689962818562	-0.239473228220848	-0.407345529404693	-0.190958380178461	-0.263915445019983	-0.142565089851958	-0.37889500301813	-0.230476917802698	-0.176176565638815
"527"	-1.18503971684869	-1.40417868227798	-1.3577567727219	-1.38237425785145	-1.4279801601457	-1.1881937325073	-1.5361892891247	-1.40435002410486	-1.40339710031336	-1.35690261149149	-1.25637546799583	-1.33911580003081	-1.44876120218229	-1.27709416169422	-1.41521427103121	-1.36161016988581	-1.27251294136227	-1.42273950644449	-1.25710938279903	-1.3563017337515	-1.25881017402755	-1.37541052799942	-1.44141266859999	-1.52988814291708	-1.3217161112644	-1.42159369036623	-1.49875355711689	-1.37709600557196	-1.23786416108444	-1.28939638112532	-1.28479578903759	-1.55993486522252	-1.37662566343313	-1.38501050611277	-1.37276669157949	-1.46108287211369	-1.19826764760022	-1.17161823671354	-1.45037472625006	-1.33643436366458	-1.37017643965192	-1.4244161004947	-1.40361771427562	-1.27964438174405	-1.25301168359376	-1.25854704315671	-1.27543131862249	-1.47184601120985	-1.39141989391941	-1.57354657798879	-1.35509498430742	-1.30301083923974	-1.48188313007424	-1.6499500372757	-1.48734814333504	-1.38470756749206	-1.36083286179936	-1.29186119464899	-1.46689017888583	-1.24474740734944	-1.48376765008801	-1.34767278962088	-1.74323764910809	-1.30396466224506	-1.49893763090946	-1.27389506890572	-1.29252389559932	-1.35149767309913	-1.40930099452881	-1.482394598373	-1.40483899821256	-1.84017276006802	-1.43567747830741	-1.60350705327661	-1.51661974622028	-1.39309767341743	-1.2866602595753	-1.90468033076731	-1.30712454199711	-1.46787423749712	-1.29613664854154	-1.33830644016754	-1.50136098516662	-1.40618050987503	-1.26224983358059	-1.50842776835728	-1.27785705911837	-1.36733271459811	-1.40678057952374	-1.26784933410706	-1.08461313560139	-1.46620563573644	-1.54820126024435	-1.17962787112069	-1.36789314888328	-1.35009362841673	-1.94328895486783	-1.28353159480206	-1.41100390870388	-1.42602899353392	-1.53286668276818	-1.23829506088047	-1.32572700197712	-1.30657116452492	-1.49129946565451	-1.46322313004526	-1.26434475215088	-1.35474119346692
"9296"	-1.06960070069179	-1.25555894504053	-1.45029584891733	-1.37030134632489	-1.11001641910169	-1.24480455890586	-1.34733341463575	-1.41023539000644	-1.37106505902948	-1.28403215153136	-1.26395822214115	-1.31497303320603	-1.71327459787922	-1.2814578664753	-1.19415188398766	-1.28267372985014	-1.27551373001848	-1.41313122162326	-1.27746983066104	-1.23978017484785	-1.3714177744967	-1.12422359193485	-1.55115748899716	-1.41033272999373	-1.39217821420131	-1.4318214536041	-1.2438611059933	-1.2633246136712	-1.18807131779964	-1.28300835846612	-1.27117502910222	-1.44559867747465	-1.40101434025604	-1.32114107422369	-1.28355968414057	-1.35018391570778	-1.41565698998487	-1.28696974952029	-1.56609827686926	-1.2873922001681	-1.39746421391043	-1.33482909553341	-1.50049055504358	-1.2963097496653	-1.20205311227044	-1.29974992156379	-1.26412209955542	-1.34425883998307	-1.36037656895211	-1.57715219989372	-1.25640810372517	-1.26054469904839	-1.51695091705146	-1.44523537858023	-1.53718826913017	-1.2040311664823	-1.31940575601325	-1.30372537700451	-0.960107922184791	-1.27991378313732	-1.36338050751116	-1.31367514853294	-1.68736054175537	-1.26762785522684	-1.46864676398996	-1.31791075565515	-1.41749728625901	-1.04702115958035	-1.22857317052681	-1.01251041735984	-1.33542447677515	-1.26250148487355	-1.17198125053654	-1.22641212705343	-1.38958358275053	-1.38515452633766	-1.283227848918	-1.57154776815346	-1.28986607478612	-1.38266408730485	-1.17642860498743	-1.16208568062544	-1.28173318158341	-1.23115852702249	-1.27982581443749	-1.09479393130827	-0.99407077824124	-1.37397179038718	-1.35957309256019	-1.34794494452749	-1.33629045228087	-1.4145495026987	-1.28708757653743	-1.35896214087034	-1.19491320902439	-1.26828373039339	-1.59119013384018	-1.22571685123332	-1.40705128142556	-1.52263080700761	-1.43851301476137	-1.01656971783165	-1.24036565591044	-1.22265352743051	-1.34595624713237	-1.15804967847218	-1.15998440947107	-1.31706019544491
"55108"	-0.213175372448972	-0.0281692748306843	-0.0744205877988758	-0.299522798830112	-0.153153539182255	-0.0879997618975972	0.0663961645508052	-0.0532583250448889	-0.171740466864406	0.0483722951965206	-0.0663133795763352	-0.0355908943242042	-0.0558263315815812	-0.329626615865259	0.0209671397275046	-0.0630021873200699	-0.0231888466281696	-0.115235078210065	-0.146203066465729	-0.0133221282039948	-0.0615213576041635	0.0382277763840032	-0.180535578091625	-0.214715907843016	-0.119690674856844	-0.0881715137380922	-0.191547271895443	-0.0781370019088174	-0.103749083340243	0.00884164539309712	-0.129306757531926	-0.105966658783346	-0.18966409057469	0.0126174269456678	-0.0322599888037732	0.0102175469714635	-0.38887500409064	-0.07640328009827	-0.0643326304894184	-0.331067452909805	0.00237706866185434	0.106676301724523	-0.169294126415495	-0.219937407426971	-0.111808387088096	0.0257198811432014	-0.0804403919843322	-0.00202974713727966	-0.134453725617029	-0.0119824077185209	-0.2030650697414	-0.0543105786971377	-0.036019507508588	-0.0422529056413098	-0.0349239518983313	-0.197805019805041	0.0320807016685335	-0.120509370296031	-0.15472614746237	0.0171572777782731	-0.109131406204894	-0.0260207495711099	-0.0842348617542033	0.068294673054125	-0.10545202352196	-0.141772937170587	-0.202886256799022	-0.042100441154222	-0.178881873068925	-0.153552520226783	0.0155313863813857	-0.122927059004884	-0.0818217856149478	-0.159668212273796	-0.0894584078250479	0.0259709329725312	-0.273331660362859	0.120179093359518	-0.0496687022717359	-0.0349588712727822	-0.0413412313618944	-0.248833808067254	-0.0198569597439177	-0.00825759764599348	-0.0819530558553848	-0.122164143141272	-0.0734645058894889	-0.141084298689535	-0.170528658455734	0.0139904040297697	-0.0586471949321141	-0.159654651597296	-0.0288328149628374	-0.149369043376239	-0.100520731314457	-0.335353728141106	0.0358222123238482	-0.104554961417797	0.0147655168016548	-0.125893013462691	-0.112447582629965	-0.156910398875882	-0.040013213688386	-0.00661644891113396	-0.17961264992005	-0.214781967222326	-0.0446405889871591	-0.139311583019782
"149069"	-0.277260368135111	-0.193839421809108	-0.149178946117103	-0.463610258948741	-0.330674633602349	-0.29459045759572	-0.241468397342216	-0.13264804562172	-0.233415252296178	-0.260977172675242	-0.264517460305682	-0.223963164403615	-0.314151898447756	-0.214440520035531	-0.294146020651307	-0.234717302248756	-0.229659685484559	-0.165134683633502	-0.29402549890433	-0.222743927879536	-0.188035478109497	-0.251884777442543	-0.218877197902191	-0.352278381006662	-0.110707936207605	-0.284197590163128	-0.318754636877898	-0.300947783986942	-0.264488712237647	-0.276531652603656	-0.322064215095166	-0.316576524544772	-0.425355361310475	-0.223718045371927	-0.227805602762522	-0.235258396924677	-0.198516709605164	-0.222119853232457	-0.191685530323192	-0.200060861835624	-0.113641066933097	-0.228465407104581	-0.239066290469637	-0.182716402550586	-0.269881996581002	-0.100714371623536	-0.429233645813132	-0.224292993305345	-0.142697091419517	-0.0876652440623664	-0.489905497008752	-0.254684483531793	-0.161601258594811	-0.265297546339117	-0.223612211925264	-0.328698888998049	-0.245274531621035	-0.194506921014313	-0.340941393525622	-0.123495391380901	-0.27343386756797	-0.317901436360754	-0.355899895879894	-0.309376602298072	-0.0835134296019616	-0.236601872692315	-0.378354312074579	-0.184324535360711	-0.31686279216265	-0.389956911623249	-0.125858054099896	-0.319624833980537	-0.23341393193488	-0.264317015741877	-0.255263881574452	-0.161903765206436	-0.211763538789086	-0.10683198571879	-0.263422115598971	-0.262784386639824	-0.188590500170366	-0.174406248232798	-0.196281134043125	-0.145480618236953	-0.285318215290935	-0.178262141605674	-0.266822078068553	-0.284133864127372	-0.267659354826093	-0.341860225057339	-0.3863548839612	-0.168127902413867	-0.149105876720101	-0.247844360135538	-0.261423529847734	-0.259008715500441	-0.272167883257812	-0.225540493449651	-0.231818757603722	-0.249079310157555	-0.267942770913483	-0.233028362341227	-0.22558145201098	-0.23807872580706	-0.237216759300911	-0.411011144739877	-0.199253088325688	-0.14851171266253
"100128071"	-0.424672916104383	-0.241288238807913	-0.25554320263236	-0.408504406031827	-0.391927993543803	-0.341338667394103	-0.0875863204327631	-0.292199817895142	-0.433724697961892	-0.380238235932315	-0.219012659532152	-0.231574395012421	-0.262256071830531	-0.304573256972945	-0.146322742267007	-0.331299040477101	-0.376193604744258	-0.310636469978192	-0.408432743298048	-0.250184781610198	-0.335247462731088	-0.284077825763006	-0.174361764382273	-0.391163712235189	-0.300100806113739	-0.460993302436669	-0.358725337171904	-0.347431601394582	-0.27827661854618	-0.295925848115761	-0.409594147322016	-0.384662018863585	-0.403757807403173	-0.38177287957262	-0.164874498440437	-0.313792659076114	-0.420108869165142	-0.313507425058629	-0.283841555421564	-0.282639130444702	-0.134829881355347	-0.296178411739914	-0.362826786608796	-0.185799344149391	-0.269159788937613	-0.323940531141069	-0.322302275779123	-0.362179020599599	-0.33069281271865	-0.26735368775323	-0.35862563928344	-0.287878820493036	-0.191639556786625	-0.307363549378821	-0.331931433889884	-0.430181640245345	-0.427774129475509	-0.381677986112447	-0.435823042582384	-0.201759384835333	-0.294949584915009	-0.200868526721706	-0.300056738004807	-0.249654322534996	-0.306431936179026	-0.435584740281558	-0.341077972433583	-0.252092711729074	-0.374080643261885	-0.374841232240309	-0.377034813571947	-0.377986979501545	-0.452773180450121	-0.396888497534854	-0.392167438797337	-0.252162506307339	-0.349944726596142	-0.40811317074229	-0.358124458271217	-0.278897960696461	-0.263248418092514	-0.224812560588879	-0.233957211146624	-0.224950949250972	-0.484089211071669	-0.328452821401158	-0.382238068215527	-0.292740499119634	-0.361616422247001	-0.240063421053948	-0.195612302691898	-0.337779129820462	-0.237631704992962	-0.204108721360339	-0.393743432167701	-0.399725719925072	-0.327350973549846	-0.335260027824997	-0.330701703650372	-0.304906794263749	-0.26911557517635	-0.399606146074511	-0.243995731088693	-0.423857840134702	-0.480481478612095	-0.530282834305013	-0.197962697335153	-0.308409777313263
"54751"	-0.518649730745028	-0.409526682188952	-0.391958438192653	-0.640704796056892	-0.497308606447078	-0.458603591721587	-0.330061158199287	-0.319528300618148	-0.724779483395097	-0.49208575795844	-0.409156156776768	-0.475651288486702	-0.40549973020115	-0.375109613662813	-0.549312005422428	-0.437167179688001	-0.522392742098104	-0.395231398327233	-0.331381802576647	-0.41735620434941	-0.322235613538322	-0.355122741670389	-0.490587200835688	-0.539680282372623	-0.347676379458945	-0.279415068943222	-0.364676845542914	-0.361798468098182	-0.518075393919478	-0.476893121780453	-0.486009866413708	-0.455617646928187	-0.491383831777755	-0.417960728176612	-0.442034977232385	-0.445386934725341	-0.641686408270537	-0.312477343221003	-0.249091130792676	-0.399101427451924	-0.412884321556889	-0.45439515810556	-0.422799419470335	-0.433814798483372	-0.373421377139079	-0.35530001733808	-0.494470739939056	-0.298862146586252	-0.339250707829876	-0.498960991202722	-0.373443843841509	-0.594895006677734	-0.422664245728306	-0.477201201072845	-0.322012983256535	-0.421271794236829	-0.238175622018897	-0.443193452822084	-0.337390533276516	-0.378095092114016	-0.434556011659853	-0.409784619662337	-0.552099504650587	-0.333048403660202	-0.324624781918545	-0.629322072798667	-0.431260739148594	-0.429899441835035	-0.350488797578097	-0.449216986495419	-0.439129572389159	-0.244221016518291	-0.52529475350256	-0.551353886429645	-0.449746122515937	-0.452578425551262	-0.553378891380133	-0.554901099324832	-0.440221044797907	-0.358049268118183	-0.401404930796812	-0.372394739771129	-0.424918443801231	-0.485275642527075	-0.469389374288584	-0.454902591847224	-0.469506905126295	-0.617964489251081	-0.283810797550186	-0.473867441434764	-0.394424626899904	-0.306341048551956	-0.299159782413796	-0.2403311079226	-0.349347211858954	-0.481831905473099	-0.274674849934416	-0.495897841535601	-0.401991345198199	-0.468853206235893	-0.562723423665712	-0.45567660513552	-0.242313567384501	-0.383603146817704	-0.322134332252535	-0.49469398032523	-0.358464351651639	-0.580672133516277
"130888"	-0.171807720427595	-0.119680481352906	-0.240149504737183	-0.0187478530767346	-0.270678569388431	-0.0918318939966944	-0.217602084948964	-0.163175254917326	-0.227942954817135	-0.113435283187272	-0.182392898592219	-0.255006234853979	-0.276211609143593	-0.108948390850366	-0.0414383197254069	-0.163701360646116	-0.244184874178748	-0.0911649081480128	-0.0854172241694485	-0.101935795886373	-0.271794289059203	-0.139808543093281	-0.0883814476387262	-0.225755917521263	-0.0363159805335266	-0.129876481604746	0.044909738339706	-0.188617111867288	-0.223540655002291	-0.212521692713036	-0.178628297941602	-0.212277513798843	-0.271269277975423	-0.278761171548711	-0.182485469880857	-0.224863516187116	-0.312655183799138	-0.166177061891408	-0.00632787268928996	0.0135099462915232	-0.214256334220565	-0.156698123220582	-0.275196026409619	-0.306207919303945	-0.123977121718852	-0.0596940370383626	-0.0508054279190039	-0.137854917878018	-0.249853990282347	-0.243910181846416	-0.241529678543412	-0.202836893727514	-0.259241981244684	-0.0998308625352557	-0.0555769373804014	-0.0568573851630281	-0.198083899941809	-0.208433959899166	-0.0523368258967415	-0.198004640826596	-0.00994927814406493	-0.0616348897636842	-0.216612964655352	-0.0872711374308243	-0.108774211005197	-0.172646336815915	-0.151960980076936	-0.15778545222224	-0.186856781319582	-0.114350223652784	-0.200257769795636	-0.0977977928808164	-0.115229539022502	-0.207319506624863	-0.129691150338438	-0.153199515768259	-0.215357134936208	-0.235978098393252	-0.186545423330869	-0.183493978171426	-0.102635820276955	0.062632166105492	-0.0573368633136051	-0.232083419205833	-0.211066387389243	-0.0676376749898304	-0.187586174359214	-0.0916614565966446	-0.236352620136045	-0.179043558767144	-0.0204814782741993	-0.0677849192948627	-0.258263189208484	-0.249526050447685	-0.139283477938868	-0.162565960153228	0.0122463910688813	-0.166108782004993	-0.154830528454564	-0.136824212560297	-0.195155104402297	-0.0938957258622923	-0.0527193685026393	-0.213636934395284	-0.232354190176799	-0.226950957418398	-0.145624738184148	-0.208174789192222
"252995"	-0.120955717117363	0.00231629827497214	-0.0745317779815097	-0.0869734462135917	-0.175718726614958	-0.132432736906364	-0.113144693096003	0.117536714036107	-0.115890213791269	-0.164769876465521	-0.0670941819736237	-0.116176104454085	-0.251980813509701	-0.228456066535534	-0.0770886933701876	-0.0957972065045224	-0.158612239125132	0.0326503677273628	-0.0901179780221106	0.017177581793179	-0.00402387547784758	-0.0287579342984772	-0.0578484602174448	-0.294573737315911	-0.217700546230317	-0.133016893732634	-0.0736166105089854	-0.09330585467758	-0.122669551827357	-0.0122988367188235	-0.0677665025634618	-0.250267518285971	-0.109914310529301	-0.122334640605073	-0.00889988398352126	-0.0434141120264594	-0.222501492637952	-0.157473775877746	-0.0219025452718545	-0.124150747613238	-0.00470465800695797	-0.152078310703504	-0.0828586072998404	-0.119192388264597	-0.0493920754285076	-0.105987271262925	-0.147705066874024	-0.0693779373881911	-0.188361854890391	-0.11963506754394	-0.343608579359768	-0.0373607691342586	-0.0521197190104078	-0.0489012809734255	-0.0494119134284491	-0.0865844274816939	-0.057415941293469	-0.0555149430671974	-0.137542108239572	-0.0639719159386679	-0.0987855804277283	-0.0512344864538542	-0.184098194772855	-0.043679396395722	-0.0537911051313042	-0.110686577656985	-0.101434092632071	-0.0679904350867361	-0.280103969059717	-0.146138613081485	-0.116389503247738	0.078910012841443	-0.0420574027416636	-0.100001698114953	-0.102497884972969	-0.0702423368001887	-0.263432789589574	-0.0216880420965018	-0.134131655036524	0.00722261030651072	-0.097726129121036	-0.0525446147880327	-0.0666324396440867	0.00753437097498855	-0.249482583707671	-0.0499107865528267	-0.181819697816875	-0.109311013402054	-0.251086719173226	-0.128512582668724	0.0899278173756102	-0.157126268984744	-0.0413670289290586	-0.0822949535884419	-0.21529038947473	-0.266197009806419	-0.246669993667497	-0.0793743983713391	-0.00983339461098685	0.0123127078961673	-0.201965712943607	-0.206154358028163	-0.0809694242251395	-0.164209047547588	0.0233515919913746	-0.115596329857617	-0.0603676470069976	-0.0641440211830884
"2707"	-0.0820859515779992	-0.124902523822101	-0.0220965747563955	-0.237420835279967	-0.0713460866403117	-0.155800155474636	-0.0669040285827335	-0.0950279342014932	-0.0403307918614301	-0.0803782286834555	0.00202027066332848	-0.0675356925654966	-0.152574841315328	-0.102635488811094	-0.0707246317003516	-0.0402255500290395	-0.129579789864871	-0.0313268823609758	-0.0704059283336397	-0.0465959886545693	-0.0792305204174195	-0.0292978187296727	0.0252913812981025	-0.168645585470741	-0.0275497877168252	-0.0416737898797277	-0.0705211513456694	-0.043473709027979	-0.0850543926791647	-0.0449309704072956	-0.0523514197642484	-0.207428480020203	0.0460304409899537	-0.0967044397721019	-0.0161551019041964	-0.12591823360576	-0.184935687730674	0.0601096637255248	-0.113001772772281	-0.312464094273851	0.0227345390924567	-0.112954700459112	-0.126330604990827	-0.0289886929336945	0.00126558805072573	-0.0210240836360425	-0.230843655016329	-0.132222765984551	-0.231395642415552	-0.0530693915413965	-0.195985558198349	-0.121143999117369	-0.0236836765212671	-0.0906410782074281	0.0812251160497643	-0.203798890730171	-0.0231629348505657	-0.122154423970463	-0.164403076107289	0.00881360557798316	-0.0471922792223761	-0.130036753899584	-0.0662074213542761	-0.0515359719703265	-0.0861337446002648	-0.113269225532261	-0.020932979573613	-0.0857740167563221	0.0646672987241758	-0.26987736671151	0.0338739096799568	-0.0997401065471509	-0.076112321348464	-0.122105265943189	-0.106292244358731	-0.117392581138536	-0.148109609131538	0.017549051888296	-0.101081360671382	-0.0253388523623443	0.0270954914721294	-0.119884844604141	-0.0836073467082369	-0.0546677537863954	-0.183590479060384	-0.121860380605389	-0.138460194321486	-0.270237682251462	0.0130275899330273	-0.0836749102943921	-0.04563843432491	-0.218278248969312	-0.0602442951837885	0.00377152489845683	-0.150234060725331	-0.115313501412091	-0.0251718035394647	-0.151386422540953	-0.0989271734798057	-0.0478783855734339	0.0812156490172849	-0.0759346161346244	-0.117739429733673	-0.117416586591123	-0.122188810673631	-0.154093013190119	-0.0295941902575621	-0.0403178013035638
