	"ACH.000045"	"ACH.000178"	"ACH.000198"	"ACH.000215"	"ACH.000335"	"ACH.000362"	"ACH.000406"	"ACH.000411"	"ACH.000648"	"ACH.000693"	"ACH.000878"	"ACH.000906"	"ACH.001306"
"301"	0.168422334883563	0.302919842907167	0.160492721420387	0.127956453676287	0.149139371533891	0.178440696548578	0.12677465880906	0.24514159523892	0.150953776999104	0.0970682391852215	0.24924426298379	0.114476576331522	0.211338638941876
"55207"	-0.284613430552911	-0.239574200791208	-0.150542958858372	-0.248602349482341	-0.179972362795364	-0.305947080751654	-0.257754041817322	-0.00725736830325363	-0.0384700408484788	-0.179682342719063	-0.207279053393828	-0.128565130548812	-0.153908769482995
"388284"	-0.292024259722394	-0.385606428867528	-0.215828324794959	-0.330337988128326	-0.219596104127397	-0.391896710142588	-0.344901837056866	-0.399560153153693	-0.175258259014372	-0.28746210720222	-0.393078915075144	-0.386143536338922	-0.399890690847819
"56005"	-0.300310825824392	-0.164208183465103	-0.160254048117447	-0.110291008999699	-0.214716965500161	-0.278133439972293	-0.0964864046851398	-0.171242706859438	-0.0590491903514817	-0.197588053257747	-0.116681932165643	-0.1444747262977	-0.262458946513489
"55049"	-0.263016292247664	-0.254319144570983	-0.213608720400729	-0.24098271802046	-0.190574797459296	-0.212595828702596	-0.182303314289208	-0.218439923150873	-0.124438644537551	-0.282452788416757	-0.260523516353121	-0.239506682354969	-0.348734743545611
"54953"	-0.63419131061014	-0.295540882309976	-0.354456690636964	-0.330444639318319	-0.357977011898356	-0.41953912921467	-0.288288223045643	-0.205881157694345	-0.128476937469887	-0.37401686454575	-0.353549821271575	-0.336681586462826	-0.400334017256049
"65992"	-0.582827903295096	-0.340638833351818	-0.258903234029139	-0.37493849490133	-0.302651615668753	-0.362338535835429	-0.151115120096903	-0.370478132837692	-0.218391848727714	-0.364186527301009	-0.47994736206227	-0.311968150445138	-0.301060042099429
"3646"	-0.968825413748502	-0.977017223368741	-1.14181213749913	-0.986788813348425	-1.01167506223705	-1.10337792052319	-0.912656847962824	-1.04683653872341	-0.979260945602324	-0.948044251523989	-0.949046192087802	-0.957149680892532	-0.990215887237571
"84080"	-0.273577835101933	-0.275155189517501	-0.16142962251716	-0.248278064418895	-0.205043555645501	-0.339717260398754	-0.24414972380902	-0.213901164834604	-0.0927559564593811	-0.333383160559264	-0.345217385186518	-0.330804580201858	-0.326847586351843
"2159"	0.151536818015959	0.153580109887939	0.101426034160471	0.148925318284645	0.257071514524823	0.267914047583504	0.159699159168518	0.221252223385961	0.113240036839698	0.138786008868758	0.232011084910543	0.137354795212241	0.182959352664048
"2247"	0.0391144301043676	0.127159687143039	0.0839278373794262	0.10433370208595	-0.0131088551966947	0.177191853787042	0.147763769580314	0.0943883041989899	-0.0597805235541168	0.105725851090801	0.200033954032116	0.030186531234045	0.0776978688759116
"2250"	-0.024991790366541	-0.0144697011959463	-0.0933463930332124	-0.0535691303522706	-0.0153846010681788	-0.0256829339172678	0.0138623571132209	-0.0650196438708648	-0.0779526816194795	0.00245074874269651	-0.088096801670877	-0.0194211805698045	-0.060879881101163
"337970"	-0.282612617113402	-0.373638091647204	-0.323125803507799	-0.327972422961434	-0.258521216691314	-0.369326808648257	-0.313834176546064	-0.245200582133863	-0.355184574189281	-0.180286158105185	-0.386518544871615	-0.234556691769273	-0.224162723293812
"9440"	-1.00031453265588	-0.844654878123393	-0.881959283528939	-0.890278744227498	-0.845516345962725	-1.00542152120565	-0.778057813844889	-0.977195114718439	-0.686238887518816	-0.8092704287342	-1.09311416371253	-0.858866585695928	-0.907961453414692
"440574"	-0.689025035521322	-0.584445504826278	-0.896983841122179	-0.763860818926397	-0.847232353562891	-0.889400426453441	-0.750433035429683	-0.708889542591468	-0.683311110477762	-0.564122484411529	-0.787501883688281	-0.585102681242745	-0.600464683151509
"100463482"	-0.151486998502896	-0.254679871724962	-0.338817327634644	-0.237151442699034	-0.258177634902163	-0.211105578393964	-0.196238605804171	-0.313791155939151	-0.250984977120493	-0.259077889066513	-0.318416670659539	-0.289882226450222	-0.282045291836811
"58498"	-0.158356026065448	-0.0842191365811301	-0.0347529673068326	-0.152643509570259	0.172992826338042	-0.0640824543322294	-0.217870219900681	-0.0507412407128585	-0.148364700242468	-0.134516807205277	-0.206822937516476	-0.198698451242637	-0.282743988033633
"221443"	-0.0537230803445698	-0.00181488585203757	0.00148655598377803	-0.0478649000264345	-0.0695541413758349	-0.0537985447474617	0.0275276861600127	-0.0327724373565016	-0.0393386187035825	0.00332785360364868	-0.0770447980448262	-8.34997233532936E-4	-0.00674882850441537
"26531"	0.133733594692606	0.0225910110315124	0.0813542173185967	0.0676883589673141	0.092992304139608	0.167563664819047	0.125935729270511	0.0830428370692324	0.0504358648629001	0.0999933093732534	0.12419591783131	0.0639979742797439	0.144403539114701
"5304"	-0.197271505036476	-0.0497305394773516	-0.0526015075102841	-0.086603125538941	-0.101277944315593	-0.198138436921021	-0.119549425798936	-0.1207089235818	-0.0437149202647121	0.0142502651809576	-0.230439385171478	-0.112623240933694	-0.107091583903308
"5441"	-1.79417072841113	-1.5789150598036	-1.61008845326322	-1.53160422644796	-1.45061190624717	-1.66012111323745	-1.90785879049786	-1.64695989538723	-1.73852456163377	-1.57451121624614	-1.53118316181314	-1.54063390125258	-1.36700241009656
